421     , -2240.23    , array([ 0.400549   ,  8.14207    ,  0.0036171  ,  1.17625e-38])
422     , -2240.38    , array([ 0.40095    ,  8.14207    ,  0.0036171  ,  1.17625e-38])
423     , -2240.23    , array([ 0.400549   ,  8.15022    ,  0.0036171  ,  1.17625e-38])
424     , -2240.14    , array([ 0.400549   ,  8.14207    ,  0.00362072 ,  1.17625e-38])
425     , -2240.23    , array([ 0.400549   ,  8.14207    ,  0.0036171  ,  1.17743e-38])
426     , -2240.23    , array([ 0.400549   ,  8.14207    ,  0.0036171  ,  1.17625e-38])
427     , -1939.65    , array([ 0.168745   ,  8.14207    ,  0.00609824 ,  1.17625e-38])
428     , -1939.65    , array([ 0.168745   ,  8.14207    ,  0.00609824 ,  1.17625e-38])
429     , -1939.96    , array([ 0.168914   ,  8.14207    ,  0.00609824 ,  1.17625e-38])
430     , -1939.65    , array([ 0.168745   ,  8.15022    ,  0.00609824 ,  1.17625e-38])
431     , -1939.38    , array([ 0.168745   ,  8.14207    ,  0.00610435 ,  1.17625e-38])
432     , -1939.65    , array([ 0.168745   ,  8.14207    ,  0.00609824 ,  1.17743e-38])
433     , -2182.14    , array([ 0.0053153  ,  8.14207    ,  0.0492699  ,  1.17625e-38])
434     , -2182.14    , array([ 0.0053153  ,  8.14207    ,  0.0492699  ,  1.17625e-38])
435     , -2180.9     , array([ 0.00532061 ,  8.14207    ,  0.0492699  ,  1.17625e-38])
436     , -2182.14    , array([ 0.0053153  ,  8.15022    ,  0.0492699  ,  1.17625e-38])
437     , -2183.53    , array([ 0.0053153  ,  8.14207    ,  0.0493192  ,  1.17625e-38])
438     , -2182.14    , array([ 0.0053153  ,  8.14207    ,  0.0492699  ,  1.17743e-38])
439     , -4085.62    , array([ 0.0282     ,  8.14207    ,  0.0179755  ,  1.17625e-38])
440     , -4085.62    , array([ 0.0282     ,  8.14207    ,  0.0179755  ,  1.17625e-38])
441     , -4082.27    , array([ 0.0282282  ,  8.14207    ,  0.0179755  ,  1.17625e-38])
442     , -4085.62    , array([ 0.0282     ,  8.15022    ,  0.0179755  ,  1.17625e-38])
443     , -4087.92    , array([ 0.0282     ,  8.14207    ,  0.0179935  ,  1.17625e-38])
444     , -4085.62    , array([ 0.0282     ,  8.14207    ,  0.0179755  ,  1.17743e-38])
445     , -1749.34    , array([ 0.110905   ,  8.14207    ,  0.00785858 ,  1.17625e-38])
446     , -1749.34    , array([ 0.110905   ,  8.14207    ,  0.00785858 ,  1.17625e-38])
447     , -1749.56    , array([ 0.111016   ,  8.14207    ,  0.00785858 ,  1.17625e-38])
448     , -1749.34    , array([ 0.110905   ,  8.15022    ,  0.00785858 ,  1.17625e-38])
449     , -1749.1     , array([ 0.110905   ,  8.14207    ,  0.00786644 ,  1.17625e-38])
450     , -1749.34    , array([ 0.110905   ,  8.14207    ,  0.00785858 ,  1.17743e-38])
451     , -1696.95    , array([ 0.0794027  ,  8.14207    ,  0.00961673 ,  1.17625e-38])
452     , -1696.95    , array([ 0.0794027  ,  8.14207    ,  0.00961673 ,  1.17625e-38])
453     , -1696.82    , array([ 0.0794822  ,  8.14207    ,  0.00961673 ,  1.17625e-38])
454     , -1696.95    , array([ 0.0794027  ,  8.15022    ,  0.00961673 ,  1.17625e-38])
455     , -1696.95    , array([ 0.0794027  ,  8.14207    ,  0.00962635 ,  1.17625e-38])
456     , -1696.95    , array([ 0.0794027  ,  8.14207    ,  0.00961673 ,  1.17743e-38])
463     , -1696.95    , array([ 0.0794038  ,  8.14207    ,  0.00961714 ,  1.17625e-38])
464     , -1696.95    , array([ 0.0794038  ,  8.14207    ,  0.00961714 ,  1.17625e-38])
465     , -1696.81    , array([ 0.0794833  ,  8.14207    ,  0.00961714 ,  1.17625e-38])
466     , -1696.95    , array([ 0.0794038  ,  8.15022    ,  0.00961714 ,  1.17625e-38])
467     , -1696.95    , array([ 0.0794038  ,  8.14207    ,  0.00962676 ,  1.17625e-38])
468     , -1696.95    , array([ 0.0794038  ,  8.14207    ,  0.00961714 ,  1.17743e-38])
469     , -1696.94    , array([ 0.0794079  ,  8.14207    ,  0.00961866 ,  1.17625e-38])
470     , -1696.94    , array([ 0.0794079  ,  8.14207    ,  0.00961866 ,  1.17625e-38])
471     , -1696.81    , array([ 0.0794874  ,  8.14207    ,  0.00961866 ,  1.17625e-38])
472     , -1696.94    , array([ 0.0794079  ,  8.15022    ,  0.00961866 ,  1.17625e-38])
473     , -1696.94    , array([ 0.0794079  ,  8.14207    ,  0.00962829 ,  1.17625e-38])
474     , -1696.94    , array([ 0.0794079  ,  8.14207    ,  0.00961866 ,  1.17743e-38])
481     , -1696.94    , array([ 0.0794082  ,  8.14207    ,  0.00961877 ,  1.17625e-38])
482     , -1696.94    , array([ 0.0794082  ,  8.14207    ,  0.00961877 ,  1.17625e-38])
483     , -1696.81    , array([ 0.0794876  ,  8.14207    ,  0.00961877 ,  1.17625e-38])
