41663   , -78679.3    , array([ 33.6497    ,  3.59264    ,  1.5373e-37 ,  8.99541e-28,  0.0011303  ])
41664   , -78679.3    , array([ 33.6834    ,  3.59264    ,  1.5373e-37 ,  8.99541e-28,  0.0011303  ])
41665   , -78679.7    , array([ 33.6497    ,  3.59624    ,  1.5373e-37 ,  8.99541e-28,  0.0011303  ])
41666   , -78679.3    , array([ 33.6497    ,  3.59264    ,  1.53884e-37,  8.99541e-28,  0.0011303  ])
41667   , -78679.3    , array([ 33.6497    ,  3.59264    ,  1.5373e-37 ,  9.00441e-28,  0.0011303  ])
41668   , -78678.9    , array([ 33.6497    ,  3.59264    ,  1.5373e-37 ,  8.99541e-28,  0.00113143 ])
41669   , -78679.3    , array([ 33.6497    ,  3.59264    ,  1.5373e-37 ,  8.99541e-28,  0.0011303  ])
41670   , -77492.1    , array([ 32.0278    ,  1.8258     ,  1.5373e-37 ,  8.99541e-28,  0.00238808 ])
41671   , -77492.1    , array([ 32.0278    ,  1.8258     ,  1.5373e-37 ,  8.99541e-28,  0.00238808 ])
41672   , -77492.1    , array([ 32.0599    ,  1.8258     ,  1.5373e-37 ,  8.99541e-28,  0.00238808 ])
41673   , -77493.5    , array([ 32.0278    ,  1.82763    ,  1.5373e-37 ,  8.99541e-28,  0.00238808 ])
41674   , -77492.1    , array([ 32.0278    ,  1.8258     ,  1.53884e-37,  8.99541e-28,  0.00238808 ])
41675   , -77492.1    , array([ 32.0278    ,  1.8258     ,  1.5373e-37 ,  9.00441e-28,  0.00238808 ])
41676   , -77490.5    , array([ 32.0278    ,  1.8258     ,  1.5373e-37 ,  8.99541e-28,  0.00239047 ])
41677   , -2703.49    , array([ 26.2852    ,  0.12179    ,  1.5373e-37 ,  8.99541e-28,  0.0475841  ])
41678   , -2703.49    , array([ 26.2852    ,  0.12179    ,  1.5373e-37 ,  8.99541e-28,  0.0475841  ])
41679   , -2703.6     , array([ 26.3115    ,  0.12179    ,  1.5373e-37 ,  8.99541e-28,  0.0475841  ])
41680   , -2702.04    , array([ 26.2852    ,  0.121912   ,  1.5373e-37 ,  8.99541e-28,  0.0475841  ])
41681   , -2703.49    , array([ 26.2852    ,  0.12179    ,  1.53884e-37,  8.99541e-28,  0.0475841  ])
41682   , -2703.49    , array([ 26.2852    ,  0.12179    ,  1.5373e-37 ,  9.00441e-28,  0.0475841  ])
41683   , -2707.16    , array([ 26.2852    ,  0.12179    ,  1.5373e-37 ,  8.99541e-28,  0.0476317  ])
41684   , -67582.5    , array([ 29.7729    ,  0.671461   ,  1.5373e-37 ,  8.99541e-28,  0.00721333 ])
41685   , -67582.5    , array([ 29.7729    ,  0.671461   ,  1.5373e-37 ,  8.99541e-28,  0.00721333 ])
41686   , -67582.7    , array([ 29.8027    ,  0.671461   ,  1.5373e-37 ,  8.99541e-28,  0.00721333 ])
41687   , -67592.7    , array([ 29.7729    ,  0.672133   ,  1.5373e-37 ,  8.99541e-28,  0.00721333 ])
41688   , -67582.5    , array([ 29.7729    ,  0.671461   ,  1.53884e-37,  8.99541e-28,  0.00721333 ])
41689   , -67582.5    , array([ 29.7729    ,  0.671461   ,  1.5373e-37 ,  9.00441e-28,  0.00721333 ])
41690   , -67572.3    , array([ 29.7729    ,  0.671461   ,  1.5373e-37 ,  8.99541e-28,  0.00722055 ])
41691   , -2598.2     , array([ 26.3745    ,  0.127582   ,  1.5373e-37 ,  8.99541e-28,  0.0452026  ])
41692   , -2598.2     , array([ 26.3745    ,  0.127582   ,  1.5373e-37 ,  8.99541e-28,  0.0452026  ])
41693   , -2598.31    , array([ 26.4009    ,  0.127582   ,  1.5373e-37 ,  8.99541e-28,  0.0452026  ])
41694   , -2599.75    , array([ 26.3745    ,  0.12771    ,  1.5373e-37 ,  8.99541e-28,  0.0452026  ])
41695   , -2598.2     , array([ 26.3745    ,  0.127582   ,  1.53884e-37,  8.99541e-28,  0.0452026  ])
41696   , -2598.2     , array([ 26.3745    ,  0.127582   ,  1.5373e-37 ,  9.00441e-28,  0.0452026  ])
41697   , -2598.77    , array([ 26.3745    ,  0.127582   ,  1.5373e-37 ,  8.99541e-28,  0.0452478  ])
41698   , -2595.03    , array([ 26.3614    ,  0.126716   ,  1.5373e-37 ,  8.99541e-28,  0.045544   ])
41699   , -2595.03    , array([ 26.3614    ,  0.126716   ,  1.5373e-37 ,  8.99541e-28,  0.045544   ])
41700   , -2595.14    , array([ 26.3878    ,  0.126716   ,  1.5373e-37 ,  8.99541e-28,  0.045544   ])
41701   , -2596.15    , array([ 26.3614    ,  0.126843   ,  1.5373e-37 ,  8.99541e-28,  0.045544   ])
