313809  , -2145.22    , array([ 5.87583    ,  0.0909011  ,  3.2075e-10 ,  4.82395e-26,  0.0288182  ])
313810  , -2145.41    , array([ 5.88171    ,  0.0909011  ,  3.2075e-10 ,  4.82395e-26,  0.0288182  ])
313811  , -2149.41    , array([ 5.87583    ,  0.090992   ,  3.2075e-10 ,  4.82395e-26,  0.0288182  ])
313812  , -2145.22    , array([ 5.87583    ,  0.0909011  ,  3.21071e-10,  4.82395e-26,  0.0288182  ])
313813  , -2145.22    , array([ 5.87583    ,  0.0909011  ,  3.2075e-10 ,  4.82877e-26,  0.0288182  ])
313814  , -2141.58    , array([ 5.87583    ,  0.0909011  ,  3.2075e-10 ,  4.82395e-26,  0.028847   ])
313815  , -2145.22    , array([ 5.87583    ,  0.0909011  ,  3.2075e-10 ,  4.82395e-26,  0.0288182  ])
313816  , -30582.4    , array([ 5.68073    ,  0.0424329  ,  3.2075e-10 ,  4.82395e-26,  0.0558817  ])
313817  , -30582.4    , array([ 5.68073    ,  0.0424329  ,  3.2075e-10 ,  4.82395e-26,  0.0558817  ])
313818  , -30582.8    , array([ 5.68641    ,  0.0424329  ,  3.2075e-10 ,  4.82395e-26,  0.0558817  ])
313819  , -30534.9    , array([ 5.68073    ,  0.0424753  ,  3.2075e-10 ,  4.82395e-26,  0.0558817  ])
313820  , -30582.4    , array([ 5.68073    ,  0.0424329  ,  3.21071e-10,  4.82395e-26,  0.0558817  ])
313821  , -30582.4    , array([ 5.68073    ,  0.0424329  ,  3.2075e-10 ,  4.82877e-26,  0.0558817  ])
313822  , -30630.2    , array([ 5.68073    ,  0.0424329  ,  3.2075e-10 ,  4.82395e-26,  0.0559376  ])
313823  , -1883.52    , array([ 5.85823    ,  0.0849536  ,  3.2075e-10 ,  4.82395e-26,  0.0305641  ])
313824  , -1883.52    , array([ 5.85823    ,  0.0849536  ,  3.2075e-10 ,  4.82395e-26,  0.0305641  ])
313825  , -1883.69    , array([ 5.8641     ,  0.0849536  ,  3.2075e-10 ,  4.82395e-26,  0.0305641  ])
313826  , -1883.94    , array([ 5.85823    ,  0.0850386  ,  3.2075e-10 ,  4.82395e-26,  0.0305641  ])
313827  , -1883.52    , array([ 5.85823    ,  0.0849536  ,  3.21071e-10,  4.82395e-26,  0.0305641  ])
313828  , -1883.52    , array([ 5.85823    ,  0.0849536  ,  3.2075e-10 ,  4.82877e-26,  0.0305641  ])
313829  , -1883.64    , array([ 5.85823    ,  0.0849536  ,  3.2075e-10 ,  4.82395e-26,  0.0305947  ])
313830  , -1873.96    , array([ 3.48831    ,  0.0380359  ,  3.2075e-10 ,  4.82395e-26,  0.0136551  ])
313831  , -1873.96    , array([ 3.48831    ,  0.0380359  ,  3.2075e-10 ,  4.82395e-26,  0.0136551  ])
313832  , -1874.04    , array([ 3.4918     ,  0.0380359  ,  3.2075e-10 ,  4.82395e-26,  0.0136551  ])
313833  , -1873.66    , array([ 3.48831    ,  0.0380739  ,  3.2075e-10 ,  4.82395e-26,  0.0136551  ])
313834  , -1873.96    , array([ 3.48831    ,  0.0380359  ,  3.21071e-10,  4.82395e-26,  0.0136551  ])
313835  , -1873.96    , array([ 3.48831    ,  0.0380359  ,  3.2075e-10 ,  4.82877e-26,  0.0136551  ])
313836  , -1873.9     , array([ 3.48831    ,  0.0380359  ,  3.2075e-10 ,  4.82395e-26,  0.0136688  ])
313837  , -1853.46    , array([ 2.97285    ,  0.038681   ,  3.2075e-10 ,  4.82395e-26,  0.013881   ])
313838  , -1853.46    , array([ 2.97285    ,  0.038681   ,  3.2075e-10 ,  4.82395e-26,  0.013881   ])
313839  , -1853.55    , array([ 2.97582    ,  0.038681   ,  3.2075e-10 ,  4.82395e-26,  0.013881   ])
313840  , -1853.17    , array([ 2.97285    ,  0.0387197  ,  3.2075e-10 ,  4.82395e-26,  0.013881   ])
313841  , -1853.46    , array([ 2.97285    ,  0.038681   ,  3.21071e-10,  4.82395e-26,  0.013881   ])
313842  , -1853.46    , array([ 2.97285    ,  0.038681   ,  3.2075e-10 ,  4.82877e-26,  0.013881   ])
313843  , -1853.39    , array([ 2.97285    ,  0.038681   ,  3.2075e-10 ,  4.82395e-26,  0.0138949  ])
313844  , -1766.52    , array([ 1.56821    ,  0.0413728  ,  3.2075e-10 ,  4.82395e-26,  0.0148226  ])
313845  , -1766.52    , array([ 1.56821    ,  0.0413728  ,  3.2075e-10 ,  4.82395e-26,  0.0148226  ])
313846  , -1766.6     , array([ 1.56978    ,  0.0413728  ,  3.2075e-10 ,  4.82395e-26,  0.0148226  ])
313847  , -1766.21    , array([ 1.56821    ,  0.0414142  ,  3.2075e-10 ,  4.82395e-26,  0.0148226  ])
313848  , -1766.52    , array([ 1.56821    ,  0.0413728  ,  3.21071e-10,  4.82395e-26,  0.0148226  ])
313849  , -1766.52    , array([ 1.56821    ,  0.0413728  ,  3.2075e-10 ,  4.82877e-26,  0.0148226  ])
313850  , -1766.44    , array([ 1.56821    ,  0.0413728  ,  3.2075e-10 ,  4.82395e-26,  0.0148374  ])
313851  , -11069.5    , array([ 0.121432   ,  0.0541482  ,  3.2075e-10 ,  4.82395e-26,  0.0192726  ])
313852  , -11069.5    , array([ 0.121432   ,  0.0541482  ,  3.2075e-10 ,  4.82395e-26,  0.0192726  ])
313853  , -11054.6    , array([ 0.121554   ,  0.0541482  ,  3.2075e-10 ,  4.82395e-26,  0.0192726  ])
313854  , -11070.9    , array([ 0.121432   ,  0.0542024  ,  3.2075e-10 ,  4.82395e-26,  0.0192726  ])
313855  , -11069.5    , array([ 0.121432   ,  0.0541482  ,  3.21071e-10,  4.82395e-26,  0.0192726  ])
313856  , -11069.5    , array([ 0.121432   ,  0.0541482  ,  3.2075e-10 ,  4.82877e-26,  0.0192726  ])
313857  , -11081.2    , array([ 0.121432   ,  0.0541482  ,  3.2075e-10 ,  4.82395e-26,  0.0192918  ])
313858  , -1742.53    , array([ 0.92784    ,  0.043721   ,  3.2075e-10 ,  4.82395e-26,  0.0156428  ])
313859  , -1742.53    , array([ 0.92784    ,  0.043721   ,  3.2075e-10 ,  4.82395e-26,  0.0156428  ])
313860  , -1742.42    , array([ 0.928768   ,  0.043721   ,  3.2075e-10 ,  4.82395e-26,  0.0156428  ])
313861  , -1742.17    , array([ 0.92784    ,  0.0437648  ,  3.2075e-10 ,  4.82395e-26,  0.0156428  ])
313862  , -1742.53    , array([ 0.92784    ,  0.043721   ,  3.21071e-10,  4.82395e-26,  0.0156428  ])
313863  , -1742.53    , array([ 0.92784    ,  0.043721   ,  3.2075e-10 ,  4.82877e-26,  0.0156428  ])
313864  , -1742.63    , array([ 0.92784    ,  0.043721   ,  3.2075e-10 ,  4.82395e-26,  0.0156584  ])
313865  , -1685.35    , array([ 1.85169    ,  0.0543229  ,  3.2075e-10 ,  4.82395e-26,  0.019414   ])
313866  , -1685.35    , array([ 1.85169    ,  0.0543229  ,  3.2075e-10 ,  4.82395e-26,  0.019414   ])
313867  , -1685.45    , array([ 1.85355    ,  0.0543229  ,  3.2075e-10 ,  4.82395e-26,  0.019414   ])
313868  , -1685.34    , array([ 1.85169    ,  0.0543773  ,  3.2075e-10 ,  4.82395e-26,  0.019414   ])
313869  , -1685.35    , array([ 1.85169    ,  0.0543229  ,  3.21071e-10,  4.82395e-26,  0.019414   ])
313870  , -1685.35    , array([ 1.85169    ,  0.0543229  ,  3.2075e-10 ,  4.82877e-26,  0.019414   ])
313871  , -1685.12    , array([ 1.85169    ,  0.0543229  ,  3.2075e-10 ,  4.82395e-26,  0.0194334  ])
313872  , -1645.15    , array([ 1.63461    ,  0.079077   ,  3.2075e-10 ,  4.82395e-26,  0.0282735  ])
313873  , -1645.15    , array([ 1.63461    ,  0.079077   ,  3.2075e-10 ,  4.82395e-26,  0.0282735  ])
313874  , -1645.2     , array([ 1.63625    ,  0.079077   ,  3.2075e-10 ,  4.82395e-26,  0.0282735  ])
313875  , -1645.35    , array([ 1.63461    ,  0.0791562  ,  3.2075e-10 ,  4.82395e-26,  0.0282735  ])
313876  , -1645.15    , array([ 1.63461    ,  0.079077   ,  3.21071e-10,  4.82395e-26,  0.0282735  ])
313877  , -1645.15    , array([ 1.63461    ,  0.079077   ,  3.2075e-10 ,  4.82877e-26,  0.0282735  ])
