262673  , -900825     , array([ 0.0469592  ,  0.207473   ,  7.27024e-33,  1.28269e-25,  1.3326     ])
262723  , -60556.2    , array([ 0.674611   ,  0.645755   ,  7.27024e-33,  1.28269e-25,  0.518896   ])
262724  , -60515.6    , array([ 0.675286   ,  0.645755   ,  7.27024e-33,  1.28269e-25,  0.518896   ])
262725  , -60545.7    , array([ 0.674611   ,  0.646401   ,  7.27024e-33,  1.28269e-25,  0.518896   ])
262726  , -60556.2    , array([ 0.674611   ,  0.645755   ,  7.27751e-33,  1.28269e-25,  0.518896   ])
262727  , -60556.2    , array([ 0.674611   ,  0.645755   ,  7.27024e-33,  1.28398e-25,  0.518896   ])
262728  , -60620.3    , array([ 0.674611   ,  0.645755   ,  7.27024e-33,  1.28269e-25,  0.519415   ])
262729  , -32544.1    , array([ 1.72124    ,  1.1658     ,  7.27024e-33,  1.28269e-25,  0.531826   ])
262730  , -32544.1    , array([ 1.72124    ,  1.1658     ,  7.27024e-33,  1.28269e-25,  0.531826   ])
262731  , -32527.7    , array([ 1.72296    ,  1.1658     ,  7.27024e-33,  1.28269e-25,  0.531826   ])
262732  , -32543.2    , array([ 1.72124    ,  1.16696    ,  7.27024e-33,  1.28269e-25,  0.531826   ])
262733  , -32544.1    , array([ 1.72124    ,  1.1658     ,  7.27751e-33,  1.28269e-25,  0.531826   ])
262734  , -32544.1    , array([ 1.72124    ,  1.1658     ,  7.27024e-33,  1.28398e-25,  0.531826   ])
262735  , -32578.8    , array([ 1.72124    ,  1.1658     ,  7.27024e-33,  1.28269e-25,  0.532359   ])
262736  , -27232.6    , array([ 2.93878    ,  1.53331    ,  7.27024e-33,  1.28269e-25,  0.538897   ])
262737  , -27232.6    , array([ 2.93878    ,  1.53331    ,  7.27024e-33,  1.28269e-25,  0.538897   ])
262738  , -27226.3    , array([ 2.94172    ,  1.53331    ,  7.27024e-33,  1.28269e-25,  0.538897   ])
262739  , -27235.7    , array([ 2.93878    ,  1.53485    ,  7.27024e-33,  1.28269e-25,  0.538897   ])
262740  , -27232.6    , array([ 2.93878    ,  1.53331    ,  7.27751e-33,  1.28269e-25,  0.538897   ])
262741  , -27232.6    , array([ 2.93878    ,  1.53331    ,  7.27024e-33,  1.28398e-25,  0.538897   ])
262742  , -27255.5    , array([ 2.93878    ,  1.53331    ,  7.27024e-33,  1.28269e-25,  0.539436   ])
262743  , -26502.6    , array([ 3.60622    ,  1.59595    ,  7.27024e-33,  1.28269e-25,  0.541153   ])
262744  , -26502.6    , array([ 3.60622    ,  1.59595    ,  7.27024e-33,  1.28269e-25,  0.541153   ])
262745  , -26499.5    , array([ 3.60983    ,  1.59595    ,  7.27024e-33,  1.28269e-25,  0.541153   ])
262746  , -26506.3    , array([ 3.60622    ,  1.59755    ,  7.27024e-33,  1.28269e-25,  0.541153   ])
262747  , -26502.6    , array([ 3.60622    ,  1.59595    ,  7.27751e-33,  1.28269e-25,  0.541153   ])
262748  , -26502.6    , array([ 3.60622    ,  1.59595    ,  7.27024e-33,  1.28398e-25,  0.541153   ])
262749  , -26522.7    , array([ 3.60622    ,  1.59595    ,  7.27024e-33,  1.28269e-25,  0.541695   ])
262750  , -26106.6    , array([ 4.13941    ,  1.5351     ,  7.27024e-33,  1.28269e-25,  0.54216    ])
262751  , -26106.6    , array([ 4.13941    ,  1.5351     ,  7.27024e-33,  1.28269e-25,  0.54216    ])
262752  , -26105.3    , array([ 4.14355    ,  1.5351     ,  7.27024e-33,  1.28269e-25,  0.54216    ])
262753  , -26109.5    , array([ 4.13941    ,  1.53664    ,  7.27024e-33,  1.28269e-25,  0.54216    ])
262754  , -26106.6    , array([ 4.13941    ,  1.5351     ,  7.27751e-33,  1.28269e-25,  0.54216    ])
262755  , -26106.6    , array([ 4.13941    ,  1.5351     ,  7.27024e-33,  1.28398e-25,  0.54216    ])
262756  , -26126.3    , array([ 4.13941    ,  1.5351     ,  7.27024e-33,  1.28269e-25,  0.542702   ])
262757  , -25868.3    , array([ 4.56648    ,  1.40062    ,  7.27024e-33,  1.28269e-25,  0.542282   ])
262758  , -25868.3    , array([ 4.56648    ,  1.40062    ,  7.27024e-33,  1.28269e-25,  0.542282   ])
262759  , -25868.1    , array([ 4.57105    ,  1.40062    ,  7.27024e-33,  1.28269e-25,  0.542282   ])
262760  , -25869.1    , array([ 4.56648    ,  1.40202    ,  7.27024e-33,  1.28269e-25,  0.542282   ])
262761  , -25868.3    , array([ 4.56648    ,  1.40062    ,  7.27751e-33,  1.28269e-25,  0.542282   ])
262762  , -25868.3    , array([ 4.56648    ,  1.40062    ,  7.27024e-33,  1.28398e-25,  0.542282   ])
262763  , -25889.3    , array([ 4.56648    ,  1.40062    ,  7.27024e-33,  1.28269e-25,  0.542824   ])
262764  , -25836.5    , array([ 4.5854     ,  1.34463    ,  7.27024e-33,  1.28269e-25,  0.541811   ])
262765  , -25836.5    , array([ 4.5854     ,  1.34463    ,  7.27024e-33,  1.28269e-25,  0.541811   ])
262766  , -25836.4    , array([ 4.58999    ,  1.34463    ,  7.27024e-33,  1.28269e-25,  0.541811   ])
262767  , -25836.4    , array([ 4.5854     ,  1.34597    ,  7.27024e-33,  1.28269e-25,  0.541811   ])
262768  , -25836.5    , array([ 4.5854     ,  1.34463    ,  7.27751e-33,  1.28269e-25,  0.541811   ])
262769  , -25836.5    , array([ 4.5854     ,  1.34463    ,  7.27024e-33,  1.28398e-25,  0.541811   ])
262770  , -25858.4    , array([ 4.5854     ,  1.34463    ,  7.27024e-33,  1.28269e-25,  0.542353   ])
262771  , -25823.4    , array([ 4.52035    ,  1.32433    ,  7.27024e-33,  1.28269e-25,  0.54128    ])
262772  , -25823.4    , array([ 4.52035    ,  1.32433    ,  7.27024e-33,  1.28269e-25,  0.54128    ])
262773  , -25823.1    , array([ 4.52487    ,  1.32433    ,  7.27024e-33,  1.28269e-25,  0.54128    ])
262774  , -25822.9    , array([ 4.52035    ,  1.32566    ,  7.27024e-33,  1.28269e-25,  0.54128    ])
262775  , -25823.4    , array([ 4.52035    ,  1.32433    ,  7.27751e-33,  1.28269e-25,  0.54128    ])
262776  , -25823.4    , array([ 4.52035    ,  1.32433    ,  7.27024e-33,  1.28398e-25,  0.54128    ])
262777  , -25845.7    , array([ 4.52035    ,  1.32433    ,  7.27024e-33,  1.28269e-25,  0.541821   ])
262778  , -25802.1    , array([ 4.41214    ,  1.3048     ,  7.27024e-33,  1.28269e-25,  0.540283   ])
262779  , -25802.1    , array([ 4.41214    ,  1.3048     ,  7.27024e-33,  1.28269e-25,  0.540283   ])
262780  , -25801.6    , array([ 4.41656    ,  1.3048     ,  7.27024e-33,  1.28269e-25,  0.540283   ])
262781  , -25801.3    , array([ 4.41214    ,  1.3061     ,  7.27024e-33,  1.28269e-25,  0.540283   ])
262782  , -25802.1    , array([ 4.41214    ,  1.3048     ,  7.27751e-33,  1.28269e-25,  0.540283   ])
262783  , -25802.1    , array([ 4.41214    ,  1.3048     ,  7.27024e-33,  1.28398e-25,  0.540283   ])
262784  , -25824.8    , array([ 4.41214    ,  1.3048     ,  7.27024e-33,  1.28269e-25,  0.540824   ])
262785  , -25765.6    , array([ 4.28208    ,  1.28381    ,  7.27024e-33,  1.28269e-25,  0.538567   ])
262786  , -25765.6    , array([ 4.28208    ,  1.28381    ,  7.27024e-33,  1.28269e-25,  0.538567   ])
262787  , -25764.8    , array([ 4.28637    ,  1.28381    ,  7.27024e-33,  1.28269e-25,  0.538567   ])
262788  , -25764.5    , array([ 4.28208    ,  1.28509    ,  7.27024e-33,  1.28269e-25,  0.538567   ])
262789  , -25765.6    , array([ 4.28208    ,  1.28381    ,  7.27751e-33,  1.28269e-25,  0.538567   ])
262790  , -25765.6    , array([ 4.28208    ,  1.28381    ,  7.27024e-33,  1.28398e-25,  0.538567   ])
262791  , -25788.8    , array([ 4.28208    ,  1.28381    ,  7.27024e-33,  1.28269e-25,  0.539106   ])
262792  , -25700.8    , array([ 4.13354    ,  1.2585     ,  7.27024e-33,  1.28269e-25,  0.53566    ])
262793  , -25700.8    , array([ 4.13354    ,  1.2585     ,  7.27024e-33,  1.28269e-25,  0.53566    ])
262794  , -25699.6    , array([ 4.13767    ,  1.2585     ,  7.27024e-33,  1.28269e-25,  0.53566    ])
262795  , -25699.3    , array([ 4.13354    ,  1.25976    ,  7.27024e-33,  1.28269e-25,  0.53566    ])
262796  , -25700.8    , array([ 4.13354    ,  1.2585     ,  7.27751e-33,  1.28269e-25,  0.53566    ])
262797  , -25700.8    , array([ 4.13354    ,  1.2585     ,  7.27024e-33,  1.28398e-25,  0.53566    ])
262798  , -25724.4    , array([ 4.13354    ,  1.2585     ,  7.27024e-33,  1.28269e-25,  0.536196   ])
262799  , -25583      , array([ 3.95497    ,  1.22484    ,  7.27024e-33,  1.28269e-25,  0.530632   ])
262800  , -25583      , array([ 3.95497    ,  1.22484    ,  7.27024e-33,  1.28269e-25,  0.530632   ])
262801  , -25581.4    , array([ 3.95893    ,  1.22484    ,  7.27024e-33,  1.28269e-25,  0.530632   ])
262802  , -25581.1    , array([ 3.95497    ,  1.22606    ,  7.27024e-33,  1.28269e-25,  0.530632   ])
262803  , -25583      , array([ 3.95497    ,  1.22484    ,  7.27751e-33,  1.28269e-25,  0.530632   ])
262804  , -25583      , array([ 3.95497    ,  1.22484    ,  7.27024e-33,  1.28398e-25,  0.530632   ])
262805  , -25607.2    , array([ 3.95497    ,  1.22484    ,  7.27024e-33,  1.28269e-25,  0.531163   ])
262806  , -25367.9    , array([ 3.72738    ,  1.17684    ,  7.27024e-33,  1.28269e-25,  0.521747   ])
262807  , -25367.9    , array([ 3.72738    ,  1.17684    ,  7.27024e-33,  1.28269e-25,  0.521747   ])
262808  , -25365.7    , array([ 3.73111    ,  1.17684    ,  7.27024e-33,  1.28269e-25,  0.521747   ])
262809  , -25365.4    , array([ 3.72738    ,  1.17801    ,  7.27024e-33,  1.28269e-25,  0.521747   ])
262810  , -25367.9    , array([ 3.72738    ,  1.17684    ,  7.27751e-33,  1.28269e-25,  0.521747   ])
262811  , -25367.9    , array([ 3.72738    ,  1.17684    ,  7.27024e-33,  1.28398e-25,  0.521747   ])
262812  , -25392.8    , array([ 3.72738    ,  1.17684    ,  7.27024e-33,  1.28269e-25,  0.522269   ])
262813  , -24977.1    , array([ 3.42709    ,  1.1058     ,  7.27024e-33,  1.28269e-25,  0.505891   ])
262814  , -24977.1    , array([ 3.42709    ,  1.1058     ,  7.27024e-33,  1.28269e-25,  0.505891   ])
262815  , -24974.2    , array([ 3.43052    ,  1.1058     ,  7.27024e-33,  1.28269e-25,  0.505891   ])
262816  , -24973.9    , array([ 3.42709    ,  1.1069     ,  7.27024e-33,  1.28269e-25,  0.505891   ])
262817  , -24977.1    , array([ 3.42709    ,  1.1058     ,  7.27751e-33,  1.28269e-25,  0.505891   ])
262818  , -24977.1    , array([ 3.42709    ,  1.1058     ,  7.27024e-33,  1.28398e-25,  0.505891   ])
262819  , -25002.9    , array([ 3.42709    ,  1.1058     ,  7.27024e-33,  1.28269e-25,  0.506398   ])
262820  , -24278.4    , array([ 3.0297     ,  1.00022    ,  7.27024e-33,  1.28269e-25,  0.477833   ])
262821  , -24278.4    , array([ 3.0297     ,  1.00022    ,  7.27024e-33,  1.28269e-25,  0.477833   ])
262822  , -24274.4    , array([ 3.03273    ,  1.00022    ,  7.27024e-33,  1.28269e-25,  0.477833   ])
262823  , -24274.1    , array([ 3.0297     ,  1.00123    ,  7.27024e-33,  1.28269e-25,  0.477833   ])
262824  , -24278.4    , array([ 3.0297     ,  1.00022    ,  7.27751e-33,  1.28269e-25,  0.477833   ])
262825  , -24278.4    , array([ 3.0297     ,  1.00022    ,  7.27024e-33,  1.28398e-25,  0.477833   ])
262826  , -24305.3    , array([ 3.0297     ,  1.00022    ,  7.27024e-33,  1.28269e-25,  0.478311   ])
262827  , -23063.2    , array([ 2.52157    ,  0.848946   ,  7.27024e-33,  1.28269e-25,  0.429867   ])
262828  , -23063.2    , array([ 2.52157    ,  0.848946   ,  7.27024e-33,  1.28269e-25,  0.429867   ])
262829  , -23057.8    , array([ 2.52409    ,  0.848946   ,  7.27024e-33,  1.28269e-25,  0.429867   ])
262830  , -23057.4    , array([ 2.52157    ,  0.849795   ,  7.27024e-33,  1.28269e-25,  0.429867   ])
262831  , -23063.2    , array([ 2.52157    ,  0.848946   ,  7.27751e-33,  1.28269e-25,  0.429867   ])
262832  , -23063.2    , array([ 2.52157    ,  0.848946   ,  7.27024e-33,  1.28398e-25,  0.429867   ])
262833  , -23091.3    , array([ 2.52157    ,  0.848946   ,  7.27024e-33,  1.28269e-25,  0.430297   ])
262834  , -21038.5    , array([ 1.92335    ,  0.651235   ,  7.27024e-33,  1.28269e-25,  0.353997   ])
262835  , -21038.5    , array([ 1.92335    ,  0.651235   ,  7.27024e-33,  1.28269e-25,  0.353997   ])
262836  , -21031.3    , array([ 1.92527    ,  0.651235   ,  7.27024e-33,  1.28269e-25,  0.353997   ])
262837  , -21030.7    , array([ 1.92335    ,  0.651886   ,  7.27024e-33,  1.28269e-25,  0.353997   ])
262838  , -21038.5    , array([ 1.92335    ,  0.651235   ,  7.27751e-33,  1.28269e-25,  0.353997   ])
262839  , -21038.5    , array([ 1.92335    ,  0.651235   ,  7.27024e-33,  1.28398e-25,  0.353997   ])
262840  , -21067.5    , array([ 1.92335    ,  0.651235   ,  7.27024e-33,  1.28269e-25,  0.354351   ])
262841  , -17852.7    , array([ 1.31692    ,  0.433324   ,  7.27024e-33,  1.28269e-25,  0.250766   ])
262842  , -17852.7    , array([ 1.31692    ,  0.433324   ,  7.27024e-33,  1.28269e-25,  0.250766   ])
262843  , -17843.7    , array([ 1.31824    ,  0.433324   ,  7.27024e-33,  1.28269e-25,  0.250766   ])
262844  , -17842.7    , array([ 1.31692    ,  0.433757   ,  7.27024e-33,  1.28269e-25,  0.250766   ])
262845  , -17852.7    , array([ 1.31692    ,  0.433324   ,  7.27751e-33,  1.28269e-25,  0.250766   ])
262846  , -17852.7    , array([ 1.31692    ,  0.433324   ,  7.27024e-33,  1.28397e-25,  0.250766   ])
262847  , -17881      , array([ 1.31692    ,  0.433324   ,  7.27024e-33,  1.28269e-25,  0.251017   ])
262848  , -13128.1    , array([ 0.837863   ,  0.250406   ,  7.27024e-33,  1.28269e-25,  0.143407   ])
262849  , -13128.1    , array([ 0.837863   ,  0.250406   ,  7.27024e-33,  1.28269e-25,  0.143407   ])
262850  , -13118.6    , array([ 0.838702   ,  0.250406   ,  7.27024e-33,  1.28269e-25,  0.143407   ])
262851  , -13117.5    , array([ 0.837863   ,  0.250657   ,  7.27024e-33,  1.28269e-25,  0.143407   ])
262852  , -13128.1    , array([ 0.837863   ,  0.250406   ,  7.27751e-33,  1.28269e-25,  0.143407   ])
262853  , -13128.1    , array([ 0.837863   ,  0.250406   ,  7.27024e-33,  1.28397e-25,  0.143407   ])
262854  , -13152.1    , array([ 0.837863   ,  0.250406   ,  7.27024e-33,  1.28269e-25,  0.14355    ])
262855  , -7699.2     , array([ 0.605284   ,  0.151173   ,  7.27024e-33,  1.28269e-25,  0.0748277  ])
262856  , -7699.2     , array([ 0.605284   ,  0.151173   ,  7.27024e-33,  1.28269e-25,  0.0748277  ])
262857  , -7691.71    , array([ 0.60589    ,  0.151173   ,  7.27024e-33,  1.28269e-25,  0.0748277  ])
262858  , -7691.41    , array([ 0.605284   ,  0.151324   ,  7.27024e-33,  1.28269e-25,  0.0748277  ])
262859  , -7699.2     , array([ 0.605284   ,  0.151173   ,  7.27751e-33,  1.28269e-25,  0.0748277  ])
262860  , -7699.2     , array([ 0.605284   ,  0.151173   ,  7.27024e-33,  1.28397e-25,  0.0748277  ])
262861  , -7715.08    , array([ 0.605284   ,  0.151173   ,  7.27024e-33,  1.28269e-25,  0.0749026  ])
262862  , -3525.55    , array([ 0.521109   ,  0.0960423  ,  7.27024e-33,  1.28269e-25,  0.0377995  ])
262863  , -3525.55    , array([ 0.521109   ,  0.0960423  ,  7.27024e-33,  1.28269e-25,  0.0377995  ])
262864  , -3521.55    , array([ 0.52163    ,  0.0960423  ,  7.27024e-33,  1.28269e-25,  0.0377995  ])
262865  , -3523.04    , array([ 0.521109   ,  0.0961383  ,  7.27024e-33,  1.28269e-25,  0.0377995  ])
262866  , -3525.55    , array([ 0.521109   ,  0.0960423  ,  7.27751e-33,  1.28269e-25,  0.0377995  ])
262867  , -3525.55    , array([ 0.521109   ,  0.0960423  ,  7.27024e-33,  1.28397e-25,  0.0377995  ])
262868  , -3531.65    , array([ 0.521109   ,  0.0960423  ,  7.27024e-33,  1.28269e-25,  0.0378373  ])
262869  , -2338.64    , array([ 0.535232   ,  0.0713933  ,  7.27024e-33,  1.28269e-25,  0.025366   ])
262870  , -2338.64    , array([ 0.535232   ,  0.0713933  ,  7.27024e-33,  1.28269e-25,  0.025366   ])
262871  , -2336.64    , array([ 0.535768   ,  0.0713933  ,  7.27024e-33,  1.28269e-25,  0.025366   ])
262872  , -2338.61    , array([ 0.535232   ,  0.0714647  ,  7.27024e-33,  1.28269e-25,  0.025366   ])
262873  , -2338.64    , array([ 0.535232   ,  0.0713933  ,  7.27751e-33,  1.28269e-25,  0.025366   ])
262874  , -2338.64    , array([ 0.535232   ,  0.0713933  ,  7.27024e-33,  1.28397e-25,  0.025366   ])
262875  , -2340.22    , array([ 0.535232   ,  0.0713933  ,  7.27024e-33,  1.28269e-25,  0.0253914  ])
262876  , -1974.91    , array([ 0.589398   ,  0.0582816  ,  7.27024e-33,  1.28269e-25,  0.0204276  ])
262877  , -1974.91    , array([ 0.589398   ,  0.0582816  ,  7.27024e-33,  1.28269e-25,  0.0204276  ])
262878  , -1973.84    , array([ 0.589987   ,  0.0582816  ,  7.27024e-33,  1.28269e-25,  0.0204276  ])
262879  , -1975.15    , array([ 0.589398   ,  0.0583399  ,  7.27024e-33,  1.28269e-25,  0.0204276  ])
262880  , -1974.91    , array([ 0.589398   ,  0.0582816  ,  7.27751e-33,  1.28269e-25,  0.0204276  ])
262881  , -1974.91    , array([ 0.589398   ,  0.0582816  ,  7.27024e-33,  1.28397e-25,  0.0204276  ])
262882  , -1975.29    , array([ 0.589398   ,  0.0582816  ,  7.27024e-33,  1.28269e-25,  0.020448   ])
262883  , -1825.64    , array([ 0.669742   ,  0.050534   ,  7.27024e-33,  1.28269e-25,  0.0179048  ])
262884  , -1825.64    , array([ 0.669742   ,  0.050534   ,  7.27024e-33,  1.28269e-25,  0.0179048  ])
262885  , -1825.06    , array([ 0.670412   ,  0.050534   ,  7.27024e-33,  1.28269e-25,  0.0179048  ])
262886  , -1825.55    , array([ 0.669742   ,  0.0505845  ,  7.27024e-33,  1.28269e-25,  0.0179048  ])
262887  , -1825.64    , array([ 0.669742   ,  0.050534   ,  7.27751e-33,  1.28269e-25,  0.0179048  ])
262888  , -1825.64    , array([ 0.669742   ,  0.050534   ,  7.27024e-33,  1.28397e-25,  0.0179048  ])
262889  , -1825.89    , array([ 0.669742   ,  0.050534   ,  7.27024e-33,  1.28269e-25,  0.0179227  ])
262890  , -1769.16    , array([ 0.760325   ,  0.0472124  ,  7.27024e-33,  1.28269e-25,  0.0168357  ])
262891  , -1769.16    , array([ 0.760325   ,  0.0472124  ,  7.27024e-33,  1.28269e-25,  0.0168357  ])
262892  , -1768.83    , array([ 0.761086   ,  0.0472124  ,  7.27024e-33,  1.28269e-25,  0.0168357  ])
262893  , -1768.89    , array([ 0.760325   ,  0.0472596  ,  7.27024e-33,  1.28269e-25,  0.0168357  ])
262894  , -1769.16    , array([ 0.760325   ,  0.0472124  ,  7.27751e-33,  1.28269e-25,  0.0168357  ])
262895  , -1769.16    , array([ 0.760325   ,  0.0472124  ,  7.27024e-33,  1.28397e-25,  0.0168357  ])
262896  , -1769.38    , array([ 0.760325   ,  0.0472124  ,  7.27024e-33,  1.28269e-25,  0.0168525  ])
262897  , -1735.26    , array([ 0.874511   ,  0.0465741  ,  7.27024e-33,  1.28269e-25,  0.0166397  ])
262898  , -1735.26    , array([ 0.874511   ,  0.0465741  ,  7.27024e-33,  1.28269e-25,  0.0166397  ])
262899  , -1735.07    , array([ 0.875386   ,  0.0465741  ,  7.27024e-33,  1.28269e-25,  0.0166397  ])
262900  , -1734.96    , array([ 0.874511   ,  0.0466207  ,  7.27024e-33,  1.28269e-25,  0.0166397  ])
262901  , -1735.26    , array([ 0.874511   ,  0.0465741  ,  7.27751e-33,  1.28269e-25,  0.0166397  ])
262902  , -1735.26    , array([ 0.874511   ,  0.0465741  ,  7.27024e-33,  1.28397e-25,  0.0166397  ])
262903  , -1735.38    , array([ 0.874511   ,  0.0465741  ,  7.27024e-33,  1.28269e-25,  0.0166563  ])
262904  , -1699.8     , array([ 1.06417    ,  0.048613   ,  7.27024e-33,  1.28269e-25,  0.0173888  ])
262905  , -1699.8     , array([ 1.06417    ,  0.048613   ,  7.27024e-33,  1.28269e-25,  0.0173888  ])
262906  , -1699.73    , array([ 1.06524    ,  0.048613   ,  7.27024e-33,  1.28269e-25,  0.0173888  ])
262907  , -1699.54    , array([ 1.06417    ,  0.0486617  ,  7.27024e-33,  1.28269e-25,  0.0173888  ])
262908  , -1699.8     , array([ 1.06417    ,  0.048613   ,  7.27751e-33,  1.28269e-25,  0.0173888  ])
262909  , -1699.8     , array([ 1.06417    ,  0.048613   ,  7.27024e-33,  1.28397e-25,  0.0173888  ])
262910  , -1699.82    , array([ 1.06417    ,  0.048613   ,  7.27024e-33,  1.28269e-25,  0.0174062  ])
262911  , -1661.95    , array([ 1.3935     ,  0.0549745  ,  7.27024e-33,  1.28269e-25,  0.0197022  ])
262912  , -1661.95    , array([ 1.3935     ,  0.0549745  ,  7.27024e-33,  1.28269e-25,  0.0197022  ])
262913  , -1661.98    , array([ 1.39489    ,  0.0549745  ,  7.27024e-33,  1.28269e-25,  0.0197022  ])
262914  , -1661.78    , array([ 1.3935     ,  0.0550295  ,  7.27024e-33,  1.28269e-25,  0.0197022  ])
262915  , -1661.95    , array([ 1.3935     ,  0.0549745  ,  7.27751e-33,  1.28269e-25,  0.0197022  ])
262916  , -1661.95    , array([ 1.3935     ,  0.0549745  ,  7.27024e-33,  1.28397e-25,  0.0197022  ])
262917  , -1661.9     , array([ 1.3935     ,  0.0549745  ,  7.27024e-33,  1.28269e-25,  0.0197219  ])
262918  , -1644.98    , array([ 1.63696    ,  0.0622525  ,  7.27024e-33,  1.28269e-25,  0.0223332  ])
262919  , -1644.98    , array([ 1.63696    ,  0.0622525  ,  7.27024e-33,  1.28269e-25,  0.0223332  ])
262920  , -1645.05    , array([ 1.6386     ,  0.0622525  ,  7.27024e-33,  1.28269e-25,  0.0223332  ])
262921  , -1644.91    , array([ 1.63696    ,  0.0623147  ,  7.27024e-33,  1.28269e-25,  0.0223332  ])
262922  , -1644.98    , array([ 1.63696    ,  0.0622525  ,  7.27751e-33,  1.28269e-25,  0.0223332  ])
