147840  , -76776.3    , array([ 0.0124775  ,  34.7447    ,  0.000235096,  2.34946e-23,  3.77737e-05])
147841  , -76778.5    , array([ 0.01249    ,  34.7447    ,  0.000235096,  2.34946e-23,  3.77737e-05])
147842  , -76776.3    , array([ 0.0124775  ,  34.7794    ,  0.000235096,  2.34946e-23,  3.77737e-05])
147843  , -76776.3    , array([ 0.0124775  ,  34.7447    ,  0.000235332,  2.34946e-23,  3.77737e-05])
147844  , -76776.3    , array([ 0.0124775  ,  34.7447    ,  0.000235096,  2.35181e-23,  3.77737e-05])
147845  , -76774.1    , array([ 0.0124775  ,  34.7447    ,  0.000235096,  2.34946e-23,  3.78115e-05])
147846  , -76776.3    , array([ 0.0124775  ,  34.7447    ,  0.000235096,  2.34946e-23,  3.77737e-05])
147847  , -70672      , array([ 0.00611324 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.72074e-05])
147848  , -70672      , array([ 0.00611324 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.72074e-05])
147849  , -70679      , array([ 0.00611936 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.72074e-05])
147850  , -70672      , array([ 0.00611324 ,  34.7657    ,  0.000235096,  2.34946e-23,  7.72074e-05])
147851  , -70672      , array([ 0.00611324 ,  34.7309    ,  0.000235332,  2.34946e-23,  7.72074e-05])
147852  , -70672      , array([ 0.00611324 ,  34.7309    ,  0.000235096,  2.35181e-23,  7.72074e-05])
147853  , -70665.1    , array([ 0.00611324 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.72846e-05])
147861  , -70669.4    , array([ 0.00611208 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.7222e-05 ])
147862  , -70669.4    , array([ 0.00611208 ,  34.7309    ,  0.000235096,  2.34946e-23,  7.7222e-05 ])
147863  , -70676.3    , array([ 0.0061182  ,  34.7309    ,  0.000235096,  2.34946e-23,  7.7222e-05 ])
