159531  , -71471.3    , array([ 6.92621    ,  21.044     ,  3.21762e-41,  3.72875e-23,  0.081975   ])
159532  , -71479.6    , array([ 6.93314    ,  21.044     ,  3.21762e-41,  3.72875e-23,  0.081975   ])
159533  , -71474.9    , array([ 6.92621    ,  21.0651    ,  3.21762e-41,  3.72875e-23,  0.081975   ])
159534  , -71471.3    , array([ 6.92621    ,  21.044     ,  3.22084e-41,  3.72875e-23,  0.081975   ])
159535  , -71471.3    , array([ 6.92621    ,  21.044     ,  3.21762e-41,  3.73248e-23,  0.081975   ])
159536  , -71466.9    , array([ 6.92621    ,  21.044     ,  3.21762e-41,  3.72875e-23,  0.082057   ])
159537  , -71471.3    , array([ 6.92621    ,  21.044     ,  3.21762e-41,  3.72875e-23,  0.081975   ])
159538  , -56280.6    , array([ 3.00101    ,  14.6716    ,  3.21762e-41,  3.72875e-23,  0.126832   ])
159539  , -56280.6    , array([ 3.00101    ,  14.6716    ,  3.21762e-41,  3.72875e-23,  0.126832   ])
159540  , -56295.2    , array([ 3.00402    ,  14.6716    ,  3.21762e-41,  3.72875e-23,  0.126832   ])
159541  , -56286      , array([ 3.00101    ,  14.6863    ,  3.21762e-41,  3.72875e-23,  0.126832   ])
159542  , -56280.6    , array([ 3.00101    ,  14.6716    ,  3.22084e-41,  3.72875e-23,  0.126832   ])
159543  , -56280.6    , array([ 3.00101    ,  14.6716    ,  3.21762e-41,  3.73248e-23,  0.126832   ])
159544  , -56269.7    , array([ 3.00101    ,  14.6716    ,  3.21762e-41,  3.72875e-23,  0.126959   ])
159545  , -360776     , array([ 0.105769   ,  3.46632    ,  3.21762e-41,  3.72875e-23,  0.726815   ])
159546  , -360776     , array([ 0.105769   ,  3.46632    ,  3.21762e-41,  3.72875e-23,  0.726815   ])
159547  , -360482     , array([ 0.105875   ,  3.46632    ,  3.21762e-41,  3.72875e-23,  0.726815   ])
159548  , -360795     , array([ 0.105769   ,  3.46978    ,  3.21762e-41,  3.72875e-23,  0.726815   ])
159549  , -360776     , array([ 0.105769   ,  3.46632    ,  3.22084e-41,  3.72875e-23,  0.726815   ])
159550  , -360776     , array([ 0.105769   ,  3.46632    ,  3.21762e-41,  3.73248e-23,  0.726815   ])
159551  , -361064     , array([ 0.105769   ,  3.46632    ,  3.21762e-41,  3.72875e-23,  0.727542   ])
159552  , -42588.4    , array([ 1.26471    ,  10.1071    ,  3.21762e-41,  3.72875e-23,  0.199098   ])
159553  , -42588.4    , array([ 1.26471    ,  10.1071    ,  3.21762e-41,  3.72875e-23,  0.199098   ])
159554  , -42587.5    , array([ 1.26597    ,  10.1071    ,  3.21762e-41,  3.72875e-23,  0.199098   ])
159555  , -42594.6    , array([ 1.26471    ,  10.1172    ,  3.21762e-41,  3.72875e-23,  0.199098   ])
159556  , -42588.4    , array([ 1.26471    ,  10.1071    ,  3.22084e-41,  3.72875e-23,  0.199098   ])
159557  , -42588.4    , array([ 1.26471    ,  10.1071    ,  3.21762e-41,  3.73248e-23,  0.199098   ])
159558  , -42591.4    , array([ 1.26471    ,  10.1071    ,  3.21762e-41,  3.72875e-23,  0.199297   ])
159566  , -42582.7    , array([ 1.26427    ,  10.098     ,  3.21762e-41,  3.72875e-23,  0.199076   ])
159567  , -42582.7    , array([ 1.26427    ,  10.098     ,  3.21762e-41,  3.72875e-23,  0.199076   ])
159568  , -42581.9    , array([ 1.26553    ,  10.098     ,  3.21762e-41,  3.72875e-23,  0.199076   ])
159569  , -42589      , array([ 1.26427    ,  10.1081    ,  3.21762e-41,  3.72875e-23,  0.199076   ])
159570  , -42582.7    , array([ 1.26427    ,  10.098     ,  3.22084e-41,  3.72875e-23,  0.199076   ])
159571  , -42582.7    , array([ 1.26427    ,  10.098     ,  3.21762e-41,  3.73248e-23,  0.199076   ])
159572  , -42585.7    , array([ 1.26427    ,  10.098     ,  3.21762e-41,  3.72875e-23,  0.199275   ])
159573  , -42577      , array([ 1.26383    ,  10.0889    ,  3.21762e-41,  3.72875e-23,  0.199054   ])
159574  , -42577      , array([ 1.26383    ,  10.0889    ,  3.21762e-41,  3.72875e-23,  0.199054   ])
159575  , -42576.2    , array([ 1.2651     ,  10.0889    ,  3.21762e-41,  3.72875e-23,  0.199054   ])
159576  , -42583.3    , array([ 1.26383    ,  10.099     ,  3.21762e-41,  3.72875e-23,  0.199054   ])
159577  , -42577      , array([ 1.26383    ,  10.0889    ,  3.22084e-41,  3.72875e-23,  0.199054   ])
159578  , -42577      , array([ 1.26383    ,  10.0889    ,  3.21762e-41,  3.73248e-23,  0.199054   ])
159579  , -42580      , array([ 1.26383    ,  10.0889    ,  3.21762e-41,  3.72875e-23,  0.199253   ])
159580  , -48409.7    , array([ 0.212813   ,  0.0976565  ,  3.21762e-41,  3.72875e-23,  0.112762   ])
159581  , -48409.7    , array([ 0.212813   ,  0.0976565  ,  3.21762e-41,  3.72875e-23,  0.112762   ])
159582  , -48379      , array([ 0.213026   ,  0.0976565  ,  3.21762e-41,  3.72875e-23,  0.112762   ])
159583  , -48379.8    , array([ 0.212813   ,  0.0977542  ,  3.21762e-41,  3.72875e-23,  0.112762   ])
159584  , -48409.7    , array([ 0.212813   ,  0.0976565  ,  3.22084e-41,  3.72875e-23,  0.112762   ])
159585  , -48409.7    , array([ 0.212813   ,  0.0976565  ,  3.21762e-41,  3.73248e-23,  0.112762   ])
159586  , -48467.8    , array([ 0.212813   ,  0.0976565  ,  3.21762e-41,  3.72875e-23,  0.112874   ])
159587  , -27067.4    , array([ 0.508344   ,  0.942235   ,  3.21762e-41,  3.72875e-23,  0.148866   ])
159588  , -27067.4    , array([ 0.508344   ,  0.942235   ,  3.21762e-41,  3.72875e-23,  0.148866   ])
159589  , -27043.8    , array([ 0.508852   ,  0.942235   ,  3.21762e-41,  3.72875e-23,  0.148866   ])
159590  , -27079.6    , array([ 0.508344   ,  0.943177   ,  3.21762e-41,  3.72875e-23,  0.148866   ])
159591  , -27067.4    , array([ 0.508344   ,  0.942235   ,  3.22084e-41,  3.72875e-23,  0.148866   ])
159592  , -27067.4    , array([ 0.508344   ,  0.942235   ,  3.21762e-41,  3.73248e-23,  0.148866   ])
159593  , -27080.8    , array([ 0.508344   ,  0.942235   ,  3.21762e-41,  3.72875e-23,  0.149015   ])
159594  , -1.38451e+06, array([ 0.142689   ,  0.00448697 ,  3.21762e-41,  3.72875e-23,  0.205718   ])
159595  , -1.38451e+06, array([ 0.142689   ,  0.00448697 ,  3.21762e-41,  3.72875e-23,  0.205718   ])
159596  , -1.38445e+06, array([ 0.142832   ,  0.00448697 ,  3.21762e-41,  3.72875e-23,  0.205718   ])
159597  , -1.35675e+06, array([ 0.142689   ,  0.00449146 ,  3.21762e-41,  3.72875e-23,  0.205718   ])
159598  , -1.38451e+06, array([ 0.142689   ,  0.00448697 ,  3.22084e-41,  3.72875e-23,  0.205718   ])
159599  , -1.38451e+06, array([ 0.142689   ,  0.00448697 ,  3.21762e-41,  3.73248e-23,  0.205718   ])
159600  , -1.35949e+06, array([ 0.142689   ,  0.00448697 ,  3.21762e-41,  3.72875e-23,  0.205923   ])
159601  , -43840      , array([ 0.331852   ,  0.156552   ,  3.21762e-41,  3.72875e-23,  0.165939   ])
159602  , -43840      , array([ 0.331852   ,  0.156552   ,  3.21762e-41,  3.72875e-23,  0.165939   ])
159603  , -43811.8    , array([ 0.332184   ,  0.156552   ,  3.21762e-41,  3.72875e-23,  0.165939   ])
159604  , -43813.9    , array([ 0.331852   ,  0.156709   ,  3.21762e-41,  3.72875e-23,  0.165939   ])
159605  , -43840      , array([ 0.331852   ,  0.156552   ,  3.22084e-41,  3.72875e-23,  0.165939   ])
159606  , -43840      , array([ 0.331852   ,  0.156552   ,  3.21762e-41,  3.73248e-23,  0.165939   ])
159607  , -43895      , array([ 0.331852   ,  0.156552   ,  3.21762e-41,  3.72875e-23,  0.166105   ])
159608  , -25297.7    , array([ 0.455714   ,  0.59483    ,  3.21762e-41,  3.72875e-23,  0.153066   ])
159609  , -25297.7    , array([ 0.455714   ,  0.59483    ,  3.21762e-41,  3.72875e-23,  0.153066   ])
159610  , -25271.1    , array([ 0.45617    ,  0.59483    ,  3.21762e-41,  3.72875e-23,  0.153066   ])
159611  , -25306.5    , array([ 0.455714   ,  0.595425   ,  3.21762e-41,  3.72875e-23,  0.153066   ])
159612  , -25297.7    , array([ 0.455714   ,  0.59483    ,  3.22084e-41,  3.72875e-23,  0.153066   ])
159613  , -25297.7    , array([ 0.455714   ,  0.59483    ,  3.21762e-41,  3.73248e-23,  0.153066   ])
159614  , -25317.3    , array([ 0.455714   ,  0.59483    ,  3.21762e-41,  3.72875e-23,  0.153219   ])
159615  , -22318.4    , array([ 0.342063   ,  0.386533   ,  3.21762e-41,  3.72875e-23,  0.104938   ])
159616  , -22318.4    , array([ 0.342063   ,  0.386533   ,  3.21762e-41,  3.72875e-23,  0.104938   ])
159617  , -22292.6    , array([ 0.342405   ,  0.386533   ,  3.21762e-41,  3.72875e-23,  0.104938   ])
159618  , -22326.4    , array([ 0.342063   ,  0.38692    ,  3.21762e-41,  3.72875e-23,  0.104938   ])
159619  , -22318.4    , array([ 0.342063   ,  0.386533   ,  3.22084e-41,  3.72875e-23,  0.104938   ])
159620  , -22318.4    , array([ 0.342063   ,  0.386533   ,  3.21762e-41,  3.73248e-23,  0.104938   ])
159621  , -22335.5    , array([ 0.342063   ,  0.386533   ,  3.21762e-41,  3.72875e-23,  0.105043   ])
159622  , -17284.2    , array([ 0.252715   ,  0.202948   ,  3.21762e-41,  3.72875e-23,  0.0630694  ])
