84764   , -79089.4    , array([ 4.87118    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84765   , -79089.4    , array([ 4.87118    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84766   , -79089.4    , array([ 5.87118    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84767   , -79089.4    , array([ 7.48921    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84768   , -79089.4    , array([ 5.87118    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84769   , -79089.4    , array([ 6.48921    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84770   , -79089.4    , array([ 6.87118    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84771   , -79089.4    , array([ 7.10724    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84772   , -79089.4    , array([ 7.25314    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84773   , -79089.4    , array([ 7.34331    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84774   , -79089.4    , array([ 7.39904    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84775   , -79089.4    , array([ 7.43348    ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84776   , -79089.4    , array([ 7.4591     ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84777   , -79089.4    , array([ 7.4591     ,  0.183989   ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84778   , -79089.4    , array([ 7.4591     ,  1.18399    ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84779   , -79089.4    , array([ 7.4591     ,  2.80202    ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84780   , -79089.4    , array([ 7.4591     ,  1.18399    ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84781   , -79089.4    , array([ 7.4591     ,  1.80202    ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
84782   , -79089.4    , array([ 7.4591     ,  2.18399    ,  6.17805e-45,  0.00979159 ,  5.66235e-97])
