6401    , -2265.73    , array([ 0.220042   ,  0.0150465  ,  0.000694651,  2.2312e-05 ])
6434    , -1963.96    , array([ 0.0246697  ,  0.00539682 ,  0.00384263 ,  6.13862e-05])
6435    , -1964.62    , array([ 0.0246697  ,  0.00539143 ,  0.00384648 ,  6.13862e-05])
6436    , -1964.08    , array([ 0.0246697  ,  0.00539143 ,  0.00384263 ,  6.14476e-05])
6437    , -1985.14    , array([ 0.0710024  ,  0.00885189 ,  0.00168172 ,  3.76473e-05])
6438    , -1985.14    , array([ 0.0710024  ,  0.00885189 ,  0.00168172 ,  3.76473e-05])
6439    , -1985.36    , array([ 0.0710734  ,  0.00885189 ,  0.00168172 ,  3.76473e-05])
6440    , -1985.18    , array([ 0.0710024  ,  0.00886074 ,  0.00168172 ,  3.76473e-05])
6441    , -1984.95    , array([ 0.0710024  ,  0.00885189 ,  0.0016834  ,  3.76473e-05])
6442    , -1985.11    , array([ 0.0710024  ,  0.00885189 ,  0.00168172 ,  3.76849e-05])
6443    , -1770.27    , array([ 0.03683    ,  0.00650626 ,  0.00280923 ,  5.1001e-05 ])
6444    , -1770.27    , array([ 0.03683    ,  0.00650626 ,  0.00280923 ,  5.1001e-05 ])
6445    , -1770.29    , array([ 0.0368669  ,  0.00650626 ,  0.00280923 ,  5.1001e-05 ])
6446    , -1770.27    , array([ 0.03683    ,  0.00651277 ,  0.00280923 ,  5.1001e-05 ])
6447    , -1770.23    , array([ 0.03683    ,  0.00650626 ,  0.00281204 ,  5.1001e-05 ])
6448    , -1770.27    , array([ 0.03683    ,  0.00650626 ,  0.00280923 ,  5.1052e-05 ])
6455    , -1770.27    , array([ 0.0368297  ,  0.0065063  ,  0.00280933 ,  5.10007e-05])
6456    , -1770.27    , array([ 0.0368297  ,  0.0065063  ,  0.00280933 ,  5.10007e-05])
6457    , -1770.29    , array([ 0.0368665  ,  0.0065063  ,  0.00280933 ,  5.10007e-05])
6458    , -1770.27    , array([ 0.0368297  ,  0.00651281 ,  0.00280933 ,  5.10007e-05])
6459    , -1770.23    , array([ 0.0368297  ,  0.0065063  ,  0.00281214 ,  5.10007e-05])
6460    , -1770.27    , array([ 0.0368297  ,  0.0065063  ,  0.00280933 ,  5.10517e-05])
6461    , -1770.26    , array([ 0.0368272  ,  0.00650661 ,  0.00281004 ,  5.09988e-05])
6462    , -1770.26    , array([ 0.0368272  ,  0.00650661 ,  0.00281004 ,  5.09988e-05])
6463    , -1770.27    , array([ 0.036864   ,  0.00650661 ,  0.00281004 ,  5.09988e-05])
6464    , -1770.25    , array([ 0.0368272  ,  0.00651312 ,  0.00281004 ,  5.09988e-05])
6465    , -1770.22    , array([ 0.0368272  ,  0.00650661 ,  0.00281285 ,  5.09988e-05])
6466    , -1770.26    , array([ 0.0368272  ,  0.00650661 ,  0.00281004 ,  5.10499e-05])
6473    , -1770.26    , array([ 0.0368271  ,  0.00650663 ,  0.00281006 ,  5.09988e-05])
6474    , -1770.26    , array([ 0.0368271  ,  0.00650663 ,  0.00281006 ,  5.09988e-05])
6475    , -1770.27    , array([ 0.0368639  ,  0.00650663 ,  0.00281006 ,  5.09988e-05])
6476    , -1770.25    , array([ 0.0368271  ,  0.00651314 ,  0.00281006 ,  5.09988e-05])
6477    , -1770.22    , array([ 0.0368271  ,  0.00650663 ,  0.00281288 ,  5.09988e-05])
6478    , -1770.26    , array([ 0.0368271  ,  0.00650663 ,  0.00281006 ,  5.10498e-05])
6479    , -1770.26    , array([ 0.0368265  ,  0.0065067  ,  0.00281024 ,  5.09983e-05])
6480    , -1770.26    , array([ 0.0368265  ,  0.0065067  ,  0.00281024 ,  5.09983e-05])
6481    , -1770.27    , array([ 0.0368633  ,  0.0065067  ,  0.00281024 ,  5.09983e-05])
6482    , -1770.25    , array([ 0.0368265  ,  0.00651321 ,  0.00281024 ,  5.09983e-05])
6483    , -1770.21    , array([ 0.0368265  ,  0.0065067  ,  0.00281305 ,  5.09983e-05])
6484    , -1770.26    , array([ 0.0368265  ,  0.0065067  ,  0.00281024 ,  5.10493e-05])
6485    , -2363.8     , array([ 0.00875683 ,  0.0181225  ,  0.591713   ,  2.32887e-05])
6486    , -2363.8     , array([ 0.00875683 ,  0.0181225  ,  0.591713   ,  2.32887e-05])
6487    , -2363.75    , array([ 0.00876559 ,  0.0181225  ,  0.591713   ,  2.32887e-05])
6488    , -2363.82    , array([ 0.00875683 ,  0.0181407  ,  0.591713   ,  2.32887e-05])
6489    , -2363.8     , array([ 0.00875683 ,  0.0181225  ,  0.592305   ,  2.32887e-05])
6490    , -2363.83    , array([ 0.00875683 ,  0.0181225  ,  0.591713   ,  2.3312e-05 ])
6491    , -1800.39    , array([ 0.033787   ,  0.00691894 ,  0.00387327 ,  4.86565e-05])
6492    , -1800.39    , array([ 0.033787   ,  0.00691894 ,  0.00387327 ,  4.86565e-05])
6493    , -1800.12    , array([ 0.0338208  ,  0.00691894 ,  0.00387327 ,  4.86565e-05])
6494    , -1800.37    , array([ 0.033787   ,  0.00692586 ,  0.00387327 ,  4.86565e-05])
6495    , -1800.6     , array([ 0.033787   ,  0.00691894 ,  0.00387714 ,  4.86565e-05])
6496    , -1800.42    , array([ 0.033787   ,  0.00691894 ,  0.00387327 ,  4.87052e-05])
6497    , -1768.73    , array([ 0.0362473  ,  0.00658067 ,  0.00298114 ,  5.05591e-05])
6498    , -1768.73    , array([ 0.0362473  ,  0.00658067 ,  0.00298114 ,  5.05591e-05])
6499    , -1768.71    , array([ 0.0362836  ,  0.00658067 ,  0.00298114 ,  5.05591e-05])
6500    , -1768.72    , array([ 0.0362473  ,  0.00658726 ,  0.00298114 ,  5.05591e-05])
6501    , -1768.72    , array([ 0.0362473  ,  0.00658067 ,  0.00298412 ,  5.05591e-05])
6502    , -1768.73    , array([ 0.0362473  ,  0.00658067 ,  0.00298114 ,  5.06097e-05])
6503    , -1765.44    , array([ 0.0415616  ,  0.00615474 ,  0.0034302  ,  5.50035e-05])
6504    , -1765.44    , array([ 0.0415616  ,  0.00615474 ,  0.0034302  ,  5.50035e-05])
6505    , -1765.41    , array([ 0.0416032  ,  0.00615474 ,  0.0034302  ,  5.50035e-05])
6506    , -1765.43    , array([ 0.0415616  ,  0.0061609  ,  0.0034302  ,  5.50035e-05])
6507    , -1765.43    , array([ 0.0415616  ,  0.00615474 ,  0.00343363 ,  5.50035e-05])
6508    , -1765.45    , array([ 0.0415616  ,  0.00615474 ,  0.0034302  ,  5.50585e-05])
6509    , -1751.62    , array([ 0.071839   ,  0.00470944 ,  0.00601266 ,  7.7047e-05 ])
6510    , -1751.62    , array([ 0.071839   ,  0.00470944 ,  0.00601266 ,  7.7047e-05 ])
6511    , -1751.58    , array([ 0.0719108  ,  0.00470944 ,  0.00601266 ,  7.7047e-05 ])
6512    , -1751.59    , array([ 0.071839   ,  0.00471415 ,  0.00601266 ,  7.7047e-05 ])
6513    , -1751.61    , array([ 0.071839   ,  0.00470944 ,  0.00601868 ,  7.7047e-05 ])
6514    , -1751.64    , array([ 0.071839   ,  0.00470944 ,  0.00601266 ,  7.7124e-05 ])
6515    , -2265.27    , array([ 0.641253   ,  0.00161438 ,  0.0567618  ,  0.000296631])
6516    , -2265.27    , array([ 0.641253   ,  0.00161438 ,  0.0567618  ,  0.000296631])
6517    , -2264.9     , array([ 0.641895   ,  0.00161438 ,  0.0567618  ,  0.000296631])
6518    , -2264.09    , array([ 0.641253   ,  0.00161599 ,  0.0567618  ,  0.000296631])
6519    , -2265.35    , array([ 0.641253   ,  0.00161438 ,  0.0568185  ,  0.000296631])
6520    , -2266.43    , array([ 0.641253   ,  0.00161438 ,  0.0567618  ,  0.000296927])
6521    , -1744.78    , array([ 0.113603   ,  0.00376379 ,  0.00962027 ,  0.00010217 ])
6522    , -1744.78    , array([ 0.113603   ,  0.00376379 ,  0.00962027 ,  0.00010217 ])
6523    , -1744.72    , array([ 0.113716   ,  0.00376379 ,  0.00962027 ,  0.00010217 ])
6524    , -1744.71    , array([ 0.113603   ,  0.00376756 ,  0.00962027 ,  0.00010217 ])
6525    , -1744.78    , array([ 0.113603   ,  0.00376379 ,  0.00962989 ,  0.00010217 ])
6526    , -1744.85    , array([ 0.113603   ,  0.00376379 ,  0.00962027 ,  0.000102273])
6527    , -1836.9     , array([ 0.744607   ,  0.00207821 ,  0.0721436  ,  0.000226681])
6528    , -1836.9     , array([ 0.744607   ,  0.00207821 ,  0.0721436  ,  0.000226681])
6529    , -1836.84    , array([ 0.745352   ,  0.00207821 ,  0.0721436  ,  0.000226681])
6530    , -1836.47    , array([ 0.744607   ,  0.00208029 ,  0.0721436  ,  0.000226681])
6531    , -1836.87    , array([ 0.744607   ,  0.00207821 ,  0.0722158  ,  0.000226681])
6532    , -1837.33    , array([ 0.744607   ,  0.00207821 ,  0.0721436  ,  0.000226908])
6533    , -1733.89    , array([ 0.192648   ,  0.00318543 ,  0.0169429  ,  0.000127804])
6534    , -1733.89    , array([ 0.192648   ,  0.00318543 ,  0.0169429  ,  0.000127804])
6535    , -1733.81    , array([ 0.19284    ,  0.00318543 ,  0.0169429  ,  0.000127804])
6536    , -1733.76    , array([ 0.192648   ,  0.00318862 ,  0.0169429  ,  0.000127804])
6537    , -1733.86    , array([ 0.192648   ,  0.00318543 ,  0.0169598  ,  0.000127804])
6538    , -1734.01    , array([ 0.192648   ,  0.00318543 ,  0.0169429  ,  0.000127932])
6539    , -1713.77    , array([ 0.336907   ,  0.00281472 ,  0.0316086  ,  0.000151457])
6540    , -1713.77    , array([ 0.336907   ,  0.00281472 ,  0.0316086  ,  0.000151457])
6541    , -1713.74    , array([ 0.337244   ,  0.00281472 ,  0.0316086  ,  0.000151457])
6542    , -1713.58    , array([ 0.336907   ,  0.00281754 ,  0.0316086  ,  0.000151457])
6543    , -1713.69    , array([ 0.336907   ,  0.00281472 ,  0.0316402  ,  0.000151457])
6544    , -1713.96    , array([ 0.336907   ,  0.00281472 ,  0.0316086  ,  0.000151609])
6545    , -1716.61    , array([ 0.713589   ,  0.00284774 ,  0.0768801  ,  0.000207267])
6546    , -1716.61    , array([ 0.713589   ,  0.00284774 ,  0.0768801  ,  0.000207267])
6547    , -1716.8     , array([ 0.714303   ,  0.00284774 ,  0.0768801  ,  0.000207267])
6548    , -1716.45    , array([ 0.713589   ,  0.00285058 ,  0.0768801  ,  0.000207267])
6549    , -1716.51    , array([ 0.713589   ,  0.00284774 ,  0.076957   ,  0.000207267])
6550    , -1716.77    , array([ 0.713589   ,  0.00284774 ,  0.0768801  ,  0.000207474])
6551    , -1699.25    , array([ 0.495795   ,  0.00283167 ,  0.0499484  ,  0.000178003])
6552    , -1699.25    , array([ 0.495795   ,  0.00283167 ,  0.0499484  ,  0.000178003])
6553    , -1699.3     , array([ 0.496291   ,  0.00283167 ,  0.0499484  ,  0.000178003])
6554    , -1699.04    , array([ 0.495795   ,  0.0028345  ,  0.0499484  ,  0.000178003])
6555    , -1699.12    , array([ 0.495795   ,  0.00283167 ,  0.0499984  ,  0.000178003])
6556    , -1699.44    , array([ 0.495795   ,  0.00283167 ,  0.0499484  ,  0.000178181])
6557    , -1671.49    , array([ 0.543565   ,  0.00683285 ,  0.0572395  ,  0.000399772])
6558    , -1671.49    , array([ 0.543565   ,  0.00683285 ,  0.0572395  ,  0.000399772])
6559    , -1671.65    , array([ 0.544109   ,  0.00683285 ,  0.0572395  ,  0.000399772])
6560    , -1671.34    , array([ 0.543565   ,  0.00683969 ,  0.0572395  ,  0.000399772])
6561    , -1671.34    , array([ 0.543565   ,  0.00683285 ,  0.0572967  ,  0.000399772])
6562    , -1671.64    , array([ 0.543565   ,  0.00683285 ,  0.0572395  ,  0.000400172])
6563    , -1591.81    , array([ 0.611062   ,  0.0751945  ,  0.070865   ,  0.00382468 ])
6564    , -1591.81    , array([ 0.611062   ,  0.0751945  ,  0.070865   ,  0.00382468 ])
6565    , -1592.26    , array([ 0.611674   ,  0.0751945  ,  0.070865   ,  0.00382468 ])
6566    , -1591.78    , array([ 0.611062   ,  0.0752697  ,  0.070865   ,  0.00382468 ])
6567    , -1591.58    , array([ 0.611062   ,  0.0751945  ,  0.0709359  ,  0.00382468 ])
6568    , -1591.8     , array([ 0.611062   ,  0.0751945  ,  0.070865   ,  0.00382851 ])
6575    , -1591.81    , array([ 0.611063   ,  0.0751951  ,  0.070865   ,  0.00382471 ])
6576    , -1591.81    , array([ 0.611063   ,  0.0751951  ,  0.070865   ,  0.00382471 ])
6577    , -1592.25    , array([ 0.611674   ,  0.0751951  ,  0.070865   ,  0.00382471 ])
6578    , -1591.78    , array([ 0.611063   ,  0.0752703  ,  0.070865   ,  0.00382471 ])
6579    , -1591.58    , array([ 0.611063   ,  0.0751951  ,  0.0709359  ,  0.00382471 ])
6580    , -1591.79    , array([ 0.611063   ,  0.0751951  ,  0.070865   ,  0.00382854 ])
6581    , -1591.81    , array([ 0.611063   ,  0.0751956  ,  0.0708651  ,  0.00382474 ])
6582    , -1591.81    , array([ 0.611063   ,  0.0751956  ,  0.0708651  ,  0.00382474 ])
6583    , -1592.25    , array([ 0.611674   ,  0.0751956  ,  0.0708651  ,  0.00382474 ])
6584    , -1591.78    , array([ 0.611063   ,  0.0752708  ,  0.0708651  ,  0.00382474 ])
6585    , -1591.58    , array([ 0.611063   ,  0.0751956  ,  0.070936   ,  0.00382474 ])
6586    , -1591.79    , array([ 0.611063   ,  0.0751956  ,  0.0708651  ,  0.00382856 ])
6587    , -11086.9    , array([ 0.772242   ,  9.10663    ,  0.108619   ,  0.350079   ])
6588    , -11086.9    , array([ 0.772242   ,  9.10663    ,  0.108619   ,  0.350079   ])
6589    , -11088.1    , array([ 0.773015   ,  9.10663    ,  0.108619   ,  0.350079   ])
6590    , -11089.9    , array([ 0.772242   ,  9.11574    ,  0.108619   ,  0.350079   ])
6591    , -11086.8    , array([ 0.772242   ,  9.10663    ,  0.108727   ,  0.350079   ])
6592    , -11094      , array([ 0.772242   ,  9.10663    ,  0.108619   ,  0.350429   ])
6593    , -1540.82    , array([ 0.644173   ,  0.221693   ,  0.0780259  ,  0.0105865  ])
6594    , -1540.82    , array([ 0.644173   ,  0.221693   ,  0.0780259  ,  0.0105865  ])
6595    , -1541.56    , array([ 0.644817   ,  0.221693   ,  0.0780259  ,  0.0105865  ])
6596    , -1540.93    , array([ 0.644173   ,  0.221915   ,  0.0780259  ,  0.0105865  ])
6597    , -1540.54    , array([ 0.644173   ,  0.221693   ,  0.078104   ,  0.0105865  ])
6598    , -1540.67    , array([ 0.644173   ,  0.221693   ,  0.0780259  ,  0.0105971  ])
6599    , -1537.73    , array([ 0.657181   ,  0.333927   ,  0.0809241  ,  0.0155692  ])
6600    , -1537.73    , array([ 0.657181   ,  0.333927   ,  0.0809241  ,  0.0155692  ])
6601    , -1538.62    , array([ 0.657838   ,  0.333927   ,  0.0809241  ,  0.0155692  ])
6602    , -1537.91    , array([ 0.657181   ,  0.334262   ,  0.0809241  ,  0.0155692  ])
6603    , -1537.43    , array([ 0.657181   ,  0.333927   ,  0.081005   ,  0.0155692  ])
6604    , -1537.54    , array([ 0.657181   ,  0.333927   ,  0.0809241  ,  0.0155848  ])
6605    , -1536.28    , array([ 0.651395   ,  0.278587   ,  0.0796291  ,  0.0131271  ])
6606    , -1536.28    , array([ 0.651395   ,  0.278587   ,  0.0796291  ,  0.0131271  ])
6607    , -1537.1     , array([ 0.652046   ,  0.278587   ,  0.0796291  ,  0.0131271  ])
6608    , -1536.43    , array([ 0.651395   ,  0.278865   ,  0.0796291  ,  0.0131271  ])
6609    , -1535.99    , array([ 0.651395   ,  0.278587   ,  0.0797087  ,  0.0131271  ])
6610    , -1536.11    , array([ 0.651395   ,  0.278587   ,  0.0796291  ,  0.0131402  ])
6617    , -1536.28    , array([ 0.651395   ,  0.278588   ,  0.0796291  ,  0.0131272  ])
6618    , -1536.28    , array([ 0.651395   ,  0.278588   ,  0.0796291  ,  0.0131272  ])
6619    , -1537.1     , array([ 0.652046   ,  0.278588   ,  0.0796291  ,  0.0131272  ])
6620    , -1536.43    , array([ 0.651395   ,  0.278867   ,  0.0796291  ,  0.0131272  ])
6621    , -1535.99    , array([ 0.651395   ,  0.278588   ,  0.0797087  ,  0.0131272  ])
6622    , -1536.11    , array([ 0.651395   ,  0.278588   ,  0.0796291  ,  0.0131403  ])
6623    , -1536.28    , array([ 0.651394   ,  0.278607   ,  0.0796291  ,  0.013128   ])
6624    , -1536.28    , array([ 0.651394   ,  0.278607   ,  0.0796291  ,  0.013128   ])
6625    , -1537.1     , array([ 0.652046   ,  0.278607   ,  0.0796291  ,  0.013128   ])
6626    , -1536.43    , array([ 0.651394   ,  0.278886   ,  0.0796291  ,  0.013128   ])
6627    , -1535.99    , array([ 0.651394   ,  0.278607   ,  0.0797088  ,  0.013128   ])
6628    , -1536.1     , array([ 0.651394   ,  0.278607   ,  0.0796291  ,  0.0131411  ])
6629    , -43092.8    , array([ 0.628414   ,  79.7688    ,  0.0861755  ,  2.24495    ])
6630    , -43092.8    , array([ 0.628414   ,  79.7688    ,  0.0861755  ,  2.24495    ])
6631    , -43092.3    , array([ 0.629043   ,  79.7688    ,  0.0861755  ,  2.24495    ])
6632    , -43099.1    , array([ 0.628414   ,  79.8486    ,  0.0861755  ,  2.24495    ])
6633    , -43093.2    , array([ 0.628414   ,  79.7688    ,  0.0862617  ,  2.24495    ])
6634    , -43107.9    , array([ 0.628414   ,  79.7688    ,  0.0861755  ,  2.2472     ])
6635    , -1535.81    , array([ 0.65131    ,  0.284319   ,  0.0796517  ,  0.0133724  ])
6636    , -1535.81    , array([ 0.65131    ,  0.284319   ,  0.0796517  ,  0.0133724  ])
6637    , -1536.64    , array([ 0.651962   ,  0.284319   ,  0.0796517  ,  0.0133724  ])
6638    , -1535.96    , array([ 0.65131    ,  0.284604   ,  0.0796517  ,  0.0133724  ])
6639    , -1535.52    , array([ 0.65131    ,  0.284319   ,  0.0797314  ,  0.0133724  ])
6640    , -1535.64    , array([ 0.65131    ,  0.284319   ,  0.0796517  ,  0.0133857  ])
6641    , -1534.13    , array([ 0.650804   ,  0.321358   ,  0.0797881  ,  0.0149467  ])
6642    , -1534.13    , array([ 0.650804   ,  0.321358   ,  0.0797881  ,  0.0149467  ])
6643    , -1535       , array([ 0.651455   ,  0.321358   ,  0.0797881  ,  0.0149467  ])
6644    , -1534.3     , array([ 0.650804   ,  0.32168    ,  0.0797881  ,  0.0149467  ])
6645    , -1533.83    , array([ 0.650804   ,  0.321358   ,  0.0798679  ,  0.0149467  ])
6646    , -1533.94    , array([ 0.650804   ,  0.321358   ,  0.0797881  ,  0.0149617  ])
6647    , -1529.75    , array([ 0.64365    ,  0.327329   ,  0.0791591  ,  0.0149698  ])
6648    , -1529.75    , array([ 0.64365    ,  0.327329   ,  0.0791591  ,  0.0149698  ])
6649    , -1530.63    , array([ 0.644294   ,  0.327329   ,  0.0791591  ,  0.0149698  ])
6650    , -1529.92    , array([ 0.64365    ,  0.327657   ,  0.0791591  ,  0.0149698  ])
6651    , -1529.44    , array([ 0.64365    ,  0.327329   ,  0.0792383  ,  0.0149698  ])
6652    , -1529.57    , array([ 0.64365    ,  0.327329   ,  0.0791591  ,  0.0149848  ])
6653    , -1511.85    , array([ 0.615813   ,  0.352344   ,  0.0766926  ,  0.0150623  ])
6654    , -1511.85    , array([ 0.615813   ,  0.352344   ,  0.0766926  ,  0.0150623  ])
6655    , -1512.75    , array([ 0.616429   ,  0.352344   ,  0.0766926  ,  0.0150623  ])
6656    , -1512.01    , array([ 0.615813   ,  0.352696   ,  0.0766926  ,  0.0150623  ])
6657    , -1511.51    , array([ 0.615813   ,  0.352344   ,  0.0767694  ,  0.0150623  ])
6658    , -1511.68    , array([ 0.615813   ,  0.352344   ,  0.0766926  ,  0.0150774  ])
6659    , -1434.75    , array([ 0.515993   ,  0.473035   ,  0.0675716  ,  0.0154381  ])
6660    , -1434.75    , array([ 0.515993   ,  0.473035   ,  0.0675716  ,  0.0154381  ])
6661    , -1435.71    , array([ 0.516509   ,  0.473035   ,  0.0675716  ,  0.0154381  ])
6662    , -1434.86    , array([ 0.515993   ,  0.473508   ,  0.0675716  ,  0.0154381  ])
6663    , -1434.28    , array([ 0.515993   ,  0.473035   ,  0.0676392  ,  0.0154381  ])
6664    , -1434.63    , array([ 0.515993   ,  0.473035   ,  0.0675716  ,  0.0154536  ])
6665    , -1105.75    , array([ 0.254344   ,  1.53674    ,  0.0407198  ,  0.0170375  ])
6666    , -1105.75    , array([ 0.254344   ,  1.53674    ,  0.0407198  ,  0.0170375  ])
6667    , -1106.73    , array([ 0.254599   ,  1.53674    ,  0.0407198  ,  0.0170375  ])
6668    , -1105.76    , array([ 0.254344   ,  1.53828    ,  0.0407198  ,  0.0170375  ])
6669    , -1104.98    , array([ 0.254344   ,  1.53674    ,  0.0407605  ,  0.0170375  ])
6670    , -1105.65    , array([ 0.254344   ,  1.53674    ,  0.0407198  ,  0.0170546  ])
6677    , -1105.75    , array([ 0.254343   ,  1.53676    ,  0.0407196  ,  0.0170375  ])
6678    , -1105.75    , array([ 0.254343   ,  1.53676    ,  0.0407196  ,  0.0170375  ])
6679    , -1106.73    , array([ 0.254597   ,  1.53676    ,  0.0407196  ,  0.0170375  ])
6680    , -1105.76    , array([ 0.254343   ,  1.53829    ,  0.0407196  ,  0.0170375  ])
6681    , -1104.98    , array([ 0.254343   ,  1.53676    ,  0.0407603  ,  0.0170375  ])
6682    , -1105.65    , array([ 0.254343   ,  1.53676    ,  0.0407196  ,  0.0170546  ])
6683    , -532.844    , array([ 0.0392968  ,  34.4755    ,  0.0106933  ,  0.0221019  ])
6684    , -532.844    , array([ 0.0392968  ,  34.4755    ,  0.0106933  ,  0.0221019  ])
6685    , -533.426    , array([ 0.0393361  ,  34.4755    ,  0.0106933  ,  0.0221019  ])
6686    , -532.84     , array([ 0.0392968  ,  34.51      ,  0.0106933  ,  0.0221019  ])
6687    , -532.231    , array([ 0.0392968  ,  34.4755    ,  0.010704   ,  0.0221019  ])
6688    , -532.263    , array([ 0.0392968  ,  34.4755    ,  0.0106933  ,  0.0221241  ])
6695    , -532.837    , array([ 0.0392961  ,  34.4767    ,  0.0106932  ,  0.0221021  ])
6696    , -532.837    , array([ 0.0392961  ,  34.4767    ,  0.0106932  ,  0.0221021  ])
6697    , -533.419    , array([ 0.0393354  ,  34.4767    ,  0.0106932  ,  0.0221021  ])
6698    , -532.833    , array([ 0.0392961  ,  34.5111    ,  0.0106932  ,  0.0221021  ])
6699    , -532.224    , array([ 0.0392961  ,  34.4767    ,  0.0107039  ,  0.0221021  ])
6700    , -532.256    , array([ 0.0392961  ,  34.4767    ,  0.0106932  ,  0.0221242  ])
6707    , -532.834    , array([ 0.0392958  ,  34.4771    ,  0.0106932  ,  0.0221021  ])
6708    , -532.834    , array([ 0.0392958  ,  34.4771    ,  0.0106932  ,  0.0221021  ])
6709    , -533.416    , array([ 0.0393351  ,  34.4771    ,  0.0106932  ,  0.0221021  ])
6710    , -532.83     , array([ 0.0392958  ,  34.5116    ,  0.0106932  ,  0.0221021  ])
6711    , -532.221    , array([ 0.0392958  ,  34.4771    ,  0.0107039  ,  0.0221021  ])
6712    , -532.253    , array([ 0.0392958  ,  34.4771    ,  0.0106932  ,  0.0221243  ])
6719    , -532.832    , array([ 0.0392957  ,  34.4774    ,  0.0106932  ,  0.0221022  ])
6720    , -532.832    , array([ 0.0392957  ,  34.4774    ,  0.0106932  ,  0.0221022  ])
6721    , -533.415    , array([ 0.039335   ,  34.4774    ,  0.0106932  ,  0.0221022  ])
6722    , -532.829    , array([ 0.0392957  ,  34.5119    ,  0.0106932  ,  0.0221022  ])
6723    , -532.22     , array([ 0.0392957  ,  34.4774    ,  0.0107038  ,  0.0221022  ])
6724    , -532.251    , array([ 0.0392957  ,  34.4774    ,  0.0106932  ,  0.0221243  ])
6731    , -532.832    , array([ 0.0392956  ,  34.4775    ,  0.0106931  ,  0.0221022  ])
6732    , -532.832    , array([ 0.0392956  ,  34.4775    ,  0.0106931  ,  0.0221022  ])
6733    , -533.414    , array([ 0.0393349  ,  34.4775    ,  0.0106931  ,  0.0221022  ])
6734    , -532.829    , array([ 0.0392956  ,  34.5119    ,  0.0106931  ,  0.0221022  ])
6735    , -532.219    , array([ 0.0392956  ,  34.4775    ,  0.0107038  ,  0.0221022  ])
6736    , -532.251    , array([ 0.0392956  ,  34.4775    ,  0.0106931  ,  0.0221243  ])
