2041    , -2483.96    , array([ 36.9718    ,  5.28502    ,  1.29536e-45,  0.00856396 ])
2042    , -2483.96    , array([ 37.0088    ,  5.28502    ,  1.29536e-45,  0.00856396 ])
2043    , -2484       , array([ 36.9718    ,  5.2903     ,  1.29536e-45,  0.00856396 ])
2044    , -2483.96    , array([ 36.9718    ,  5.28502    ,  1.29665e-45,  0.00856396 ])
2045    , -2484.12    , array([ 36.9718    ,  5.28502    ,  1.29536e-45,  0.00857253 ])
2046    , -2483.96    , array([ 36.9718    ,  5.28502    ,  1.29536e-45,  0.00856396 ])
2047    , -2385.49    , array([ 36.9718    ,  4.19064    ,  1.29536e-45,  0.00320456 ])
2048    , -2385.49    , array([ 36.9718    ,  4.19064    ,  1.29536e-45,  0.00320456 ])
2049    , -2385.49    , array([ 37.0088    ,  4.19064    ,  1.29536e-45,  0.00320456 ])
2050    , -2385.51    , array([ 36.9718    ,  4.19484    ,  1.29536e-45,  0.00320456 ])
2051    , -2385.49    , array([ 36.9718    ,  4.19064    ,  1.29665e-45,  0.00320456 ])
2052    , -2385.54    , array([ 36.9718    ,  4.19064    ,  1.29536e-45,  0.00320776 ])
2053    , -3220.43    , array([ 36.9718    ,  0.0155886  ,  1.29536e-45,  0.0060356  ])
2054    , -3220.43    , array([ 36.9718    ,  0.0155886  ,  1.29536e-45,  0.0060356  ])
2055    , -3220.43    , array([ 37.0088    ,  0.0155886  ,  1.29536e-45,  0.0060356  ])
2056    , -3217.78    , array([ 36.9718    ,  0.0156042  ,  1.29536e-45,  0.0060356  ])
2057    , -3220.43    , array([ 36.9718    ,  0.0155886  ,  1.29665e-45,  0.0060356  ])
2058    , -3222.76    , array([ 36.9718    ,  0.0155886  ,  1.29536e-45,  0.00604164 ])
2059    , -2299.1     , array([ 36.9718    ,  0.662154   ,  1.29536e-45,  0.00394872 ])
2060    , -2299.1     , array([ 36.9718    ,  0.662154   ,  1.29536e-45,  0.00394872 ])
2061    , -2299.1     , array([ 37.0088    ,  0.662154   ,  1.29536e-45,  0.00394872 ])
2062    , -2299.21    , array([ 36.9718    ,  0.662816   ,  1.29536e-45,  0.00394872 ])
2063    , -2299.1     , array([ 36.9718    ,  0.662154   ,  1.29665e-45,  0.00394872 ])
2064    , -2299.06    , array([ 36.9718    ,  0.662154   ,  1.29536e-45,  0.00395267 ])
2065    , -1764.55    , array([ 36.9718    ,  0.0722753  ,  1.29536e-45,  0.00507371 ])
2066    , -1764.55    , array([ 36.9718    ,  0.0722753  ,  1.29536e-45,  0.00507371 ])
2067    , -1764.55    , array([ 37.0088    ,  0.0722753  ,  1.29536e-45,  0.00507371 ])
2068    , -1764.71    , array([ 36.9718    ,  0.0723476  ,  1.29536e-45,  0.00507371 ])
2069    , -1764.55    , array([ 36.9718    ,  0.0722753  ,  1.29665e-45,  0.00507371 ])
2070    , -1764.35    , array([ 36.9718    ,  0.0722753  ,  1.29536e-45,  0.00507879 ])
2071    , -1737.89    , array([ 36.9718    ,  0.0550166  ,  1.29536e-45,  0.00523283 ])
2072    , -1737.89    , array([ 36.9718    ,  0.0550166  ,  1.29536e-45,  0.00523283 ])
2073    , -1737.89    , array([ 37.0088    ,  0.0550166  ,  1.29536e-45,  0.00523283 ])
2074    , -1737.87    , array([ 36.9718    ,  0.0550716  ,  1.29536e-45,  0.00523283 ])
2075    , -1737.89    , array([ 36.9718    ,  0.0550166  ,  1.29665e-45,  0.00523283 ])
2076    , -1737.84    , array([ 36.9718    ,  0.0550166  ,  1.29536e-45,  0.00523807 ])
2077    , -1737.83    , array([ 36.9718    ,  0.0558386  ,  1.29536e-45,  0.00522405 ])
2078    , -1737.83    , array([ 36.9718    ,  0.0558386  ,  1.29536e-45,  0.00522405 ])
2079    , -1737.83    , array([ 37.0088    ,  0.0558386  ,  1.29536e-45,  0.00522405 ])
2080    , -1737.82    , array([ 36.9718    ,  0.0558945  ,  1.29536e-45,  0.00522405 ])
2081    , -1737.83    , array([ 36.9718    ,  0.0558386  ,  1.29665e-45,  0.00522405 ])
2082    , -1737.77    , array([ 36.9718    ,  0.0558386  ,  1.29536e-45,  0.00522928 ])
2089    , -1737.83    , array([ 36.9718    ,  0.0558381  ,  1.29536e-45,  0.00522406 ])
2090    , -1737.83    , array([ 36.9718    ,  0.0558381  ,  1.29536e-45,  0.00522406 ])
2091    , -1737.83    , array([ 37.0088    ,  0.0558381  ,  1.29536e-45,  0.00522406 ])
2092    , -1737.82    , array([ 36.9718    ,  0.055894   ,  1.29536e-45,  0.00522406 ])
2093    , -1737.83    , array([ 36.9718    ,  0.0558381  ,  1.29665e-45,  0.00522406 ])
2094    , -1737.77    , array([ 36.9718    ,  0.0558381  ,  1.29536e-45,  0.00522929 ])
2095    , -1737.81    , array([ 36.9718    ,  0.0554781  ,  1.29536e-45,  0.00522995 ])
2096    , -1737.81    , array([ 36.9718    ,  0.0554781  ,  1.29536e-45,  0.00522995 ])
2097    , -1737.81    , array([ 37.0088    ,  0.0554781  ,  1.29536e-45,  0.00522995 ])
2098    , -1737.8     , array([ 36.9718    ,  0.0555336  ,  1.29536e-45,  0.00522995 ])
2099    , -1737.81    , array([ 36.9718    ,  0.0554781  ,  1.29665e-45,  0.00522995 ])
2100    , -1737.76    , array([ 36.9718    ,  0.0554781  ,  1.29536e-45,  0.00523519 ])
2101    , -1737.77    , array([ 36.9718    ,  0.0555077  ,  1.29536e-45,  0.00523329 ])
2102    , -1737.77    , array([ 36.9718    ,  0.0555077  ,  1.29536e-45,  0.00523329 ])
2103    , -1737.77    , array([ 37.0088    ,  0.0555077  ,  1.29536e-45,  0.00523329 ])
2104    , -1737.76    , array([ 36.9718    ,  0.0555632  ,  1.29536e-45,  0.00523329 ])
