288531  , -79088.9    , array([ 1.7758     ,  0.121115   ,  1.09959e-41,  1.00334e-39,  5.0747e-08 ])
288532  , -79088.9    , array([ 1.77758    ,  0.121115   ,  1.09959e-41,  1.00334e-39,  5.0747e-08 ])
288533  , -79088.9    , array([ 1.7758     ,  0.121236   ,  1.09959e-41,  1.00334e-39,  5.0747e-08 ])
288534  , -79088.9    , array([ 1.7758     ,  0.121115   ,  1.10069e-41,  1.00334e-39,  5.0747e-08 ])
288535  , -79088.9    , array([ 1.7758     ,  0.121115   ,  1.09959e-41,  1.00434e-39,  5.0747e-08 ])
288536  , -79088.9    , array([ 1.7758     ,  0.121115   ,  1.09959e-41,  1.00334e-39,  5.07977e-08])
288537  , -79088.9    , array([ 1.7758     ,  0.121115   ,  1.09959e-41,  1.00334e-39,  5.0747e-08 ])
288538  , -79088.1    , array([ 1.73576    ,  0.0740452  ,  1.09959e-41,  1.00334e-39,  8.50364e-08])
288539  , -79088.1    , array([ 1.73576    ,  0.0740452  ,  1.09959e-41,  1.00334e-39,  8.50364e-08])
288540  , -79088.1    , array([ 1.73749    ,  0.0740452  ,  1.09959e-41,  1.00334e-39,  8.50364e-08])
288541  , -79088.1    , array([ 1.73576    ,  0.0741193  ,  1.09959e-41,  1.00334e-39,  8.50364e-08])
288542  , -79088.1    , array([ 1.73576    ,  0.0740452  ,  1.10069e-41,  1.00334e-39,  8.50364e-08])
288543  , -79088.1    , array([ 1.73576    ,  0.0740452  ,  1.09959e-41,  1.00434e-39,  8.50364e-08])
288544  , -79088.1    , array([ 1.73576    ,  0.0740452  ,  1.09959e-41,  1.00334e-39,  8.51215e-08])
288545  , -79013      , array([ 1.58439    ,  0.0103443  ,  1.09959e-41,  1.00334e-39,  6.7048e-07 ])
288546  , -79013      , array([ 1.58439    ,  0.0103443  ,  1.09959e-41,  1.00334e-39,  6.7048e-07 ])
288547  , -79013      , array([ 1.58598    ,  0.0103443  ,  1.09959e-41,  1.00334e-39,  6.7048e-07 ])
288548  , -79013.1    , array([ 1.58439    ,  0.0103546  ,  1.09959e-41,  1.00334e-39,  6.7048e-07 ])
288549  , -79013      , array([ 1.58439    ,  0.0103443  ,  1.10069e-41,  1.00334e-39,  6.7048e-07 ])
288550  , -79013      , array([ 1.58439    ,  0.0103443  ,  1.09959e-41,  1.00434e-39,  6.7048e-07 ])
288551  , -79012.9    , array([ 1.58439    ,  0.0103443  ,  1.09959e-41,  1.00334e-39,  6.7115e-07 ])
288559  , -79013      , array([ 1.58439    ,  0.0103441  ,  1.09959e-41,  1.00334e-39,  6.70491e-07])
288560  , -79013      , array([ 1.58439    ,  0.0103441  ,  1.09959e-41,  1.00334e-39,  6.70491e-07])
288561  , -79013      , array([ 1.58598    ,  0.0103441  ,  1.09959e-41,  1.00334e-39,  6.70491e-07])
