233869  , -79089.4    , array([ 1.35115    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233870  , -79089.4    , array([ 1.35115    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233871  , -79089.4    , array([ 2.35115    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233872  , -79089.4    , array([ 3.96919    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233873  , -79089.4    , array([ 2.35115    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233874  , -79089.4    , array([ 2.96919    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233875  , -79089.4    , array([ 3.35115    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233876  , -79089.4    , array([ 3.58722    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233877  , -79089.4    , array([ 3.73312    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233878  , -79089.4    , array([ 3.82329    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233879  , -79089.4    , array([ 3.87902    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233880  , -79089.4    , array([ 3.91346    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233881  , -79089.4    , array([ 3.93908    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233882  , -79089.4    , array([ 3.93908    ,  4.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233883  , -79089.4    , array([ 3.93908    ,  5.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233884  , -79089.4    , array([ 3.93908    ,  7.42302    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233885  , -79089.4    , array([ 3.93908    ,  5.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233886  , -79089.4    , array([ 3.93908    ,  6.42302    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233887  , -79089.4    , array([ 3.93908    ,  6.80499    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233888  , -79089.4    , array([ 3.93908    ,  7.04106    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233889  , -79089.4    , array([ 3.93908    ,  7.18696    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233890  , -79089.4    , array([ 3.93908    ,  7.27713    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233891  , -79089.4    , array([ 3.93908    ,  7.33285    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233892  , -79089.4    , array([ 3.93908    ,  7.3673     ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233893  , -79089.4    , array([ 3.93908    ,  7.39292    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233894  , -79089.4    , array([ 3.93908    ,  7.39292    ,  2.97226e-31,  0.0325844  ,  7.3759e-68 ])
233895  , -79089.4    , array([ 3.93908    ,  7.39292    ,  1          ,  0.0325844  ,  7.3759e-68 ])
233896  , -79089.4    , array([ 3.93908    ,  7.39292    ,  2.61803    ,  0.0325844  ,  7.3759e-68 ])
233897  , -79089.4    , array([ 3.93908    ,  7.39292    ,  1          ,  0.0325844  ,  7.3759e-68 ])
233898  , -79089.4    , array([ 3.93908    ,  7.39292    ,  1.61803    ,  0.0325844  ,  7.3759e-68 ])
