12968   , -78070.1    , array([ 0.00226186 ,  0.0485106  ,  4.59656e-33,  1.07439e-43,  2.75162e-06])
12969   , -78071      , array([ 0.00226412 ,  0.0485106  ,  4.59656e-33,  1.07439e-43,  2.75162e-06])
12970   , -78070.1    , array([ 0.00226186 ,  0.0485591  ,  4.59656e-33,  1.07439e-43,  2.75162e-06])
12971   , -78070.1    , array([ 0.00226186 ,  0.0485106  ,  4.60116e-33,  1.07439e-43,  2.75162e-06])
12972   , -78070.1    , array([ 0.00226186 ,  0.0485106  ,  4.59656e-33,  1.07546e-43,  2.75162e-06])
12973   , -78069.1    , array([ 0.00226186 ,  0.0485106  ,  4.59656e-33,  1.07439e-43,  2.75438e-06])
12974   , -78070.1    , array([ 0.00226186 ,  0.0485106  ,  4.59656e-33,  1.07439e-43,  2.75162e-06])
12975   , -75202.4    , array([ 0.00113619 ,  0.0462315  ,  4.59656e-33,  1.07439e-43,  5.75217e-06])
12976   , -75202.4    , array([ 0.00113619 ,  0.0462315  ,  4.59656e-33,  1.07439e-43,  5.75217e-06])
12977   , -75205.9    , array([ 0.00113732 ,  0.0462315  ,  4.59656e-33,  1.07439e-43,  5.75217e-06])
12978   , -75202.5    , array([ 0.00113619 ,  0.0462778  ,  4.59656e-33,  1.07439e-43,  5.75217e-06])
12979   , -75202.4    , array([ 0.00113619 ,  0.0462315  ,  4.60116e-33,  1.07439e-43,  5.75217e-06])
12980   , -75202.4    , array([ 0.00113619 ,  0.0462315  ,  4.59656e-33,  1.07546e-43,  5.75217e-06])
12981   , -75198.8    , array([ 0.00113619 ,  0.0462315  ,  4.59656e-33,  1.07439e-43,  5.75792e-06])
12989   , -75201.7    , array([ 0.00113608 ,  0.0462312  ,  4.59656e-33,  1.07439e-43,  5.75274e-06])
12990   , -75201.7    , array([ 0.00113608 ,  0.0462312  ,  4.59656e-33,  1.07439e-43,  5.75274e-06])
12991   , -75205.2    , array([ 0.00113722 ,  0.0462312  ,  4.59656e-33,  1.07439e-43,  5.75274e-06])
12992   , -75201.9    , array([ 0.00113608 ,  0.0462775  ,  4.59656e-33,  1.07439e-43,  5.75274e-06])
12993   , -75201.7    , array([ 0.00113608 ,  0.0462312  ,  4.60116e-33,  1.07439e-43,  5.75274e-06])
12994   , -75201.7    , array([ 0.00113608 ,  0.0462312  ,  4.59656e-33,  1.07546e-43,  5.75274e-06])
12995   , -75198.1    , array([ 0.00113608 ,  0.0462312  ,  4.59656e-33,  1.07439e-43,  5.7585e-06 ])
12996   , -75201      , array([ 0.00113597 ,  0.0462309  ,  4.59656e-33,  1.07439e-43,  5.75331e-06])
12997   , -75201      , array([ 0.00113597 ,  0.0462309  ,  4.59656e-33,  1.07439e-43,  5.75331e-06])
12998   , -75204.5    , array([ 0.00113711 ,  0.0462309  ,  4.59656e-33,  1.07439e-43,  5.75331e-06])
12999   , -75201.2    , array([ 0.00113597 ,  0.0462772  ,  4.59656e-33,  1.07439e-43,  5.75331e-06])
13000   , -75201      , array([ 0.00113597 ,  0.0462309  ,  4.60116e-33,  1.07439e-43,  5.75331e-06])
13001   , -75201      , array([ 0.00113597 ,  0.0462309  ,  4.59656e-33,  1.07546e-43,  5.75331e-06])
13002   , -75197.4    , array([ 0.00113597 ,  0.0462309  ,  4.59656e-33,  1.07439e-43,  5.75907e-06])
13010   , -75200.9    , array([ 0.00113595 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.75346e-06])
13011   , -75200.9    , array([ 0.00113595 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.75346e-06])
13012   , -75204.3    , array([ 0.00113708 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.75346e-06])
13013   , -75201      , array([ 0.00113595 ,  0.0462771  ,  4.59656e-33,  1.07439e-43,  5.75346e-06])
13014   , -75200.9    , array([ 0.00113595 ,  0.0462308  ,  4.60116e-33,  1.07439e-43,  5.75346e-06])
13015   , -75200.9    , array([ 0.00113595 ,  0.0462308  ,  4.59656e-33,  1.07546e-43,  5.75346e-06])
13016   , -75197.3    , array([ 0.00113595 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.75921e-06])
13017   , -75200.7    , array([ 0.00113592 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.7536e-06 ])
13018   , -75200.7    , array([ 0.00113592 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.7536e-06 ])
13019   , -75204.2    , array([ 0.00113706 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.7536e-06 ])
13020   , -75200.8    , array([ 0.00113592 ,  0.046277   ,  4.59656e-33,  1.07439e-43,  5.7536e-06 ])
13021   , -75200.7    , array([ 0.00113592 ,  0.0462308  ,  4.60116e-33,  1.07439e-43,  5.7536e-06 ])
13022   , -75200.7    , array([ 0.00113592 ,  0.0462308  ,  4.59656e-33,  1.07546e-43,  5.7536e-06 ])
13023   , -75197.1    , array([ 0.00113592 ,  0.0462308  ,  4.59656e-33,  1.07439e-43,  5.75936e-06])
13031   , -75200.7    , array([ 0.00113592 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75363e-06])
13032   , -75200.7    , array([ 0.00113592 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75363e-06])
13033   , -75204.1    , array([ 0.00113705 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75363e-06])
13034   , -75200.8    , array([ 0.00113592 ,  0.046277   ,  4.59656e-33,  1.07439e-43,  5.75363e-06])
13035   , -75200.7    , array([ 0.00113592 ,  0.0462307  ,  4.60116e-33,  1.07439e-43,  5.75363e-06])
13036   , -75200.7    , array([ 0.00113592 ,  0.0462307  ,  4.59656e-33,  1.07546e-43,  5.75363e-06])
13037   , -75197.1    , array([ 0.00113592 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75939e-06])
13038   , -75200.6    , array([ 0.00113591 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75367e-06])
13039   , -75200.6    , array([ 0.00113591 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75367e-06])
13040   , -75204.1    , array([ 0.00113705 ,  0.0462307  ,  4.59656e-33,  1.07439e-43,  5.75367e-06])
13041   , -75200.8    , array([ 0.00113591 ,  0.046277   ,  4.59656e-33,  1.07439e-43,  5.75367e-06])
13042   , -75200.6    , array([ 0.00113591 ,  0.0462307  ,  4.60116e-33,  1.07439e-43,  5.75367e-06])
13043   , -75200.6    , array([ 0.00113591 ,  0.0462307  ,  4.59656e-33,  1.07546e-43,  5.75367e-06])
