160873  , -72078.8    , array([ 17.8607    ,  6.95624    ,  1.76737e-48,  0.000141257,  0.049839   ])
160874  , -72081      , array([ 17.8786    ,  6.95624    ,  1.76737e-48,  0.000141257,  0.049839   ])
160875  , -72085.9    , array([ 17.8607    ,  6.9632     ,  1.76737e-48,  0.000141257,  0.049839   ])
160876  , -72078.8    , array([ 17.8607    ,  6.95624    ,  1.76914e-48,  0.000141257,  0.049839   ])
160877  , -72078.8    , array([ 17.8607    ,  6.95624    ,  1.76737e-48,  0.000141398,  0.049839   ])
160878  , -72074.3    , array([ 17.8607    ,  6.95624    ,  1.76737e-48,  0.000141257,  0.0498889  ])
160879  , -72078.8    , array([ 17.8607    ,  6.95624    ,  1.76737e-48,  0.000141257,  0.049839   ])
160880  , -56618.4    , array([ 13.8204    ,  3.05682    ,  1.76737e-48,  0.000141256,  0.0844582  ])
160881  , -56618.4    , array([ 13.8204    ,  3.05682    ,  1.76737e-48,  0.000141256,  0.0844582  ])
160882  , -56621.9    , array([ 13.8343    ,  3.05682    ,  1.76737e-48,  0.000141256,  0.0844582  ])
160883  , -56636.9    , array([ 13.8204    ,  3.05988    ,  1.76737e-48,  0.000141256,  0.0844582  ])
160884  , -56618.4    , array([ 13.8204    ,  3.05682    ,  1.76914e-48,  0.000141256,  0.0844582  ])
160885  , -56618.4    , array([ 13.8204    ,  3.05682    ,  1.76737e-48,  0.000141397,  0.0844582  ])
160886  , -56604.7    , array([ 13.8204    ,  3.05682    ,  1.76737e-48,  0.000141256,  0.0845427  ])
160887  , -216231     , array([ 4.95463    ,  0.113986   ,  1.76737e-48,  0.000141251,  0.696517   ])
160888  , -216231     , array([ 4.95463    ,  0.113986   ,  1.76737e-48,  0.000141251,  0.696517   ])
160889  , -216235     , array([ 4.95959    ,  0.113986   ,  1.76737e-48,  0.000141251,  0.696517   ])
160890  , -216022     , array([ 4.95463    ,  0.1141     ,  1.76737e-48,  0.000141251,  0.696517   ])
160891  , -216231     , array([ 4.95463    ,  0.113986   ,  1.76914e-48,  0.000141251,  0.696517   ])
160892  , -216230     , array([ 4.95463    ,  0.113986   ,  1.76737e-48,  0.000141392,  0.696517   ])
160893  , -216455     , array([ 4.95463    ,  0.113986   ,  1.76737e-48,  0.000141251,  0.697214   ])
160894  , -17676.1    , array([ 9.62733    ,  0.959042   ,  1.76737e-48,  0.000141254,  0.177656   ])
160895  , -17676.1    , array([ 9.62733    ,  0.959042   ,  1.76737e-48,  0.000141254,  0.177656   ])
160896  , -17678.9    , array([ 9.63696    ,  0.959042   ,  1.76737e-48,  0.000141254,  0.177656   ])
160897  , -17694.2    , array([ 9.62733    ,  0.960001   ,  1.76737e-48,  0.000141254,  0.177656   ])
160898  , -17676.1    , array([ 9.62733    ,  0.959042   ,  1.76914e-48,  0.000141254,  0.177656   ])
160899  , -17676.1    , array([ 9.62733    ,  0.959042   ,  1.76737e-48,  0.000141396,  0.177656   ])
160900  , -17669.3    , array([ 9.62733    ,  0.959042   ,  1.76737e-48,  0.000141254,  0.177834   ])
160901  , -13210.9    , array([ 8.49835    ,  0.642912   ,  1.76737e-48,  0.000141254,  0.229612   ])
160902  , -13210.9    , array([ 8.49835    ,  0.642912   ,  1.76737e-48,  0.000141254,  0.229612   ])
160903  , -13213.4    , array([ 8.50686    ,  0.642912   ,  1.76737e-48,  0.000141254,  0.229612   ])
160904  , -13213.9    , array([ 8.49835    ,  0.643555   ,  1.76737e-48,  0.000141254,  0.229612   ])
160905  , -13210.9    , array([ 8.49835    ,  0.642912   ,  1.76914e-48,  0.000141254,  0.229612   ])
160906  , -13210.9    , array([ 8.49835    ,  0.642912   ,  1.76737e-48,  0.000141395,  0.229612   ])
160907  , -13221      , array([ 8.49835    ,  0.642912   ,  1.76737e-48,  0.000141254,  0.229842   ])
160915  , -13187.5    , array([ 8.48566    ,  0.640674   ,  1.76737e-48,  0.000141254,  0.229394   ])
160916  , -13187.5    , array([ 8.48566    ,  0.640674   ,  1.76737e-48,  0.000141254,  0.229394   ])
160917  , -13190      , array([ 8.49415    ,  0.640674   ,  1.76737e-48,  0.000141254,  0.229394   ])
160918  , -13190.4    , array([ 8.48566    ,  0.641315   ,  1.76737e-48,  0.000141254,  0.229394   ])
160919  , -13187.5    , array([ 8.48566    ,  0.640674   ,  1.76914e-48,  0.000141254,  0.229394   ])
160920  , -13187.5    , array([ 8.48566    ,  0.640674   ,  1.76737e-48,  0.000141395,  0.229394   ])
160921  , -13197.6    , array([ 8.48566    ,  0.640674   ,  1.76737e-48,  0.000141254,  0.229623   ])
160922  , -11912.7    , array([ 7.15121    ,  0.429866   ,  1.76737e-48,  0.000141254,  0.205737   ])
160923  , -11912.7    , array([ 7.15121    ,  0.429866   ,  1.76737e-48,  0.000141254,  0.205737   ])
160924  , -11914.7    , array([ 7.15837    ,  0.429866   ,  1.76737e-48,  0.000141254,  0.205737   ])
160925  , -11906.8    , array([ 7.15121    ,  0.430296   ,  1.76737e-48,  0.000141254,  0.205737   ])
160926  , -11912.7    , array([ 7.15121    ,  0.429866   ,  1.76914e-48,  0.000141254,  0.205737   ])
160927  , -11912.7    , array([ 7.15121    ,  0.429866   ,  1.76737e-48,  0.000141395,  0.205737   ])
160928  , -11930.1    , array([ 7.15121    ,  0.429866   ,  1.76737e-48,  0.000141254,  0.205942   ])
160929  , -12177.6    , array([ 1.67535    ,  0.485304   ,  1.76737e-48,  0.000141287,  0.21789    ])
160930  , -12177.6    , array([ 1.67535    ,  0.485304   ,  1.76737e-48,  0.000141287,  0.21789    ])
160931  , -12172.8    , array([ 1.67702    ,  0.485304   ,  1.76737e-48,  0.000141287,  0.21789    ])
160932  , -12173.7    , array([ 1.67535    ,  0.48579    ,  1.76737e-48,  0.000141287,  0.21789    ])
