Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-13944.97	27905.94	5437.55	8507.08	2.1608,0.5164,1.1755,0.7283,0.5651,5.7228,2.3271,1.6609
our_model	Round_1_Replicate_2	-11411.09	22838.18	456.06	20406.56	1.3983,0.3739,0.6474,0.2432,0.8576,8.5926,0.055,0.0915
our_model	Round_1_Replicate_3	-11564.0	23144.0	764.8	18884.05	1.6262,0.5983,0.8238,0.7007,1.6948,3.7176,0.1431,0.0511
our_model	Round_1_Replicate_4	-11549.63	23115.26	740.56	20977.94	1.2584,0.3674,0.5647,0.2038,1.4584,9.1269,0.0652,0.0826
our_model	Round_1_Replicate_5	-14004.65	28025.3	5542.55	9551.49	1.9102,0.5084,0.9195,0.5708,0.8786,6.3345,1.9461,1.4366
our_model	Round_1_Replicate_6	-11370.63	22757.26	379.93	20178.23	1.4357,0.5382,0.788,0.5684,1.8991,0.8801,0.1237,0.0374
our_model	Round_1_Replicate_7	-11682.11	23380.22	989.4	19028.57	1.5983,0.6582,0.7737,0.7655,2.365,0.01,0.1542,0.0362
our_model	Round_1_Replicate_8	-11822.91	23661.82	1254.67	19509.9	1.3758,0.3096,0.553,0.5579,0.9901,10.578,0.0137,0.1882
our_model	Round_1_Replicate_9	-11318.71	22653.42	277.56	20170.11	1.4561,0.5269,0.7913,0.4931,1.7682,1.9913,0.1174,0.0406
our_model	Round_1_Replicate_10	-11803.76	23623.52	1238.27	18624.2	1.6568,0.6603,0.7262,0.6592,2.178,2.8218,0.1609,0.0447
our_model	Round_2_Replicate_1	-11188.95	22393.9	21.37	19887.05	1.5284,0.5245,0.9814,0.4904,1.1473,2.124,0.1084,0.046
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-13935.85	27887.7	5417.52	8445.54	2.181,0.5061,1.2428,0.8192,0.4745,5.7682,2.387,1.6362
our_model	Round_1_Replicate_2	-13971.75	27959.5	5493.36	4974.8	3.6787,0.8832,1.9967,0.4234,0.3326,3.3831,4.756,2.866
our_model	Round_1_Replicate_3	-11366.51	22749.02	371.23	20054.69	1.4376,0.5024,0.7114,0.5211,1.7141,4.9509,0.1127,0.0523
our_model	Round_1_Replicate_4	-13949.08	27914.16	5418.35	11055.24	1.6526,0.4252,0.8456,0.8074,0.8718,7.2761,1.5272,1.2232
our_model	Round_1_Replicate_5	-13929.79	27875.58	5410.02	11742.78	1.572,0.3747,0.8496,0.9715,0.8062,7.9153,1.3518,1.2193
our_model	Round_1_Replicate_6	-11364.45	22744.9	363.43	20130.22	1.4564,0.3662,0.7228,0.4874,0.6767,8.3068,0.0574,0.0956
our_model	Round_1_Replicate_7	-11736.4	23488.8	1100.04	20093.08	1.4029,0.3227,0.532,0.1774,0.9742,10.5948,0.025,0.1428
our_model	Round_1_Replicate_8	-13983.08	27982.16	5492.2	8926.56	2.0396,0.5328,1.0164,0.6033,0.7576,5.9409,2.178,1.5316
our_model	Round_1_Replicate_9	-13985.32	27986.64	5498.26	7184.0	2.5093,0.6489,1.301,0.5235,0.574,4.69,3.0161,1.902
our_model	Round_1_Replicate_10	-13938.24	27892.48	5430.36	7921.54	2.3258,0.5355,1.3284,0.7701,0.4417,5.4248,2.6077,1.7795
our_model	Round_2_Replicate_1	-11240.6	22497.2	121.78	20144.64	1.4646,0.4296,0.7962,0.3666,0.8828,6.4491,0.0776,0.0708
our_model	Round_2_Replicate_2	-11182.64	22381.28	8.66	19994.95	1.5034,0.4827,0.9467,0.4896,0.9651,4.0844,0.0956,0.0549
our_model	Round_2_Replicate_3	-11296.64	22609.28	230.48	20119.17	1.4698,0.4059,0.7524,0.3331,0.7846,7.3513,0.0673,0.0813
our_model	Round_2_Replicate_4	-11329.34	22674.68	299.6	20624.79	1.4096,0.3761,0.766,0.3847,0.7852,7.4863,0.0645,0.0737
our_model	Round_2_Replicate_5	-11273.68	22563.36	188.91	20072.83	1.4931,0.4077,0.8763,0.597,0.6799,6.6656,0.0723,0.0754
our_model	Round_2_Replicate_6	-11259.8	22535.6	159.42	20230.02	1.4415,0.4074,0.7919,0.467,0.8014,6.9246,0.073,0.0751
our_model	Round_2_Replicate_7	-11289.42	22594.84	220.85	20432.37	1.4569,0.4035,0.7912,0.3388,0.7352,6.7999,0.0682,0.0702
our_model	Round_2_Replicate_8	-11266.38	22548.76	172.87	20275.47	1.4582,0.4061,0.7896,0.4294,0.7686,7.018,0.0709,0.0739
our_model	Round_2_Replicate_9	-11188.76	22393.52	20.87	20110.12	1.4906,0.4658,0.9363,0.4741,0.8991,4.4481,0.0906,0.0566
our_model	Round_2_Replicate_10	-11326.84	22669.68	288.68	20253.82	1.4196,0.3834,0.7045,0.4042,0.8604,8.0407,0.0637,0.0876
our_model	Round_2_Replicate_11	-11185.36	22386.72	14.07	20051.08	1.479,0.481,0.9325,0.5218,1.038,4.0875,0.0972,0.0542
our_model	Round_2_Replicate_12	-11183.46	22382.92	10.31	20014.68	1.4962,0.4801,0.9555,0.5236,0.9342,4.0213,0.0951,0.055
our_model	Round_2_Replicate_13	-11274.69	22565.38	188.12	20266.83	1.4269,0.4096,0.7355,0.379,0.9388,7.2262,0.0729,0.0764
our_model	Round_2_Replicate_14	-11334.56	22685.12	305.72	19839.33	1.5309,0.3909,0.7988,0.4776,0.6492,7.4918,0.0621,0.0915
our_model	Round_2_Replicate_15	-11233.38	22482.76	107.79	20196.37	1.4502,0.4272,0.8055,0.4311,0.8784,6.3675,0.0788,0.0695
our_model	Round_2_Replicate_16	-11246.15	22508.3	133.63	20120.77	1.4899,0.4175,0.8422,0.4542,0.7515,6.4779,0.0753,0.072
our_model	Round_2_Replicate_17	-11179.31	22374.62	2.05	19977.47	1.4983,0.4977,0.9639,0.4852,1.0214,3.3839,0.0995,0.0517
our_model	Round_2_Replicate_18	-11269.76	22555.52	181.56	20117.2	1.4671,0.4065,0.9144,0.6311,0.6774,6.4117,0.0741,0.0736
our_model	Round_2_Replicate_19	-11233.61	22483.22	110.63	19951.66	1.5621,0.4424,0.9003,0.5564,0.9395,5.643,0.0895,0.0635
our_model	Round_2_Replicate_20	-11184.49	22384.98	12.36	20127.39	1.4715,0.4739,0.9329,0.5032,0.9655,4.1328,0.0938,0.0546
