41610   , -11433.1    , array([ 2.87833    ,  8.57667    ,  0.276188   ,  0.229089   ])
41611   , -11435.8    , array([ 2.88121    ,  8.57667    ,  0.276188   ,  0.229089   ])
41612   , -11435.6    , array([ 2.87833    ,  8.58525    ,  0.276188   ,  0.229089   ])
41613   , -11434.5    , array([ 2.87833    ,  8.57667    ,  0.276464   ,  0.229089   ])
41614   , -11437.3    , array([ 2.87833    ,  8.57667    ,  0.276188   ,  0.229318   ])
41615   , -11433.1    , array([ 2.87833    ,  8.57667    ,  0.276188   ,  0.229089   ])
41616   , -6655.6     , array([ 1.79185    ,  5.52675    ,  0.214297   ,  0.110018   ])
41617   , -6655.6     , array([ 1.79185    ,  5.52675    ,  0.214297   ,  0.110018   ])
41618   , -6658.44    , array([ 1.79364    ,  5.52675    ,  0.214297   ,  0.110018   ])
41619   , -6656.88    , array([ 1.79185    ,  5.53228    ,  0.214297   ,  0.110018   ])
41620   , -6656.48    , array([ 1.79185    ,  5.52675    ,  0.214512   ,  0.110018   ])
41621   , -6657.94    , array([ 1.79185    ,  5.52675    ,  0.214297   ,  0.110128   ])
41622   , -12147.3    , array([ 0.0789895  ,  6.11086    ,  0.165423   ,  0.0824714  ])
41623   , -12147.3    , array([ 0.0789895  ,  6.11086    ,  0.165423   ,  0.0824714  ])
41624   , -12125.7    , array([ 0.0790685  ,  6.11086    ,  0.165423   ,  0.0824714  ])
41625   , -12149.2    , array([ 0.0789895  ,  6.11697    ,  0.165423   ,  0.0824714  ])
41626   , -12165.3    , array([ 0.0789895  ,  6.11086    ,  0.165588   ,  0.0824714  ])
41627   , -12158.3    , array([ 0.0789895  ,  6.11086    ,  0.165423   ,  0.0825539  ])
41628   , -2979.72    , array([ 0.457176   ,  5.77513    ,  0.191348   ,  0.0969835  ])
41629   , -2979.72    , array([ 0.457176   ,  5.77513    ,  0.191348   ,  0.0969835  ])
41630   , -2980.85    , array([ 0.457633   ,  5.77513    ,  0.191348   ,  0.0969835  ])
41631   , -2980.43    , array([ 0.457176   ,  5.78091    ,  0.191348   ,  0.0969835  ])
41632   , -2980       , array([ 0.457176   ,  5.77513    ,  0.19154    ,  0.0969835  ])
41633   , -2982.95    , array([ 0.457176   ,  5.77513    ,  0.191348   ,  0.0970805  ])
41634   , -12112.5    , array([ 0.0467454  ,  53.8455    ,  0.683124   ,  0.0118496  ])
41635   , -12112.5    , array([ 0.0467454  ,  53.8455    ,  0.683124   ,  0.0118496  ])
41636   , -12102.5    , array([ 0.0467922  ,  53.8455    ,  0.683124   ,  0.0118496  ])
41637   , -12112.5    , array([ 0.0467454  ,  53.8994    ,  0.683124   ,  0.0118496  ])
41638   , -12112.5    , array([ 0.0467454  ,  53.8455    ,  0.683808   ,  0.0118496  ])
41639   , -12122.5    , array([ 0.0467454  ,  53.8455    ,  0.683124   ,  0.0118614  ])
41640   , -2371.38    , array([ 0.363075   ,  7.23686    ,  0.21761    ,  0.0784203  ])
41641   , -2371.38    , array([ 0.363075   ,  7.23686    ,  0.21761    ,  0.0784203  ])
41642   , -2371.34    , array([ 0.363439   ,  7.23686    ,  0.21761    ,  0.0784203  ])
41643   , -2371.85    , array([ 0.363075   ,  7.24411    ,  0.21761    ,  0.0784203  ])
