136459  , -66026      , array([ 2.78023    ,  0.113682   ,  1.42081e-58,  0.436542   ,  0.527511   ])
136460  , -66030.8    , array([ 2.78301    ,  0.113682   ,  1.42081e-58,  0.436542   ,  0.527511   ])
136461  , -65989.8    , array([ 2.78023    ,  0.113795   ,  1.42081e-58,  0.436542   ,  0.527511   ])
136462  , -66026      , array([ 2.78023    ,  0.113682   ,  1.42223e-58,  0.436542   ,  0.527511   ])
136463  , -65996.9    , array([ 2.78023    ,  0.113682   ,  1.42081e-58,  0.436979   ,  0.527511   ])
136464  , -66038.5    , array([ 2.78023    ,  0.113682   ,  1.42081e-58,  0.436542   ,  0.528038   ])
136465  , -66026      , array([ 2.78023    ,  0.113682   ,  1.42081e-58,  0.436542   ,  0.527511   ])
136466  , -24565.6    , array([ 2.5169     ,  0.24227    ,  1.42081e-58,  0.801975   ,  0.4066     ])
136467  , -24565.6    , array([ 2.5169     ,  0.24227    ,  1.42081e-58,  0.801975   ,  0.4066     ])
136468  , -24567      , array([ 2.51941    ,  0.24227    ,  1.42081e-58,  0.801975   ,  0.4066     ])
136469  , -24544.6    , array([ 2.5169     ,  0.242512   ,  1.42081e-58,  0.801975   ,  0.4066     ])
136470  , -24565.6    , array([ 2.5169     ,  0.24227    ,  1.42223e-58,  0.801975   ,  0.4066     ])
136471  , -24551.8    , array([ 2.5169     ,  0.24227    ,  1.42081e-58,  0.802778   ,  0.4066     ])
136472  , -24582.5    , array([ 2.5169     ,  0.24227    ,  1.42081e-58,  0.801975   ,  0.407007   ])
136473  , -62106.8    , array([ 3.29712    ,  0.777818   ,  1.42081e-58,  0.761994   ,  0.011578   ])
136474  , -62106.8    , array([ 3.29712    ,  0.777818   ,  1.42081e-58,  0.761994   ,  0.011578   ])
136475  , -62108.8    , array([ 3.30042    ,  0.777818   ,  1.42081e-58,  0.761994   ,  0.011578   ])
136476  , -62119.3    , array([ 3.29712    ,  0.778596   ,  1.42081e-58,  0.761994   ,  0.011578   ])
136477  , -62106.8    , array([ 3.29712    ,  0.777818   ,  1.42223e-58,  0.761994   ,  0.011578   ])
136478  , -62106.9    , array([ 3.29712    ,  0.777818   ,  1.42081e-58,  0.762756   ,  0.011578   ])
136479  , -62092.7    , array([ 3.29712    ,  0.777818   ,  1.42081e-58,  0.761994   ,  0.0115896  ])
136480  , -7820.19    , array([ 2.67753    ,  0.316494   ,  1.42081e-58,  0.792633   ,  0.179912   ])
136481  , -7820.19    , array([ 2.67753    ,  0.316494   ,  1.42081e-58,  0.792633   ,  0.179912   ])
136482  , -7820.89    , array([ 2.6802     ,  0.316494   ,  1.42081e-58,  0.792633   ,  0.179912   ])
136483  , -7815.96    , array([ 2.67753    ,  0.316811   ,  1.42081e-58,  0.792633   ,  0.179912   ])
136484  , -7820.19    , array([ 2.67753    ,  0.316494   ,  1.42223e-58,  0.792633   ,  0.179912   ])
136485  , -7818.52    , array([ 2.67753    ,  0.316494   ,  1.42081e-58,  0.793426   ,  0.179912   ])
136486  , -7830.8     , array([ 2.67753    ,  0.316494   ,  1.42081e-58,  0.792633   ,  0.180092   ])
136494  , -7818.29    , array([ 2.67615    ,  0.316416   ,  1.42081e-58,  0.792789   ,  0.179873   ])
136495  , -7818.29    , array([ 2.67615    ,  0.316416   ,  1.42081e-58,  0.792789   ,  0.179873   ])
136496  , -7818.99    , array([ 2.67883    ,  0.316416   ,  1.42081e-58,  0.792789   ,  0.179873   ])
136497  , -7814.06    , array([ 2.67615    ,  0.316733   ,  1.42081e-58,  0.792789   ,  0.179873   ])
136498  , -7818.29    , array([ 2.67615    ,  0.316416   ,  1.42223e-58,  0.792789   ,  0.179873   ])
136499  , -7816.62    , array([ 2.67615    ,  0.316416   ,  1.42081e-58,  0.793582   ,  0.179873   ])
136500  , -7828.9     , array([ 2.67615    ,  0.316416   ,  1.42081e-58,  0.792789   ,  0.180053   ])
136501  , -6555.15    , array([ 1.28943    ,  0.223147   ,  1.42081e-58,  1.04754    ,  0.132939   ])
136502  , -6555.15    , array([ 1.28943    ,  0.223147   ,  1.42081e-58,  1.04754    ,  0.132939   ])
136503  , -6552.27    , array([ 1.29072    ,  0.223147   ,  1.42081e-58,  1.04754    ,  0.132939   ])
