139302  , -60659.7    , array([ 0.308716   ,  2.53352    ,  6.2364e-45 ,  2.0275e-84 ,  0.00840888 ])
139303  , -60669.5    , array([ 0.309025   ,  2.53352    ,  6.2364e-45 ,  2.0275e-84 ,  0.00840888 ])
139304  , -60662.3    , array([ 0.308716   ,  2.53605    ,  6.2364e-45 ,  2.0275e-84 ,  0.00840888 ])
139305  , -60659.7    , array([ 0.308716   ,  2.53352    ,  6.24264e-45,  2.0275e-84 ,  0.00840888 ])
139306  , -60659.7    , array([ 0.308716   ,  2.53352    ,  6.2364e-45 ,  2.02953e-84,  0.00840888 ])
139307  , -60646.8    , array([ 0.308716   ,  2.53352    ,  6.2364e-45 ,  2.0275e-84 ,  0.0084173  ])
139308  , -60659.7    , array([ 0.308716   ,  2.53352    ,  6.2364e-45 ,  2.0275e-84 ,  0.00840888 ])
139309  , -46518.5    , array([ 0.16921    ,  2.15475    ,  6.2364e-45 ,  2.0275e-84 ,  0.0186247  ])
139310  , -46518.5    , array([ 0.16921    ,  2.15475    ,  6.2364e-45 ,  2.0275e-84 ,  0.0186247  ])
139311  , -46517.1    , array([ 0.16938    ,  2.15475    ,  6.2364e-45 ,  2.0275e-84 ,  0.0186247  ])
139312  , -46522.4    , array([ 0.16921    ,  2.1569     ,  6.2364e-45 ,  2.0275e-84 ,  0.0186247  ])
139313  , -46518.5    , array([ 0.16921    ,  2.15475    ,  6.24264e-45,  2.0275e-84 ,  0.0186247  ])
139314  , -46518.5    , array([ 0.16921    ,  2.15475    ,  6.2364e-45 ,  2.02953e-84,  0.0186247  ])
139315  , -46513.1    , array([ 0.16921    ,  2.15475    ,  6.2364e-45 ,  2.0275e-84 ,  0.0186433  ])
139316  , -78206.7    , array([ 0.902058   ,  0.155626   ,  6.2364e-45 ,  2.0275e-84 ,  0.352069   ])
139317  , -78206.7    , array([ 0.902058   ,  0.155626   ,  6.2364e-45 ,  2.0275e-84 ,  0.352069   ])
139318  , -78192.4    , array([ 0.90296    ,  0.155626   ,  6.2364e-45 ,  2.0275e-84 ,  0.352069   ])
139319  , -78132.5    , array([ 0.902058   ,  0.155782   ,  6.2364e-45 ,  2.0275e-84 ,  0.352069   ])
139320  , -78206.7    , array([ 0.902058   ,  0.155626   ,  6.24264e-45,  2.0275e-84 ,  0.352069   ])
139321  , -78206.7    , array([ 0.902058   ,  0.155626   ,  6.2364e-45 ,  2.02953e-84,  0.352069   ])
139322  , -78303.9    , array([ 0.902058   ,  0.155626   ,  6.2364e-45 ,  2.0275e-84 ,  0.352421   ])
139323  , -26207.7    , array([ 0.340914   ,  0.717264   ,  6.2364e-45 ,  2.0275e-84 ,  0.0637393  ])
139324  , -26207.7    , array([ 0.340914   ,  0.717264   ,  6.2364e-45 ,  2.0275e-84 ,  0.0637393  ])
139325  , -26192.5    , array([ 0.341255   ,  0.717264   ,  6.2364e-45 ,  2.0275e-84 ,  0.0637393  ])
139326  , -26221.4    , array([ 0.340914   ,  0.717981   ,  6.2364e-45 ,  2.0275e-84 ,  0.0637393  ])
139327  , -26207.7    , array([ 0.340914   ,  0.717264   ,  6.24264e-45,  2.0275e-84 ,  0.0637393  ])
139328  , -26207.7    , array([ 0.340914   ,  0.717264   ,  6.2364e-45 ,  2.02953e-84,  0.0637393  ])
139329  , -26207.1    , array([ 0.340914   ,  0.717264   ,  6.2364e-45 ,  2.0275e-84 ,  0.063803   ])
