Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2817.87	5645.74	2804.5	3445.94	4.9693,1.0295,0.521,0.7469,30.0
our_model	Round_1_Replicate_2	-1340.17	2690.34	58.91	19875.62	1.0018,0.1188,5.1969,1.3347,0.0558
our_model	Round_1_Replicate_3	-1454.96	2919.92	274.7	19481.94	1.0305,0.1485,4.7972,1.7588,0.0766
our_model	Round_1_Replicate_4	-1338.83	2687.66	55.93	20110.37	1.0062,0.0806,4.7128,4.0257,0.0418
our_model	Round_1_Replicate_5	-2975.05	5960.1	3072.07	6497.61	2.5831,0.5836,0.9914,1.2991,30.0
our_model	Round_1_Replicate_6	-2912.77	5835.54	2966.2	4504.95	3.7524,0.8211,0.6851,0.9277,30.0
our_model	Round_1_Replicate_7	-2177.73	4365.46	1666.5	5876.88	3.1717,0.3957,0.8711,2.07,30.0
our_model	Round_1_Replicate_8	-1345.12	2700.24	69.24	20128.86	1.0113,0.0776,4.7034,4.0232,0.0394
our_model	Round_1_Replicate_9	-1311.35	2632.7	0.84	19982.47	0.9997,0.1025,5.0131,2.3575,0.0511
our_model	Round_1_Replicate_10	-1333.56	2677.12	44.46	19895.79	0.9891,0.1128,4.9879,2.7557,0.0599
our_model	Round_2_Replicate_1	-1347.43	2704.86	74.31	20184.77	0.9706,0.0791,4.9412,3.0822,0.037
our_model	Round_2_Replicate_2	-2574.85	5159.7	2379.92	17822.69	1.256,0.2839,4.0297,0.01,0.1258
our_model	Round_2_Replicate_3	-2203.8	4417.6	1703.84	40227.18	0.4384,0.0576,7.0045,14.1968,1.0173
our_model	Round_2_Replicate_4	-1782.03	3574.06	1043.51	20380.46	1.0401,0.0257,0.0107,10.6816,0.0109
our_model	Round_2_Replicate_5	-1414.95	2839.9	205.39	19368.92	1.5483,0.0914,3.6804,3.2786,0.0452
our_model	Round_2_Replicate_6	-1337.25	2684.5	53.61	20158.2	0.985,0.08,4.8342,3.4061,0.0392
our_model	Round_2_Replicate_7	-1339.23	2688.46	55.89	19724.06	1.0524,0.1213,4.838,1.7084,0.06
our_model	Round_2_Replicate_8	-1551.87	3113.74	509.06	20103.4	1.2585,0.0453,2.5696,6.5658,0.0201
our_model	Round_2_Replicate_9	-1567.89	3145.78	545.48	20094.01	1.3161,0.0435,2.522,7.1287,0.0195
our_model	Round_2_Replicate_10	-1987.25	3984.5	1289.04	36976.9	0.5235,0.0436,5.9842,19.5158,1.5859
