31950   , -2389.88    , array([ 6.48499    ,  2.05194    ,  2.28673e-14,  0.00517526 ])
31951   , -2389.88    , array([ 6.49148    ,  2.05194    ,  2.28673e-14,  0.00517526 ])
31952   , -2389.93    , array([ 6.48499    ,  2.054      ,  2.28673e-14,  0.00517526 ])
31953   , -2389.88    , array([ 6.48499    ,  2.05194    ,  2.28902e-14,  0.00517526 ])
31954   , -2389.94    , array([ 6.48499    ,  2.05194    ,  2.28673e-14,  0.00518044 ])
31955   , -2389.88    , array([ 6.48499    ,  2.05194    ,  2.28673e-14,  0.00517526 ])
31956   , -2337.88    , array([ 6.48499    ,  1.02287    ,  2.28673e-14,  0.00248968 ])
31957   , -2337.88    , array([ 6.48499    ,  1.02287    ,  2.28673e-14,  0.00248968 ])
31958   , -2337.88    , array([ 6.49148    ,  1.02287    ,  2.28673e-14,  0.00248968 ])
31959   , -2337.92    , array([ 6.48499    ,  1.02389    ,  2.28673e-14,  0.00248968 ])
31960   , -2337.88    , array([ 6.48499    ,  1.02287    ,  2.28902e-14,  0.00248968 ])
31961   , -2337.88    , array([ 6.48499    ,  1.02287    ,  2.28673e-14,  0.00249217 ])
31962   , -1990.15    , array([ 6.48499    ,  0.108364   ,  2.28673e-14,  0.00306695 ])
31963   , -1990.15    , array([ 6.48499    ,  0.108364   ,  2.28673e-14,  0.00306695 ])
31964   , -1990.15    , array([ 6.49148    ,  0.108364   ,  2.28673e-14,  0.00306695 ])
31965   , -1990.42    , array([ 6.48499    ,  0.108473   ,  2.28673e-14,  0.00306695 ])
31966   , -1990.15    , array([ 6.48499    ,  0.108364   ,  2.28902e-14,  0.00306695 ])
31967   , -1989.9     , array([ 6.48499    ,  0.108364   ,  2.28673e-14,  0.00307002 ])
31974   , -1990.14    , array([ 6.48499    ,  0.10836    ,  2.28673e-14,  0.00306696 ])
31975   , -1990.14    , array([ 6.48499    ,  0.10836    ,  2.28673e-14,  0.00306696 ])
31976   , -1990.14    , array([ 6.49148    ,  0.10836    ,  2.28673e-14,  0.00306696 ])
31977   , -1990.4     , array([ 6.48499    ,  0.108469   ,  2.28673e-14,  0.00306696 ])
31978   , -1990.14    , array([ 6.48499    ,  0.10836    ,  2.28902e-14,  0.00306696 ])
31979   , -1989.89    , array([ 6.48499    ,  0.10836    ,  2.28673e-14,  0.00307003 ])
31980   , -1990.13    , array([ 6.48499    ,  0.108356   ,  2.28673e-14,  0.00306697 ])
31981   , -1990.13    , array([ 6.48499    ,  0.108356   ,  2.28673e-14,  0.00306697 ])
31982   , -1990.13    , array([ 6.49148    ,  0.108356   ,  2.28673e-14,  0.00306697 ])
