32718   , -2366.07    , array([ 5.88179    ,  2.454      ,  1.77438e-55,  0.0025104  ])
32719   , -2366.07    , array([ 5.88767    ,  2.454      ,  1.77438e-55,  0.0025104  ])
32720   , -2366.09    , array([ 5.88179    ,  2.45646    ,  1.77438e-55,  0.0025104  ])
32721   , -2366.07    , array([ 5.88179    ,  2.454      ,  1.77616e-55,  0.0025104  ])
32722   , -2366.1     , array([ 5.88179    ,  2.454      ,  1.77438e-55,  0.00251292 ])
32723   , -2366.07    , array([ 5.88179    ,  2.454      ,  1.77438e-55,  0.0025104  ])
32724   , -2342.67    , array([ 5.88179    ,  1.38525    ,  1.77438e-55,  0.0010919  ])
32725   , -2342.67    , array([ 5.88179    ,  1.38525    ,  1.77438e-55,  0.0010919  ])
32726   , -2342.67    , array([ 5.88767    ,  1.38525    ,  1.77438e-55,  0.0010919  ])
32727   , -2342.69    , array([ 5.88179    ,  1.38664    ,  1.77438e-55,  0.0010919  ])
32728   , -2342.67    , array([ 5.88179    ,  1.38525    ,  1.77616e-55,  0.0010919  ])
32729   , -2342.68    , array([ 5.88179    ,  1.38525    ,  1.77438e-55,  0.00109299 ])
32730   , -1892.03    , array([ 5.88179    ,  0.0497271  ,  1.77438e-55,  0.00201177 ])
32731   , -1892.03    , array([ 5.88179    ,  0.0497271  ,  1.77438e-55,  0.00201177 ])
32732   , -1892.03    , array([ 5.88767    ,  0.0497271  ,  1.77438e-55,  0.00201177 ])
32733   , -1892.27    , array([ 5.88179    ,  0.0497769  ,  1.77438e-55,  0.00201177 ])
32734   , -1892.03    , array([ 5.88179    ,  0.0497271  ,  1.77616e-55,  0.00201177 ])
32735   , -1891.78    , array([ 5.88179    ,  0.0497271  ,  1.77438e-55,  0.00201378 ])
32742   , -1892       , array([ 5.88179    ,  0.0497228  ,  1.77438e-55,  0.0020118  ])
32743   , -1892       , array([ 5.88179    ,  0.0497228  ,  1.77438e-55,  0.0020118  ])
32744   , -1892       , array([ 5.88767    ,  0.0497228  ,  1.77438e-55,  0.0020118  ])
32745   , -1892.25    , array([ 5.88179    ,  0.0497726  ,  1.77438e-55,  0.0020118  ])
32746   , -1892       , array([ 5.88179    ,  0.0497228  ,  1.77616e-55,  0.0020118  ])
32747   , -1891.76    , array([ 5.88179    ,  0.0497228  ,  1.77438e-55,  0.00201381 ])
32748   , -6699.16    , array([ 5.88179    ,  0.00343189 ,  1.77438e-55,  0.00328725 ])
32749   , -6699.16    , array([ 5.88179    ,  0.00343189 ,  1.77438e-55,  0.00328725 ])
32750   , -6699.16    , array([ 5.88767    ,  0.00343189 ,  1.77438e-55,  0.00328725 ])
32751   , -6695.3     , array([ 5.88179    ,  0.00343532 ,  1.77438e-55,  0.00328725 ])
32752   , -6699.16    , array([ 5.88179    ,  0.00343189 ,  1.77616e-55,  0.00328725 ])
32753   , -6702.69    , array([ 5.88179    ,  0.00343189 ,  1.77438e-55,  0.00329054 ])
32754   , -1832.19    , array([ 5.88179    ,  0.0399626  ,  1.77438e-55,  0.00209419 ])
32755   , -1832.19    , array([ 5.88179    ,  0.0399626  ,  1.77438e-55,  0.00209419 ])
32756   , -1832.19    , array([ 5.88767    ,  0.0399626  ,  1.77438e-55,  0.00209419 ])
32757   , -1832.4     , array([ 5.88179    ,  0.0400026  ,  1.77438e-55,  0.00209419 ])
32758   , -1832.19    , array([ 5.88179    ,  0.0399626  ,  1.77616e-55,  0.00209419 ])
32759   , -1831.98    , array([ 5.88179    ,  0.0399626  ,  1.77438e-55,  0.00209628 ])
32760   , -1774.02    , array([ 5.88179    ,  0.024914   ,  1.77438e-55,  0.00228406 ])
32761   , -1774.02    , array([ 5.88179    ,  0.024914   ,  1.77438e-55,  0.00228406 ])
32762   , -1774.02    , array([ 5.88767    ,  0.024914   ,  1.77438e-55,  0.00228406 ])
32763   , -1773.96    , array([ 5.88179    ,  0.0249389  ,  1.77438e-55,  0.00228406 ])
32764   , -1774.02    , array([ 5.88179    ,  0.024914   ,  1.77616e-55,  0.00228406 ])
32765   , -1774.04    , array([ 5.88179    ,  0.024914   ,  1.77438e-55,  0.00228634 ])
32766   , -1772.73    , array([ 5.88179    ,  0.0272985  ,  1.77438e-55,  0.00224603 ])
32767   , -1772.73    , array([ 5.88179    ,  0.0272985  ,  1.77438e-55,  0.00224603 ])
32768   , -1772.73    , array([ 5.88767    ,  0.0272985  ,  1.77438e-55,  0.00224603 ])
32769   , -1772.75    , array([ 5.88179    ,  0.0273258  ,  1.77438e-55,  0.00224603 ])
32770   , -1772.73    , array([ 5.88179    ,  0.0272985  ,  1.77616e-55,  0.00224603 ])
32771   , -1772.68    , array([ 5.88179    ,  0.0272985  ,  1.77438e-55,  0.00224828 ])
32772   , -1772.27    , array([ 5.88179    ,  0.0264518  ,  1.77438e-55,  0.00225907 ])
32773   , -1772.27    , array([ 5.88179    ,  0.0264518  ,  1.77438e-55,  0.00225907 ])
32774   , -1772.27    , array([ 5.88767    ,  0.0264518  ,  1.77438e-55,  0.00225907 ])
32775   , -1772.26    , array([ 5.88179    ,  0.0264783  ,  1.77438e-55,  0.00225907 ])
32776   , -1772.27    , array([ 5.88179    ,  0.0264518  ,  1.77616e-55,  0.00225907 ])
32777   , -1772.25    , array([ 5.88179    ,  0.0264518  ,  1.77438e-55,  0.00226133 ])
32778   , -7680.13    , array([ 5.88179    ,  0.00361905 ,  1.77438e-55,  0.00814257 ])
32779   , -7680.13    , array([ 5.88179    ,  0.00361905 ,  1.77438e-55,  0.00814257 ])
32780   , -7680.13    , array([ 5.88767    ,  0.00361905 ,  1.77438e-55,  0.00814257 ])
32781   , -7681.05    , array([ 5.88179    ,  0.00362267 ,  1.77438e-55,  0.00814257 ])
32782   , -7680.13    , array([ 5.88179    ,  0.00361905 ,  1.77616e-55,  0.00814257 ])
