30798   , -79089.4    , array([ 4.58237    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30799   , -79089.4    , array([ 4.58237    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30800   , -79089.4    , array([ 5.58237    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30801   , -79089.4    , array([ 7.20041    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30802   , -79089.4    , array([ 5.58237    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30803   , -79089.4    , array([ 6.20041    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30804   , -79089.4    , array([ 6.58237    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30805   , -79089.4    , array([ 6.81844    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30806   , -79089.4    , array([ 6.96434    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30807   , -79089.4    , array([ 7.05451    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30808   , -79089.4    , array([ 7.11024    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30809   , -79089.4    , array([ 7.14468    ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30810   , -79089.4    , array([ 7.1703     ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30811   , -79089.4    , array([ 7.1703     ,  14.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30812   , -79089.4    , array([ 7.1703     ,  15.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30813   , -79089.4    , array([ 7.1703     ,  17.2237    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30814   , -79089.4    , array([ 7.1703     ,  15.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30815   , -79089.4    , array([ 7.1703     ,  16.2237    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30816   , -79089.4    , array([ 7.1703     ,  16.6057    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30817   , -79089.4    , array([ 7.1703     ,  16.8417    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30818   , -79089.4    , array([ 7.1703     ,  16.9876    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30819   , -79089.4    , array([ 7.1703     ,  17.0778    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30820   , -79089.4    , array([ 7.1703     ,  17.1335    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30821   , -79089.4    , array([ 7.1703     ,  17.168     ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30822   , -79089.4    , array([ 7.1703     ,  17.1936    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30823   , -79089.4    , array([ 7.1703     ,  17.1936    ,  1.44109e-27,  0.00316486 ,  5.50732e-37])
30824   , -79089.4    , array([ 7.1703     ,  17.1936    ,  1          ,  0.00316486 ,  5.50732e-37])
