Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1354.74	2719.48	85.23	19792.83	0.9979,0.1225,4.9531,2.4459,0.0648
our_model	Round_1_Replicate_2	-2011.5	4033.0	1344.65	4117.27	4.7527,0.4176,0.6218,2.0276,30.0
our_model	Round_1_Replicate_3	-1565.87	3141.74	546.06	20667.79	0.7753,0.1365,7.9251,0.6563,0.0669
our_model	Round_1_Replicate_4	-2076.96	4163.92	1475.01	7319.19	2.6076,0.2757,1.0915,3.0199,30.0
our_model	Round_1_Replicate_5	-1407.13	2824.26	187.92	19887.96	0.9447,0.1344,5.1192,1.907,0.0766
our_model	Round_1_Replicate_6	-1410.42	2830.84	192.96	19815.24	1.0788,0.0852,3.8344,5.7449,0.0501
our_model	Round_1_Replicate_7	-1315.87	2641.74	9.93	19971.65	0.9995,0.105,5.0888,1.9425,0.0504
our_model	Round_1_Replicate_8	-1312.95	2635.9	4.04	20039.83	0.9985,0.0945,4.9495,2.8132,0.0475
our_model	Round_1_Replicate_9	-2023.01	4056.02	1368.22	5108.42	3.8062,0.3502,0.7691,2.4075,30.0
our_model	Round_1_Replicate_10	-2096.51	4203.02	1516.53	2659.07	7.2512,0.7588,0.3921,1.0995,30.0
our_model	Round_2_Replicate_1	-1774.47	3558.94	1013.07	20385.4	1.0195,0.0257,0.4164,12.4463,0.0111
our_model	Round_2_Replicate_2	-1685.59	3381.18	795.14	20145.08	1.3126,0.0337,0.0124,8.3292,0.0142
our_model	Round_2_Replicate_3	-1973.61	3957.22	1260.4	27708.11	0.7199,0.0509,4.456,16.8829,2.1127
our_model	Round_2_Replicate_4	-1653.93	3317.86	655.41	20391.22	0.8134,0.0884,4.3702,7.4246,0.0654
our_model	Round_2_Replicate_5	-2703.84	5417.68	2644.7	66220.34	0.2366,0.0486,11.835,14.9892,0.6682
our_model	Round_2_Replicate_6	-1314.52	2639.04	7.19	20013.52	0.9764,0.1067,5.2135,2.1187,0.0529
our_model	Round_2_Replicate_7	-1782.6	3575.2	1043.31	20403.15	0.9865,0.026,0.0157,10.0593,0.0109
our_model	Round_2_Replicate_8	-1391.1	2792.2	166.07	19990.3	1.1747,0.0703,4.1557,3.1759,0.0316
our_model	Round_2_Replicate_9	-1326.28	2662.56	30.58	20041.41	1.0026,0.0866,4.5072,3.0292,0.0417
our_model	Round_2_Replicate_10	-1328.04	2666.08	34.55	20155.29	0.9692,0.0841,4.9021,3.2982,0.0418
our_model	Round_3_Replicate_1	-1313.07	2636.14	4.26	19921.86	1.0148,0.104,4.8664,2.4272,0.0517
our_model	Round_3_Replicate_2	-1974.26	3958.52	1261.89	24670.53	0.8138,0.0559,4.0334,15.3789,1.9641
our_model	Round_3_Replicate_3	-1545.97	3101.94	494.86	20223.22	1.0556,0.0472,2.6889,4.8827,0.0199
our_model	Round_3_Replicate_4	-1335.45	2680.9	48.78	20036.84	1.0153,0.0826,4.3297,3.4444,0.04
our_model	Round_3_Replicate_5	-1502.13	3014.26	399.95	19906.84	1.4815,0.0535,3.0125,5.5716,0.0244
our_model	Round_3_Replicate_6	-1399.74	2809.48	176.47	19282.33	1.3832,0.1108,3.9515,2.5914,0.0549
our_model	Round_3_Replicate_7	-1471.32	2952.64	342.3	20329.18	1.0109,0.056,5.1789,4.6694,0.0255
our_model	Round_3_Replicate_8	-1321.82	2653.64	21.73	20051.98	0.9944,0.0886,4.6519,2.9957,0.0431
our_model	Round_3_Replicate_9	-1311.91	2633.82	1.96	20016.24	1.0035,0.0961,4.9273,2.7126,0.0482
our_model	Round_3_Replicate_10	-2197.58	4405.16	1716.49	26443.62	0.6676,0.0874,3.9226,8.8174,1.3335
our_model	Round_4_Replicate_1	-1325.03	2660.06	28.53	20018.26	1.0412,0.0862,4.6443,2.8535,0.0417
our_model	Round_4_Replicate_2	-1312.37	2634.74	2.89	19992.09	0.9968,0.1039,5.1466,2.2786,0.0516
our_model	Round_4_Replicate_3	-1315.86	2641.72	9.8	19958.47	0.9937,0.1085,5.1009,2.3057,0.0556
our_model	Round_4_Replicate_4	-1345.32	2700.64	70.15	20095.69	1.0216,0.0791,4.5951,2.943,0.0368
our_model	Round_4_Replicate_5	-1356.52	2723.04	89.95	19610.71	1.0913,0.126,4.7917,1.6303,0.0618
our_model	Round_4_Replicate_6	-1311.41	2632.82	0.95	20013.55	0.9982,0.0992,5.0292,2.6618,0.0504
our_model	Round_4_Replicate_7	-1318.84	2647.68	15.64	19904.89	1.0039,0.1116,5.0283,2.1538,0.0564
our_model	Round_4_Replicate_8	-1314.53	2639.06	7.21	20015.13	1.012,0.0928,4.8266,2.8682,0.046
our_model	Round_4_Replicate_9	-1315.51	2641.02	9.1	20013.76	1.004,0.0933,4.6954,2.637,0.0457
our_model	Round_4_Replicate_10	-1311.44	2632.88	1.02	19986.04	1.0085,0.098,4.8705,2.6533,0.0491
our_model	Round_4_Replicate_11	-1311.92	2633.84	1.99	20006.57	0.9909,0.1031,5.1443,2.3747,0.0515
our_model	Round_4_Replicate_12	-1362.16	2734.32	104.56	20122.91	1.0164,0.074,4.4038,3.3266,0.0343
our_model	Round_4_Replicate_13	-1310.95	2631.9	0.03	19991.25	1.0029,0.1002,4.9827,2.4827,0.05
our_model	Round_4_Replicate_14	-1315.7	2641.4	9.47	19965.27	0.9895,0.1079,5.0685,2.4121,0.0556
our_model	Round_4_Replicate_15	-1311.27	2632.54	0.68	19973.52	1.0032,0.1022,4.9754,2.4147,0.051
our_model	Round_4_Replicate_16	-1311.32	2632.64	0.78	19962.95	1.0166,0.1011,4.9835,2.514,0.0508
our_model	Round_4_Replicate_17	-1310.95	2631.9	0.03	20000.48	0.9978,0.1001,4.9882,2.4986,0.0501
our_model	Round_4_Replicate_18	-1354.48	2718.96	88.81	20212.14	0.969,0.0747,4.7706,3.9174,0.0368
our_model	Round_4_Replicate_19	-1321.64	2653.28	21.16	19856.41	1.0167,0.1133,4.9203,2.0689,0.057
our_model	Round_4_Replicate_20	-1310.93	2631.86	0.0	19998.47	1.0004,0.1001,4.9957,2.5021,0.05
