16002   , -75624.2    , array([ 8.62311    ,  4.46895    ,  8.2062e-51 ,  7.34692e-38,  0.0102423  ])
16003   , -75625.1    , array([ 8.63174    ,  4.46895    ,  8.2062e-51 ,  7.34692e-38,  0.0102423  ])
16004   , -75626.7    , array([ 8.62311    ,  4.47342    ,  8.2062e-51 ,  7.34692e-38,  0.0102423  ])
16005   , -75624.2    , array([ 8.62311    ,  4.46895    ,  8.21441e-51,  7.34692e-38,  0.0102423  ])
16006   , -75624.2    , array([ 8.62311    ,  4.46895    ,  8.2062e-51 ,  7.35427e-38,  0.0102423  ])
16007   , -75621      , array([ 8.62311    ,  4.46895    ,  8.2062e-51 ,  7.34692e-38,  0.0102525  ])
16008   , -75624.2    , array([ 8.62311    ,  4.46895    ,  8.2062e-51 ,  7.34692e-38,  0.0102423  ])
16009   , -67701.9    , array([ 6.89317    ,  2.41905    ,  8.2062e-51 ,  7.34692e-38,  0.0221258  ])
16010   , -67701.9    , array([ 6.89317    ,  2.41905    ,  8.2062e-51 ,  7.34692e-38,  0.0221258  ])
16011   , -67704.1    , array([ 6.90007    ,  2.41905    ,  8.2062e-51 ,  7.34692e-38,  0.0221258  ])
16012   , -67710.5    , array([ 6.89317    ,  2.42147    ,  8.2062e-51 ,  7.34692e-38,  0.0221258  ])
16013   , -67701.9    , array([ 6.89317    ,  2.41905    ,  8.21441e-51,  7.34692e-38,  0.0221258  ])
16014   , -67701.9    , array([ 6.89317    ,  2.41905    ,  8.2062e-51 ,  7.35427e-38,  0.0221258  ])
16015   , -67692.4    , array([ 6.89317    ,  2.41905    ,  8.2062e-51 ,  7.34692e-38,  0.0221479  ])
16016   , -78527.3    , array([ 2.81475    ,  0.207684   ,  8.2062e-51 ,  7.34692e-38,  0.481845   ])
16017   , -78527.3    , array([ 2.81475    ,  0.207684   ,  8.2062e-51 ,  7.34692e-38,  0.481845   ])
16018   , -78526.8    , array([ 2.81756    ,  0.207684   ,  8.2062e-51 ,  7.34692e-38,  0.481845   ])
16019   , -78449.1    , array([ 2.81475    ,  0.207892   ,  8.2062e-51 ,  7.34692e-38,  0.481845   ])
16020   , -78527.3    , array([ 2.81475    ,  0.207684   ,  8.21441e-51,  7.34692e-38,  0.481845   ])
16021   , -78527.3    , array([ 2.81475    ,  0.207684   ,  8.2062e-51 ,  7.35427e-38,  0.481845   ])
16022   , -78622.1    , array([ 2.81475    ,  0.207684   ,  8.2062e-51 ,  7.34692e-38,  0.482327   ])
16023   , -13751.8    , array([ 4.31544    ,  0.670065   ,  8.2062e-51 ,  7.34692e-38,  0.110798   ])
16024   , -13751.8    , array([ 4.31544    ,  0.670065   ,  8.2062e-51 ,  7.34692e-38,  0.110798   ])
16025   , -13754.2    , array([ 4.31976    ,  0.670065   ,  8.2062e-51 ,  7.34692e-38,  0.110798   ])
16026   , -13770.1    , array([ 4.31544    ,  0.670735   ,  8.2062e-51 ,  7.34692e-38,  0.110798   ])
16027   , -13751.8    , array([ 4.31544    ,  0.670065   ,  8.21441e-51,  7.34692e-38,  0.110798   ])
16028   , -13751.8    , array([ 4.31544    ,  0.670065   ,  8.2062e-51 ,  7.35427e-38,  0.110798   ])
16029   , -13739.1    , array([ 4.31544    ,  0.670065   ,  8.2062e-51 ,  7.34692e-38,  0.110909   ])
16030   , -8324.92    , array([ 3.81639    ,  0.478427   ,  8.2062e-51 ,  7.34692e-38,  0.169091   ])
16031   , -8324.92    , array([ 3.81639    ,  0.478427   ,  8.2062e-51 ,  7.34692e-38,  0.169091   ])
16032   , -8326.18    , array([ 3.82021    ,  0.478427   ,  8.2062e-51 ,  7.34692e-38,  0.169091   ])
16033   , -8327.15    , array([ 3.81639    ,  0.478906   ,  8.2062e-51 ,  7.34692e-38,  0.169091   ])
16034   , -8324.92    , array([ 3.81639    ,  0.478427   ,  8.21441e-51,  7.34692e-38,  0.169091   ])
16035   , -8324.92    , array([ 3.81639    ,  0.478427   ,  8.2062e-51 ,  7.35427e-38,  0.169091   ])
16036   , -8331.88    , array([ 3.81639    ,  0.478427   ,  8.2062e-51 ,  7.34692e-38,  0.169261   ])
16044   , -8295.84    , array([ 3.7991     ,  0.473316   ,  8.2062e-51 ,  7.34692e-38,  0.169065   ])
16045   , -8295.84    , array([ 3.7991     ,  0.473316   ,  8.2062e-51 ,  7.34692e-38,  0.169065   ])
16046   , -8297.08    , array([ 3.8029     ,  0.473316   ,  8.2062e-51 ,  7.34692e-38,  0.169065   ])
16047   , -8297.79    , array([ 3.7991     ,  0.47379    ,  8.2062e-51 ,  7.34692e-38,  0.169065   ])
