11948   , -2036.42    , array([ 0.00920925 ,  0.0500509  ,  0.00157393 ,  2.03852e-37])
11949   , -2035.58    , array([ 0.00921847 ,  0.0500509  ,  0.00157393 ,  2.03852e-37])
11950   , -2036.42    , array([ 0.00920925 ,  0.0501009  ,  0.00157393 ,  2.03852e-37])
11951   , -2037.21    , array([ 0.00920925 ,  0.0500509  ,  0.0015755  ,  2.03852e-37])
11952   , -2036.42    , array([ 0.00920925 ,  0.0500509  ,  0.00157393 ,  2.04056e-37])
11953   , -2036.42    , array([ 0.00920925 ,  0.0500509  ,  0.00157393 ,  2.03852e-37])
11954   , -1887.37    , array([ 0.0191861  ,  0.0500509  ,  0.00078644 ,  2.03852e-37])
11955   , -1887.37    , array([ 0.0191861  ,  0.0500509  ,  0.00078644 ,  2.03852e-37])
11956   , -1887.6     , array([ 0.0192053  ,  0.0500509  ,  0.00078644 ,  2.03852e-37])
11957   , -1887.37    , array([ 0.0191861  ,  0.0501009  ,  0.00078644 ,  2.03852e-37])
11958   , -1887.14    , array([ 0.0191861  ,  0.0500509  ,  0.000787227,  2.03852e-37])
11959   , -1887.37    , array([ 0.0191861  ,  0.0500509  ,  0.00078644 ,  2.04056e-37])
11960   , -3362.43    , array([ 1.69895    ,  0.0500509  ,  0.11751    ,  2.03852e-37])
11961   , -3362.43    , array([ 1.69895    ,  0.0500509  ,  0.11751    ,  2.03852e-37])
11962   , -3364.31    , array([ 1.70065    ,  0.0500509  ,  0.11751    ,  2.03852e-37])
11963   , -3362.43    , array([ 1.69895    ,  0.0501009  ,  0.11751    ,  2.03852e-37])
11964   , -3363.31    , array([ 1.69895    ,  0.0500509  ,  0.117628   ,  2.03852e-37])
11965   , -3362.43    , array([ 1.69895    ,  0.0500509  ,  0.11751    ,  2.04056e-37])
11966   , -1850.92    , array([ 0.0739867  ,  0.0500509  ,  0.00355002 ,  2.03852e-37])
11967   , -1850.92    , array([ 0.0739867  ,  0.0500509  ,  0.00355002 ,  2.03852e-37])
11968   , -1851.17    , array([ 0.0740607  ,  0.0500509  ,  0.00355002 ,  2.03852e-37])
11969   , -1850.92    , array([ 0.0739867  ,  0.0501009  ,  0.00355002 ,  2.03852e-37])
11970   , -1850.67    , array([ 0.0739867  ,  0.0500509  ,  0.00355357 ,  2.03852e-37])
11971   , -1850.92    , array([ 0.0739867  ,  0.0500509  ,  0.00355002 ,  2.04056e-37])
11972   , -1843.23    , array([ 0.349873   ,  0.0500509  ,  0.0201244  ,  2.03852e-37])
11973   , -1843.23    , array([ 0.349873   ,  0.0500509  ,  0.0201244  ,  2.03852e-37])
11974   , -1843.73    , array([ 0.350223   ,  0.0500509  ,  0.0201244  ,  2.03852e-37])
11975   , -1843.23    , array([ 0.349873   ,  0.0501009  ,  0.0201244  ,  2.03852e-37])
