49461   , -620.944    , array([ 0.0370941  ,  3.22936    ,  0.157192   ,  8.7472e-30 ])
49490   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49491   , -394.801    , array([ 0.0380892  ,  3.22936    ,  0.135418   ,  8.7472e-30 ])
49492   , -394.801    , array([ 0.0380892  ,  3.22936    ,  0.135418   ,  8.7472e-30 ])
49493   , -394.994    , array([ 0.0381273  ,  3.22936    ,  0.135418   ,  8.7472e-30 ])
49494   , -394.801    , array([ 0.0380892  ,  3.23259    ,  0.135418   ,  8.7472e-30 ])
49495   , -394.547    , array([ 0.0380892  ,  3.22936    ,  0.135554   ,  8.7472e-30 ])
49496   , -394.801    , array([ 0.0380892  ,  3.22936    ,  0.135418   ,  8.75595e-30])
49497   , -394.682    , array([ 0.0438828  ,  3.22936    ,  0.149631   ,  8.7472e-30 ])
49498   , -394.682    , array([ 0.0438828  ,  3.22936    ,  0.149631   ,  8.7472e-30 ])
49499   , -394.854    , array([ 0.0439267  ,  3.22936    ,  0.149631   ,  8.7472e-30 ])
49500   , -394.682    , array([ 0.0438828  ,  3.23259    ,  0.149631   ,  8.7472e-30 ])
49501   , -394.449    , array([ 0.0438828  ,  3.22936    ,  0.149781   ,  8.7472e-30 ])
49502   , -394.682    , array([ 0.0438828  ,  3.22936    ,  0.149631   ,  8.75595e-30])
49503   , -394.626    , array([ 0.0447839  ,  3.22936    ,  0.151791   ,  8.7472e-30 ])
49504   , -394.626    , array([ 0.0447839  ,  3.22936    ,  0.151791   ,  8.7472e-30 ])
49505   , -394.793    , array([ 0.0448287  ,  3.22936    ,  0.151791   ,  8.7472e-30 ])
49506   , -394.626    , array([ 0.0447839  ,  3.23259    ,  0.151791   ,  8.7472e-30 ])
49507   , -394.4      , array([ 0.0447839  ,  3.22936    ,  0.151942   ,  8.7472e-30 ])
49508   , -394.626    , array([ 0.0447839  ,  3.22936    ,  0.151791   ,  8.75595e-30])
49509   , -394.618    , array([ 0.0449109  ,  3.22936    ,  0.152094   ,  8.7472e-30 ])
49510   , -394.618    , array([ 0.0449109  ,  3.22936    ,  0.152094   ,  8.7472e-30 ])
49511   , -394.784    , array([ 0.0449558  ,  3.22936    ,  0.152094   ,  8.7472e-30 ])
49512   , -394.618    , array([ 0.0449109  ,  3.23259    ,  0.152094   ,  8.7472e-30 ])
49513   , -394.392    , array([ 0.0449109  ,  3.22936    ,  0.152246   ,  8.7472e-30 ])
49514   , -394.618    , array([ 0.0449109  ,  3.22936    ,  0.152094   ,  8.75595e-30])
49515   , -394.616    , array([ 0.0449285  ,  3.22936    ,  0.152136   ,  8.7472e-30 ])
49516   , -394.616    , array([ 0.0449285  ,  3.22936    ,  0.152136   ,  8.7472e-30 ])
49517   , -394.783    , array([ 0.0449735  ,  3.22936    ,  0.152136   ,  8.7472e-30 ])
49518   , -394.616    , array([ 0.0449285  ,  3.23259    ,  0.152136   ,  8.7472e-30 ])
49519   , -394.391    , array([ 0.0449285  ,  3.22936    ,  0.152288   ,  8.7472e-30 ])
49520   , -394.616    , array([ 0.0449285  ,  3.22936    ,  0.152136   ,  8.75595e-30])
49521   , -394.616    , array([ 0.044931   ,  3.22936    ,  0.152142   ,  8.7472e-30 ])
49522   , -394.616    , array([ 0.044931   ,  3.22936    ,  0.152142   ,  8.7472e-30 ])
49523   , -394.783    , array([ 0.0449759  ,  3.22936    ,  0.152142   ,  8.7472e-30 ])
49524   , -394.616    , array([ 0.044931   ,  3.23259    ,  0.152142   ,  8.7472e-30 ])
49525   , -394.391    , array([ 0.044931   ,  3.22936    ,  0.152294   ,  8.7472e-30 ])
49526   , -394.616    , array([ 0.044931   ,  3.22936    ,  0.152142   ,  8.75595e-30])
49527   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49528   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49529   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49530   , -394.616    , array([ 0.0449313  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49531   , -394.391    , array([ 0.0449313  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49532   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49533   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49534   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49535   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49536   , -394.616    , array([ 0.0449313  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49537   , -394.391    , array([ 0.0449313  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49538   , -394.616    , array([ 0.0449313  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49539   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49540   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49541   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49542   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49543   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49544   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49545   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49546   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49547   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49548   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49549   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49550   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49551   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49552   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49553   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49554   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49555   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49556   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49557   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49558   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49559   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49560   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49561   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49562   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49563   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49564   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49565   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49566   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49567   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49568   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49569   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49570   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49571   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49572   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49573   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49574   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49575   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49576   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49577   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49578   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49579   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49580   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49581   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49582   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49583   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49584   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49585   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49586   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49587   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49588   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49589   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49590   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49591   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49592   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49593   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49594   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49595   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49596   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49597   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49598   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49599   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49600   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49601   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49602   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49603   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49604   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49605   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49606   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49607   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49608   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49609   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49610   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49611   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49612   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49613   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49614   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49615   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49616   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49617   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49618   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49619   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49620   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49621   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49622   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49623   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49624   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49625   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49626   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49627   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49628   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49629   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49630   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49631   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49632   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49633   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49634   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49635   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49636   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49637   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49638   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49639   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49640   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49641   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49642   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49643   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49644   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49645   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49646   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49647   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49648   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49649   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49650   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49651   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49652   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49653   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49654   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49655   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49656   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49657   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49658   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49659   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49660   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49661   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49662   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49663   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49664   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49665   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49666   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49667   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49668   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49669   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49670   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49671   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49672   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49673   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49674   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49675   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49676   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49677   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49678   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49679   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49680   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49681   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49682   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49683   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49684   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49685   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49686   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49687   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49688   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49689   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49690   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49691   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49692   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49693   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49694   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49695   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49696   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49697   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49698   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49699   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49700   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49701   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49702   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49703   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49704   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49705   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49706   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49707   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49708   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49709   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49710   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49711   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49712   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49713   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49714   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49715   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49716   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49717   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49718   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49719   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49720   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49721   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49722   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49723   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49724   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49725   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49726   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49727   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49728   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49729   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49730   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49731   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49732   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49733   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49734   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
49735   , -394.391    , array([ 0.0449314  ,  3.22936    ,  0.152295   ,  8.7472e-30 ])
49736   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.75595e-30])
49737   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49738   , -394.616    , array([ 0.0449314  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49739   , -394.783    , array([ 0.0449763  ,  3.22936    ,  0.152143   ,  8.7472e-30 ])
49740   , -394.616    , array([ 0.0449314  ,  3.23259    ,  0.152143   ,  8.7472e-30 ])
