Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.4	798.8	600.64	28744.95	2.6244,0.2589,2.55,0.5917
our_model	Round_1_Replicate_2	-394.81	797.62	599.51	30606.22	1.9245,0.2434,7.0563,0.5587
our_model	Round_1_Replicate_3	-396.54	801.08	604.12	6714.5	30.0,1.1002,10.066,2.5939
our_model	Round_1_Replicate_4	-394.14	796.28	598.6	29237.32	2.6714,0.2546,5.3818,0.6439
our_model	Round_1_Replicate_5	-394.39	796.78	598.87	33172.96	1.9291,0.2245,29.9999,0.5397
our_model	Round_1_Replicate_6	-393.72	795.44	598.32	30177.64	3.9721,0.2463,4.6084,0.6896
our_model	Round_1_Replicate_7	-393.5	795.0	597.9	5884.87	29.9985,1.2636,30.0,3.8312
our_model	Round_1_Replicate_8	-396.86	801.72	604.18	25998.23	1.646,0.2846,30.0,0.5475
our_model	Round_1_Replicate_9	-394.96	797.92	600.64	10692.85	29.9379,0.6938,7.529,1.831
our_model	Round_1_Replicate_10	-395.71	799.42	601.28	43936.44	29.9882,0.1692,0.3864,0.3948
our_model	Round_2_Replicate_1	-395.07	798.14	599.93	22580.95	2.434,0.3298,30.0,0.7355
our_model	Round_2_Replicate_2	-393.35	794.7	597.62	7708.38	19.8707,0.9649,29.851,2.9878
our_model	Round_2_Replicate_3	-400.73	809.46	611.24	2116.04	30.0,3.4844,30.0,6.4907
our_model	Round_2_Replicate_4	-395.65	799.3	601.31	12523.13	3.9579,0.5935,23.4423,1.2484
our_model	Round_2_Replicate_5	-396.03	800.06	602.39	3190.55	22.0015,2.3243,29.9989,5.0711
our_model	Round_2_Replicate_6	-396.91	801.82	604.27	5931.68	7.3399,1.2475,30.0,2.4036
our_model	Round_2_Replicate_7	-393.22	794.44	597.36	8191.83	30.0,0.9082,29.5403,3.0642
our_model	Round_2_Replicate_8	-399.58	807.16	609.17	2224.79	30.0,3.3171,30.0,6.3857
our_model	Round_2_Replicate_9	-397.45	802.9	605.27	3710.1	30.0,1.9933,18.4849,4.3455
our_model	Round_2_Replicate_10	-398.4	804.8	607.02	2372.4	30.0,3.1141,30.0,6.2403
our_model	Round_3_Replicate_1	-396.43	800.86	603.39	13163.71	3.3898,0.5625,30.0,1.1107
our_model	Round_3_Replicate_2	-399.8	807.6	609.55	2202.54	30.0,3.35,30.0,6.4073
our_model	Round_3_Replicate_3	-398.56	805.12	607.31	7066.11	30.0,1.0454,7.8202,2.2969
our_model	Round_3_Replicate_4	-400.9	809.8	611.54	2102.14	30.0,3.507,30.0,6.5038
our_model	Round_3_Replicate_5	-396.85	801.7	604.16	5902.39	7.4255,1.2538,30.0,2.4248
our_model	Round_3_Replicate_6	-396.14	800.28	601.49	4097.35	14.5293,1.819,27.3103,3.9033
our_model	Round_3_Replicate_7	-397.38	802.76	605.14	2569.41	30.0,2.8784,29.6466,6.0226
our_model	Round_3_Replicate_8	-395.87	799.74	602.35	3982.34	14.2888,1.8606,30.0,3.9458
our_model	Round_3_Replicate_9	-400.21	808.42	610.3	2162.15	30.0,3.4114,30.0,6.4465
our_model	Round_3_Replicate_10	-399.72	807.44	609.4	2210.96	30.0,3.3375,30.0,6.3991
our_model	Round_4_Replicate_1	-399.94	807.88	609.82	2187.81	30.0,3.3721,30.0,6.4216
our_model	Round_4_Replicate_2	-395.69	799.38	602.02	3033.38	30.0,2.4432,29.9979,5.6093
our_model	Round_4_Replicate_3	-393.36	794.72	597.64	21846.27	7.0785,0.3405,9.542,1.0523
our_model	Round_4_Replicate_4	-393.48	794.96	597.86	6010.71	30.0,1.2372,29.9165,3.7772
our_model	Round_4_Replicate_5	-397.93	803.86	606.14	5883.51	30.0,1.2563,10.2389,2.7918
our_model	Round_4_Replicate_6	-395.84	799.68	602.3	12401.42	3.8521,0.5975,30.0,1.229
our_model	Round_4_Replicate_7	-394.31	796.62	598.61	9173.89	7.72,0.8124,22.6138,2.0032
our_model	Round_4_Replicate_8	-393.12	794.24	597.18	10044.73	30.0,0.7408,29.3827,2.6549
our_model	Round_4_Replicate_9	-399.48	806.96	608.97	2236.63	30.0,3.2999,30.0,6.3741
our_model	Round_4_Replicate_10	-393.61	795.22	598.1	5460.58	30.0,1.3615,29.9634,4.0175
our_model	Round_5_Replicate_1	-393.6	795.2	598.09	10749.16	8.4773,0.6917,30.0,1.9119
our_model	Round_5_Replicate_2	-393.83	795.66	598.53	4807.6	29.9999,1.5459,30.0,4.3488
our_model	Round_5_Replicate_3	-393.86	795.72	598.57	6474.99	30.0,1.1477,20.2461,3.3026
our_model	Round_5_Replicate_4	-397.11	802.22	604.65	3071.7	30.0,2.4084,24.1531,5.2059
our_model	Round_5_Replicate_5	-396.48	800.96	603.48	10613.12	4.185,0.6976,30.0,1.3732
our_model	Round_5_Replicate_6	-394.72	797.44	600.21	3971.08	29.9999,1.8689,26.3295,4.7065
our_model	Round_5_Replicate_7	-393.47	794.94	597.84	11798.92	8.5442,0.6303,30.0,1.8111
our_model	Round_5_Replicate_8	-393.75	795.5	598.37	5311.5	30.0,1.3994,27.7702,4.0223
our_model	Round_5_Replicate_9	-393.32	794.64	597.55	15329.16	7.5233,0.4853,30.0,1.4703
our_model	Round_5_Replicate_10	-393.32	794.64	597.55	8246.67	30.0,0.902,24.4678,2.945
our_model	Round_5_Replicate_11	-393.11	794.22	597.15	10255.61	30.0,0.7256,29.7703,2.6216
our_model	Round_5_Replicate_12	-393.64	795.28	598.15	5385.7	30.0,1.3804,29.8235,4.0487
our_model	Round_5_Replicate_13	-396.09	800.18	602.75	9081.16	5.119,0.8157,30.0,1.649
