144915  , -79089.4    , array([ 2.34183    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144916  , -79089.4    , array([ 2.34183    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144917  , -79089.4    , array([ 3.34183    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144918  , -79089.4    , array([ 4.95986    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144919  , -79089.4    , array([ 3.34183    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144920  , -79089.4    , array([ 3.95986    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144921  , -79089.4    , array([ 4.34183    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144922  , -79089.4    , array([ 4.5779     ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144923  , -79089.4    , array([ 4.7238     ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144924  , -79089.4    , array([ 4.81397    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144925  , -79089.4    , array([ 4.86969    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144926  , -79089.4    , array([ 4.90414    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144927  , -79089.4    , array([ 4.92976    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144928  , -79089.4    , array([ 4.92976    ,  5.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144929  , -79089.4    , array([ 4.92976    ,  6.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144930  , -79089.4    , array([ 4.92976    ,  7.68583    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144931  , -79089.4    , array([ 4.92976    ,  6.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144932  , -79089.4    , array([ 4.92976    ,  6.68583    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144933  , -79089.4    , array([ 4.92976    ,  7.0678     ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144934  , -79089.4    , array([ 4.92976    ,  7.30386    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144935  , -79089.4    , array([ 4.92976    ,  7.44976    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144936  , -79089.4    , array([ 4.92976    ,  7.53993    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
144937  , -79089.4    , array([ 4.92976    ,  7.59566    ,  1.30908e-73,  5.69676e-44,  1.5426e-31 ])
