23068   , -78608.8    , array([ 1.93064    ,  0.712572   ,  8.47622e-09,  1.6938     ,  0.000232615])
23098   , -1883.71    , array([ 0.89648    ,  0.0318424  ,  8.47622e-09,  1.69094    ,  0.0125673  ])
23099   , -1881.34    , array([ 0.895583   ,  0.0318743  ,  8.47622e-09,  1.69094    ,  0.0125673  ])
23100   , -1883.78    , array([ 0.895583   ,  0.0318424  ,  8.4847e-09 ,  1.69094    ,  0.0125673  ])
23101   , -1883.66    , array([ 0.895583   ,  0.0318424  ,  8.47622e-09,  1.69263    ,  0.0125673  ])
23102   , -1885.71    , array([ 0.895583   ,  0.0318424  ,  8.47622e-09,  1.69094    ,  0.0125799  ])
23103   , -1816.32    , array([ 0.888819   ,  0.0319702  ,  8.47622e-09,  1.68417    ,  0.0117651  ])
23104   , -1816.32    , array([ 0.888819   ,  0.0319702  ,  8.47622e-09,  1.68417    ,  0.0117651  ])
23105   , -1816.28    , array([ 0.889709   ,  0.0319702  ,  8.47622e-09,  1.68417    ,  0.0117651  ])
23106   , -1815.92    , array([ 0.888819   ,  0.0320022  ,  8.47622e-09,  1.68417    ,  0.0117651  ])
23107   , -1816.32    , array([ 0.888819   ,  0.0319702  ,  8.4847e-09 ,  1.68417    ,  0.0117651  ])
23108   , -1816.28    , array([ 0.888819   ,  0.0319702  ,  8.47622e-09,  1.68586    ,  0.0117651  ])
23109   , -1816.31    , array([ 0.888819   ,  0.0319702  ,  8.47622e-09,  1.68417    ,  0.0117769  ])
23110   , -1808.5     , array([ 0.842728   ,  0.0327533  ,  8.47622e-09,  1.69437    ,  0.0120577  ])
23111   , -1808.5     , array([ 0.842728   ,  0.0327533  ,  8.47622e-09,  1.69437    ,  0.0120577  ])
23112   , -1808.44    , array([ 0.843571   ,  0.0327533  ,  8.47622e-09,  1.69437    ,  0.0120577  ])
23113   , -1808.12    , array([ 0.842728   ,  0.0327861  ,  8.47622e-09,  1.69437    ,  0.0120577  ])
23114   , -1808.5     , array([ 0.842728   ,  0.0327533  ,  8.4847e-09 ,  1.69437    ,  0.0120577  ])
23115   , -1808.46    , array([ 0.842728   ,  0.0327533  ,  8.47622e-09,  1.69607    ,  0.0120577  ])
23116   , -1808.5     , array([ 0.842728   ,  0.0327533  ,  8.47622e-09,  1.69437    ,  0.0120698  ])
23117   , -1791.63    , array([ 0.859512   ,  0.0335681  ,  8.47622e-09,  1.92123    ,  0.0124248  ])
23118   , -1791.63    , array([ 0.859512   ,  0.0335681  ,  8.47622e-09,  1.92123    ,  0.0124248  ])
23119   , -1791.56    , array([ 0.860372   ,  0.0335681  ,  8.47622e-09,  1.92123    ,  0.0124248  ])
23120   , -1791.26    , array([ 0.859512   ,  0.0336017  ,  8.47622e-09,  1.92123    ,  0.0124248  ])
23121   , -1791.63    , array([ 0.859512   ,  0.0335681  ,  8.4847e-09 ,  1.92123    ,  0.0124248  ])
23122   , -1791.58    , array([ 0.859512   ,  0.0335681  ,  8.47622e-09,  1.92315    ,  0.0124248  ])
23123   , -1791.61    , array([ 0.859512   ,  0.0335681  ,  8.47622e-09,  1.92123    ,  0.0124372  ])
23124   , -1720.89    , array([ 0.93006    ,  0.0370354  ,  8.47622e-09,  3.17584    ,  0.0140083  ])
23125   , -1720.89    , array([ 0.93006    ,  0.0370354  ,  8.47622e-09,  3.17584    ,  0.0140083  ])
23126   , -1720.82    , array([ 0.930991   ,  0.0370354  ,  8.47622e-09,  3.17584    ,  0.0140083  ])
23127   , -1720.91    , array([ 0.93006    ,  0.0370724  ,  8.47622e-09,  3.17584    ,  0.0140083  ])
23128   , -1720.89    , array([ 0.93006    ,  0.0370354  ,  8.4847e-09 ,  3.17584    ,  0.0140083  ])
23129   , -1720.85    , array([ 0.93006    ,  0.0370354  ,  8.47622e-09,  3.17902    ,  0.0140083  ])
23130   , -1720.53    , array([ 0.93006    ,  0.0370354  ,  8.47622e-09,  3.17584    ,  0.0140223  ])
23138   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23139   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23140   , -1720.82    , array([ 0.930991   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23141   , -1720.91    , array([ 0.930061   ,  0.0370724  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23142   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.4847e-09 ,  3.17585    ,  0.0140083  ])
23143   , -1720.85    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17902    ,  0.0140083  ])
23144   , -1720.53    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140223  ])
23145   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23146   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23147   , -1720.81    , array([ 0.930991   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23148   , -1720.91    , array([ 0.930061   ,  0.0370724  ,  8.47622e-09,  3.17585    ,  0.0140083  ])
23149   , -1720.89    , array([ 0.930061   ,  0.0370354  ,  8.4847e-09 ,  3.17585    ,  0.0140083  ])
23150   , -1720.85    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17903    ,  0.0140083  ])
23151   , -1720.53    , array([ 0.930061   ,  0.0370354  ,  8.47622e-09,  3.17585    ,  0.0140223  ])
23152   , -1821.12    , array([ 1.089      ,  0.0450812  ,  8.47622e-09,  8.67799    ,  0.0178064  ])
23153   , -1821.12    , array([ 1.089      ,  0.0450812  ,  8.47622e-09,  8.67799    ,  0.0178064  ])
23154   , -1821.06    , array([ 1.09009    ,  0.0450812  ,  8.47622e-09,  8.67799    ,  0.0178064  ])
23155   , -1824.32    , array([ 1.089      ,  0.0451264  ,  8.47622e-09,  8.67799    ,  0.0178064  ])
23156   , -1821.12    , array([ 1.089      ,  0.0450812  ,  8.4847e-09 ,  8.67799    ,  0.0178064  ])
23157   , -1821.84    , array([ 1.089      ,  0.0450812  ,  8.47622e-09,  8.68668    ,  0.0178064  ])
23158   , -1818.47    , array([ 1.089      ,  0.0450812  ,  8.47622e-09,  8.67799    ,  0.0178242  ])
23159   , -1680.43    , array([ 0.988827   ,  0.0399736  ,  8.47622e-09,  4.69243    ,  0.0153761  ])
23160   , -1680.43    , array([ 0.988827   ,  0.0399736  ,  8.47622e-09,  4.69243    ,  0.0153761  ])
23161   , -1680.36    , array([ 0.989816   ,  0.0399736  ,  8.47622e-09,  4.69243    ,  0.0153761  ])
23162   , -1681.21    , array([ 0.988827   ,  0.0400136  ,  8.47622e-09,  4.69243    ,  0.0153761  ])
23163   , -1680.43    , array([ 0.988827   ,  0.0399736  ,  8.4847e-09 ,  4.69243    ,  0.0153761  ])
23164   , -1680.48    , array([ 0.988827   ,  0.0399736  ,  8.47622e-09,  4.69712    ,  0.0153761  ])
23165   , -1679.44    , array([ 0.988827   ,  0.0399736  ,  8.47622e-09,  4.69243    ,  0.0153915  ])
23166   , -1622.67    , array([ 1.69562    ,  0.0825602  ,  8.47622e-09,  1.13652    ,  0.0315564  ])
23167   , -1622.67    , array([ 1.69562    ,  0.0825602  ,  8.47622e-09,  1.13652    ,  0.0315564  ])
23168   , -1622.73    , array([ 1.69732    ,  0.0825602  ,  8.47622e-09,  1.13652    ,  0.0315564  ])
23169   , -1622.65    , array([ 1.69562    ,  0.0826428  ,  8.47622e-09,  1.13652    ,  0.0315564  ])
23170   , -1622.67    , array([ 1.69562    ,  0.0825602  ,  8.4847e-09 ,  1.13652    ,  0.0315564  ])
23171   , -1622.63    , array([ 1.69562    ,  0.0825602  ,  8.47622e-09,  1.13765    ,  0.0315564  ])
23172   , -1623       , array([ 1.69562    ,  0.0825602  ,  8.47622e-09,  1.13652    ,  0.031588   ])
23173   , -1588.15    , array([ 1.26707    ,  0.0557954  ,  8.47622e-09,  2.44492    ,  0.0213995  ])
23174   , -1588.15    , array([ 1.26707    ,  0.0557954  ,  8.47622e-09,  2.44492    ,  0.0213995  ])
23175   , -1588.12    , array([ 1.26834    ,  0.0557954  ,  8.47622e-09,  2.44492    ,  0.0213995  ])
23176   , -1588.41    , array([ 1.26707    ,  0.0558512  ,  8.47622e-09,  2.44492    ,  0.0213995  ])
23177   , -1588.15    , array([ 1.26707    ,  0.0557954  ,  8.4847e-09 ,  2.44492    ,  0.0213995  ])
23178   , -1588.14    , array([ 1.26707    ,  0.0557954  ,  8.47622e-09,  2.44737    ,  0.0213995  ])
23179   , -1587.77    , array([ 1.26707    ,  0.0557954  ,  8.47622e-09,  2.44492    ,  0.0214209  ])
23180   , -2142.65    , array([ 1.95661    ,  0.0873222  ,  8.47622e-09,  6.45783    ,  0.0367325  ])
23181   , -2142.65    , array([ 1.95661    ,  0.0873222  ,  8.47622e-09,  6.45783    ,  0.0367325  ])
23182   , -2142.85    , array([ 1.95857    ,  0.0873222  ,  8.47622e-09,  6.45783    ,  0.0367325  ])
23183   , -2147.33    , array([ 1.95661    ,  0.0874096  ,  8.47622e-09,  6.45783    ,  0.0367325  ])
23184   , -2142.65    , array([ 1.95661    ,  0.0873222  ,  8.4847e-09 ,  6.45783    ,  0.0367325  ])
23185   , -2144.16    , array([ 1.95661    ,  0.0873222  ,  8.47622e-09,  6.46429    ,  0.0367325  ])
23186   , -2140.06    , array([ 1.95661    ,  0.0873222  ,  8.47622e-09,  6.45783    ,  0.0367692  ])
23187   , -1569.26    , array([ 1.39282    ,  0.061512   ,  8.47622e-09,  3.02082    ,  0.0240715  ])
23188   , -1569.26    , array([ 1.39282    ,  0.061512   ,  8.47622e-09,  3.02082    ,  0.0240715  ])
23189   , -1569.26    , array([ 1.39421    ,  0.061512   ,  8.47622e-09,  3.02082    ,  0.0240715  ])
23190   , -1569.9     , array([ 1.39282    ,  0.0615736  ,  8.47622e-09,  3.02082    ,  0.0240715  ])
23191   , -1569.26    , array([ 1.39282    ,  0.061512   ,  8.4847e-09 ,  3.02082    ,  0.0240715  ])
23192   , -1569.3     , array([ 1.39282    ,  0.061512   ,  8.47622e-09,  3.02384    ,  0.0240715  ])
23193   , -1568.65    , array([ 1.39282    ,  0.061512   ,  8.47622e-09,  3.02082    ,  0.0240956  ])
23194   , -1561.93    , array([ 1.45572    ,  0.0645601  ,  8.47622e-09,  2.84376    ,  0.0256473  ])
23195   , -1561.93    , array([ 1.45572    ,  0.0645601  ,  8.47622e-09,  2.84376    ,  0.0256473  ])
23196   , -1561.94    , array([ 1.45718    ,  0.0645601  ,  8.47622e-09,  2.84376    ,  0.0256473  ])
23197   , -1562.21    , array([ 1.45572    ,  0.0646247  ,  8.47622e-09,  2.84376    ,  0.0256473  ])
23198   , -1561.93    , array([ 1.45572    ,  0.0645601  ,  8.4847e-09 ,  2.84376    ,  0.0256473  ])
23199   , -1561.93    , array([ 1.45572    ,  0.0645601  ,  8.47622e-09,  2.8466     ,  0.0256473  ])
23200   , -1561.7     , array([ 1.45572    ,  0.0645601  ,  8.47622e-09,  2.84376    ,  0.025673   ])
23201   , -1556.33    , array([ 1.46474    ,  0.0622438  ,  8.47623e-09,  3.78653    ,  0.0255868  ])
23202   , -1556.33    , array([ 1.46474    ,  0.0622438  ,  8.47623e-09,  3.78653    ,  0.0255868  ])
23203   , -1556.34    , array([ 1.46621    ,  0.0622438  ,  8.47623e-09,  3.78653    ,  0.0255868  ])
23204   , -1556.61    , array([ 1.46474    ,  0.0623061  ,  8.47623e-09,  3.78653    ,  0.0255868  ])
23205   , -1556.33    , array([ 1.46474    ,  0.0622438  ,  8.48471e-09,  3.78653    ,  0.0255868  ])
23206   , -1556.36    , array([ 1.46474    ,  0.0622438  ,  8.47623e-09,  3.79032    ,  0.0255868  ])
23207   , -1556.11    , array([ 1.46474    ,  0.0622438  ,  8.47623e-09,  3.78653    ,  0.0256124  ])
23208   , -1555.3     , array([ 1.43047    ,  0.0591204  ,  8.47624e-09,  4.13791    ,  0.0247713  ])
23209   , -1555.3     , array([ 1.43047    ,  0.0591204  ,  8.47624e-09,  4.13791    ,  0.0247713  ])
23210   , -1555.3     , array([ 1.4319     ,  0.0591204  ,  8.47624e-09,  4.13791    ,  0.0247713  ])
23211   , -1555.24    , array([ 1.43047    ,  0.0591796  ,  8.47624e-09,  4.13791    ,  0.0247713  ])
23212   , -1555.3     , array([ 1.43047    ,  0.0591204  ,  8.48472e-09,  4.13791    ,  0.0247713  ])
23213   , -1555.28    , array([ 1.43047    ,  0.0591204  ,  8.47624e-09,  4.14205    ,  0.0247713  ])
23214   , -1555.33    , array([ 1.43047    ,  0.0591204  ,  8.47624e-09,  4.13791    ,  0.024796   ])
23215   , -1554.99    , array([ 1.43318    ,  0.0592539  ,  8.47624e-09,  4.36341    ,  0.0249821  ])
23216   , -1554.99    , array([ 1.43318    ,  0.0592539  ,  8.47624e-09,  4.36341    ,  0.0249821  ])
23217   , -1554.99    , array([ 1.43461    ,  0.0592539  ,  8.47624e-09,  4.36341    ,  0.0249821  ])
23218   , -1555.02    , array([ 1.43318    ,  0.0593132  ,  8.47624e-09,  4.36341    ,  0.0249821  ])
23219   , -1554.99    , array([ 1.43318    ,  0.0592539  ,  8.48472e-09,  4.36341    ,  0.0249821  ])
23220   , -1555       , array([ 1.43318    ,  0.0592539  ,  8.47624e-09,  4.36778    ,  0.0249821  ])
23221   , -1554.97    , array([ 1.43318    ,  0.0592539  ,  8.47624e-09,  4.36341    ,  0.0250071  ])
23222   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23223   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23224   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23225   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23226   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23227   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23228   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23229   , -1554.89    , array([ 1.43692    ,  0.0594776  ,  8.47625e-09,  4.27059    ,  0.0250297  ])
23230   , -1554.89    , array([ 1.43692    ,  0.0594776  ,  8.47625e-09,  4.27059    ,  0.0250297  ])
23231   , -1554.89    , array([ 1.43835    ,  0.0594776  ,  8.47625e-09,  4.27059    ,  0.0250297  ])
23232   , -1554.89    , array([ 1.43692    ,  0.0595372  ,  8.47625e-09,  4.27059    ,  0.0250297  ])
23233   , -1554.89    , array([ 1.43692    ,  0.0594776  ,  8.48473e-09,  4.27059    ,  0.0250297  ])
23234   , -1554.89    , array([ 1.43692    ,  0.0594776  ,  8.47625e-09,  4.27486    ,  0.0250297  ])
23235   , -1554.89    , array([ 1.43692    ,  0.0594776  ,  8.47625e-09,  4.27059    ,  0.0250548  ])
23236   , -1554.88    , array([ 1.43738    ,  0.0595048  ,  8.47625e-09,  4.2599     ,  0.0250329  ])
23237   , -1554.88    , array([ 1.43738    ,  0.0595048  ,  8.47625e-09,  4.2599     ,  0.0250329  ])
23238   , -1554.88    , array([ 1.43881    ,  0.0595048  ,  8.47625e-09,  4.2599     ,  0.0250329  ])
23239   , -1554.88    , array([ 1.43738    ,  0.0595643  ,  8.47625e-09,  4.2599     ,  0.0250329  ])
23240   , -1554.88    , array([ 1.43738    ,  0.0595048  ,  8.48473e-09,  4.2599     ,  0.0250329  ])
23241   , -1554.88    , array([ 1.43738    ,  0.0595048  ,  8.47625e-09,  4.26416    ,  0.0250329  ])
23242   , -1554.88    , array([ 1.43738    ,  0.0595048  ,  8.47625e-09,  4.2599     ,  0.0250579  ])
23243   , -1554.88    , array([ 1.43738    ,  0.0595053  ,  8.47625e-09,  4.25969    ,  0.0250329  ])
23244   , -1554.88    , array([ 1.43738    ,  0.0595053  ,  8.47625e-09,  4.25969    ,  0.0250329  ])
23245   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25969    ,  0.0250329  ])
23246   , -1554.88    , array([ 1.43738    ,  0.0595649  ,  8.47625e-09,  4.25969    ,  0.0250329  ])
23247   , -1554.88    , array([ 1.43738    ,  0.0595053  ,  8.48473e-09,  4.25969    ,  0.0250329  ])
23248   , -1554.88    , array([ 1.43738    ,  0.0595053  ,  8.47625e-09,  4.26395    ,  0.0250329  ])
23249   , -1554.88    , array([ 1.43738    ,  0.0595053  ,  8.47625e-09,  4.25969    ,  0.025058   ])
23250   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23251   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23252   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23253   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23254   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23255   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23256   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23257   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23258   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23259   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23260   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23261   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23262   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23263   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23264   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23265   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23266   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23267   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23268   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23269   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23270   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23271   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23272   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23273   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23274   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23275   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23276   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23277   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23278   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23279   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23280   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23281   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23282   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23283   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23284   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23285   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23286   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23287   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23288   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23289   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23290   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23291   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23292   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23293   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23294   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23295   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23296   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23297   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23298   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23299   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23300   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23301   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23302   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23303   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23304   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23305   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23306   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23307   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23308   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23309   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23310   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23311   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23312   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23313   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23314   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23315   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23316   , -1554.88    , array([ 1.43739    ,  0.0595649  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23317   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.48473e-09,  4.25968    ,  0.0250329  ])
23318   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.26394    ,  0.0250329  ])
23319   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.025058   ])
23320   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23321   , -1554.88    , array([ 1.43739    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
23322   , -1554.88    , array([ 1.43882    ,  0.0595053  ,  8.47625e-09,  4.25968    ,  0.0250329  ])
