107011  , -275773     , array([ 1.51172    ,  0.00702268 ,  6.25794e-32,  0.0199655  ,  0.529886   ])
107012  , -275773     , array([ 1.51323    ,  0.00702268 ,  6.25794e-32,  0.0199655  ,  0.529886   ])
107013  , -275732     , array([ 1.51172    ,  0.00702971 ,  6.25794e-32,  0.0199655  ,  0.529886   ])
107014  , -275773     , array([ 1.51172    ,  0.00702268 ,  6.2642e-32 ,  0.0199655  ,  0.529886   ])
107015  , -275738     , array([ 1.51172    ,  0.00702268 ,  6.25794e-32,  0.0199855  ,  0.529886   ])
107016  , -275780     , array([ 1.51172    ,  0.00702268 ,  6.25794e-32,  0.0199655  ,  0.530416   ])
107017  , -275773     , array([ 1.51172    ,  0.00702268 ,  6.25794e-32,  0.0199655  ,  0.529886   ])
107018  , -221944     , array([ 1.50756    ,  0.0150053  ,  6.25794e-32,  0.0382507  ,  0.458529   ])
107019  , -221944     , array([ 1.50756    ,  0.0150053  ,  6.25794e-32,  0.0382507  ,  0.458529   ])
107020  , -221944     , array([ 1.50907    ,  0.0150053  ,  6.25794e-32,  0.0382507  ,  0.458529   ])
107021  , -221904     , array([ 1.50756    ,  0.0150203  ,  6.25794e-32,  0.0382507  ,  0.458529   ])
107022  , -221944     , array([ 1.50756    ,  0.0150053  ,  6.2642e-32 ,  0.0382507  ,  0.458529   ])
107023  , -221909     , array([ 1.50756    ,  0.0150053  ,  6.25794e-32,  0.038289   ,  0.458529   ])
107024  , -221950     , array([ 1.50756    ,  0.0150053  ,  6.25794e-32,  0.0382507  ,  0.458988   ])
107025  , -15645.2    , array([ 1.49104    ,  0.312757   ,  6.25794e-32,  0.515319   ,  0.257103   ])
107026  , -15645.2    , array([ 1.49104    ,  0.312757   ,  6.25794e-32,  0.515319   ,  0.257103   ])
107027  , -15640.4    , array([ 1.49253    ,  0.312757   ,  6.25794e-32,  0.515319   ,  0.257103   ])
107028  , -15633      , array([ 1.49104    ,  0.31307    ,  6.25794e-32,  0.515319   ,  0.257103   ])
107029  , -15645.2    , array([ 1.49104    ,  0.312757   ,  6.2642e-32 ,  0.515319   ,  0.257103   ])
107030  , -15640.5    , array([ 1.49104    ,  0.312757   ,  6.25794e-32,  0.515835   ,  0.257103   ])
107031  , -15665.9    , array([ 1.49104    ,  0.312757   ,  6.25794e-32,  0.515319   ,  0.25736    ])
107039  , -15191.3    , array([ 1.49709    ,  0.315002   ,  6.25794e-32,  0.515964   ,  0.252833   ])
107040  , -15191.3    , array([ 1.49709    ,  0.315002   ,  6.25794e-32,  0.515964   ,  0.252833   ])
107041  , -15186.6    , array([ 1.49859    ,  0.315002   ,  6.25794e-32,  0.515964   ,  0.252833   ])
107042  , -15179.5    , array([ 1.49709    ,  0.315317   ,  6.25794e-32,  0.515964   ,  0.252833   ])
107043  , -15191.3    , array([ 1.49709    ,  0.315002   ,  6.2642e-32 ,  0.515964   ,  0.252833   ])
107044  , -15186.8    , array([ 1.49709    ,  0.315002   ,  6.25794e-32,  0.51648    ,  0.252833   ])
107045  , -15211.6    , array([ 1.49709    ,  0.315002   ,  6.25794e-32,  0.515964   ,  0.253086   ])
107046  , -6769.42    , array([ 1.70156    ,  0.394993   ,  6.25794e-32,  0.536779   ,  0.148849   ])
107047  , -6769.42    , array([ 1.70156    ,  0.394993   ,  6.25794e-32,  0.536779   ,  0.148849   ])
107048  , -6767.6     , array([ 1.70326    ,  0.394993   ,  6.25794e-32,  0.536779   ,  0.148849   ])
107049  , -6772.67    , array([ 1.70156    ,  0.395388   ,  6.25794e-32,  0.536779   ,  0.148849   ])
107050  , -6769.42    , array([ 1.70156    ,  0.394993   ,  6.2642e-32 ,  0.536779   ,  0.148849   ])
