Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.25	794.5	597.43	7754.11	29.9595,0.9594,29.6937,3.1838
our_model	Round_1_Replicate_2	-393.25	794.5	597.42	7765.17	29.9416,0.9581,29.6732,3.1801
our_model	Round_1_Replicate_3	-396.23	800.46	603.02	6403.82	30.0,1.1565,11.067,2.7626
our_model	Round_1_Replicate_4	-394.6	797.2	599.03	25317.32	2.5314,0.2944,7.5086,0.698
our_model	Round_1_Replicate_5	-394.48	796.96	599.01	19535.76	3.716,0.3813,7.4861,0.9267
our_model	Round_1_Replicate_6	-394.57	797.14	599.0	45671.48	1.9631,0.1632,1.4187,0.4045
our_model	Round_1_Replicate_7	-394.86	797.72	599.67	13537.58	11.0038,0.55,6.4381,1.4076
our_model	Round_1_Replicate_8	-398.76	805.52	607.66	13673.2	30.0,0.5401,3.2523,1.1904
our_model	Round_1_Replicate_9	-397.31	802.62	605.01	11924.76	30.0,0.6203,4.5123,1.4407
our_model	Round_1_Replicate_10	-393.34	794.68	597.59	7181.51	29.8864,1.0358,28.3346,3.3232
our_model	Round_2_Replicate_1	-394.49	796.98	598.9	10379.2	6.0904,0.718,29.8902,1.7118
our_model	Round_2_Replicate_2	-394.86	797.72	600.46	10278.9	5.4747,0.7219,30.0,1.6219
our_model	Round_2_Replicate_3	-397.28	802.56	604.96	3905.75	30.0,1.8938,17.6536,4.1735
our_model	Round_2_Replicate_4	-393.44	794.88	597.78	6238.74	29.9313,1.1921,29.8472,3.684
our_model	Round_2_Replicate_5	-397.66	803.32	605.66	2493.12	30.0,2.9656,30.0,6.121
our_model	Round_2_Replicate_6	-395.45	798.9	601.72	6436.43	8.0987,1.151,30.0,2.4563
our_model	Round_2_Replicate_7	-394.72	797.44	600.2	3604.66	29.9123,2.0589,29.9977,5.1307
our_model	Round_2_Replicate_8	-394.27	796.54	599.36	5562.93	13.7716,1.335,30.0,3.3064
our_model	Round_2_Replicate_9	-393.07	794.14	597.07	11848.77	29.9584,0.6281,29.7454,2.3626
our_model	Round_2_Replicate_10	-393.2	794.4	597.33	11812.26	30.0,0.6299,19.4382,2.1972
our_model	Round_2_Replicate_11	-393.21	794.42	597.35	8832.62	30.0,0.8423,27.263,2.8681
our_model	Round_2_Replicate_12	-393.86	795.72	598.57	4754.16	30.0,1.5632,30.0,4.3784
our_model	Round_2_Replicate_13	-393.59	795.18	598.06	5634.71	28.2832,1.3195,29.8775,3.8993
our_model	Round_2_Replicate_14	-394.09	796.18	598.3	5847.88	23.3646,1.2742,22.2467,3.4856
our_model	Round_2_Replicate_15	-397.56	803.12	605.48	2511.65	30.0,2.944,30.0,6.1028
our_model	Round_2_Replicate_16	-393.18	794.36	597.29	14663.83	10.1953,0.5074,29.9368,1.6597
our_model	Round_2_Replicate_17	-393.68	795.36	598.24	11110.28	7.7102,0.6691,30.0,1.81
our_model	Round_2_Replicate_18	-394.62	797.24	600.0	5820.68	11.1816,1.2752,30.0,2.9895
our_model	Round_2_Replicate_19	-396.11	800.22	602.79	5748.56	8.336,1.2885,30.0,2.6176
our_model	Round_2_Replicate_20	-395.65	799.3	601.94	6257.13	8.0859,1.1845,30.0,2.4873
