45669   , -13328.7    , array([ 5.49286    ,  0.0140343  ,  0.760337   ,  1.40396e-51])
45670   , -13336.1    , array([ 5.49835    ,  0.0140343  ,  0.760337   ,  1.40396e-51])
45671   , -13328.7    , array([ 5.49286    ,  0.0140483  ,  0.760337   ,  1.40396e-51])
45672   , -13332.6    , array([ 5.49286    ,  0.0140343  ,  0.761098   ,  1.40396e-51])
45673   , -13328.7    , array([ 5.49286    ,  0.0140343  ,  0.760337   ,  1.40537e-51])
45674   , -13328.7    , array([ 5.49286    ,  0.0140343  ,  0.760337   ,  1.40396e-51])
45675   , -6246.94    , array([ 2.25096    ,  0.0140343  ,  0.473516   ,  1.40396e-51])
45676   , -6246.94    , array([ 2.25096    ,  0.0140343  ,  0.473516   ,  1.40396e-51])
45677   , -6252.5     , array([ 2.25321    ,  0.0140343  ,  0.473516   ,  1.40396e-51])
45678   , -6246.94    , array([ 2.25096    ,  0.0140483  ,  0.473516   ,  1.40396e-51])
45679   , -6248.37    , array([ 2.25096    ,  0.0140343  ,  0.47399    ,  1.40396e-51])
45680   , -6246.94    , array([ 2.25096    ,  0.0140343  ,  0.473516   ,  1.40537e-51])
45681   , -2336.8     , array([ 0.0940395  ,  0.0140343  ,  4.91471    ,  1.40396e-51])
45682   , -2336.8     , array([ 0.0940395  ,  0.0140343  ,  4.91471    ,  1.40396e-51])
45683   , -2336.8     , array([ 0.0941336  ,  0.0140343  ,  4.91471    ,  1.40396e-51])
45684   , -2336.8     , array([ 0.0940395  ,  0.0140483  ,  4.91471    ,  1.40396e-51])
45685   , -2336.8     , array([ 0.0940395  ,  0.0140343  ,  4.91963    ,  1.40396e-51])
45686   , -2336.8     , array([ 0.0940395  ,  0.0140343  ,  4.91471    ,  1.40537e-51])
