1202    , -2336.8     , array([ 0.108168   ,  0.110373   ,  9.79718e-27,  9.8859e-10 ])
1203    , -2336.8     , array([ 0.108277   ,  0.110373   ,  9.79718e-27,  9.8859e-10 ])
1204    , -2336.8     , array([ 0.108168   ,  0.110484   ,  9.79718e-27,  9.8859e-10 ])
1205    , -2336.8     , array([ 0.108168   ,  0.110373   ,  9.80698e-27,  9.8859e-10 ])
1206    , -2336.8     , array([ 0.108168   ,  0.110373   ,  9.79718e-27,  9.89579e-10])
1207    , -2336.8     , array([ 0.108168   ,  0.110373   ,  9.79718e-27,  9.8859e-10 ])
1208    , -2336.8     , array([ 0.108168   ,  0.110354   ,  9.79718e-27,  9.88741e-10])
1209    , -2336.8     , array([ 0.108168   ,  0.110354   ,  9.79718e-27,  9.88741e-10])
1210    , -2336.8     , array([ 0.108277   ,  0.110354   ,  9.79718e-27,  9.88741e-10])
1211    , -2336.8     , array([ 0.108168   ,  0.110465   ,  9.79718e-27,  9.88741e-10])
1212    , -2336.8     , array([ 0.108168   ,  0.110354   ,  9.80698e-27,  9.88741e-10])
1213    , -2336.8     , array([ 0.108168   ,  0.110354   ,  9.79718e-27,  9.8973e-10 ])
1214    , -2336.8     , array([ 0.108168   ,  0.110279   ,  9.79718e-27,  9.89347e-10])
1215    , -2336.8     , array([ 0.108168   ,  0.110279   ,  9.79718e-27,  9.89347e-10])
1216    , -2336.8     , array([ 0.108277   ,  0.110279   ,  9.79718e-27,  9.89347e-10])
1217    , -2336.8     , array([ 0.108168   ,  0.110389   ,  9.79718e-27,  9.89347e-10])
1218    , -2336.8     , array([ 0.108168   ,  0.110279   ,  9.80698e-27,  9.89347e-10])
1219    , -2336.8     , array([ 0.108168   ,  0.110279   ,  9.79718e-27,  9.90337e-10])
1220    , -2336.8     , array([ 0.108168   ,  0.109975   ,  9.79718e-27,  9.91775e-10])
1221    , -2336.8     , array([ 0.108168   ,  0.109975   ,  9.79718e-27,  9.91775e-10])
1222    , -2336.8     , array([ 0.108277   ,  0.109975   ,  9.79718e-27,  9.91775e-10])
1223    , -2336.8     , array([ 0.108168   ,  0.110086   ,  9.79718e-27,  9.91775e-10])
1224    , -2336.8     , array([ 0.108168   ,  0.109975   ,  9.80698e-27,  9.91775e-10])
1225    , -2336.8     , array([ 0.108168   ,  0.109975   ,  9.79718e-27,  9.92767e-10])
1226    , -2336.8     , array([ 0.108168   ,  0.108772   ,  9.79718e-27,  1.00155e-09])
1227    , -2336.8     , array([ 0.108168   ,  0.108772   ,  9.79718e-27,  1.00155e-09])
1228    , -2336.8     , array([ 0.108277   ,  0.108772   ,  9.79718e-27,  1.00155e-09])
1229    , -2336.8     , array([ 0.108168   ,  0.10888    ,  9.79718e-27,  1.00155e-09])
1230    , -2336.8     , array([ 0.108168   ,  0.108772   ,  9.80698e-27,  1.00155e-09])
1231    , -2336.8     , array([ 0.108168   ,  0.108772   ,  9.79718e-27,  1.00255e-09])
1232    , -2336.8     , array([ 0.108168   ,  0.104086   ,  9.79718e-27,  1.0416e-09 ])
1233    , -2336.8     , array([ 0.108168   ,  0.104086   ,  9.79718e-27,  1.0416e-09 ])
1234    , -2336.8     , array([ 0.108277   ,  0.104086   ,  9.79718e-27,  1.0416e-09 ])
1235    , -2336.8     , array([ 0.108168   ,  0.10419    ,  9.79718e-27,  1.0416e-09 ])
1236    , -2336.8     , array([ 0.108168   ,  0.104086   ,  9.80698e-27,  1.0416e-09 ])
1237    , -2336.8     , array([ 0.108168   ,  0.104086   ,  9.79718e-27,  1.04264e-09])
1238    , -2336.8     , array([ 0.108168   ,  0.0872779  ,  9.79718e-27,  1.2185e-09 ])
1239    , -2336.8     , array([ 0.108168   ,  0.0872779  ,  9.79718e-27,  1.2185e-09 ])
1240    , -2336.8     , array([ 0.108277   ,  0.0872779  ,  9.79718e-27,  1.2185e-09 ])
1241    , -2336.8     , array([ 0.108168   ,  0.0873652  ,  9.79718e-27,  1.2185e-09 ])
1242    , -2336.8     , array([ 0.108168   ,  0.0872779  ,  9.80698e-27,  1.2185e-09 ])
1243    , -2336.8     , array([ 0.108168   ,  0.0872779  ,  9.79718e-27,  1.21972e-09])
1244    , -2336.8     , array([ 0.108168   ,  0.0431467  ,  9.79718e-27,  2.28203e-09])
1245    , -2336.8     , array([ 0.108168   ,  0.0431467  ,  9.79718e-27,  2.28203e-09])
1246    , -2336.8     , array([ 0.108277   ,  0.0431467  ,  9.79718e-27,  2.28203e-09])
1247    , -2336.8     , array([ 0.108168   ,  0.0431899  ,  9.79718e-27,  2.28203e-09])
1248    , -2336.8     , array([ 0.108168   ,  0.0431467  ,  9.80698e-27,  2.28203e-09])
1249    , -2336.8     , array([ 0.108168   ,  0.0431467  ,  9.79718e-27,  2.28431e-09])
1250    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1251    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1252    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1253    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1254    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1255    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1262    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1263    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1264    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1265    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1266    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1267    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1268    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1269    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1270    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1271    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1272    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1273    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1280    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1281    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1282    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1283    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1284    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1285    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1286    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1287    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1288    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1289    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1290    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1291    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1298    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1299    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1300    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1301    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1302    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1303    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1304    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1305    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1306    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1307    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1308    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1309    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1316    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1317    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1318    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1319    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1320    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1321    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1322    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1323    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1324    , -2336.6     , array([ 0.108277   ,  0.00257706 ,  9.79718e-27,  2.80738e-08])
1325    , -2336.6     , array([ 0.108168   ,  0.00257964 ,  9.79718e-27,  2.80738e-08])
1326    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.80698e-27,  2.80738e-08])
1327    , -2336.6     , array([ 0.108168   ,  0.00257706 ,  9.79718e-27,  2.81019e-08])
1328    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1329    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1330    , -2336.01    , array([ 0.108277   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1331    , -2336.01    , array([ 0.108168   ,  0.00127527 ,  9.79718e-27,  5.25771e-08])
1332    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.80698e-27,  5.25771e-08])
1333    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.26297e-08])
1334    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1335    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1336    , -2336.01    , array([ 0.108277   ,  0.001274   ,  9.79718e-27,  5.25771e-08])
1337    , -2336.01    , array([ 0.108168   ,  0.00127527 ,  9.79718e-27,  5.25771e-08])
1338    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.80698e-27,  5.25771e-08])
1339    , -2336.01    , array([ 0.108168   ,  0.001274   ,  9.79718e-27,  5.26297e-08])
1340    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1341    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1342    , -2335.93    , array([ 0.108277   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1343    , -2335.93    , array([ 0.108168   ,  0.00120696 ,  9.79718e-27,  5.52195e-08])
1344    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.80698e-27,  5.52195e-08])
1345    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52747e-08])
1352    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1353    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1354    , -2335.93    , array([ 0.108277   ,  0.00120575 ,  9.79718e-27,  5.52195e-08])
1355    , -2335.93    , array([ 0.108168   ,  0.00120696 ,  9.79718e-27,  5.52195e-08])
1356    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.80698e-27,  5.52195e-08])
1357    , -2335.93    , array([ 0.108168   ,  0.00120575 ,  9.79718e-27,  5.52747e-08])
1358    , -2335.84    , array([ 0.108168   ,  0.00114533 ,  9.79718e-27,  5.78067e-08])
1359    , -2335.84    , array([ 0.108168   ,  0.00114533 ,  9.79718e-27,  5.78067e-08])
1360    , -2335.84    , array([ 0.108277   ,  0.00114533 ,  9.79718e-27,  5.78067e-08])
1361    , -2335.84    , array([ 0.108168   ,  0.00114647 ,  9.79718e-27,  5.78067e-08])
1362    , -2335.84    , array([ 0.108168   ,  0.00114533 ,  9.80698e-27,  5.78067e-08])
1363    , -2335.84    , array([ 0.108168   ,  0.00114533 ,  9.79718e-27,  5.78645e-08])
1367    , -2335.55    , array([ 0.108168   ,  0.00100004 ,  9.79718e-27,  6.52883e-08])
1370    , -2335.75    , array([ 0.108168   ,  0.0010947  ,  9.79718e-27,  6.0182e-08 ])
1371    , -2335.75    , array([ 0.108168   ,  0.0010947  ,  9.79718e-27,  6.0182e-08 ])
1372    , -2335.75    , array([ 0.108277   ,  0.0010947  ,  9.79718e-27,  6.0182e-08 ])
1373    , -2335.75    , array([ 0.108168   ,  0.00109579 ,  9.79718e-27,  6.0182e-08 ])
