35542   , -2330.86    , array([ 0.0210693  ,  0.417415   ,  1.03118e-10,  0.000222806])
35543   , -2330.86    , array([ 0.0210904  ,  0.417415   ,  1.03118e-10,  0.000222806])
35544   , -2330.87    , array([ 0.0210693  ,  0.417833   ,  1.03118e-10,  0.000222806])
35545   , -2330.86    , array([ 0.0210693  ,  0.417415   ,  1.03221e-10,  0.000222806])
35546   , -2330.85    , array([ 0.0210693  ,  0.417415   ,  1.03118e-10,  0.000223029])
35547   , -2330.86    , array([ 0.0210693  ,  0.417415   ,  1.03118e-10,  0.000222806])
35548   , -2303.99    , array([ 0.0210691  ,  0.17445    ,  1.03119e-10,  0.000370616])
35549   , -2303.99    , array([ 0.0210691  ,  0.17445    ,  1.03119e-10,  0.000370616])
35550   , -2303.99    , array([ 0.0210902  ,  0.17445    ,  1.03119e-10,  0.000370616])
35551   , -2304.02    , array([ 0.0210691  ,  0.174625   ,  1.03119e-10,  0.000370616])
35552   , -2303.99    , array([ 0.0210691  ,  0.17445    ,  1.03222e-10,  0.000370616])
35553   , -2303.95    , array([ 0.0210691  ,  0.17445    ,  1.03119e-10,  0.000370987])
35554   , -4421.3     , array([ 0.0210685  ,  0.00532214 ,  1.03122e-10,  0.00283738 ])
35555   , -4421.3     , array([ 0.0210685  ,  0.00532214 ,  1.03122e-10,  0.00283738 ])
35556   , -4421.3     , array([ 0.0210896  ,  0.00532214 ,  1.03122e-10,  0.00283738 ])
35557   , -4417.68    , array([ 0.0210685  ,  0.00532746 ,  1.03122e-10,  0.00283738 ])
35558   , -4421.3     , array([ 0.0210685  ,  0.00532214 ,  1.03225e-10,  0.00283738 ])
35559   , -4424.73    , array([ 0.0210685  ,  0.00532214 ,  1.03122e-10,  0.00284022 ])
35560   , -2157.45    , array([ 0.0210689  ,  0.0595865  ,  1.0312e-10 ,  0.000693479])
35561   , -2157.45    , array([ 0.0210689  ,  0.0595865  ,  1.0312e-10 ,  0.000693479])
35562   , -2157.45    , array([ 0.02109    ,  0.0595865  ,  1.0312e-10 ,  0.000693479])
35563   , -2157.61    , array([ 0.0210689  ,  0.0596461  ,  1.0312e-10 ,  0.000693479])
35564   , -2157.45    , array([ 0.0210689  ,  0.0595865  ,  1.03223e-10,  0.000693479])
35565   , -2157.3     , array([ 0.0210689  ,  0.0595865  ,  1.0312e-10 ,  0.000694173])
35566   , -1784.98    , array([ 0.0210687  ,  0.0182964  ,  1.03121e-10,  0.00138077 ])
35567   , -1784.98    , array([ 0.0210687  ,  0.0182964  ,  1.03121e-10,  0.00138077 ])
35568   , -1784.98    , array([ 0.0210898  ,  0.0182964  ,  1.03121e-10,  0.00138077 ])
35569   , -1785.03    , array([ 0.0210687  ,  0.0183147  ,  1.03121e-10,  0.00138077 ])
35570   , -1784.98    , array([ 0.0210687  ,  0.0182964  ,  1.03224e-10,  0.00138077 ])
35571   , -1784.91    , array([ 0.0210687  ,  0.0182964  ,  1.03121e-10,  0.00138216 ])
35572   , -1783.12    , array([ 0.0210687  ,  0.0165439  ,  1.03121e-10,  0.00146429 ])
35573   , -1783.12    , array([ 0.0210687  ,  0.0165439  ,  1.03121e-10,  0.00146429 ])
35574   , -1783.12    , array([ 0.0210898  ,  0.0165439  ,  1.03121e-10,  0.00146429 ])
35575   , -1783.08    , array([ 0.0210687  ,  0.0165605  ,  1.03121e-10,  0.00146429 ])
35576   , -1783.12    , array([ 0.0210687  ,  0.0165439  ,  1.03224e-10,  0.00146429 ])
35577   , -1783.15    , array([ 0.0210687  ,  0.0165439  ,  1.03121e-10,  0.00146576 ])
35578   , -1781.96    , array([ 0.0210687  ,  0.0172326  ,  1.03121e-10,  0.00142987 ])
35579   , -1781.96    , array([ 0.0210687  ,  0.0172326  ,  1.03121e-10,  0.00142987 ])
35580   , -1781.96    , array([ 0.0210898  ,  0.0172326  ,  1.03121e-10,  0.00142987 ])
35581   , -1781.96    , array([ 0.0210687  ,  0.0172498  ,  1.03121e-10,  0.00142987 ])
35582   , -1781.96    , array([ 0.0210687  ,  0.0172326  ,  1.03224e-10,  0.00142987 ])
35583   , -1781.95    , array([ 0.0210687  ,  0.0172326  ,  1.03121e-10,  0.0014313  ])
35590   , -1781.96    , array([ 0.0210687  ,  0.0172322  ,  1.03121e-10,  0.00142992 ])
35591   , -1781.96    , array([ 0.0210687  ,  0.0172322  ,  1.03121e-10,  0.00142992 ])
35592   , -1781.96    , array([ 0.0210898  ,  0.0172322  ,  1.03121e-10,  0.00142992 ])
35593   , -1781.96    , array([ 0.0210687  ,  0.0172495  ,  1.03121e-10,  0.00142992 ])
35594   , -1781.96    , array([ 0.0210687  ,  0.0172322  ,  1.03224e-10,  0.00142992 ])
35595   , -1781.95    , array([ 0.0210687  ,  0.0172322  ,  1.03121e-10,  0.00143135 ])
35596   , -1781.96    , array([ 0.0210687  ,  0.0172307  ,  1.03121e-10,  0.00143012 ])
35597   , -1781.96    , array([ 0.0210687  ,  0.0172307  ,  1.03121e-10,  0.00143012 ])
35598   , -1781.96    , array([ 0.0210898  ,  0.0172307  ,  1.03121e-10,  0.00143012 ])
35599   , -1781.95    , array([ 0.0210687  ,  0.0172479  ,  1.03121e-10,  0.00143012 ])
35600   , -1781.96    , array([ 0.0210687  ,  0.0172307  ,  1.03224e-10,  0.00143012 ])
35601   , -1781.94    , array([ 0.0210687  ,  0.0172307  ,  1.03121e-10,  0.00143155 ])
35608   , -1781.96    , array([ 0.0210687  ,  0.0172306  ,  1.03121e-10,  0.00143013 ])
35609   , -1781.96    , array([ 0.0210687  ,  0.0172306  ,  1.03121e-10,  0.00143013 ])
35610   , -1781.96    , array([ 0.0210898  ,  0.0172306  ,  1.03121e-10,  0.00143013 ])
35611   , -1781.95    , array([ 0.0210687  ,  0.0172478  ,  1.03121e-10,  0.00143013 ])
35612   , -1781.96    , array([ 0.0210687  ,  0.0172306  ,  1.03224e-10,  0.00143013 ])
35613   , -1781.94    , array([ 0.0210687  ,  0.0172306  ,  1.03121e-10,  0.00143156 ])
35614   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35615   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35616   , -1781.96    , array([ 0.0210898  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35617   , -1781.95    , array([ 0.0210687  ,  0.0172474  ,  1.03121e-10,  0.00143018 ])
35618   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03224e-10,  0.00143018 ])
35619   , -1781.94    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143161 ])
35626   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35627   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35628   , -1781.96    , array([ 0.0210898  ,  0.0172302  ,  1.03121e-10,  0.00143018 ])
35629   , -1781.95    , array([ 0.0210687  ,  0.0172474  ,  1.03121e-10,  0.00143018 ])
35630   , -1781.96    , array([ 0.0210687  ,  0.0172302  ,  1.03224e-10,  0.00143018 ])
35631   , -1781.94    , array([ 0.0210687  ,  0.0172302  ,  1.03121e-10,  0.00143161 ])
35632   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35633   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35634   , -1781.96    , array([ 0.0210898  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35635   , -1781.95    , array([ 0.0210687  ,  0.0172473  ,  1.03121e-10,  0.0014302  ])
35636   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03224e-10,  0.0014302  ])
35637   , -1781.94    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.00143163 ])
35644   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35645   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35646   , -1781.96    , array([ 0.0210898  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35647   , -1781.95    , array([ 0.0210687  ,  0.0172473  ,  1.03121e-10,  0.0014302  ])
35648   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03224e-10,  0.0014302  ])
35649   , -1781.94    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.00143163 ])
35650   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35651   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35652   , -1781.96    , array([ 0.0210898  ,  0.0172301  ,  1.03121e-10,  0.0014302  ])
35653   , -1781.95    , array([ 0.0210687  ,  0.0172473  ,  1.03121e-10,  0.0014302  ])
35654   , -1781.96    , array([ 0.0210687  ,  0.0172301  ,  1.03224e-10,  0.0014302  ])
35655   , -1781.94    , array([ 0.0210687  ,  0.0172301  ,  1.03121e-10,  0.00143163 ])
35656   , -1412.93    , array([ 0.0210683  ,  0.00348723 ,  1.03123e-10,  0.0173717  ])
35657   , -1412.93    , array([ 0.0210683  ,  0.00348723 ,  1.03123e-10,  0.0173717  ])
35658   , -1412.93    , array([ 0.0210894  ,  0.00348723 ,  1.03123e-10,  0.0173717  ])
35659   , -1420.92    , array([ 0.0210683  ,  0.00349072 ,  1.03123e-10,  0.0173717  ])
35660   , -1412.93    , array([ 0.0210683  ,  0.00348723 ,  1.03226e-10,  0.0173717  ])
35661   , -1402.96    , array([ 0.0210683  ,  0.00348723 ,  1.03123e-10,  0.017389   ])
35662   , -1410.57    , array([ 0.0210683  ,  0.00348688 ,  1.03123e-10,  0.0173744  ])
35663   , -1410.57    , array([ 0.0210683  ,  0.00348688 ,  1.03123e-10,  0.0173744  ])
35664   , -1410.57    , array([ 0.0210894  ,  0.00348688 ,  1.03123e-10,  0.0173744  ])
35665   , -1418.55    , array([ 0.0210683  ,  0.00349037 ,  1.03123e-10,  0.0173744  ])
35666   , -1410.57    , array([ 0.0210683  ,  0.00348688 ,  1.03226e-10,  0.0173744  ])
35667   , -1400.61    , array([ 0.0210683  ,  0.00348688 ,  1.03123e-10,  0.0173918  ])
35668   , -1377.17    , array([ 0.0210683  ,  0.00348191 ,  1.03123e-10,  0.0174131  ])
35669   , -1377.17    , array([ 0.0210683  ,  0.00348191 ,  1.03123e-10,  0.0174131  ])
35670   , -1377.17    , array([ 0.0210894  ,  0.00348191 ,  1.03123e-10,  0.0174131  ])
35671   , -1385.07    , array([ 0.0210683  ,  0.0034854  ,  1.03123e-10,  0.0174131  ])
35672   , -1377.17    , array([ 0.0210683  ,  0.00348191 ,  1.03226e-10,  0.0174131  ])
35673   , -1367.33    , array([ 0.0210683  ,  0.00348191 ,  1.03123e-10,  0.0174306  ])
35674   , -2336.8     , array([ 0.0210682  ,  0.00156764 ,  1.03124e-10,  0.0606152  ])
35675   , -2336.8     , array([ 0.0210682  ,  0.00156764 ,  1.03124e-10,  0.0606152  ])
35676   , -2336.8     , array([ 0.0210892  ,  0.00156764 ,  1.03124e-10,  0.0606152  ])
35677   , -2336.8     , array([ 0.0210682  ,  0.00156921 ,  1.03124e-10,  0.0606152  ])
35678   , -2336.8     , array([ 0.0210682  ,  0.00156764 ,  1.03227e-10,  0.0606152  ])
35679   , -2336.8     , array([ 0.0210682  ,  0.00156764 ,  1.03124e-10,  0.0606759  ])
35680   , -2048.29    , array([ 0.0210683  ,  0.00273597 ,  1.03123e-10,  0.0253827  ])
35681   , -2048.29    , array([ 0.0210683  ,  0.00273597 ,  1.03123e-10,  0.0253827  ])
35682   , -2048.29    , array([ 0.0210894  ,  0.00273597 ,  1.03123e-10,  0.0253827  ])
35683   , -2046.04    , array([ 0.0210683  ,  0.00273871 ,  1.03123e-10,  0.0253827  ])
35684   , -2048.29    , array([ 0.0210683  ,  0.00273597 ,  1.03226e-10,  0.0253827  ])
35685   , -2050.78    , array([ 0.0210683  ,  0.00273597 ,  1.03123e-10,  0.0254081  ])
35686   , -396.671    , array([ 0.0210683  ,  0.00323689 ,  1.03123e-10,  0.0195169  ])
35687   , -396.671    , array([ 0.0210683  ,  0.00323689 ,  1.03123e-10,  0.0195169  ])
35688   , -396.671    , array([ 0.0210894  ,  0.00323689 ,  1.03123e-10,  0.0195169  ])
35689   , -397.244    , array([ 0.0210683  ,  0.00324013 ,  1.03123e-10,  0.0195169  ])
35690   , -396.671    , array([ 0.0210683  ,  0.00323689 ,  1.03226e-10,  0.0195169  ])
35691   , -396.037    , array([ 0.0210683  ,  0.00323689 ,  1.03123e-10,  0.0195364  ])
35692   , -393.013    , array([ 0.0210683  ,  0.00322379 ,  1.03123e-10,  0.0196409  ])
35693   , -393.013    , array([ 0.0210683  ,  0.00322379 ,  1.03123e-10,  0.0196409  ])
35694   , -393.013    , array([ 0.0210894  ,  0.00322379 ,  1.03123e-10,  0.0196409  ])
35695   , -393.11     , array([ 0.0210683  ,  0.00322702 ,  1.03123e-10,  0.0196409  ])
