34942   , -2333.36    , array([ 0.00476322 ,  0.348223   ,  8.60482e-07,  3.56874e-23])
34943   , -2333.36    , array([ 0.00476799 ,  0.348223   ,  8.60482e-07,  3.56874e-23])
34944   , -2333.36    , array([ 0.00476322 ,  0.348571   ,  8.60482e-07,  3.56874e-23])
34945   , -2333.36    , array([ 0.00476322 ,  0.348223   ,  8.61343e-07,  3.56874e-23])
34946   , -2333.36    , array([ 0.00476322 ,  0.348223   ,  8.60482e-07,  3.57231e-23])
34947   , -2333.36    , array([ 0.00476322 ,  0.348223   ,  8.60482e-07,  3.56874e-23])
34948   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34949   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34950   , -2322.54    , array([ 0.00233123 ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34951   , -2322.52    , array([ 0.0023289  ,  0.348571   ,  1.75517e-06,  3.56874e-23])
34952   , -2322.51    , array([ 0.0023289  ,  0.348223   ,  1.75692e-06,  3.56874e-23])
34953   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.57231e-23])
34960   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34961   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34962   , -2322.54    , array([ 0.00233123 ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34963   , -2322.52    , array([ 0.0023289  ,  0.348571   ,  1.75517e-06,  3.56874e-23])
34964   , -2322.51    , array([ 0.0023289  ,  0.348223   ,  1.75692e-06,  3.56874e-23])
34965   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.57231e-23])
34966   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34967   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34968   , -2322.54    , array([ 0.00233123 ,  0.348223   ,  1.75517e-06,  3.56874e-23])
34969   , -2322.52    , array([ 0.0023289  ,  0.348571   ,  1.75517e-06,  3.56874e-23])
34970   , -2322.51    , array([ 0.0023289  ,  0.348223   ,  1.75693e-06,  3.56874e-23])
34971   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.57231e-23])
34978   , -2322.52    , array([ 0.0023289  ,  0.348223   ,  1.75517e-06,  3.56874e-23])
