32736   , -2412.27    , array([ 1.3903     ,  4.73447    ,  6.16519e-60,  0.0047085  ])
32737   , -2412.27    , array([ 1.39169    ,  4.73447    ,  6.16519e-60,  0.0047085  ])
32738   , -2412.29    , array([ 1.3903     ,  4.73921    ,  6.16519e-60,  0.0047085  ])
32739   , -2412.27    , array([ 1.3903     ,  4.73447    ,  6.17135e-60,  0.0047085  ])
32740   , -2412.35    , array([ 1.3903     ,  4.73447    ,  6.16519e-60,  0.00471321 ])
32741   , -2412.27    , array([ 1.3903     ,  4.73447    ,  6.16519e-60,  0.0047085  ])
32742   , -2362.07    , array([ 1.3903     ,  3.64438    ,  6.16519e-60,  0.0017751  ])
32743   , -2362.07    , array([ 1.3903     ,  3.64438    ,  6.16519e-60,  0.0017751  ])
32744   , -2362.07    , array([ 1.39169    ,  3.64438    ,  6.16519e-60,  0.0017751  ])
32745   , -2362.08    , array([ 1.3903     ,  3.64802    ,  6.16519e-60,  0.0017751  ])
32746   , -2362.07    , array([ 1.3903     ,  3.64438    ,  6.17135e-60,  0.0017751  ])
32747   , -2362.09    , array([ 1.3903     ,  3.64438    ,  6.16519e-60,  0.00177688 ])
32748   , -1871.79    , array([ 1.3903     ,  0.0586092  ,  6.16519e-60,  0.0025808  ])
32749   , -1871.79    , array([ 1.3903     ,  0.0586092  ,  6.16519e-60,  0.0025808  ])
32750   , -1871.79    , array([ 1.39169    ,  0.0586092  ,  6.16519e-60,  0.0025808  ])
32751   , -1872.04    , array([ 1.3903     ,  0.0586678  ,  6.16519e-60,  0.0025808  ])
32752   , -1871.79    , array([ 1.3903     ,  0.0586092  ,  6.17135e-60,  0.0025808  ])
32753   , -1871.55    , array([ 1.3903     ,  0.0586092  ,  6.16519e-60,  0.00258338 ])
32760   , -1871.76    , array([ 1.3903     ,  0.058602   ,  6.16519e-60,  0.00258082 ])
32761   , -1871.76    , array([ 1.3903     ,  0.058602   ,  6.16519e-60,  0.00258082 ])
32762   , -1871.76    , array([ 1.39169    ,  0.058602   ,  6.16519e-60,  0.00258082 ])
32763   , -1872.01    , array([ 1.3903     ,  0.0586606  ,  6.16519e-60,  0.00258082 ])
32764   , -1871.76    , array([ 1.3903     ,  0.058602   ,  6.17135e-60,  0.00258082 ])
32765   , -1871.51    , array([ 1.3903     ,  0.058602   ,  6.16519e-60,  0.00258341 ])
32766   , -3167.35    , array([ 1.3903     ,  0.00859977 ,  6.16519e-60,  0.00307099 ])
32767   , -3167.35    , array([ 1.3903     ,  0.00859977 ,  6.16519e-60,  0.00307099 ])
32768   , -3167.35    , array([ 1.39169    ,  0.00859977 ,  6.16519e-60,  0.00307099 ])
32769   , -3164.82    , array([ 1.3903     ,  0.00860837 ,  6.16519e-60,  0.00307099 ])
