154074  , -79080.2    , array([ 0.0419163  ,  0.129902   ,  6.8924e-21 ,  0.0397694  ,  3.27138e-07])
154075  , -79080.3    , array([ 0.0419582  ,  0.129902   ,  6.8924e-21 ,  0.0397694  ,  3.27138e-07])
154076  , -79080.3    , array([ 0.0419163  ,  0.130031   ,  6.8924e-21 ,  0.0397694  ,  3.27138e-07])
154077  , -79080.2    , array([ 0.0419163  ,  0.129902   ,  6.8993e-21 ,  0.0397694  ,  3.27138e-07])
154078  , -79080.2    , array([ 0.0419163  ,  0.129902   ,  6.8924e-21 ,  0.0398091  ,  3.27138e-07])
154079  , -79080.2    , array([ 0.0419163  ,  0.129902   ,  6.8924e-21 ,  0.0397694  ,  3.27465e-07])
154080  , -79080.2    , array([ 0.0419163  ,  0.129902   ,  6.8924e-21 ,  0.0397694  ,  3.27138e-07])
154081  , -79056.7    , array([ 0.0242525  ,  0.100182   ,  6.8924e-21 ,  0.0397693  ,  7.34073e-07])
154082  , -79056.7    , array([ 0.0242525  ,  0.100182   ,  6.8924e-21 ,  0.0397693  ,  7.34073e-07])
154083  , -79056.7    , array([ 0.0242767  ,  0.100182   ,  6.8924e-21 ,  0.0397693  ,  7.34073e-07])
154084  , -79056.7    , array([ 0.0242525  ,  0.100282   ,  6.8924e-21 ,  0.0397693  ,  7.34073e-07])
154085  , -79056.7    , array([ 0.0242525  ,  0.100182   ,  6.8993e-21 ,  0.0397693  ,  7.34073e-07])
154086  , -79056.7    , array([ 0.0242525  ,  0.100182   ,  6.8924e-21 ,  0.0398091  ,  7.34073e-07])
154087  , -79056.6    , array([ 0.0242525  ,  0.100182   ,  6.8924e-21 ,  0.0397693  ,  7.34807e-07])
154088  , -73586.8    , array([ 0.00271799 ,  0.03544    ,  6.8924e-21 ,  0.039769   ,  1.86111e-05])
154089  , -73586.8    , array([ 0.00271799 ,  0.03544    ,  6.8924e-21 ,  0.039769   ,  1.86111e-05])
154090  , -73591.2    , array([ 0.00272071 ,  0.03544    ,  6.8924e-21 ,  0.039769   ,  1.86111e-05])
154091  , -73587.3    , array([ 0.00271799 ,  0.0354754  ,  6.8924e-21 ,  0.039769   ,  1.86111e-05])
154092  , -73586.8    , array([ 0.00271799 ,  0.03544    ,  6.8993e-21 ,  0.039769   ,  1.86111e-05])
154093  , -73586.8    , array([ 0.00271799 ,  0.03544    ,  6.8924e-21 ,  0.0398088  ,  1.86111e-05])
154094  , -73581.8    , array([ 0.00271799 ,  0.03544    ,  6.8924e-21 ,  0.039769   ,  1.86298e-05])
154102  , -73568.3    , array([ 0.00271383 ,  0.0354141  ,  6.8924e-21 ,  0.039769   ,  1.86534e-05])
154103  , -73568.3    , array([ 0.00271383 ,  0.0354141  ,  6.8924e-21 ,  0.039769   ,  1.86534e-05])
154104  , -73572.8    , array([ 0.00271654 ,  0.0354141  ,  6.8924e-21 ,  0.039769   ,  1.86534e-05])
154105  , -73568.9    , array([ 0.00271383 ,  0.0354496  ,  6.8924e-21 ,  0.039769   ,  1.86534e-05])
154106  , -73568.3    , array([ 0.00271383 ,  0.0354141  ,  6.8993e-21 ,  0.039769   ,  1.86534e-05])
154107  , -73568.3    , array([ 0.00271383 ,  0.0354141  ,  6.8924e-21 ,  0.0398088  ,  1.86534e-05])
