289774  , -231275     , array([ 0.0370023  ,  1.42426    ,  1.0203e-53 ,  1.73341e-87,  0.135159   ])
289775  , -231102     , array([ 0.0370394  ,  1.42426    ,  1.0203e-53 ,  1.73341e-87,  0.135159   ])
289776  , -231288     , array([ 0.0370023  ,  1.42569    ,  1.0203e-53 ,  1.73341e-87,  0.135159   ])
289777  , -231275     , array([ 0.0370023  ,  1.42426    ,  1.02133e-53,  1.73341e-87,  0.135159   ])
289778  , -231275     , array([ 0.0370023  ,  1.42426    ,  1.0203e-53 ,  1.73514e-87,  0.135159   ])
289779  , -231422     , array([ 0.0370023  ,  1.42426    ,  1.0203e-53 ,  1.73341e-87,  0.135294   ])
289780  , -231275     , array([ 0.0370023  ,  1.42426    ,  1.0203e-53 ,  1.73341e-87,  0.135159   ])
289781  , -92778.9    , array([ 0.079733   ,  1.34435    ,  1.0203e-53 ,  1.73341e-87,  0.0702946  ])
289782  , -92778.9    , array([ 0.079733   ,  1.34435    ,  1.0203e-53 ,  1.73341e-87,  0.0702946  ])
289783  , -92711.7    , array([ 0.0798128  ,  1.34435    ,  1.0203e-53 ,  1.73341e-87,  0.0702946  ])
289784  , -92789      , array([ 0.079733   ,  1.34569    ,  1.0203e-53 ,  1.73341e-87,  0.0702946  ])
289785  , -92778.9    , array([ 0.079733   ,  1.34435    ,  1.02133e-53,  1.73341e-87,  0.0702946  ])
289786  , -92778.9    , array([ 0.079733   ,  1.34435    ,  1.0203e-53 ,  1.73514e-87,  0.0702946  ])
289787  , -92824.9    , array([ 0.079733   ,  1.34435    ,  1.0203e-53 ,  1.73341e-87,  0.0703649  ])
289795  , -92648.1    , array([ 0.0801129  ,  1.33835    ,  1.0203e-53 ,  1.73341e-87,  0.0706534  ])
289796  , -92648.1    , array([ 0.0801129  ,  1.33835    ,  1.0203e-53 ,  1.73341e-87,  0.0706534  ])
289797  , -92581      , array([ 0.0801931  ,  1.33835    ,  1.0203e-53 ,  1.73341e-87,  0.0706534  ])
289798  , -92658.3    , array([ 0.0801129  ,  1.33969    ,  1.0203e-53 ,  1.73341e-87,  0.0706534  ])
289799  , -92648.1    , array([ 0.0801129  ,  1.33835    ,  1.02133e-53,  1.73341e-87,  0.0706534  ])
289800  , -92648.1    , array([ 0.0801129  ,  1.33835    ,  1.0203e-53 ,  1.73514e-87,  0.0706534  ])
289801  , -92694.1    , array([ 0.0801129  ,  1.33835    ,  1.0203e-53 ,  1.73341e-87,  0.070724   ])
289802  , -92516.9    , array([ 0.0804953  ,  1.33236    ,  1.0203e-53 ,  1.73341e-87,  0.0710145  ])
289803  , -92516.9    , array([ 0.0804953  ,  1.33236    ,  1.0203e-53 ,  1.73341e-87,  0.0710145  ])
289804  , -92449.7    , array([ 0.0805758  ,  1.33236    ,  1.0203e-53 ,  1.73341e-87,  0.0710145  ])
289805  , -92527.1    , array([ 0.0804953  ,  1.33369    ,  1.0203e-53 ,  1.73341e-87,  0.0710145  ])
289806  , -92516.9    , array([ 0.0804953  ,  1.33236    ,  1.02133e-53,  1.73341e-87,  0.0710145  ])
289807  , -92516.9    , array([ 0.0804953  ,  1.33236    ,  1.0203e-53 ,  1.73514e-87,  0.0710145  ])
289808  , -92562.8    , array([ 0.0804953  ,  1.33236    ,  1.0203e-53 ,  1.73341e-87,  0.0710856  ])
289816  , -92483.9    , array([ 0.0805914  ,  1.33087    ,  1.0203e-53 ,  1.73341e-87,  0.0711053  ])
289817  , -92483.9    , array([ 0.0805914  ,  1.33087    ,  1.0203e-53 ,  1.73341e-87,  0.0711053  ])
289818  , -92416.8    , array([ 0.080672   ,  1.33087    ,  1.0203e-53 ,  1.73341e-87,  0.0711053  ])
289819  , -92494.1    , array([ 0.0805914  ,  1.3322     ,  1.0203e-53 ,  1.73341e-87,  0.0711053  ])
289820  , -92483.9    , array([ 0.0805914  ,  1.33087    ,  1.02133e-53,  1.73341e-87,  0.0711053  ])
289821  , -92483.9    , array([ 0.0805914  ,  1.33087    ,  1.0203e-53 ,  1.73514e-87,  0.0711053  ])
