Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-13974.81	27965.62	5488.63	8938.4	2.0604,0.5068,1.0726,0.6572,0.7213,5.9559,2.2165,1.4805
our_model	Round_1_Replicate_2	-13942.37	27900.74	5417.92	8053.6	2.2686,0.5431,1.2687,0.7537,0.4747,5.4192,2.5644,1.7056
our_model	Round_1_Replicate_3	-11202.68	22421.36	48.41	20088.48	1.4513,0.5094,0.8938,0.4954,1.2775,2.9718,0.1052,0.048
our_model	Round_1_Replicate_4	-11187.14	22390.28	17.75	20088.02	1.4835,0.4887,0.8968,0.4097,1.0258,3.9386,0.095,0.0533
our_model	Round_1_Replicate_5	-11315.6	22647.2	270.52	20599.06	1.3686,0.3843,0.7249,0.4099,0.9284,7.591,0.0682,0.0753
our_model	Round_1_Replicate_6	-11373.51	22763.02	384.7	20622.34	1.3319,0.3814,0.6465,0.3395,1.0682,8.2752,0.0655,0.0821
our_model	Round_1_Replicate_7	-11374.36	22764.72	385.47	19528.18	1.5267,0.5542,0.7936,0.6,1.6855,3.6202,0.1261,0.049
our_model	Round_1_Replicate_8	-11247.91	22511.82	139.3	20678.63	1.3636,0.4391,0.8158,0.5563,1.1029,4.8641,0.0881,0.0534
our_model	Round_1_Replicate_9	-11252.78	22521.56	147.6	20254.73	1.4227,0.5014,0.8219,0.4479,1.459,2.9722,0.108,0.0461
our_model	Round_1_Replicate_10	-11771.24	23558.48	1181.66	20487.12	1.3415,0.3243,0.5096,0.0625,1.1083,10.8012,0.0286,0.1287
our_model	Round_2_Replicate_1	-11178.83	22373.66	1.11	19970.26	1.5043,0.496,0.9886,0.4936,0.9796,3.3336,0.0988,0.0518
our_model	Round_2_Replicate_2	-11217.89	22451.78	80.74	20273.56	1.4698,0.524,1.0383,0.4715,1.1373,0.01,0.1048,0.0389
our_model	Round_2_Replicate_3	-11221.74	22459.48	87.25	19836.65	1.5156,0.5606,1.0247,0.5618,1.3439,0.01,0.117,0.0396
our_model	Round_2_Replicate_4	-11201.15	22418.3	46.12	20225.51	1.4961,0.4832,1.1495,0.5614,0.8401,2.1994,0.096,0.0462
our_model	Round_2_Replicate_5	-11192.35	22400.7	28.3	19954.25	1.5222,0.5284,1.0062,0.5056,1.1679,1.4628,0.1092,0.0433
our_model	Round_2_Replicate_6	-11184.8	22385.6	13.13	20094.58	1.5051,0.5053,1.0699,0.5029,0.9614,1.9935,0.1006,0.0456
our_model	Round_2_Replicate_7	-11232.74	22481.48	109.76	20099.94	1.5193,0.4343,0.9468,0.4984,0.6616,5.488,0.0799,0.0643
our_model	Round_2_Replicate_8	-11227.7	22471.4	97.58	20071.86	1.5188,0.4345,0.8532,0.4606,0.8151,6.0118,0.0796,0.0676
our_model	Round_2_Replicate_9	-11193.82	22403.64	31.01	20078.75	1.4869,0.4615,0.9825,0.5738,0.863,4.3793,0.0916,0.0572
our_model	Round_2_Replicate_10	-11190.86	22397.72	24.97	20137.69	1.469,0.4613,0.9311,0.4976,0.9019,4.6096,0.09,0.0577
our_model	Round_2_Replicate_11	-11190.3	22396.6	23.76	20013.33	1.5069,0.4697,0.9099,0.479,0.9502,4.7308,0.0922,0.0582
our_model	Round_2_Replicate_12	-11197.91	22411.82	40.02	19963.84	1.5183,0.537,1.1403,0.5581,1.0799,0.2972,0.1092,0.0408
our_model	Round_2_Replicate_13	-11284.75	22585.5	218.6	20369.71	1.535,0.4524,1.2677,0.5748,0.5482,2.7317,0.0864,0.0477
our_model	Round_2_Replicate_14	-11197.18	22410.36	37.58	20092.67	1.4802,0.4589,0.9381,0.4847,0.8206,4.8512,0.0875,0.0596
our_model	Round_2_Replicate_15	-11210.27	22436.54	64.41	20104.52	1.4725,0.5388,1.0521,0.5167,1.2549,0.1395,0.1103,0.0391
our_model	Round_2_Replicate_16	-11248.95	22513.9	139.8	20099.16	1.4859,0.4248,0.8557,0.4559,0.6825,6.3539,0.0748,0.0714
our_model	Round_2_Replicate_17	-11224.92	22465.84	94.34	20400.16	1.465,0.4953,1.0347,0.3993,0.9136,1.3611,0.0952,0.0428
our_model	Round_2_Replicate_18	-11190.59	22397.18	24.25	19998.51	1.5035,0.4735,0.8962,0.4512,0.9565,4.7655,0.092,0.0585
our_model	Round_2_Replicate_19	-11182.07	22380.14	7.64	20014.9	1.4995,0.515,1.0382,0.5243,1.0686,1.9618,0.1044,0.0456
our_model	Round_2_Replicate_20	-11198.39	22412.78	40.91	20167.59	1.4874,0.5185,1.0728,0.4825,1.0395,0.7795,0.1032,0.0417
