227503  , -72562      , array([ 0.867267   ,  0.670173   ,  1.94778e-32,  6.94012e-68,  0.00259321 ])
227504  , -72564      , array([ 0.868134   ,  0.670173   ,  1.94778e-32,  6.94012e-68,  0.00259321 ])
227505  , -72566      , array([ 0.867267   ,  0.670843   ,  1.94778e-32,  6.94012e-68,  0.00259321 ])
227506  , -72562      , array([ 0.867267   ,  0.670173   ,  1.94973e-32,  6.94012e-68,  0.00259321 ])
227507  , -72562      , array([ 0.867267   ,  0.670173   ,  1.94778e-32,  6.94706e-68,  0.00259321 ])
227508  , -72555.9    , array([ 0.867267   ,  0.670173   ,  1.94778e-32,  6.94012e-68,  0.0025958  ])
227509  , -72562      , array([ 0.867267   ,  0.670173   ,  1.94778e-32,  6.94012e-68,  0.00259321 ])
227510  , -59162.1    , array([ 0.661403   ,  0.392153   ,  1.94778e-32,  6.94012e-68,  0.00584152 ])
227511  , -59162.1    , array([ 0.661403   ,  0.392153   ,  1.94778e-32,  6.94012e-68,  0.00584152 ])
227512  , -59166.3    , array([ 0.662064   ,  0.392153   ,  1.94778e-32,  6.94012e-68,  0.00584152 ])
227513  , -59173.9    , array([ 0.661403   ,  0.392546   ,  1.94778e-32,  6.94012e-68,  0.00584152 ])
227514  , -59162.1    , array([ 0.661403   ,  0.392153   ,  1.94973e-32,  6.94012e-68,  0.00584152 ])
227515  , -59162.1    , array([ 0.661403   ,  0.392153   ,  1.94778e-32,  6.94706e-68,  0.00584152 ])
227516  , -59146      , array([ 0.661403   ,  0.392153   ,  1.94778e-32,  6.94012e-68,  0.00584736 ])
227517  , -122118     , array([ 0.223727   ,  0.0459762  ,  1.94778e-32,  6.94012e-68,  0.150411   ])
227518  , -122118     , array([ 0.223727   ,  0.0459762  ,  1.94778e-32,  6.94012e-68,  0.150411   ])
227519  , -122088     , array([ 0.223951   ,  0.0459762  ,  1.94778e-32,  6.94012e-68,  0.150411   ])
227520  , -122005     , array([ 0.223727   ,  0.0460222  ,  1.94778e-32,  6.94012e-68,  0.150411   ])
227521  , -122118     , array([ 0.223727   ,  0.0459762  ,  1.94973e-32,  6.94012e-68,  0.150411   ])
227522  , -122118     , array([ 0.223727   ,  0.0459762  ,  1.94778e-32,  6.94706e-68,  0.150411   ])
227523  , -122257     , array([ 0.223727   ,  0.0459762  ,  1.94778e-32,  6.94012e-68,  0.150561   ])
227524  , -11020.7    , array([ 0.415993   ,  0.156754   ,  1.94778e-32,  6.94012e-68,  0.0234439  ])
227525  , -11020.7    , array([ 0.415993   ,  0.156754   ,  1.94778e-32,  6.94012e-68,  0.0234439  ])
227526  , -11019      , array([ 0.416409   ,  0.156754   ,  1.94778e-32,  6.94012e-68,  0.0234439  ])
227527  , -11037.2    , array([ 0.415993   ,  0.156911   ,  1.94778e-32,  6.94012e-68,  0.0234439  ])
227528  , -11020.7    , array([ 0.415993   ,  0.156754   ,  1.94973e-32,  6.94012e-68,  0.0234439  ])
227529  , -11020.7    , array([ 0.415993   ,  0.156754   ,  1.94778e-32,  6.94706e-68,  0.0234439  ])
227530  , -11005.4    , array([ 0.415993   ,  0.156754   ,  1.94778e-32,  6.94012e-68,  0.0234673  ])
227531  , -6500.51    , array([ 0.344796   ,  0.108144   ,  1.94778e-32,  6.94012e-68,  0.0411473  ])
227532  , -6500.51    , array([ 0.344796   ,  0.108144   ,  1.94778e-32,  6.94012e-68,  0.0411473  ])
227533  , -6491.59    , array([ 0.345141   ,  0.108144   ,  1.94778e-32,  6.94012e-68,  0.0411473  ])
227534  , -6499.55    , array([ 0.344796   ,  0.108252   ,  1.94778e-32,  6.94012e-68,  0.0411473  ])
227535  , -6500.51    , array([ 0.344796   ,  0.108144   ,  1.94973e-32,  6.94012e-68,  0.0411473  ])
227536  , -6500.51    , array([ 0.344796   ,  0.108144   ,  1.94778e-32,  6.94706e-68,  0.0411473  ])
227537  , -6509.37    , array([ 0.344796   ,  0.108144   ,  1.94778e-32,  6.94012e-68,  0.0411885  ])
227538  , -5544.76    , array([ 0.366665   ,  0.122128   ,  1.94778e-32,  6.94012e-68,  0.0342221  ])
227539  , -5544.76    , array([ 0.366665   ,  0.122128   ,  1.94778e-32,  6.94012e-68,  0.0342221  ])
227540  , -5538.2     , array([ 0.367031   ,  0.122128   ,  1.94778e-32,  6.94012e-68,  0.0342221  ])
227541  , -5550.67    , array([ 0.366665   ,  0.12225    ,  1.94778e-32,  6.94012e-68,  0.0342221  ])
227542  , -5544.76    , array([ 0.366665   ,  0.122128   ,  1.94973e-32,  6.94012e-68,  0.0342221  ])
227543  , -5544.76    , array([ 0.366665   ,  0.122128   ,  1.94778e-32,  6.94706e-68,  0.0342221  ])
227544  , -5544.62    , array([ 0.366665   ,  0.122128   ,  1.94778e-32,  6.94012e-68,  0.0342564  ])
227552  , -5514.71    , array([ 0.367096   ,  0.121666   ,  1.94778e-32,  6.94012e-68,  0.0343211  ])
227553  , -5514.71    , array([ 0.367096   ,  0.121666   ,  1.94778e-32,  6.94012e-68,  0.0343211  ])
227554  , -5508.13    , array([ 0.367464   ,  0.121666   ,  1.94778e-32,  6.94012e-68,  0.0343211  ])
227555  , -5520.47    , array([ 0.367096   ,  0.121787   ,  1.94778e-32,  6.94012e-68,  0.0343211  ])
227556  , -5514.71    , array([ 0.367096   ,  0.121666   ,  1.94973e-32,  6.94012e-68,  0.0343211  ])
227557  , -5514.71    , array([ 0.367096   ,  0.121666   ,  1.94778e-32,  6.94706e-68,  0.0343211  ])
