130349  , -37331.7    , array([ 0.0491608  ,  0.0412304  ,  4.0246e-06 ,  6.90211e-72,  0.0217403  ])
130350  , -37293.1    , array([ 0.04921    ,  0.0412304  ,  4.0246e-06 ,  6.90211e-72,  0.0217403  ])
130351  , -37329.9    , array([ 0.0491608  ,  0.0412717  ,  4.0246e-06 ,  6.90211e-72,  0.0217403  ])
130352  , -37331.7    , array([ 0.0491608  ,  0.0412304  ,  4.02862e-06,  6.90211e-72,  0.0217403  ])
130353  , -37331.7    , array([ 0.0491608  ,  0.0412304  ,  4.0246e-06 ,  6.90902e-72,  0.0217403  ])
130354  , -37368.3    , array([ 0.0491608  ,  0.0412304  ,  4.0246e-06 ,  6.90211e-72,  0.021762   ])
130355  , -37331.7    , array([ 0.0491608  ,  0.0412304  ,  4.0246e-06 ,  6.90211e-72,  0.0217403  ])
130356  , -8536.73    , array([ 0.102186   ,  0.0426793  ,  4.0246e-06 ,  6.90211e-72,  0.0108461  ])
130357  , -8536.73    , array([ 0.102186   ,  0.0426793  ,  4.0246e-06 ,  6.90211e-72,  0.0108461  ])
130358  , -8527.13    , array([ 0.102288   ,  0.0426793  ,  4.0246e-06 ,  6.90211e-72,  0.0108461  ])
130359  , -8544.65    , array([ 0.102186   ,  0.042722   ,  4.0246e-06 ,  6.90211e-72,  0.0108461  ])
130360  , -8536.73    , array([ 0.102186   ,  0.0426793  ,  4.02862e-06,  6.90211e-72,  0.0108461  ])
130361  , -8536.73    , array([ 0.102186   ,  0.0426793  ,  4.0246e-06 ,  6.90902e-72,  0.0108461  ])
130362  , -8537.41    , array([ 0.102186   ,  0.0426793  ,  4.0246e-06 ,  6.90211e-72,  0.0108569  ])
130370  , -8531.1     , array([ 0.102215   ,  0.0426631  ,  4.0246e-06 ,  6.90211e-72,  0.0108474  ])
130371  , -8531.1     , array([ 0.102215   ,  0.0426631  ,  4.0246e-06 ,  6.90211e-72,  0.0108474  ])
130372  , -8521.5     , array([ 0.102317   ,  0.0426631  ,  4.0246e-06 ,  6.90211e-72,  0.0108474  ])
130373  , -8539.01    , array([ 0.102215   ,  0.0427058  ,  4.0246e-06 ,  6.90211e-72,  0.0108474  ])
130374  , -8531.1     , array([ 0.102215   ,  0.0426631  ,  4.02862e-06,  6.90211e-72,  0.0108474  ])
130375  , -8531.1     , array([ 0.102215   ,  0.0426631  ,  4.0246e-06 ,  6.90902e-72,  0.0108474  ])
130376  , -8531.79    , array([ 0.102215   ,  0.0426631  ,  4.0246e-06 ,  6.90211e-72,  0.0108583  ])
130377  , -8193.46    , array([ 0.104023   ,  0.0416759  ,  4.0246e-06 ,  6.90211e-72,  0.0109322  ])
130378  , -8193.46    , array([ 0.104023   ,  0.0416759  ,  4.0246e-06 ,  6.90211e-72,  0.0109322  ])
130379  , -8184.03    , array([ 0.104127   ,  0.0416759  ,  4.0246e-06 ,  6.90211e-72,  0.0109322  ])
130380  , -8200.75    , array([ 0.104023   ,  0.0417176  ,  4.0246e-06 ,  6.90211e-72,  0.0109322  ])
130381  , -8193.46    , array([ 0.104023   ,  0.0416759  ,  4.02862e-06,  6.90211e-72,  0.0109322  ])
130382  , -8193.46    , array([ 0.104023   ,  0.0416759  ,  4.0246e-06 ,  6.90902e-72,  0.0109322  ])
130383  , -8194.61    , array([ 0.104023   ,  0.0416759  ,  4.0246e-06 ,  6.90211e-72,  0.0109431  ])
130384  , -111576     , array([ 0.445542   ,  0.00597818 ,  4.0246e-06 ,  6.90211e-72,  0.020841   ])
130385  , -111576     , array([ 0.445542   ,  0.00597818 ,  4.0246e-06 ,  6.90211e-72,  0.020841   ])
130386  , -111575     , array([ 0.445988   ,  0.00597818 ,  4.0246e-06 ,  6.90211e-72,  0.020841   ])
130387  , -111448     , array([ 0.445542   ,  0.00598416 ,  4.0246e-06 ,  6.90211e-72,  0.020841   ])
130388  , -111576     , array([ 0.445542   ,  0.00597818 ,  4.02862e-06,  6.90211e-72,  0.020841   ])
130389  , -111576     , array([ 0.445542   ,  0.00597818 ,  4.0246e-06 ,  6.90902e-72,  0.020841   ])
130390  , -111700     , array([ 0.445542   ,  0.00597818 ,  4.0246e-06 ,  6.90211e-72,  0.0208618  ])
130391  , -6003.22    , array([ 0.13021    ,  0.0308826  ,  4.0246e-06 ,  6.90211e-72,  0.012077   ])
130392  , -6003.22    , array([ 0.13021    ,  0.0308826  ,  4.0246e-06 ,  6.90211e-72,  0.012077   ])
130393  , -5995.97    , array([ 0.130341   ,  0.0308826  ,  4.0246e-06 ,  6.90211e-72,  0.012077   ])
130394  , -6000.65    , array([ 0.13021    ,  0.0309135  ,  4.0246e-06 ,  6.90211e-72,  0.012077   ])
130395  , -6003.22    , array([ 0.13021    ,  0.0308826  ,  4.02862e-06,  6.90211e-72,  0.012077   ])
130396  , -6003.22    , array([ 0.13021    ,  0.0308826  ,  4.0246e-06 ,  6.90902e-72,  0.012077   ])
130397  , -6012.02    , array([ 0.13021    ,  0.0308826  ,  4.0246e-06 ,  6.90211e-72,  0.0120891  ])
130405  , -6003.17    , array([ 0.130225   ,  0.0308864  ,  4.0246e-06 ,  6.90211e-72,  0.0120785  ])
130406  , -6003.17    , array([ 0.130225   ,  0.0308864  ,  4.0246e-06 ,  6.90211e-72,  0.0120785  ])
130407  , -5995.92    , array([ 0.130356   ,  0.0308864  ,  4.0246e-06 ,  6.90211e-72,  0.0120785  ])
130408  , -6000.6     , array([ 0.130225   ,  0.0309173  ,  4.0246e-06 ,  6.90211e-72,  0.0120785  ])
130409  , -6003.17    , array([ 0.130225   ,  0.0308864  ,  4.02862e-06,  6.90211e-72,  0.0120785  ])
130410  , -6003.17    , array([ 0.130225   ,  0.0308864  ,  4.0246e-06 ,  6.90902e-72,  0.0120785  ])
130411  , -6011.97    , array([ 0.130225   ,  0.0308864  ,  4.0246e-06 ,  6.90211e-72,  0.0120906  ])
130412  , -6003.12    , array([ 0.13024    ,  0.0308902  ,  4.0246e-06 ,  6.90211e-72,  0.01208    ])
130413  , -6003.12    , array([ 0.13024    ,  0.0308902  ,  4.0246e-06 ,  6.90211e-72,  0.01208    ])
130414  , -5995.88    , array([ 0.130371   ,  0.0308902  ,  4.0246e-06 ,  6.90211e-72,  0.01208    ])
130415  , -6000.55    , array([ 0.13024    ,  0.0309211  ,  4.0246e-06 ,  6.90211e-72,  0.01208    ])
130416  , -6003.12    , array([ 0.13024    ,  0.0308902  ,  4.02862e-06,  6.90211e-72,  0.01208    ])
130417  , -6003.12    , array([ 0.13024    ,  0.0308902  ,  4.0246e-06 ,  6.90902e-72,  0.01208    ])
130418  , -6011.93    , array([ 0.13024    ,  0.0308902  ,  4.0246e-06 ,  6.90211e-72,  0.0120921  ])
130426  , -6003.11    , array([ 0.130244   ,  0.0308911  ,  4.0246e-06 ,  6.90211e-72,  0.0120804  ])
130427  , -6003.11    , array([ 0.130244   ,  0.0308911  ,  4.0246e-06 ,  6.90211e-72,  0.0120804  ])
130428  , -5995.86    , array([ 0.130374   ,  0.0308911  ,  4.0246e-06 ,  6.90211e-72,  0.0120804  ])
130429  , -6000.54    , array([ 0.130244   ,  0.0309221  ,  4.0246e-06 ,  6.90211e-72,  0.0120804  ])
130430  , -6003.11    , array([ 0.130244   ,  0.0308911  ,  4.02862e-06,  6.90211e-72,  0.0120804  ])
130431  , -6003.11    , array([ 0.130244   ,  0.0308911  ,  4.0246e-06 ,  6.90902e-72,  0.0120804  ])
130432  , -6011.91    , array([ 0.130244   ,  0.0308911  ,  4.0246e-06 ,  6.90211e-72,  0.0120925  ])
130433  , -6003.1     , array([ 0.130248   ,  0.0308921  ,  4.0246e-06 ,  6.90211e-72,  0.0120808  ])
130434  , -6003.1     , array([ 0.130248   ,  0.0308921  ,  4.0246e-06 ,  6.90211e-72,  0.0120808  ])
130435  , -5995.85    , array([ 0.130378   ,  0.0308921  ,  4.0246e-06 ,  6.90211e-72,  0.0120808  ])
130436  , -6000.52    , array([ 0.130248   ,  0.030923   ,  4.0246e-06 ,  6.90211e-72,  0.0120808  ])
130437  , -6003.1     , array([ 0.130248   ,  0.0308921  ,  4.02862e-06,  6.90211e-72,  0.0120808  ])
130438  , -6003.1     , array([ 0.130248   ,  0.0308921  ,  4.0246e-06 ,  6.90902e-72,  0.0120808  ])
130439  , -6011.9     , array([ 0.130248   ,  0.0308921  ,  4.0246e-06 ,  6.90211e-72,  0.0120929  ])
130440  , -23320      , array([ 3.77547    ,  1.13572    ,  4.02451e-06,  6.90211e-72,  0.477472   ])
130441  , -23320      , array([ 3.77547    ,  1.13572    ,  4.02451e-06,  6.90211e-72,  0.477472   ])
130442  , -23318.6    , array([ 3.77924    ,  1.13572    ,  4.02451e-06,  6.90211e-72,  0.477472   ])
130443  , -23318.7    , array([ 3.77547    ,  1.13686    ,  4.02451e-06,  6.90211e-72,  0.477472   ])
130444  , -23320      , array([ 3.77547    ,  1.13572    ,  4.02854e-06,  6.90211e-72,  0.477472   ])
130445  , -23320      , array([ 3.77547    ,  1.13572    ,  4.02451e-06,  6.90902e-72,  0.477472   ])
130446  , -23342.3    , array([ 3.77547    ,  1.13572    ,  4.02451e-06,  6.90211e-72,  0.47795    ])
