18414   , -2605.82    , array([ 7.69652    ,  0.0821461  ,  0.000200727,  0.0604625  ])
18415   , -2605.82    , array([ 7.70422    ,  0.0821461  ,  0.000200727,  0.0604625  ])
18416   , -2603.56    , array([ 7.69652    ,  0.0822283  ,  0.000200727,  0.0604625  ])
18417   , -2605.82    , array([ 7.69652    ,  0.0821461  ,  0.000200928,  0.0604625  ])
18418   , -2606.08    , array([ 7.69652    ,  0.0821461  ,  0.000200727,  0.060523   ])
18419   , -2605.82    , array([ 7.69652    ,  0.0821461  ,  0.000200727,  0.0604625  ])
18420   , -1257.86    , array([ 7.69655    ,  0.224086   ,  0.000200733,  0.0539415  ])
18421   , -1257.86    , array([ 7.69655    ,  0.224086   ,  0.000200733,  0.0539415  ])
18422   , -1257.86    , array([ 7.70425    ,  0.224086   ,  0.000200733,  0.0539415  ])
18423   , -1257.74    , array([ 7.69655    ,  0.224311   ,  0.000200733,  0.0539415  ])
18424   , -1257.86    , array([ 7.69655    ,  0.224086   ,  0.000200934,  0.0539415  ])
18425   , -1257.47    , array([ 7.69655    ,  0.224086   ,  0.000200733,  0.0539955  ])
18432   , -1257.85    , array([ 7.69655    ,  0.224088   ,  0.000200733,  0.0539431  ])
18433   , -1257.85    , array([ 7.69655    ,  0.224088   ,  0.000200733,  0.0539431  ])
18434   , -1257.85    , array([ 7.70425    ,  0.224088   ,  0.000200733,  0.0539431  ])
18435   , -1257.73    , array([ 7.69655    ,  0.224313   ,  0.000200733,  0.0539431  ])
18436   , -1257.85    , array([ 7.69655    ,  0.224088   ,  0.000200934,  0.0539431  ])
18437   , -1257.45    , array([ 7.69655    ,  0.224088   ,  0.000200733,  0.053997   ])
18438   , -1257.84    , array([ 7.69655    ,  0.22409    ,  0.000200733,  0.0539446  ])
18439   , -1257.84    , array([ 7.69655    ,  0.22409    ,  0.000200733,  0.0539446  ])
18440   , -1257.84    , array([ 7.70425    ,  0.22409    ,  0.000200733,  0.0539446  ])
18441   , -1257.72    , array([ 7.69655    ,  0.224314   ,  0.000200733,  0.0539446  ])
18442   , -1257.84    , array([ 7.69655    ,  0.22409    ,  0.000200934,  0.0539446  ])
18443   , -1257.44    , array([ 7.69655    ,  0.22409    ,  0.000200733,  0.0539986  ])
18444   , -1688.83    , array([ 7.69317    ,  0.585035   ,  0.000200143,  1.24843    ])
18445   , -1688.83    , array([ 7.69317    ,  0.585035   ,  0.000200143,  1.24843    ])
18446   , -1688.83    , array([ 7.70087    ,  0.585035   ,  0.000200143,  1.24843    ])
18447   , -1689.01    , array([ 7.69317    ,  0.585621   ,  0.000200143,  1.24843    ])
18448   , -1688.83    , array([ 7.69317    ,  0.585035   ,  0.000200343,  1.24843    ])
18449   , -1689.94    , array([ 7.69317    ,  0.585035   ,  0.000200143,  1.24968    ])
18450   , -570.527    , array([ 7.69509    ,  0.339525   ,  0.000200477,  0.21024    ])
18451   , -570.527    , array([ 7.69509    ,  0.339525   ,  0.000200477,  0.21024    ])
18452   , -570.527    , array([ 7.70279    ,  0.339525   ,  0.000200477,  0.21024    ])
18453   , -570.716    , array([ 7.69509    ,  0.339865   ,  0.000200477,  0.21024    ])
18454   , -570.528    , array([ 7.69509    ,  0.339525   ,  0.000200678,  0.21024    ])
18455   , -570.107    , array([ 7.69509    ,  0.339525   ,  0.000200477,  0.21045    ])
18462   , -570.524    , array([ 7.69509    ,  0.339526   ,  0.000200478,  0.210241   ])
18463   , -570.524    , array([ 7.69509    ,  0.339526   ,  0.000200478,  0.210241   ])
18464   , -570.524    , array([ 7.70279    ,  0.339526   ,  0.000200478,  0.210241   ])
18465   , -570.713    , array([ 7.69509    ,  0.339866   ,  0.000200478,  0.210241   ])
18466   , -570.524    , array([ 7.69509    ,  0.339526   ,  0.000200678,  0.210241   ])
18467   , -570.103    , array([ 7.69509    ,  0.339526   ,  0.000200478,  0.210452   ])
18468   , -570.491    , array([ 7.6951     ,  0.339533   ,  0.00020048 ,  0.21026    ])
18469   , -570.491    , array([ 7.6951     ,  0.339533   ,  0.00020048 ,  0.21026    ])
18470   , -570.491    , array([ 7.7028     ,  0.339533   ,  0.00020048 ,  0.21026    ])
18471   , -570.68     , array([ 7.6951     ,  0.339872   ,  0.00020048 ,  0.21026    ])
18472   , -570.491    , array([ 7.6951     ,  0.339533   ,  0.00020068 ,  0.21026    ])
18473   , -570.07     , array([ 7.6951     ,  0.339533   ,  0.00020048 ,  0.21047    ])
18474   , -1758.61    , array([ 7.92671    ,  0.513851   ,  0.00024463 ,  1.31842    ])
18475   , -1758.61    , array([ 7.92671    ,  0.513851   ,  0.00024463 ,  1.31842    ])
18476   , -1758.61    , array([ 7.93464    ,  0.513851   ,  0.00024463 ,  1.31842    ])
18477   , -1758.37    , array([ 7.92671    ,  0.514365   ,  0.00024463 ,  1.31842    ])
18478   , -1758.61    , array([ 7.92671    ,  0.513851   ,  0.000244874,  1.31842    ])
18479   , -1759.85    , array([ 7.92671    ,  0.513851   ,  0.00024463 ,  1.31974    ])
18480   , -498.551    , array([ 7.72578    ,  0.358943   ,  0.000205905,  0.268986   ])
18481   , -498.551    , array([ 7.72578    ,  0.358943   ,  0.000205905,  0.268986   ])
18482   , -498.551    , array([ 7.73351    ,  0.358943   ,  0.000205905,  0.268986   ])
18483   , -498.872    , array([ 7.72578    ,  0.359303   ,  0.000205905,  0.268986   ])
18484   , -498.551    , array([ 7.72578    ,  0.358943   ,  0.000206111,  0.268986   ])
18485   , -498.288    , array([ 7.72578    ,  0.358943   ,  0.000205905,  0.269255   ])
18486   , -447.271    , array([ 7.71819    ,  0.334974   ,  0.000204359,  0.384273   ])
18487   , -447.271    , array([ 7.71819    ,  0.334974   ,  0.000204359,  0.384273   ])
18488   , -447.271    , array([ 7.72591    ,  0.334974   ,  0.000204359,  0.384273   ])
18489   , -447.521    , array([ 7.71819    ,  0.335309   ,  0.000204359,  0.384273   ])
18490   , -447.271    , array([ 7.71819    ,  0.334974   ,  0.000204564,  0.384273   ])
18491   , -447.41     , array([ 7.71819    ,  0.334974   ,  0.000204359,  0.384657   ])
18492   , -424.956    , array([ 7.63978    ,  0.307331   ,  0.000190878,  0.349324   ])
18493   , -424.956    , array([ 7.63978    ,  0.307331   ,  0.000190878,  0.349324   ])
18494   , -424.956    , array([ 7.64742    ,  0.307331   ,  0.000190878,  0.349324   ])
18495   , -425.103    , array([ 7.63978    ,  0.307639   ,  0.000190878,  0.349324   ])
18496   , -424.956    , array([ 7.63978    ,  0.307331   ,  0.000191069,  0.349324   ])
18497   , -424.93     , array([ 7.63978    ,  0.307331   ,  0.000190878,  0.349674   ])
18498   , -411.598    , array([ 7.5639     ,  0.272071   ,  0.000178538,  0.354434   ])
18499   , -411.598    , array([ 7.5639     ,  0.272071   ,  0.000178538,  0.354434   ])
18500   , -411.598    , array([ 7.57147    ,  0.272071   ,  0.000178538,  0.354434   ])
18501   , -411.673    , array([ 7.5639     ,  0.272343   ,  0.000178538,  0.354434   ])
18502   , -411.598    , array([ 7.5639     ,  0.272071   ,  0.000178716,  0.354434   ])
18503   , -411.568    , array([ 7.5639     ,  0.272071   ,  0.000178538,  0.354789   ])
18504   , -404.621    , array([ 7.48747    ,  0.237187   ,  0.000166823,  0.367524   ])
18505   , -404.621    , array([ 7.48747    ,  0.237187   ,  0.000166823,  0.367524   ])
