Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1400.24	2810.48	171.84	19624.66	1.0175,0.1368,4.8822,1.9827,0.0709
our_model	Round_1_Replicate_2	-1347.51	2705.02	73.86	20069.95	0.9263,0.1201,5.7319,1.5031,0.0583
our_model	Round_1_Replicate_3	-1335.92	2681.84	49.22	19957.2	0.9586,0.1188,5.2881,2.164,0.0614
our_model	Round_1_Replicate_4	-2361.58	4733.16	2003.03	4500.7	4.0161,0.611,0.668,1.3112,30.0
our_model	Round_1_Replicate_5	-1408.1	2826.2	187.02	19486.7	1.0712,0.135,4.5754,2.2967,0.0722
our_model	Round_1_Replicate_6	-2741.77	5493.54	2672.16	4507.37	3.8196,0.7615,0.6791,1.0148,30.0
our_model	Round_1_Replicate_7	-1375.53	2761.06	130.3	20382.47	0.8111,0.1151,6.0441,1.2826,0.0549
our_model	Round_1_Replicate_8	-1980.98	3971.96	1273.82	11286.34	1.7683,0.1249,1.7282,6.9022,29.9998
our_model	Round_1_Replicate_9	-1356.33	2722.66	92.56	19930.1	0.9862,0.1183,5.4026,0.9718,0.0535
our_model	Round_1_Replicate_10	-2297.17	4604.34	1886.61	4425.62	4.1252,0.5901,0.6557,1.3673,30.0
our_model	Round_2_Replicate_1	-1350.71	2711.42	79.16	19541.51	1.2225,0.1098,4.5204,2.4392,0.0552
our_model	Round_2_Replicate_2	-1358.94	2727.88	96.51	20407.78	0.8239,0.0858,5.2544,2.7269,0.0407
our_model	Round_2_Replicate_3	-1368.53	2747.06	118.41	19987.82	1.1429,0.0739,4.3486,3.4335,0.0343
our_model	Round_2_Replicate_4	-1344.36	2698.72	66.47	19549.39	1.1923,0.1109,4.3913,2.3809,0.0553
our_model	Round_2_Replicate_5	-1312.12	2634.24	2.36	20013.85	0.9955,0.0971,4.8834,2.5403,0.0477
our_model	Round_2_Replicate_6	-1447.46	2904.92	265.5	19693.42	1.0512,0.1007,3.9464,5.161,0.0631
our_model	Round_2_Replicate_7	-1487.62	2985.24	374.32	20229.22	1.053,0.0528,3.708,4.5755,0.0232
our_model	Round_2_Replicate_8	-1504.24	3018.48	411.52	20029.72	1.3122,0.0547,3.3246,3.545,0.0232
our_model	Round_2_Replicate_9	-1313.46	2636.92	5.05	19928.48	1.0182,0.1058,5.0357,2.3273,0.0531
our_model	Round_2_Replicate_10	-1527.09	3064.18	454.23	20317.56	0.9943,0.0463,3.5571,7.3457,0.0219
our_model	Round_3_Replicate_1	-1311.26	2632.52	0.66	19992.17	0.9979,0.102,5.0373,2.3609,0.0507
our_model	Round_3_Replicate_2	-1312.2	2634.4	2.54	20027.56	0.9999,0.0955,4.9353,2.7057,0.0477
our_model	Round_3_Replicate_3	-1316.77	2643.54	11.73	20042.23	1.0061,0.0906,4.8374,2.9613,0.0449
our_model	Round_3_Replicate_4	-1324.97	2659.94	27.94	19985.2	0.9715,0.1141,5.3111,2.1859,0.0594
our_model	Round_3_Replicate_5	-1311.85	2633.7	1.83	19948.34	1.0199,0.1027,5.0112,2.3952,0.0514
our_model	Round_3_Replicate_6	-1382.34	2774.68	147.38	20014.42	1.1272,0.0759,4.4669,2.16,0.0331
our_model	Round_3_Replicate_7	-1311.36	2632.72	0.85	19986.49	0.9975,0.1026,5.0227,2.4371,0.0516
our_model	Round_3_Replicate_8	-1334.25	2678.5	47.42	19994.03	1.0761,0.0835,4.633,2.9255,0.0395
our_model	Round_3_Replicate_9	-1318.32	2646.64	14.67	19944.43	0.9903,0.1113,5.1247,2.0879,0.056
our_model	Round_3_Replicate_10	-1312.12	2634.24	2.39	20022.36	1.0004,0.0958,4.935,2.7105,0.0477
our_model	Round_3_Replicate_11	-1354.41	2718.82	88.77	20013.12	0.9584,0.1201,5.7607,1.2241,0.0566
our_model	Round_3_Replicate_12	-1321.29	2652.58	20.95	19981.56	1.0652,0.089,4.838,2.9867,0.0442
our_model	Round_3_Replicate_13	-1322.14	2654.28	22.5	20070.54	0.9443,0.1108,5.4707,2.0728,0.0556
our_model	Round_3_Replicate_14	-1313.73	2637.46	5.55	19978.7	0.9874,0.1062,5.0673,2.4108,0.0541
our_model	Round_3_Replicate_15	-1311.42	2632.84	0.98	20005.07	1.0055,0.0975,4.9455,2.5434,0.0483
our_model	Round_3_Replicate_16	-1312.26	2634.52	2.65	19988.42	1.0098,0.0968,4.8182,2.531,0.0475
our_model	Round_3_Replicate_17	-1317.98	2645.96	14.17	19993.15	1.0227,0.0961,4.9397,2.1011,0.0452
our_model	Round_3_Replicate_18	-1311.08	2632.16	0.3	19986.0	1.0006,0.1015,4.9965,2.4451,0.0507
our_model	Round_3_Replicate_19	-1325.24	2660.48	29.08	20135.0	0.9806,0.086,4.9546,2.8069,0.0417
our_model	Round_3_Replicate_20	-1311.02	2632.04	0.18	19993.51	0.9977,0.101,4.9866,2.4608,0.0505
