Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-398.96	805.92	608.02	22210.68	30.0,0.3324,1.3981,0.7116
our_model	Round_1_Replicate_2	-394.18	796.36	598.43	26136.47	4.5243,0.2851,4.0309,0.7585
our_model	Round_1_Replicate_3	-395.22	798.44	601.14	8732.56	30.0,0.8492,9.0538,2.1823
our_model	Round_1_Replicate_4	-395.53	799.06	600.86	32876.11	1.5402,0.2263,29.9996,0.4827
our_model	Round_1_Replicate_5	-395.85	799.7	601.2	28778.89	2.3773,0.2587,2.4026,0.5715
our_model	Round_1_Replicate_6	-398.26	804.52	606.76	12182.41	30.0,0.6065,3.9939,1.3601
our_model	Round_1_Replicate_7	-395.28	798.56	601.15	49552.85	1.0469,0.1497,29.9992,0.3228
our_model	Round_1_Replicate_8	-394.59	797.18	599.17	32998.75	2.4605,0.2257,2.907,0.5521
our_model	Round_1_Replicate_9	-394.23	796.46	598.48	25139.66	3.5182,0.2965,5.1259,0.76
our_model	Round_1_Replicate_10	-393.6	795.2	598.09	8574.45	29.8525,0.8671,17.1499,2.6522
our_model	Round_2_Replicate_1	-394.61	797.22	599.06	9965.25	8.1832,0.7479,12.9505,1.8357
our_model	Round_2_Replicate_2	-394.6	797.2	599.98	4714.37	29.9997,1.5745,21.983,4.0723
our_model	Round_2_Replicate_3	-395.09	798.18	600.89	9281.22	5.8142,0.7992,30.0,1.7552
our_model	Round_2_Replicate_4	-393.37	794.74	597.65	7670.54	29.9595,0.9697,24.9327,3.1028
our_model	Round_2_Replicate_5	-394.04	796.08	598.35	13338.68	5.3839,0.5584,29.9723,1.4126
our_model	Round_2_Replicate_6	-394.2	796.4	599.23	5973.71	26.8428,1.2434,19.2635,3.3758
our_model	Round_2_Replicate_7	-394.17	796.34	599.16	10579.45	11.2164,0.7021,11.4479,1.8566
our_model	Round_2_Replicate_8	-394.97	797.94	600.67	11915.22	4.6053,0.6226,30.0,1.3822
our_model	Round_2_Replicate_9	-396.64	801.28	603.77	3969.73	30.0,1.8646,18.5651,4.2199
our_model	Round_2_Replicate_10	-395.37	798.74	601.41	7688.46	30.0,0.9644,10.2335,2.4402
our_model	Round_2_Replicate_11	-393.55	795.1	597.99	6238.55	30.0,1.1919,26.5012,3.5978
our_model	Round_2_Replicate_12	-394.27	796.54	598.67	12783.39	5.2088,0.5827,29.9742,1.4253
our_model	Round_2_Replicate_13	-397.57	803.14	605.5	2847.06	30.0,2.5971,25.3932,5.4731
our_model	Round_2_Replicate_14	-396.79	801.58	604.06	11469.16	3.7549,0.6453,30.0,1.2461
our_model	Round_2_Replicate_15	-397.61	803.22	605.57	2823.69	30.0,2.6185,25.5693,5.5054
our_model	Round_2_Replicate_16	-395.38	798.76	601.43	5678.74	30.0,1.3056,14.6138,3.2428
our_model	Round_2_Replicate_17	-397.9	803.8	606.1	3571.94	30.0,2.0694,18.5897,4.4274
our_model	Round_2_Replicate_18	-396.22	800.44	602.99	9732.13	4.7007,0.761,30.0,1.5246
our_model	Round_2_Replicate_19	-394.05	796.1	598.21	8677.24	10.3089,0.8589,19.5441,2.2473
our_model	Round_2_Replicate_20	-395.74	799.48	602.11	6916.39	7.1317,1.0715,30.0,2.2288
