49194   , -79089.4    , array([ 1.2789     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49195   , -79089.4    , array([ 1.2789     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49196   , -79089.4    , array([ 2.2789     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49197   , -79089.4    , array([ 3.89693    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49198   , -79089.4    , array([ 2.2789     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49199   , -79089.4    , array([ 2.89693    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49200   , -79089.4    , array([ 3.2789     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49201   , -79089.4    , array([ 3.51496    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49202   , -79089.4    , array([ 3.66086    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49203   , -79089.4    , array([ 3.75103    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49204   , -79089.4    , array([ 3.80676    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49205   , -79089.4    , array([ 3.8412     ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49206   , -79089.4    , array([ 3.86683    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49207   , -79089.4    , array([ 3.86683    ,  1.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49208   , -79089.4    , array([ 3.86683    ,  2.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49209   , -79089.4    , array([ 3.86683    ,  4.15771    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49210   , -79089.4    , array([ 3.86683    ,  2.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49211   , -79089.4    , array([ 3.86683    ,  3.15771    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49212   , -79089.4    , array([ 3.86683    ,  3.53968    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49213   , -79089.4    , array([ 3.86683    ,  3.77575    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49214   , -79089.4    , array([ 3.86683    ,  3.92164    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49215   , -79089.4    , array([ 3.86683    ,  4.01181    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49216   , -79089.4    , array([ 3.86683    ,  4.06754    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49217   , -79089.4    , array([ 3.86683    ,  4.10198    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49218   , -79089.4    , array([ 3.86683    ,  4.12761    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49219   , -79089.4    , array([ 3.86683    ,  4.12761    ,  5.71649e-44,  1.3196e-56 ,  4.0371e-21 ])
49220   , -79089.4    , array([ 3.86683    ,  4.12761    ,  1          ,  1.3196e-56 ,  4.0371e-21 ])
49221   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.61803    ,  1.3196e-56 ,  4.0371e-21 ])
49222   , -79089.4    , array([ 3.86683    ,  4.12761    ,  1          ,  1.3196e-56 ,  4.0371e-21 ])
49223   , -79089.4    , array([ 3.86683    ,  4.12761    ,  1.61803    ,  1.3196e-56 ,  4.0371e-21 ])
49224   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2          ,  1.3196e-56 ,  4.0371e-21 ])
49225   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.23607    ,  1.3196e-56 ,  4.0371e-21 ])
49226   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.38197    ,  1.3196e-56 ,  4.0371e-21 ])
49227   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.47214    ,  1.3196e-56 ,  4.0371e-21 ])
49228   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.52786    ,  1.3196e-56 ,  4.0371e-21 ])
49229   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.56231    ,  1.3196e-56 ,  4.0371e-21 ])
49230   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  1.3196e-56 ,  4.0371e-21 ])
49231   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  1.3196e-56 ,  4.0371e-21 ])
49232   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  1          ,  4.0371e-21 ])
49233   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.61803    ,  4.0371e-21 ])
49234   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  1          ,  4.0371e-21 ])
49235   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  1.61803    ,  4.0371e-21 ])
49236   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2          ,  4.0371e-21 ])
49237   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.23607    ,  4.0371e-21 ])
49238   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.38197    ,  4.0371e-21 ])
49239   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.47214    ,  4.0371e-21 ])
49240   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.52786    ,  4.0371e-21 ])
49241   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.56231    ,  4.0371e-21 ])
49242   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.58793    ,  4.0371e-21 ])
49243   , -79089.4    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.58793    ,  4.0371e-21 ])
49244   , -66973.2    , array([ 3.86683    ,  4.12761    ,  2.58793    ,  2.58793    ,  1          ])
