298679  , -50219.9    , array([ 1.929      ,  0.0331129  ,  3.32829e-27,  9.06628e-45,  0.00107315 ])
298680  , -50220.1    , array([ 1.93093    ,  0.0331129  ,  3.32829e-27,  9.06628e-45,  0.00107315 ])
298681  , -50241.2    , array([ 1.929      ,  0.0331461  ,  3.32829e-27,  9.06628e-45,  0.00107315 ])
298682  , -50219.9    , array([ 1.929      ,  0.0331129  ,  3.33162e-27,  9.06628e-45,  0.00107315 ])
298683  , -50219.9    , array([ 1.929      ,  0.0331129  ,  3.32829e-27,  9.07535e-45,  0.00107315 ])
298684  , -50198.3    , array([ 1.929      ,  0.0331129  ,  3.32829e-27,  9.06628e-45,  0.00107422 ])
298685  , -50219.9    , array([ 1.929      ,  0.0331129  ,  3.32829e-27,  9.06628e-45,  0.00107315 ])
298686  , -14474      , array([ 1.91401    ,  0.0162801  ,  3.32829e-27,  9.06628e-45,  0.00220098 ])
298687  , -14474      , array([ 1.91401    ,  0.0162801  ,  3.32829e-27,  9.06628e-45,  0.00220098 ])
298688  , -14474.1    , array([ 1.91592    ,  0.0162801  ,  3.32829e-27,  9.06628e-45,  0.00220098 ])
298689  , -14496.6    , array([ 1.91401    ,  0.0162964  ,  3.32829e-27,  9.06628e-45,  0.00220098 ])
298690  , -14474      , array([ 1.91401    ,  0.0162801  ,  3.33162e-27,  9.06628e-45,  0.00220098 ])
298691  , -14474      , array([ 1.91401    ,  0.0162801  ,  3.32829e-27,  9.07535e-45,  0.00220098 ])
298692  , -14451.2    , array([ 1.91401    ,  0.0162801  ,  3.32829e-27,  9.06628e-45,  0.00220319 ])
298700  , -14446      , array([ 1.914      ,  0.0162701  ,  3.32829e-27,  9.06628e-45,  0.00220235 ])
298701  , -14446      , array([ 1.914      ,  0.0162701  ,  3.32829e-27,  9.06628e-45,  0.00220235 ])
298702  , -14446.1    , array([ 1.91591    ,  0.0162701  ,  3.32829e-27,  9.06628e-45,  0.00220235 ])
298703  , -14468.6    , array([ 1.914      ,  0.0162864  ,  3.32829e-27,  9.06628e-45,  0.00220235 ])
298704  , -14446      , array([ 1.914      ,  0.0162701  ,  3.33162e-27,  9.06628e-45,  0.00220235 ])
298705  , -14446      , array([ 1.914      ,  0.0162701  ,  3.32829e-27,  9.07535e-45,  0.00220235 ])
298706  , -14423.2    , array([ 1.914      ,  0.0162701  ,  3.32829e-27,  9.06628e-45,  0.00220455 ])
298707  , -8827.53    , array([ 1.91113    ,  0.0141952  ,  3.32829e-27,  9.06628e-45,  0.00252831 ])
298708  , -8827.53    , array([ 1.91113    ,  0.0141952  ,  3.32829e-27,  9.06628e-45,  0.00252831 ])
298709  , -8827.61    , array([ 1.91304    ,  0.0141952  ,  3.32829e-27,  9.06628e-45,  0.00252831 ])
298710  , -8845.42    , array([ 1.91113    ,  0.0142094  ,  3.32829e-27,  9.06628e-45,  0.00252831 ])
298711  , -8827.53    , array([ 1.91113    ,  0.0141952  ,  3.33162e-27,  9.06628e-45,  0.00252831 ])
298712  , -8827.53    , array([ 1.91113    ,  0.0141952  ,  3.32829e-27,  9.07535e-45,  0.00252831 ])
298713  , -8809.51    , array([ 1.91113    ,  0.0141952  ,  3.32829e-27,  9.06628e-45,  0.00253084 ])
298721  , -8815.95    , array([ 1.93183    ,  0.0141394  ,  3.32829e-27,  9.06628e-45,  0.0025202  ])
298722  , -8815.95    , array([ 1.93183    ,  0.0141394  ,  3.32829e-27,  9.06628e-45,  0.0025202  ])
298723  , -8816.03    , array([ 1.93376    ,  0.0141394  ,  3.32829e-27,  9.06628e-45,  0.0025202  ])
298724  , -8833.83    , array([ 1.93183    ,  0.0141536  ,  3.32829e-27,  9.06628e-45,  0.0025202  ])
298725  , -8815.95    , array([ 1.93183    ,  0.0141394  ,  3.33162e-27,  9.06628e-45,  0.0025202  ])
298726  , -8815.95    , array([ 1.93183    ,  0.0141394  ,  3.32829e-27,  9.07535e-45,  0.0025202  ])
298727  , -8797.94    , array([ 1.93183    ,  0.0141394  ,  3.32829e-27,  9.06628e-45,  0.00252272 ])
298728  , -8804.36    , array([ 1.95276    ,  0.0140838  ,  3.32829e-27,  9.06628e-45,  0.00251211 ])
298729  , -8804.36    , array([ 1.95276    ,  0.0140838  ,  3.32829e-27,  9.06628e-45,  0.00251211 ])
298730  , -8804.44    , array([ 1.95471    ,  0.0140838  ,  3.32829e-27,  9.06628e-45,  0.00251211 ])
298731  , -8822.22    , array([ 1.95276    ,  0.0140979  ,  3.32829e-27,  9.06628e-45,  0.00251211 ])
298732  , -8804.36    , array([ 1.95276    ,  0.0140838  ,  3.33162e-27,  9.06628e-45,  0.00251211 ])
298733  , -8804.36    , array([ 1.95276    ,  0.0140838  ,  3.32829e-27,  9.07535e-45,  0.00251211 ])
298734  , -8786.37    , array([ 1.95276    ,  0.0140838  ,  3.32829e-27,  9.06628e-45,  0.00251463 ])
298742  , -8801.46    , array([ 1.95803    ,  0.01407    ,  3.32829e-27,  9.06628e-45,  0.00251009 ])
298743  , -8801.46    , array([ 1.95803    ,  0.01407    ,  3.32829e-27,  9.06628e-45,  0.00251009 ])
298744  , -8801.54    , array([ 1.95999    ,  0.01407    ,  3.32829e-27,  9.06628e-45,  0.00251009 ])
298745  , -8819.32    , array([ 1.95803    ,  0.014084   ,  3.32829e-27,  9.06628e-45,  0.00251009 ])
298746  , -8801.46    , array([ 1.95803    ,  0.01407    ,  3.33162e-27,  9.06628e-45,  0.00251009 ])
298747  , -8801.46    , array([ 1.95803    ,  0.01407    ,  3.32829e-27,  9.07535e-45,  0.00251009 ])
298748  , -8783.47    , array([ 1.95803    ,  0.01407    ,  3.32829e-27,  9.06628e-45,  0.00251261 ])
298749  , -8798.56    , array([ 1.96331    ,  0.0140561  ,  3.32829e-27,  9.06628e-45,  0.00250808 ])
298750  , -8798.56    , array([ 1.96331    ,  0.0140561  ,  3.32829e-27,  9.06628e-45,  0.00250808 ])
298751  , -8798.64    , array([ 1.96528    ,  0.0140561  ,  3.32829e-27,  9.06628e-45,  0.00250808 ])
298752  , -8816.42    , array([ 1.96331    ,  0.0140702  ,  3.32829e-27,  9.06628e-45,  0.00250808 ])
298753  , -8798.56    , array([ 1.96331    ,  0.0140561  ,  3.33162e-27,  9.06628e-45,  0.00250808 ])
298754  , -8798.56    , array([ 1.96331    ,  0.0140561  ,  3.32829e-27,  9.07535e-45,  0.00250808 ])
298755  , -8780.58    , array([ 1.96331    ,  0.0140561  ,  3.32829e-27,  9.06628e-45,  0.00251059 ])
298763  , -8797.84    , array([ 1.96464    ,  0.0140526  ,  3.32829e-27,  9.06628e-45,  0.00250757 ])
