Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2068.52	4147.04	1458.74	4695.14	4.0771,0.4228,0.7006,1.9726,30.0
our_model	Round_1_Replicate_2	-2257.7	4525.4	1816.13	3288.13	5.6133,0.7632,0.486,1.0637,30.0
our_model	Round_1_Replicate_3	-2061.31	4132.62	1444.59	7008.33	2.7363,0.2797,1.0474,2.9863,30.0
our_model	Round_1_Replicate_4	-2476.53	4963.06	2208.08	4997.96	3.5555,0.5952,0.7438,1.3303,30.0
our_model	Round_1_Replicate_5	-2207.62	4425.24	1723.63	3339.43	5.5758,0.7154,0.4938,1.1419,30.0
our_model	Round_1_Replicate_6	-2106.84	4223.68	1532.74	6804.02	2.784,0.3116,1.0127,2.657,30.0
our_model	Round_1_Replicate_7	-2078.09	4166.18	1477.21	8387.09	2.275,0.2411,1.2507,3.4525,30.0
our_model	Round_1_Replicate_8	-2127.34	4264.68	1571.72	5605.38	3.3619,0.3894,0.8325,2.1192,30.0
our_model	Round_1_Replicate_9	-2060.78	4131.56	1443.45	7265.87	2.6396,0.2694,1.086,3.1005,30.0
our_model	Round_1_Replicate_10	-1321.37	2652.74	20.76	19914.43	0.9958,0.113,5.0764,1.8854,0.0557
our_model	Round_2_Replicate_1	-1316.06	2642.12	10.29	19922.57	1.0135,0.1079,5.0449,1.9866,0.0526
our_model	Round_2_Replicate_2	-1311.57	2633.14	1.28	19945.23	1.0224,0.0996,4.816,2.5163,0.0494
our_model	Round_2_Replicate_3	-1323.1	2656.2	24.34	20090.29	0.9799,0.0875,4.7296,3.1052,0.0429
our_model	Round_2_Replicate_4	-1313.92	2637.84	5.98	20008.39	1.0129,0.0936,4.8205,2.7362,0.0461
our_model	Round_2_Replicate_5	-1314.49	2638.98	7.16	20023.05	1.0139,0.0925,4.8634,2.8306,0.0461
our_model	Round_2_Replicate_6	-1328.58	2667.16	35.67	20008.4	1.0594,0.0869,4.9577,3.1554,0.0424
our_model	Round_2_Replicate_7	-1331.59	2673.18	40.89	19918.19	0.9877,0.1171,5.1826,2.1884,0.062
our_model	Round_2_Replicate_8	-1311.45	2632.9	1.05	20025.92	0.9876,0.1005,5.0894,2.6091,0.0511
our_model	Round_2_Replicate_9	-1311.89	2633.78	1.92	20024.7	0.9995,0.0961,4.9551,2.6649,0.0479
our_model	Round_2_Replicate_10	-1345.75	2701.5	68.29	19759.04	1.0241,0.1248,4.9867,1.7931,0.0635
our_model	Round_2_Replicate_11	-1347.97	2705.94	73.11	19701.56	1.05,0.1244,4.8552,1.5524,0.0605
our_model	Round_2_Replicate_12	-1316.08	2642.16	10.21	19971.71	1.0238,0.0932,4.5958,2.6776,0.0453
our_model	Round_2_Replicate_13	-1377.32	2764.64	130.17	20065.65	0.9017,0.1282,5.4261,2.0617,0.0716
our_model	Round_2_Replicate_14	-1312.26	2634.52	2.66	20051.5	0.9756,0.0973,4.9564,2.5929,0.0483
our_model	Round_2_Replicate_15	-1316.61	2643.22	11.33	20071.41	0.9802,0.0916,4.8335,2.9503,0.0455
our_model	Round_2_Replicate_16	-1317.23	2644.46	12.58	19885.76	1.0351,0.1051,4.8672,2.6803,0.055
our_model	Round_2_Replicate_17	-1310.96	2631.92	0.05	19991.45	1.002,0.1006,4.9934,2.4737,0.0503
our_model	Round_2_Replicate_18	-1312.91	2635.82	3.96	19970.62	1.0025,0.104,5.0424,2.1332,0.0508
our_model	Round_2_Replicate_19	-1321.29	2652.58	20.59	19994.83	1.0232,0.0889,4.5134,3.0607,0.0435
our_model	Round_2_Replicate_20	-1311.37	2632.74	0.87	19975.95	1.011,0.0995,4.9347,2.6595,0.0502
