230301  , -48065.7    , array([ 10.4627    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230302  , -48065.7    , array([ 10.4627    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230303  , -48100.4    , array([ 11.4627    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230304  , -47993.3    , array([ 8.84469    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230305  , -47798.1    , array([ 6.22666    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230306  , -46472      , array([ 1.99059    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230308  , -46472      , array([ 1.99059    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230310  , -47331.1    , array([ 3.60863    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230311  , -47019.2    , array([ 2.79958    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230312  , -44731.3    , array([ 0.990592   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230313  , -40523      , array([ 0.372558   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230315  , -42888.1    , array([ 0.608626   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230316  , -37999.7    , array([ 0.22666    ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230317  , -36393.3    , array([ 0.124299   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230318  , -36393.3    , array([ 0.124299   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230319  , -48743.3    , array([ 0.124299   ,  1.27727    ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230321  , -36393.3    , array([ 0.124299   ,  0.277274   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230323  , -45086.7    , array([ 0.124299   ,  0.65924    ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230324  , -42267      , array([ 0.124299   ,  0.468186   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230325  , -6849.16    , array([ 0.124299   ,  0.0412056  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230327  , -24748.6    , array([ 0.124299   ,  0.131375   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230329  , -15061.4    , array([ 0.124299   ,  0.0756474  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230330  , -6757.68    , array([ 0.124299   ,  0.0199193  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230331  , -5109.34    , array([ 0.124299   ,  0.030051   ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230332  , -5327.61    , array([ 0.124299   ,  0.0325232  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230333  , -5054.85    , array([ 0.124299   ,  0.0275788  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230334  , -5287.85    , array([ 0.124299   ,  0.0246531  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230335  , -5054.85    , array([ 0.124299   ,  0.0275788  ,  3.0084e-46 ,  1.39212e-12,  0.00990003 ])
230336  , -4938.98    , array([ 0.124299   ,  0.0275788  ,  1          ,  1.39212e-12,  0.00990003 ])
230337  , -4768.1     , array([ 0.124299   ,  0.0275788  ,  2.61803    ,  1.39212e-12,  0.00990003 ])
230339  , -4768.1     , array([ 0.124299   ,  0.0275788  ,  2.61803    ,  1.39212e-12,  0.00990003 ])
230340  , -4362.25    , array([ 0.124299   ,  0.0275788  ,  7.45336    ,  1.39212e-12,  0.00990003 ])
230342  , -4547.04    , array([ 0.124299   ,  0.0275788  ,  5.03571    ,  1.39212e-12,  0.00990003 ])
230343  , -4286.37    , array([ 0.124299   ,  0.0275788  ,  8.59483    ,  1.39212e-12,  0.00990003 ])
230344  , -4242.88    , array([ 0.124299   ,  0.0275788  ,  9.30029    ,  1.39212e-12,  0.00990003 ])
230345  , -4217.26    , array([ 0.124299   ,  0.0275788  ,  9.73629    ,  1.39212e-12,  0.00990003 ])
230347  , -4226.94    , array([ 0.124299   ,  0.0275788  ,  9.56975    ,  1.39212e-12,  0.00990003 ])
230348  , -4211.35    , array([ 0.124299   ,  0.0275788  ,  9.83922    ,  1.39212e-12,  0.00990003 ])
