12140   , -2307.76    , array([ 0.79074    ,  14.8261    ,  0.00581712 ,  7.53498e-36])
12141   , -2307.9     , array([ 0.791531   ,  14.8261    ,  0.00581712 ,  7.53498e-36])
12142   , -2307.76    , array([ 0.79074    ,  14.8409    ,  0.00581712 ,  7.53498e-36])
12143   , -2307.73    , array([ 0.79074    ,  14.8261    ,  0.00582294 ,  7.53498e-36])
12144   , -2307.76    , array([ 0.79074    ,  14.8261    ,  0.00581712 ,  7.54252e-36])
12145   , -2307.76    , array([ 0.79074    ,  14.8261    ,  0.00581712 ,  7.53498e-36])
12146   , -2070.87    , array([ 0.294294   ,  14.8261    ,  0.00716076 ,  7.53498e-36])
12147   , -2070.87    , array([ 0.294294   ,  14.8261    ,  0.00716076 ,  7.53498e-36])
12148   , -2071.17    , array([ 0.294588   ,  14.8261    ,  0.00716076 ,  7.53498e-36])
12149   , -2070.87    , array([ 0.294294   ,  14.8409    ,  0.00716076 ,  7.53498e-36])
12150   , -2070.65    , array([ 0.294294   ,  14.8261    ,  0.00716793 ,  7.53498e-36])
12151   , -2070.87    , array([ 0.294294   ,  14.8261    ,  0.00716076 ,  7.54252e-36])
12152   , -5626.3     , array([ 0.0056464  ,  14.8261    ,  0.0164423  ,  7.53498e-36])
12153   , -5626.3     , array([ 0.0056464  ,  14.8261    ,  0.0164423  ,  7.53498e-36])
12154   , -5630.98    , array([ 0.00565205 ,  14.8261    ,  0.0164423  ,  7.53498e-36])
12155   , -5626.3     , array([ 0.0056464  ,  14.8409    ,  0.0164423  ,  7.53498e-36])
12156   , -5619.03    , array([ 0.0056464  ,  14.8261    ,  0.0164588  ,  7.53498e-36])
12157   , -5626.3     , array([ 0.0056464  ,  14.8261    ,  0.0164423  ,  7.54252e-36])
12158   , -2045.37    , array([ 0.273675   ,  14.8261    ,  0.00727096 ,  7.53498e-36])
12159   , -2045.37    , array([ 0.273675   ,  14.8261    ,  0.00727096 ,  7.53498e-36])
12160   , -2045.68    , array([ 0.273949   ,  14.8261    ,  0.00727096 ,  7.53498e-36])
12161   , -2045.37    , array([ 0.273675   ,  14.8409    ,  0.00727096 ,  7.53498e-36])
12162   , -2045.14    , array([ 0.273675   ,  14.8261    ,  0.00727824 ,  7.53498e-36])
12163   , -2045.37    , array([ 0.273675   ,  14.8261    ,  0.00727096 ,  7.54252e-36])
12164   , -2018.68    , array([ 0.254315   ,  14.8261    ,  0.00738399 ,  7.53498e-36])
12165   , -2018.68    , array([ 0.254315   ,  14.8261    ,  0.00738399 ,  7.53498e-36])
12166   , -2019       , array([ 0.254569   ,  14.8261    ,  0.00738399 ,  7.53498e-36])
12167   , -2018.68    , array([ 0.254315   ,  14.8409    ,  0.00738399 ,  7.53498e-36])
12168   , -2018.43    , array([ 0.254315   ,  14.8261    ,  0.00739138 ,  7.53498e-36])
12169   , -2018.68    , array([ 0.254315   ,  14.8261    ,  0.00738399 ,  7.54252e-36])
12170   , -2372.18    , array([ 0.0378941  ,  14.8261    ,  0.0110186  ,  7.53498e-36])
12171   , -2372.18    , array([ 0.0378941  ,  14.8261    ,  0.0110186  ,  7.53498e-36])
12172   , -2370.47    , array([ 0.037932   ,  14.8261    ,  0.0110186  ,  7.53498e-36])
12173   , -2372.18    , array([ 0.0378941  ,  14.8409    ,  0.0110186  ,  7.53498e-36])
12174   , -2373.46    , array([ 0.0378941  ,  14.8261    ,  0.0110296  ,  7.53498e-36])
12175   , -2372.18    , array([ 0.0378941  ,  14.8261    ,  0.0110186  ,  7.54252e-36])
12176   , -1720.37    , array([ 0.109888   ,  14.8261    ,  0.00880869 ,  7.53498e-36])
12177   , -1720.37    , array([ 0.109888   ,  14.8261    ,  0.00880869 ,  7.53498e-36])
12178   , -1720.55    , array([ 0.109998   ,  14.8261    ,  0.00880869 ,  7.53498e-36])
12179   , -1720.37    , array([ 0.109888   ,  14.8409    ,  0.00880869 ,  7.53498e-36])
12180   , -1720.14    , array([ 0.109888   ,  14.8261    ,  0.00881751 ,  7.53498e-36])
12181   , -1720.37    , array([ 0.109888   ,  14.8261    ,  0.00880869 ,  7.54252e-36])
12182   , -1694.49    , array([ 0.0814931  ,  14.8261    ,  0.00938012 ,  7.53498e-36])
12183   , -1694.49    , array([ 0.0814931  ,  14.8261    ,  0.00938012 ,  7.53498e-36])
12184   , -1694.4     , array([ 0.0815746  ,  14.8261    ,  0.00938012 ,  7.53498e-36])
12185   , -1694.49    , array([ 0.0814931  ,  14.8409    ,  0.00938012 ,  7.53498e-36])
12186   , -1694.45    , array([ 0.0814931  ,  14.8261    ,  0.0093895  ,  7.53498e-36])
12187   , -1694.49    , array([ 0.0814931  ,  14.8261    ,  0.00938012 ,  7.54252e-36])
12194   , -1694.49    , array([ 0.081493   ,  14.8261    ,  0.00938079 ,  7.53498e-36])
12195   , -1694.49    , array([ 0.081493   ,  14.8261    ,  0.00938079 ,  7.53498e-36])
12196   , -1694.4     , array([ 0.0815745  ,  14.8261    ,  0.00938079 ,  7.53498e-36])
12197   , -1694.49    , array([ 0.081493   ,  14.8409    ,  0.00938079 ,  7.53498e-36])
12198   , -1694.45    , array([ 0.081493   ,  14.8261    ,  0.00939018 ,  7.53498e-36])
12199   , -1694.49    , array([ 0.081493   ,  14.8261    ,  0.00938079 ,  7.54252e-36])
12200   , -1694.47    , array([ 0.0814927  ,  14.8261    ,  0.0093838  ,  7.53498e-36])
12201   , -1694.47    , array([ 0.0814927  ,  14.8261    ,  0.0093838  ,  7.53498e-36])
12202   , -1694.38    , array([ 0.0815742  ,  14.8261    ,  0.0093838  ,  7.53498e-36])
12203   , -1694.47    , array([ 0.0814927  ,  14.8409    ,  0.0093838  ,  7.53498e-36])
12204   , -1694.44    , array([ 0.0814927  ,  14.8261    ,  0.00939319 ,  7.53498e-36])
12205   , -1694.47    , array([ 0.0814927  ,  14.8261    ,  0.0093838  ,  7.54252e-36])
12212   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938397 ,  7.53498e-36])
12213   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938397 ,  7.53498e-36])
12214   , -1694.38    , array([ 0.0815742  ,  14.8261    ,  0.00938397 ,  7.53498e-36])
12215   , -1694.47    , array([ 0.0814926  ,  14.8409    ,  0.00938397 ,  7.53498e-36])
12216   , -1694.44    , array([ 0.0814926  ,  14.8261    ,  0.00939336 ,  7.53498e-36])
12217   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938397 ,  7.54252e-36])
12218   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938472 ,  7.53498e-36])
12219   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938472 ,  7.53498e-36])
12220   , -1694.38    , array([ 0.0815741  ,  14.8261    ,  0.00938472 ,  7.53498e-36])
12221   , -1694.47    , array([ 0.0814926  ,  14.8409    ,  0.00938472 ,  7.53498e-36])
12222   , -1694.43    , array([ 0.0814926  ,  14.8261    ,  0.00939411 ,  7.53498e-36])
12223   , -1694.47    , array([ 0.0814926  ,  14.8261    ,  0.00938472 ,  7.54252e-36])
12230   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938476 ,  7.53498e-36])
12231   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938476 ,  7.53498e-36])
12232   , -1694.38    , array([ 0.0815741  ,  14.8261    ,  0.00938476 ,  7.53498e-36])
12233   , -1694.47    , array([ 0.0814925  ,  14.8409    ,  0.00938476 ,  7.53498e-36])
12234   , -1694.43    , array([ 0.0814925  ,  14.8261    ,  0.00939415 ,  7.53498e-36])
12235   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938476 ,  7.54252e-36])
12236   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938495 ,  7.53498e-36])
12237   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938495 ,  7.53498e-36])
12238   , -1694.38    , array([ 0.0815741  ,  14.8261    ,  0.00938495 ,  7.53498e-36])
12239   , -1694.47    , array([ 0.0814925  ,  14.8409    ,  0.00938495 ,  7.53498e-36])
12240   , -1694.43    , array([ 0.0814925  ,  14.8261    ,  0.00939434 ,  7.53498e-36])
12241   , -1694.47    , array([ 0.0814925  ,  14.8261    ,  0.00938495 ,  7.54252e-36])
12242   , -2328.14    , array([ 0.0770484  ,  14.8261    ,  0.727183   ,  7.53498e-36])
12243   , -2328.14    , array([ 0.0770484  ,  14.8261    ,  0.727183   ,  7.53498e-36])
12244   , -2328.07    , array([ 0.0771255  ,  14.8261    ,  0.727183   ,  7.53498e-36])
12245   , -2328.14    , array([ 0.0770484  ,  14.8409    ,  0.727183   ,  7.53498e-36])
12246   , -2328.22    , array([ 0.0770484  ,  14.8261    ,  0.727911   ,  7.53498e-36])
12247   , -2328.14    , array([ 0.0770484  ,  14.8261    ,  0.727183   ,  7.54252e-36])
12248   , -1697.66    , array([ 0.0812954  ,  14.8261    ,  0.0113249  ,  7.53498e-36])
12249   , -1697.66    , array([ 0.0812954  ,  14.8261    ,  0.0113249  ,  7.53498e-36])
12250   , -1697.4     , array([ 0.0813767  ,  14.8261    ,  0.0113249  ,  7.53498e-36])
12251   , -1697.66    , array([ 0.0812954  ,  14.8409    ,  0.0113249  ,  7.53498e-36])
12252   , -1697.73    , array([ 0.0812954  ,  14.8261    ,  0.0113363  ,  7.53498e-36])
12253   , -1697.66    , array([ 0.0812954  ,  14.8261    ,  0.0113249  ,  7.54252e-36])
12254   , -1693.28    , array([ 0.0814245  ,  14.8261    ,  0.0100131  ,  7.53498e-36])
12255   , -1693.28    , array([ 0.0814245  ,  14.8261    ,  0.0100131  ,  7.53498e-36])
12256   , -1693.14    , array([ 0.081506   ,  14.8261    ,  0.0100131  ,  7.53498e-36])
12257   , -1693.28    , array([ 0.0814245  ,  14.8409    ,  0.0100131  ,  7.53498e-36])
12258   , -1693.28    , array([ 0.0814245  ,  14.8261    ,  0.0100231  ,  7.53498e-36])
12259   , -1693.28    , array([ 0.0814245  ,  14.8261    ,  0.0100131  ,  7.54252e-36])
12260   , -1690.79    , array([ 0.0827734  ,  14.8261    ,  0.0102781  ,  7.53498e-36])
12261   , -1690.79    , array([ 0.0827734  ,  14.8261    ,  0.0102781  ,  7.53498e-36])
12262   , -1690.64    , array([ 0.0828562  ,  14.8261    ,  0.0102781  ,  7.53498e-36])
12263   , -1690.79    , array([ 0.0827734  ,  14.8409    ,  0.0102781  ,  7.53498e-36])
12264   , -1690.79    , array([ 0.0827734  ,  14.8261    ,  0.0102884  ,  7.53498e-36])
12265   , -1690.79    , array([ 0.0827734  ,  14.8261    ,  0.0102781  ,  7.54252e-36])
12266   , -1680.01    , array([ 0.088396   ,  14.8261    ,  0.0114101  ,  7.53498e-36])
12267   , -1680.01    , array([ 0.088396   ,  14.8261    ,  0.0114101  ,  7.53498e-36])
12268   , -1679.84    , array([ 0.0884845  ,  14.8261    ,  0.0114101  ,  7.53498e-36])
12269   , -1680.01    , array([ 0.088396   ,  14.8409    ,  0.0114101  ,  7.53498e-36])
12270   , -1680       , array([ 0.088396   ,  14.8261    ,  0.0114215  ,  7.53498e-36])
12271   , -1680.01    , array([ 0.088396   ,  14.8261    ,  0.0114101  ,  7.54252e-36])
12272   , -1620.23    , array([ 0.114974   ,  14.8261    ,  0.0173299  ,  7.53498e-36])
12273   , -1620.23    , array([ 0.114974   ,  14.8261    ,  0.0173299  ,  7.53498e-36])
12274   , -1620.01    , array([ 0.11509    ,  14.8261    ,  0.0173299  ,  7.53498e-36])
12275   , -1620.23    , array([ 0.114974   ,  14.8409    ,  0.0173299  ,  7.53498e-36])
12276   , -1620.18    , array([ 0.114974   ,  14.8261    ,  0.0173472  ,  7.53498e-36])
12277   , -1620.23    , array([ 0.114974   ,  14.8261    ,  0.0173299  ,  7.54252e-36])
12278   , -1018.5     , array([ 0.329061   ,  14.8261    ,  0.0922183  ,  7.53498e-36])
12279   , -1018.5     , array([ 0.329061   ,  14.8261    ,  0.0922183  ,  7.53498e-36])
12280   , -1018.88    , array([ 0.32939    ,  14.8261    ,  0.0922183  ,  7.53498e-36])
12281   , -1018.5     , array([ 0.329061   ,  14.8409    ,  0.0922183  ,  7.53498e-36])
12282   , -1017.88    , array([ 0.329061   ,  14.8261    ,  0.0923106  ,  7.53498e-36])
12283   , -1018.5     , array([ 0.329061   ,  14.8261    ,  0.0922183  ,  7.54252e-36])
12290   , -1018.49    , array([ 0.329067   ,  14.8261    ,  0.0922209  ,  7.53498e-36])
12291   , -1018.49    , array([ 0.329067   ,  14.8261    ,  0.0922209  ,  7.53498e-36])
12292   , -1018.87    , array([ 0.329396   ,  14.8261    ,  0.0922209  ,  7.53498e-36])
12293   , -1018.49    , array([ 0.329067   ,  14.8409    ,  0.0922209  ,  7.53498e-36])
12294   , -1017.87    , array([ 0.329067   ,  14.8261    ,  0.0923132  ,  7.53498e-36])
12295   , -1018.49    , array([ 0.329067   ,  14.8261    ,  0.0922209  ,  7.54252e-36])
12296   , -1018.39    , array([ 0.32912    ,  14.8261    ,  0.0922445  ,  7.53498e-36])
