283     , -2336.91    , array([ 7.34222    ,  22.0083    ,  6.56957e-06,  4.32595e-20])
284     , -2336.91    , array([ 7.34957    ,  22.0083    ,  6.56957e-06,  4.32595e-20])
285     , -2336.91    , array([ 7.34222    ,  22.0303    ,  6.56957e-06,  4.32595e-20])
286     , -2336.91    , array([ 7.34222    ,  22.0083    ,  6.57614e-06,  4.32595e-20])
287     , -2336.91    , array([ 7.34222    ,  22.0083    ,  6.56957e-06,  4.33028e-20])
288     , -2336.91    , array([ 7.34222    ,  22.0083    ,  6.56957e-06,  4.32595e-20])
289     , -2336.9     , array([ 7.21712    ,  22.0083    ,  5.89051e-06,  4.32595e-20])
290     , -2336.9     , array([ 7.21712    ,  22.0083    ,  5.89051e-06,  4.32595e-20])
291     , -2336.9     , array([ 7.22434    ,  22.0083    ,  5.89051e-06,  4.32595e-20])
292     , -2336.9     , array([ 7.21712    ,  22.0303    ,  5.89051e-06,  4.32595e-20])
293     , -2336.9     , array([ 7.21712    ,  22.0083    ,  5.8964e-06 ,  4.32595e-20])
294     , -2336.9     , array([ 7.21712    ,  22.0083    ,  5.89051e-06,  4.33028e-20])
295     , -2336.88    , array([ 6.95201    ,  22.0083    ,  4.66661e-06,  4.32595e-20])
296     , -2336.88    , array([ 6.95201    ,  22.0083    ,  4.66661e-06,  4.32595e-20])
297     , -2336.88    , array([ 6.95896    ,  22.0083    ,  4.66661e-06,  4.32595e-20])
298     , -2336.88    , array([ 6.95201    ,  22.0303    ,  4.66661e-06,  4.32595e-20])
299     , -2336.88    , array([ 6.95201    ,  22.0083    ,  4.67128e-06,  4.32595e-20])
300     , -2336.88    , array([ 6.95201    ,  22.0083    ,  4.66661e-06,  4.33028e-20])
301     , -2336.85    , array([ 6.37363    ,  22.0083    ,  2.74493e-06,  4.32595e-20])
302     , -2336.85    , array([ 6.37363    ,  22.0083    ,  2.74493e-06,  4.32595e-20])
303     , -2336.85    , array([ 6.38001    ,  22.0083    ,  2.74493e-06,  4.32595e-20])
304     , -2336.85    , array([ 6.37363    ,  22.0303    ,  2.74493e-06,  4.32595e-20])
305     , -2336.85    , array([ 6.37363    ,  22.0083    ,  2.74768e-06,  4.32595e-20])
306     , -2336.85    , array([ 6.37363    ,  22.0083    ,  2.74493e-06,  4.33028e-20])
307     , -2336.83    , array([ 5.64018    ,  22.0083    ,  1.31594e-06,  4.32595e-20])
308     , -2336.83    , array([ 5.64018    ,  22.0083    ,  1.31594e-06,  4.32595e-20])
309     , -2336.83    , array([ 5.64582    ,  22.0083    ,  1.31594e-06,  4.32595e-20])
310     , -2336.83    , array([ 5.64018    ,  22.0303    ,  1.31594e-06,  4.32595e-20])
311     , -2336.83    , array([ 5.64018    ,  22.0083    ,  1.31726e-06,  4.32595e-20])
312     , -2336.83    , array([ 5.64018    ,  22.0083    ,  1.31594e-06,  4.33028e-20])
313     , -2336.81    , array([ 5.05501    ,  22.0083    ,  6.85743e-07,  4.32595e-20])
