2477    , -31871.2    , array([ 0.418869   ,  0.303055   ,  9.9        ,  9.9        ,  0.0251674  ])
2478    , -31873.6    , array([ 0.419288   ,  0.303055   ,  9.9        ,  9.9        ,  0.0251674  ])
2479    , -31890.9    , array([ 0.418869   ,  0.303358   ,  9.9        ,  9.9        ,  0.0251674  ])
2480    , -31874.5    , array([ 0.418869   ,  0.303055   ,  9.9099     ,  9.9        ,  0.0251674  ])
2481    , -31877.7    , array([ 0.418869   ,  0.303055   ,  9.9        ,  9.9099     ,  0.0251674  ])
2482    , -31858.2    , array([ 0.418869   ,  0.303055   ,  9.9        ,  9.9        ,  0.0251925  ])
2483    , -31871.2    , array([ 0.418869   ,  0.303055   ,  9.9        ,  9.9        ,  0.0251674  ])
2484    , -8890.79    , array([ 0.379621   ,  0.136192   ,  8.67869    ,  7.59851    ,  0.0428553  ])
2485    , -8890.79    , array([ 0.379621   ,  0.136192   ,  8.67869    ,  7.59851    ,  0.0428553  ])
2486    , -8887.48    , array([ 0.38       ,  0.136192   ,  8.67869    ,  7.59851    ,  0.0428553  ])
2487    , -8906.09    , array([ 0.379621   ,  0.136328   ,  8.67869    ,  7.59851    ,  0.0428553  ])
2488    , -8892.41    , array([ 0.379621   ,  0.136192   ,  8.68738    ,  7.59851    ,  0.0428553  ])
2489    , -8896.37    , array([ 0.379621   ,  0.136192   ,  8.67869    ,  7.60611    ,  0.0428553  ])
2490    , -8884.62    , array([ 0.379621   ,  0.136192   ,  8.67869    ,  7.59851    ,  0.0428981  ])
2491    , -53811.6    , array([ 2.32507    ,  0.0134124  ,  8.51022    ,  2.86446    ,  0.0394853  ])
2492    , -53811.6    , array([ 2.32507    ,  0.0134124  ,  8.51022    ,  2.86446    ,  0.0394853  ])
2493    , -53812.3    , array([ 2.3274     ,  0.0134124  ,  8.51022    ,  2.86446    ,  0.0394853  ])
2494    , -53754.1    , array([ 2.32507    ,  0.0134258  ,  8.51022    ,  2.86446    ,  0.0394853  ])
2495    , -53809.3    , array([ 2.32507    ,  0.0134124  ,  8.51873    ,  2.86446    ,  0.0394853  ])
2496    , -53794.7    , array([ 2.32507    ,  0.0134124  ,  8.51022    ,  2.86733    ,  0.0394853  ])
2497    , -53845.5    , array([ 2.32507    ,  0.0134124  ,  8.51022    ,  2.86446    ,  0.0395248  ])
2498    , -1690.22    , array([ 0.613336   ,  0.0737367  ,  8.63378    ,  5.86915    ,  0.0419362  ])
2499    , -1690.22    , array([ 0.613336   ,  0.0737367  ,  8.63378    ,  5.86915    ,  0.0419362  ])
2500    , -1689.59    , array([ 0.613949   ,  0.0737367  ,  8.63378    ,  5.86915    ,  0.0419362  ])
2501    , -1691.66    , array([ 0.613336   ,  0.0738105  ,  8.63378    ,  5.86915    ,  0.0419362  ])
2502    , -1690.85    , array([ 0.613336   ,  0.0737367  ,  8.64241    ,  5.86915    ,  0.0419362  ])
2503    , -1690.88    , array([ 0.613336   ,  0.0737367  ,  8.63378    ,  5.87502    ,  0.0419362  ])
2504    , -1689.68    , array([ 0.613336   ,  0.0737367  ,  8.63378    ,  5.86915    ,  0.0419781  ])
2512    , -1689.86    , array([ 0.61342    ,  0.0737454  ,  8.62899    ,  5.86862    ,  0.0419381  ])
2513    , -1689.86    , array([ 0.61342    ,  0.0737454  ,  8.62899    ,  5.86862    ,  0.0419381  ])
2514    , -1689.24    , array([ 0.614034   ,  0.0737454  ,  8.62899    ,  5.86862    ,  0.0419381  ])
2515    , -1691.31    , array([ 0.61342    ,  0.0738191  ,  8.62899    ,  5.86862    ,  0.0419381  ])
2516    , -1690.5     , array([ 0.61342    ,  0.0737454  ,  8.63762    ,  5.86862    ,  0.0419381  ])
2517    , -1690.53    , array([ 0.61342    ,  0.0737454  ,  8.62899    ,  5.87449    ,  0.0419381  ])
2518    , -1689.33    , array([ 0.61342    ,  0.0737454  ,  8.62899    ,  5.86862    ,  0.0419801  ])
2519    , -1687.4     , array([ 0.614013   ,  0.0738061  ,  8.59552    ,  5.86488    ,  0.0419519  ])
2520    , -1687.4     , array([ 0.614013   ,  0.0738061  ,  8.59552    ,  5.86488    ,  0.0419519  ])
2521    , -1686.78    , array([ 0.614628   ,  0.0738061  ,  8.59552    ,  5.86488    ,  0.0419519  ])
2522    , -1688.85    , array([ 0.614013   ,  0.0738799  ,  8.59552    ,  5.86488    ,  0.0419519  ])
2523    , -1688.03    , array([ 0.614013   ,  0.0738061  ,  8.60412    ,  5.86488    ,  0.0419519  ])
2524    , -1688.07    , array([ 0.614013   ,  0.0738061  ,  8.59552    ,  5.87075    ,  0.0419519  ])
2525    , -1686.86    , array([ 0.614013   ,  0.0738061  ,  8.59552    ,  5.86488    ,  0.0419938  ])
2526    , -23096.3    , array([ 10.5359    ,  0.830194   ,  9.33726e-05,  0.90244    ,  0.109925   ])
2527    , -23096.3    , array([ 10.5359    ,  0.830194   ,  9.33726e-05,  0.90244    ,  0.109925   ])
2528    , -23098.4    , array([ 10.5464    ,  0.830194   ,  9.33726e-05,  0.90244    ,  0.109925   ])
2529    , -23120.3    , array([ 10.5359    ,  0.831025   ,  9.33726e-05,  0.90244    ,  0.109925   ])
2530    , -23096.3    , array([ 10.5359    ,  0.830194   ,  9.34661e-05,  0.90244    ,  0.109925   ])
2531    , -23098.9    , array([ 10.5359    ,  0.830194   ,  9.33726e-05,  0.903343   ,  0.109925   ])
2532    , -23082.2    , array([ 10.5359    ,  0.830194   ,  9.33726e-05,  0.90244    ,  0.110035   ])
