967     , -14583.8    , array([ 0.010057   ,  1.65281    ,  0.0031799  ,  0.096195   ])
968     , -14581.6    , array([ 0.0100671  ,  1.65281    ,  0.0031799  ,  0.096195   ])
969     , -14584.3    , array([ 0.010057   ,  1.65446    ,  0.0031799  ,  0.096195   ])
970     , -14585.9    , array([ 0.010057   ,  1.65281    ,  0.00318308 ,  0.096195   ])
971     , -14584.3    , array([ 0.010057   ,  1.65281    ,  0.0031799  ,  0.0962912  ])
972     , -14583.8    , array([ 0.010057   ,  1.65281    ,  0.0031799  ,  0.096195   ])
973     , -13077.7    , array([ 0.020249   ,  1.40913    ,  0.001591   ,  0.0820333  ])
974     , -13077.7    , array([ 0.020249   ,  1.40913    ,  0.001591   ,  0.0820333  ])
975     , -13077.5    , array([ 0.0202692  ,  1.40913    ,  0.001591   ,  0.0820333  ])
976     , -13078      , array([ 0.020249   ,  1.41054    ,  0.001591   ,  0.0820333  ])
977     , -13077.9    , array([ 0.020249   ,  1.40913    ,  0.0015926  ,  0.0820333  ])
978     , -13078.2    , array([ 0.020249   ,  1.40913    ,  0.001591   ,  0.0821154  ])
979     , -13142.2    , array([ 0.0160542  ,  0.0954885  ,  0.00193981 ,  0.000392158])
980     , -13142.2    , array([ 0.0160542  ,  0.0954885  ,  0.00193981 ,  0.000392158])
981     , -13141      , array([ 0.0160703  ,  0.0954885  ,  0.00193981 ,  0.000392158])
982     , -13142.1    , array([ 0.0160542  ,  0.0955841  ,  0.00193981 ,  0.000392158])
983     , -13143.3    , array([ 0.0160542  ,  0.0954885  ,  0.00194175 ,  0.000392158])
984     , -13142.2    , array([ 0.0160542  ,  0.0954885  ,  0.00193981 ,  0.000392551])
985     , -12847.2    , array([ 0.0186915  ,  0.557048   ,  0.00170355 ,  0.0129985  ])
986     , -12847.2    , array([ 0.0186915  ,  0.557048   ,  0.00170355 ,  0.0129985  ])
987     , -12846.6    , array([ 0.0187102  ,  0.557048   ,  0.00170355 ,  0.0129985  ])
988     , -12847      , array([ 0.0186915  ,  0.557605   ,  0.00170355 ,  0.0129985  ])
