189200  , -26258.9    , array([ 9.87194    ,  0.45585    ,  3.51918e-08,  7.06578e-35,  0.349526   ])
189201  , -26262.1    , array([ 9.88182    ,  0.45585    ,  3.51918e-08,  7.06578e-35,  0.349526   ])
189202  , -26237.8    , array([ 9.87194    ,  0.456306   ,  3.51918e-08,  7.06578e-35,  0.349526   ])
189203  , -26258.9    , array([ 9.87194    ,  0.45585    ,  3.5227e-08 ,  7.06578e-35,  0.349526   ])
189204  , -26258.9    , array([ 9.87194    ,  0.45585    ,  3.51918e-08,  7.07285e-35,  0.349526   ])
189205  , -26295.9    , array([ 9.87194    ,  0.45585    ,  3.51918e-08,  7.06578e-35,  0.349875   ])
189206  , -26258.9    , array([ 9.87194    ,  0.45585    ,  3.51918e-08,  7.06578e-35,  0.349526   ])
189207  , -14683.3    , array([ 9.143      ,  0.750771   ,  3.51918e-08,  7.06578e-35,  0.145733   ])
189208  , -14683.3    , array([ 9.143      ,  0.750771   ,  3.51918e-08,  7.06578e-35,  0.145733   ])
189209  , -14685.5    , array([ 9.15215    ,  0.750771   ,  3.51918e-08,  7.06578e-35,  0.145733   ])
189210  , -14700.6    , array([ 9.143      ,  0.751523   ,  3.51918e-08,  7.06578e-35,  0.145733   ])
189211  , -14683.3    , array([ 9.143      ,  0.750771   ,  3.5227e-08 ,  7.06578e-35,  0.145733   ])
189212  , -14683.3    , array([ 9.143      ,  0.750771   ,  3.51918e-08,  7.07285e-35,  0.145733   ])
189213  , -14675.6    , array([ 9.143      ,  0.750771   ,  3.51918e-08,  7.06578e-35,  0.145879   ])
189214  , -3231.59    , array([ 4.01434    ,  0.0994181  ,  3.51918e-08,  7.06578e-35,  0.0262862  ])
189215  , -3231.59    , array([ 4.01434    ,  0.0994181  ,  3.51918e-08,  7.06578e-35,  0.0262862  ])
189216  , -3231.85    , array([ 4.01836    ,  0.0994181  ,  3.51918e-08,  7.06578e-35,  0.0262862  ])
189217  , -3240.69    , array([ 4.01434    ,  0.0995176  ,  3.51918e-08,  7.06578e-35,  0.0262862  ])
189218  , -3231.59    , array([ 4.01434    ,  0.0994181  ,  3.5227e-08 ,  7.06578e-35,  0.0262862  ])
189219  , -3231.59    , array([ 4.01434    ,  0.0994181  ,  3.51918e-08,  7.07285e-35,  0.0262862  ])
189220  , -3222.9     , array([ 4.01434    ,  0.0994181  ,  3.51918e-08,  7.06578e-35,  0.0263125  ])
189228  , -3231.23    , array([ 4.00444    ,  0.0994696  ,  3.51918e-08,  7.06578e-35,  0.0262996  ])
189229  , -3231.23    , array([ 4.00444    ,  0.0994696  ,  3.51918e-08,  7.06578e-35,  0.0262996  ])
189230  , -3231.49    , array([ 4.00844    ,  0.0994696  ,  3.51918e-08,  7.06578e-35,  0.0262996  ])
189231  , -3240.33    , array([ 4.00444    ,  0.0995691  ,  3.51918e-08,  7.06578e-35,  0.0262996  ])
189232  , -3231.23    , array([ 4.00444    ,  0.0994696  ,  3.5227e-08 ,  7.06578e-35,  0.0262996  ])
