232027  , -48042.1    , array([ 1.05269    ,  0.166422   ,  4.9883e-61 ,  1.96699e-60,  0.260437   ])
232028  , -48033.4    , array([ 1.05374    ,  0.166422   ,  4.9883e-61 ,  1.96699e-60,  0.260437   ])
232029  , -47992      , array([ 1.05269    ,  0.166589   ,  4.9883e-61 ,  1.96699e-60,  0.260437   ])
232030  , -48042.1    , array([ 1.05269    ,  0.166422   ,  4.99329e-61,  1.96699e-60,  0.260437   ])
232031  , -48042.1    , array([ 1.05269    ,  0.166422   ,  4.9883e-61 ,  1.96896e-60,  0.260437   ])
232032  , -48108.3    , array([ 1.05269    ,  0.166422   ,  4.9883e-61 ,  1.96699e-60,  0.260698   ])
232033  , -48042.1    , array([ 1.05269    ,  0.166422   ,  4.9883e-61 ,  1.96699e-60,  0.260437   ])
232034  , -6399.01    , array([ 1.16905    ,  0.305198   ,  4.9883e-61 ,  1.96699e-60,  0.116924   ])
232035  , -6399.01    , array([ 1.16905    ,  0.305198   ,  4.9883e-61 ,  1.96699e-60,  0.116924   ])
232036  , -6394.72    , array([ 1.17022    ,  0.305198   ,  4.9883e-61 ,  1.96699e-60,  0.116924   ])
232037  , -6398.33    , array([ 1.16905    ,  0.305504   ,  4.9883e-61 ,  1.96699e-60,  0.116924   ])
232038  , -6399.01    , array([ 1.16905    ,  0.305198   ,  4.99329e-61,  1.96699e-60,  0.116924   ])
232039  , -6399.01    , array([ 1.16905    ,  0.305198   ,  4.9883e-61 ,  1.96896e-60,  0.116924   ])
232040  , -6408.34    , array([ 1.16905    ,  0.305198   ,  4.9883e-61 ,  1.96699e-60,  0.117041   ])
232048  , -6387.26    , array([ 1.17019    ,  0.304858   ,  4.9883e-61 ,  1.96699e-60,  0.116819   ])
232049  , -6387.26    , array([ 1.17019    ,  0.304858   ,  4.9883e-61 ,  1.96699e-60,  0.116819   ])
232050  , -6382.99    , array([ 1.17136    ,  0.304858   ,  4.9883e-61 ,  1.96699e-60,  0.116819   ])
232051  , -6386.58    , array([ 1.17019    ,  0.305163   ,  4.9883e-61 ,  1.96699e-60,  0.116819   ])
232052  , -6387.26    , array([ 1.17019    ,  0.304858   ,  4.99329e-61,  1.96699e-60,  0.116819   ])
232053  , -6387.26    , array([ 1.17019    ,  0.304858   ,  4.9883e-61 ,  1.96896e-60,  0.116819   ])
232054  , -6396.58    , array([ 1.17019    ,  0.304858   ,  4.9883e-61 ,  1.96699e-60,  0.116936   ])
232055  , -3768.75    , array([ 1.67182    ,  0.203056   ,  4.9883e-61 ,  1.96699e-60,  0.0843279  ])
232056  , -3768.75    , array([ 1.67182    ,  0.203056   ,  4.9883e-61 ,  1.96699e-60,  0.0843279  ])
232057  , -3767.98    , array([ 1.6735     ,  0.203056   ,  4.9883e-61 ,  1.96699e-60,  0.0843279  ])
232058  , -3765.44    , array([ 1.67182    ,  0.20326    ,  4.9883e-61 ,  1.96699e-60,  0.0843279  ])
232059  , -3768.75    , array([ 1.67182    ,  0.203056   ,  4.99329e-61,  1.96699e-60,  0.0843279  ])
232060  , -3768.75    , array([ 1.67182    ,  0.203056   ,  4.9883e-61 ,  1.96896e-60,  0.0843279  ])
232061  , -3776.27    , array([ 1.67182    ,  0.203056   ,  4.9883e-61 ,  1.96699e-60,  0.0844122  ])
232062  , -5445.45    , array([ 0.188999   ,  0.0348142  ,  4.9883e-61 ,  1.96699e-60,  0.0153847  ])
232063  , -5445.45    , array([ 0.188999   ,  0.0348142  ,  4.9883e-61 ,  1.96699e-60,  0.0153847  ])
232064  , -5439.84    , array([ 0.189188   ,  0.0348142  ,  4.9883e-61 ,  1.96699e-60,  0.0153847  ])
232065  , -5439.17    , array([ 0.188999   ,  0.034849   ,  4.9883e-61 ,  1.96699e-60,  0.0153847  ])
232066  , -5445.45    , array([ 0.188999   ,  0.0348142  ,  4.99329e-61,  1.96699e-60,  0.0153847  ])
232067  , -5445.45    , array([ 0.188999   ,  0.0348142  ,  4.9883e-61 ,  1.96896e-60,  0.0153847  ])
232068  , -5456.26    , array([ 0.188999   ,  0.0348142  ,  4.9883e-61 ,  1.96699e-60,  0.0154     ])
232069  , -3109.68    , array([ 0.884823   ,  0.12136    ,  4.9883e-61 ,  1.96699e-60,  0.051322   ])
232070  , -3109.68    , array([ 0.884823   ,  0.12136    ,  4.9883e-61 ,  1.96699e-60,  0.051322   ])
232071  , -3107.5     , array([ 0.885708   ,  0.12136    ,  4.9883e-61 ,  1.96699e-60,  0.051322   ])
232072  , -3105.28    , array([ 0.884823   ,  0.121481   ,  4.9883e-61 ,  1.96699e-60,  0.051322   ])
232073  , -3109.68    , array([ 0.884823   ,  0.12136    ,  4.99329e-61,  1.96699e-60,  0.051322   ])
232074  , -3109.68    , array([ 0.884823   ,  0.12136    ,  4.9883e-61 ,  1.96896e-60,  0.051322   ])
232075  , -3116.92    , array([ 0.884823   ,  0.12136    ,  4.9883e-61 ,  1.96699e-60,  0.0513734  ])
232076  , -2144.58    , array([ 1.02538    ,  0.110227   ,  4.9883e-61 ,  1.96699e-60,  0.0421051  ])
232077  , -2144.58    , array([ 1.02538    ,  0.110227   ,  4.9883e-61 ,  1.96699e-60,  0.0421051  ])
232078  , -2143.53    , array([ 1.02641    ,  0.110227   ,  4.9883e-61 ,  1.96699e-60,  0.0421051  ])
232079  , -2142.94    , array([ 1.02538    ,  0.110338   ,  4.9883e-61 ,  1.96699e-60,  0.0421051  ])
232080  , -2144.58    , array([ 1.02538    ,  0.110227   ,  4.99329e-61,  1.96699e-60,  0.0421051  ])
232081  , -2144.58    , array([ 1.02538    ,  0.110227   ,  4.9883e-61 ,  1.96896e-60,  0.0421051  ])
232082  , -2147.81    , array([ 1.02538    ,  0.110227   ,  4.9883e-61 ,  1.96699e-60,  0.0421473  ])
232083  , -1749.17    , array([ 1.11064    ,  0.0902347  ,  4.9883e-61 ,  1.96699e-60,  0.0320164  ])
232084  , -1749.17    , array([ 1.11064    ,  0.0902347  ,  4.9883e-61 ,  1.96699e-60,  0.0320164  ])
232085  , -1748.75    , array([ 1.11175    ,  0.0902347  ,  4.9883e-61 ,  1.96699e-60,  0.0320164  ])
232086  , -1749.51    , array([ 1.11064    ,  0.090325   ,  4.9883e-61 ,  1.96699e-60,  0.0320164  ])
232087  , -1749.17    , array([ 1.11064    ,  0.0902347  ,  4.99329e-61,  1.96699e-60,  0.0320164  ])
232088  , -1749.17    , array([ 1.11064    ,  0.0902347  ,  4.9883e-61 ,  1.96896e-60,  0.0320164  ])
232089  , -1749.49    , array([ 1.11064    ,  0.0902347  ,  4.9883e-61 ,  1.96699e-60,  0.0320484  ])
232090  , -1665.89    , array([ 1.1757     ,  0.0775506  ,  4.9883e-61 ,  1.96699e-60,  0.0273984  ])
232091  , -1665.89    , array([ 1.1757     ,  0.0775506  ,  4.9883e-61 ,  1.96699e-60,  0.0273984  ])
232092  , -1665.68    , array([ 1.17687    ,  0.0775506  ,  4.9883e-61 ,  1.96699e-60,  0.0273984  ])
232093  , -1666.29    , array([ 1.1757     ,  0.0776282  ,  4.9883e-61 ,  1.96699e-60,  0.0273984  ])
232094  , -1665.89    , array([ 1.1757     ,  0.0775506  ,  4.99329e-61,  1.96699e-60,  0.0273984  ])
232095  , -1665.89    , array([ 1.1757     ,  0.0775506  ,  4.9883e-61 ,  1.96896e-60,  0.0273984  ])
232096  , -1665.77    , array([ 1.1757     ,  0.0775506  ,  4.9883e-61 ,  1.96699e-60,  0.0274258  ])
232097  , -1638.88    , array([ 1.25276    ,  0.0688478  ,  4.9883e-61 ,  1.96699e-60,  0.0245459  ])
232098  , -1638.88    , array([ 1.25276    ,  0.0688478  ,  4.9883e-61 ,  1.96699e-60,  0.0245459  ])
232099  , -1638.79    , array([ 1.25401    ,  0.0688478  ,  4.9883e-61 ,  1.96699e-60,  0.0245459  ])
232100  , -1638.98    , array([ 1.25276    ,  0.0689166  ,  4.9883e-61 ,  1.96699e-60,  0.0245459  ])
232101  , -1638.88    , array([ 1.25276    ,  0.0688478  ,  4.99329e-61,  1.96699e-60,  0.0245459  ])
232102  , -1638.88    , array([ 1.25276    ,  0.0688478  ,  4.9883e-61 ,  1.96896e-60,  0.0245459  ])
232103  , -1638.85    , array([ 1.25276    ,  0.0688478  ,  4.9883e-61 ,  1.96699e-60,  0.0245705  ])
232104  , -1635.52    , array([ 1.31023    ,  0.0661895  ,  4.9883e-61 ,  1.96699e-60,  0.0236827  ])
232105  , -1635.52    , array([ 1.31023    ,  0.0661895  ,  4.9883e-61 ,  1.96699e-60,  0.0236827  ])
232106  , -1635.47    , array([ 1.31154    ,  0.0661895  ,  4.9883e-61 ,  1.96699e-60,  0.0236827  ])
232107  , -1635.5     , array([ 1.31023    ,  0.0662558  ,  4.9883e-61 ,  1.96699e-60,  0.0236827  ])
232108  , -1635.52    , array([ 1.31023    ,  0.0661895  ,  4.99329e-61,  1.96699e-60,  0.0236827  ])
232109  , -1635.52    , array([ 1.31023    ,  0.0661895  ,  4.9883e-61 ,  1.96896e-60,  0.0236827  ])
232110  , -1635.53    , array([ 1.31023    ,  0.0661895  ,  4.9883e-61 ,  1.96699e-60,  0.0237064  ])
232111  , -1634.44    , array([ 1.35759    ,  0.0657571  ,  4.9883e-61 ,  1.96699e-60,  0.0235436  ])
232112  , -1634.44    , array([ 1.35759    ,  0.0657571  ,  4.9883e-61 ,  1.96699e-60,  0.0235436  ])
232113  , -1634.41    , array([ 1.35895    ,  0.0657571  ,  4.9883e-61 ,  1.96699e-60,  0.0235436  ])
232114  , -1634.41    , array([ 1.35759    ,  0.0658229  ,  4.9883e-61 ,  1.96699e-60,  0.0235436  ])
232115  , -1634.44    , array([ 1.35759    ,  0.0657571  ,  4.99329e-61,  1.96699e-60,  0.0235436  ])
232116  , -1634.44    , array([ 1.35759    ,  0.0657571  ,  4.9883e-61 ,  1.96896e-60,  0.0235436  ])
232117  , -1634.45    , array([ 1.35759    ,  0.0657571  ,  4.9883e-61 ,  1.96699e-60,  0.0235671  ])
232118  , -1633.4     , array([ 1.41       ,  0.0663156  ,  4.9883e-61 ,  1.96699e-60,  0.0237456  ])
232119  , -1633.4     , array([ 1.41       ,  0.0663156  ,  4.9883e-61 ,  1.96699e-60,  0.0237456  ])
232120  , -1633.4     , array([ 1.41141    ,  0.0663156  ,  4.9883e-61 ,  1.96699e-60,  0.0237456  ])
232121  , -1633.39    , array([ 1.41       ,  0.0663819  ,  4.9883e-61 ,  1.96699e-60,  0.0237456  ])
232122  , -1633.4     , array([ 1.41       ,  0.0663156  ,  4.99329e-61,  1.96699e-60,  0.0237456  ])
232123  , -1633.4     , array([ 1.41       ,  0.0663156  ,  4.9883e-61 ,  1.96896e-60,  0.0237456  ])
232124  , -1633.4     , array([ 1.41       ,  0.0663156  ,  4.9883e-61 ,  1.96699e-60,  0.0237694  ])
232125  , -1632.78    , array([ 1.43733    ,  0.0671863  ,  4.9883e-61 ,  1.96699e-60,  0.0240577  ])
232126  , -1632.78    , array([ 1.43733    ,  0.0671863  ,  4.9883e-61 ,  1.96699e-60,  0.0240577  ])
232127  , -1632.78    , array([ 1.43877    ,  0.0671863  ,  4.9883e-61 ,  1.96699e-60,  0.0240577  ])
232128  , -1632.77    , array([ 1.43733    ,  0.0672535  ,  4.9883e-61 ,  1.96699e-60,  0.0240577  ])
232129  , -1632.78    , array([ 1.43733    ,  0.0671863  ,  4.99329e-61,  1.96699e-60,  0.0240577  ])
232130  , -1632.78    , array([ 1.43733    ,  0.0671863  ,  4.9883e-61 ,  1.96896e-60,  0.0240577  ])
232131  , -1632.77    , array([ 1.43733    ,  0.0671863  ,  4.9883e-61 ,  1.96699e-60,  0.0240817  ])
232132  , -1632.57    , array([ 1.43942    ,  0.0675751  ,  4.9883e-61 ,  1.96699e-60,  0.0241982  ])
232133  , -1632.57    , array([ 1.43942    ,  0.0675751  ,  4.9883e-61 ,  1.96699e-60,  0.0241982  ])
232134  , -1632.57    , array([ 1.44086    ,  0.0675751  ,  4.9883e-61 ,  1.96699e-60,  0.0241982  ])
232135  , -1632.57    , array([ 1.43942    ,  0.0676427  ,  4.9883e-61 ,  1.96699e-60,  0.0241982  ])
232136  , -1632.57    , array([ 1.43942    ,  0.0675751  ,  4.99329e-61,  1.96699e-60,  0.0241982  ])
232137  , -1632.57    , array([ 1.43942    ,  0.0675751  ,  4.9883e-61 ,  1.96896e-60,  0.0241982  ])
232138  , -1632.57    , array([ 1.43942    ,  0.0675751  ,  4.9883e-61 ,  1.96699e-60,  0.0242224  ])
232139  , -1632.53    , array([ 1.43712    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232140  , -1632.53    , array([ 1.43712    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232141  , -1632.53    , array([ 1.43856    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232142  , -1632.53    , array([ 1.43712    ,  0.0677217  ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232143  , -1632.53    , array([ 1.43712    ,  0.067654   ,  4.99329e-61,  1.96699e-60,  0.0242273  ])
232144  , -1632.53    , array([ 1.43712    ,  0.067654   ,  4.9883e-61 ,  1.96896e-60,  0.0242273  ])
232145  , -1632.53    , array([ 1.43712    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242516  ])
232146  , -1632.54    , array([ 1.43654    ,  0.0676518  ,  4.9883e-61 ,  1.96699e-60,  0.0242267  ])
232147  , -1632.54    , array([ 1.43654    ,  0.0676518  ,  4.9883e-61 ,  1.96699e-60,  0.0242267  ])
232148  , -1632.54    , array([ 1.43798    ,  0.0676518  ,  4.9883e-61 ,  1.96699e-60,  0.0242267  ])
232149  , -1632.54    , array([ 1.43654    ,  0.0677195  ,  4.9883e-61 ,  1.96699e-60,  0.0242267  ])
232150  , -1632.54    , array([ 1.43654    ,  0.0676518  ,  4.99329e-61,  1.96699e-60,  0.0242267  ])
232151  , -1632.54    , array([ 1.43654    ,  0.0676518  ,  4.9883e-61 ,  1.96896e-60,  0.0242267  ])
232152  , -1632.54    , array([ 1.43654    ,  0.0676518  ,  4.9883e-61 ,  1.96699e-60,  0.0242509  ])
232153  , -1632.53    , array([ 1.43711    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232154  , -1632.53    , array([ 1.43711    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232155  , -1632.53    , array([ 1.43855    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232156  , -1632.53    , array([ 1.43711    ,  0.0677217  ,  4.9883e-61 ,  1.96699e-60,  0.0242273  ])
232157  , -1632.53    , array([ 1.43711    ,  0.067654   ,  4.99329e-61,  1.96699e-60,  0.0242273  ])
232158  , -1632.53    , array([ 1.43711    ,  0.067654   ,  4.9883e-61 ,  1.96896e-60,  0.0242273  ])
232159  , -1632.53    , array([ 1.43711    ,  0.067654   ,  4.9883e-61 ,  1.96699e-60,  0.0242515  ])
