33186   , -75650.1    , array([ 0.277467   ,  0.166729   ,  8.85815e-19,  2.1389e-32 ,  0.000357853])
33187   , -75651.1    , array([ 0.277744   ,  0.166729   ,  8.85815e-19,  2.1389e-32 ,  0.000357853])
33188   , -75652.5    , array([ 0.277467   ,  0.166895   ,  8.85815e-19,  2.1389e-32 ,  0.000357853])
33189   , -75650.1    , array([ 0.277467   ,  0.166729   ,  8.86702e-19,  2.1389e-32 ,  0.000357853])
33190   , -75650.1    , array([ 0.277467   ,  0.166729   ,  8.85815e-19,  2.14104e-32,  0.000357853])
33191   , -75646.8    , array([ 0.277467   ,  0.166729   ,  8.85815e-19,  2.1389e-32 ,  0.000358211])
33192   , -75650.1    , array([ 0.277467   ,  0.166729   ,  8.85815e-19,  2.1389e-32 ,  0.000357853])
33193   , -67624.3    , array([ 0.220877   ,  0.094208   ,  8.85815e-19,  2.1389e-32 ,  0.000797507])
33194   , -67624.3    , array([ 0.220877   ,  0.094208   ,  8.85815e-19,  2.1389e-32 ,  0.000797507])
33195   , -67626.5    , array([ 0.221098   ,  0.094208   ,  8.85815e-19,  2.1389e-32 ,  0.000797507])
33196   , -67632.3    , array([ 0.220877   ,  0.0943022  ,  8.85815e-19,  2.1389e-32 ,  0.000797507])
33197   , -67624.3    , array([ 0.220877   ,  0.094208   ,  8.86702e-19,  2.1389e-32 ,  0.000797507])
33198   , -67624.3    , array([ 0.220877   ,  0.094208   ,  8.85815e-19,  2.14104e-32,  0.000797507])
33199   , -67614      , array([ 0.220877   ,  0.094208   ,  8.85815e-19,  2.1389e-32 ,  0.000798304])
33200   , -66178.9    , array([ 0.0886976  ,  0.00960279 ,  8.85815e-19,  2.1389e-32 ,  0.0196721  ])
33201   , -66178.9    , array([ 0.0886976  ,  0.00960279 ,  8.85815e-19,  2.1389e-32 ,  0.0196721  ])
33202   , -66167.2    , array([ 0.0887864  ,  0.00960279 ,  8.85815e-19,  2.1389e-32 ,  0.0196721  ])
33203   , -66105.2    , array([ 0.0886976  ,  0.0096124  ,  8.85815e-19,  2.1389e-32 ,  0.0196721  ])
33204   , -66178.9    , array([ 0.0886976  ,  0.00960279 ,  8.86702e-19,  2.1389e-32 ,  0.0196721  ])
33205   , -66178.9    , array([ 0.0886976  ,  0.00960279 ,  8.85815e-19,  2.14104e-32,  0.0196721  ])
33206   , -66261.2    , array([ 0.0886976  ,  0.00960279 ,  8.85815e-19,  2.1389e-32 ,  0.0196918  ])
33207   , -60531.5    , array([ 0.200307   ,  0.0737623  ,  8.85815e-19,  2.1389e-32 ,  0.00112432 ])
33208   , -60531.5    , array([ 0.200307   ,  0.0737623  ,  8.85815e-19,  2.1389e-32 ,  0.00112432 ])
33209   , -60534.3    , array([ 0.200508   ,  0.0737623  ,  8.85815e-19,  2.1389e-32 ,  0.00112432 ])
33210   , -60544      , array([ 0.200307   ,  0.0738361  ,  8.85815e-19,  2.1389e-32 ,  0.00112432 ])
33211   , -60531.5    , array([ 0.200307   ,  0.0737623  ,  8.86702e-19,  2.1389e-32 ,  0.00112432 ])
33212   , -60531.5    , array([ 0.200307   ,  0.0737623  ,  8.85815e-19,  2.14104e-32,  0.00112432 ])
33213   , -60516.1    , array([ 0.200307   ,  0.0737623  ,  8.85815e-19,  2.1389e-32 ,  0.00112545 ])
33214   , -3739.54    , array([ 0.12047    ,  0.0206626  ,  8.85815e-19,  2.1389e-32 ,  0.00670948 ])
33215   , -3739.54    , array([ 0.12047    ,  0.0206626  ,  8.85815e-19,  2.1389e-32 ,  0.00670948 ])
33216   , -3736.12    , array([ 0.120591   ,  0.0206626  ,  8.85815e-19,  2.1389e-32 ,  0.00670948 ])
33217   , -3741.38    , array([ 0.12047    ,  0.0206833  ,  8.85815e-19,  2.1389e-32 ,  0.00670948 ])
33218   , -3739.54    , array([ 0.12047    ,  0.0206626  ,  8.86702e-19,  2.1389e-32 ,  0.00670948 ])
33219   , -3739.54    , array([ 0.12047    ,  0.0206626  ,  8.85815e-19,  2.14104e-32,  0.00670948 ])
33220   , -3740.61    , array([ 0.12047    ,  0.0206626  ,  8.85815e-19,  2.1389e-32 ,  0.00671619 ])
33228   , -3707.59    , array([ 0.121243   ,  0.0204533  ,  8.85815e-19,  2.1389e-32 ,  0.00674399 ])
33229   , -3707.59    , array([ 0.121243   ,  0.0204533  ,  8.85815e-19,  2.1389e-32 ,  0.00674399 ])
33230   , -3704.17    , array([ 0.121364   ,  0.0204533  ,  8.85815e-19,  2.1389e-32 ,  0.00674399 ])
33231   , -3709.01    , array([ 0.121243   ,  0.0204738  ,  8.85815e-19,  2.1389e-32 ,  0.00674399 ])
33232   , -3707.59    , array([ 0.121243   ,  0.0204533  ,  8.86702e-19,  2.1389e-32 ,  0.00674399 ])
33233   , -3707.59    , array([ 0.121243   ,  0.0204533  ,  8.85815e-19,  2.14104e-32,  0.00674399 ])
33234   , -3709.04    , array([ 0.121243   ,  0.0204533  ,  8.85815e-19,  2.1389e-32 ,  0.00675074 ])
33235   , -3630.59    , array([ 0.14486    ,  0.024651   ,  8.85815e-19,  2.1389e-32 ,  0.00815339 ])
33236   , -3630.59    , array([ 0.14486    ,  0.024651   ,  8.85815e-19,  2.1389e-32 ,  0.00815339 ])
33237   , -3627.15    , array([ 0.145005   ,  0.024651   ,  8.85815e-19,  2.1389e-32 ,  0.00815339 ])
33238   , -3631.99    , array([ 0.14486    ,  0.0246757  ,  8.85815e-19,  2.1389e-32 ,  0.00815339 ])
33239   , -3630.59    , array([ 0.14486    ,  0.024651   ,  8.86702e-19,  2.1389e-32 ,  0.00815339 ])
33240   , -3630.59    , array([ 0.14486    ,  0.024651   ,  8.85815e-19,  2.14104e-32,  0.00815339 ])
33241   , -3632.02    , array([ 0.14486    ,  0.024651   ,  8.85815e-19,  2.1389e-32 ,  0.00816155 ])
33242   , -3214.23    , array([ 0.295203   ,  0.0520135  ,  8.85815e-19,  2.1389e-32 ,  0.017419   ])
33243   , -3214.23    , array([ 0.295203   ,  0.0520135  ,  8.85815e-19,  2.1389e-32 ,  0.017419   ])
