6716    , -2351.9     , array([ 15.5734    ,  3.74059    ,  0.0008293  ,  1.11461e-16])
6717    , -2351.9     , array([ 15.589     ,  3.74059    ,  0.0008293  ,  1.11461e-16])
6718    , -2351.9     , array([ 15.5734    ,  3.74433    ,  0.0008293  ,  1.11461e-16])
6719    , -2351.92    , array([ 15.5734    ,  3.74059    ,  0.00083013 ,  1.11461e-16])
6720    , -2351.9     , array([ 15.5734    ,  3.74059    ,  0.0008293  ,  1.11572e-16])
6721    , -2351.9     , array([ 15.5734    ,  3.74059    ,  0.0008293  ,  1.11461e-16])
6722    , -2342.25    , array([ 14.5344    ,  3.74059    ,  0.000302761,  1.11461e-16])
6723    , -2342.25    , array([ 14.5344    ,  3.74059    ,  0.000302761,  1.11461e-16])
6724    , -2342.25    , array([ 14.5489    ,  3.74059    ,  0.000302761,  1.11461e-16])
6725    , -2342.25    , array([ 14.5344    ,  3.74433    ,  0.000302761,  1.11461e-16])
6726    , -2342.25    , array([ 14.5344    ,  3.74059    ,  0.000303064,  1.11461e-16])
6727    , -2342.25    , array([ 14.5344    ,  3.74059    ,  0.000302761,  1.11572e-16])
6728    , -2339.89    , array([ 13.3743    ,  3.74059    ,  0.0001732  ,  1.11461e-16])
6729    , -2339.89    , array([ 13.3743    ,  3.74059    ,  0.0001732  ,  1.11461e-16])
6730    , -2339.89    , array([ 13.3877    ,  3.74059    ,  0.0001732  ,  1.11461e-16])
6731    , -2339.89    , array([ 13.3743    ,  3.74433    ,  0.0001732  ,  1.11461e-16])
6732    , -2339.89    , array([ 13.3743    ,  3.74059    ,  0.000173373,  1.11461e-16])
6733    , -2339.89    , array([ 13.3743    ,  3.74059    ,  0.0001732  ,  1.11572e-16])
6734    , -2338.27    , array([ 11.4187    ,  3.74059    ,  8.36803e-05,  1.11461e-16])
6735    , -2338.27    , array([ 11.4187    ,  3.74059    ,  8.36803e-05,  1.11461e-16])
6736    , -2338.27    , array([ 11.4301    ,  3.74059    ,  8.36803e-05,  1.11461e-16])
6737    , -2338.27    , array([ 11.4187    ,  3.74433    ,  8.36803e-05,  1.11461e-16])
6738    , -2338.27    , array([ 11.4187    ,  3.74059    ,  8.37641e-05,  1.11461e-16])
6739    , -2338.27    , array([ 11.4187    ,  3.74059    ,  8.36803e-05,  1.11572e-16])
6740    , -2337.55    , array([ 9.47726    ,  3.74059    ,  4.32573e-05,  1.11461e-16])
6741    , -2337.55    , array([ 9.47726    ,  3.74059    ,  4.32573e-05,  1.11461e-16])
6742    , -2337.55    , array([ 9.48674    ,  3.74059    ,  4.32573e-05,  1.11461e-16])
6743    , -2337.55    , array([ 9.47726    ,  3.74433    ,  4.32573e-05,  1.11461e-16])
6744    , -2337.55    , array([ 9.47726    ,  3.74059    ,  4.33005e-05,  1.11461e-16])
6745    , -2337.55    , array([ 9.47726    ,  3.74059    ,  4.32573e-05,  1.11572e-16])
6746    , -2337.17    , array([ 7.55787    ,  3.74059    ,  2.18671e-05,  1.11461e-16])
6747    , -2337.17    , array([ 7.55787    ,  3.74059    ,  2.18671e-05,  1.11461e-16])
6748    , -2337.17    , array([ 7.56543    ,  3.74059    ,  2.18671e-05,  1.11461e-16])
6749    , -2337.17    , array([ 7.55787    ,  3.74433    ,  2.18671e-05,  1.11461e-16])
6750    , -2337.17    , array([ 7.55787    ,  3.74059    ,  2.1889e-05 ,  1.11461e-16])
