1       , -28166.8    , array([ 0.336131   ,  0.363931   ,  1.7378     ,  9.9        ,  0.0898627  ])
56      , -5050.43    , array([ 0.528169   ,  0.133862   ,  1.84443    ,  6.5475     ,  0.111362   ])
57      , -3743.58    , array([ 0.655461   ,  0.119288   ,  2.16541    ,  8.48636    ,  0.140985   ])
58      , -3743.58    , array([ 0.655461   ,  0.119288   ,  2.16541    ,  8.48636    ,  0.140985   ])
59      , -3739.19    , array([ 0.656117   ,  0.119288   ,  2.16541    ,  8.48636    ,  0.140985   ])
60      , -3748.92    , array([ 0.655461   ,  0.119407   ,  2.16541    ,  8.48636    ,  0.140985   ])
61      , -3742.36    , array([ 0.655461   ,  0.119288   ,  2.16757    ,  8.48636    ,  0.140985   ])
62      , -3746.8     , array([ 0.655461   ,  0.119288   ,  2.16541    ,  8.49485    ,  0.140985   ])
63      , -3743.72    , array([ 0.655461   ,  0.119288   ,  2.16541    ,  8.48636    ,  0.141126   ])
71      , -3743.57    , array([ 0.655461   ,  0.119288   ,  2.16542    ,  8.48634    ,  0.140986   ])
72      , -3743.57    , array([ 0.655461   ,  0.119288   ,  2.16542    ,  8.48634    ,  0.140986   ])
73      , -3739.17    , array([ 0.656117   ,  0.119288   ,  2.16542    ,  8.48634    ,  0.140986   ])
74      , -3748.91    , array([ 0.655461   ,  0.119408   ,  2.16542    ,  8.48634    ,  0.140986   ])
75      , -3742.35    , array([ 0.655461   ,  0.119288   ,  2.16759    ,  8.48634    ,  0.140986   ])
76      , -3746.79    , array([ 0.655461   ,  0.119288   ,  2.16542    ,  8.49483    ,  0.140986   ])
77      , -3743.71    , array([ 0.655461   ,  0.119288   ,  2.16542    ,  8.48634    ,  0.141127   ])
78      , -3743.56    , array([ 0.655462   ,  0.119288   ,  2.16544    ,  8.48633    ,  0.140986   ])
79      , -3743.56    , array([ 0.655462   ,  0.119288   ,  2.16544    ,  8.48633    ,  0.140986   ])
80      , -3739.16    , array([ 0.656118   ,  0.119288   ,  2.16544    ,  8.48633    ,  0.140986   ])
81      , -3748.9     , array([ 0.655462   ,  0.119408   ,  2.16544    ,  8.48633    ,  0.140986   ])
82      , -3742.34    , array([ 0.655462   ,  0.119288   ,  2.1676     ,  8.48633    ,  0.140986   ])
83      , -3746.78    , array([ 0.655462   ,  0.119288   ,  2.16544    ,  8.49482    ,  0.140986   ])
84      , -3743.7     , array([ 0.655462   ,  0.119288   ,  2.16544    ,  8.48633    ,  0.141127   ])
85      , -2792.17    , array([ 0.697971   ,  0.13417    ,  4.97129    ,  6.81312    ,  0.205293   ])
86      , -2792.17    , array([ 0.697971   ,  0.13417    ,  4.97129    ,  6.81312    ,  0.205293   ])
87      , -2790.34    , array([ 0.698669   ,  0.13417    ,  4.97129    ,  6.81312    ,  0.205293   ])
88      , -2797.35    , array([ 0.697971   ,  0.134304   ,  4.97129    ,  6.81312    ,  0.205293   ])
89      , -2792.7     , array([ 0.697971   ,  0.13417    ,  4.97627    ,  6.81312    ,  0.205293   ])
90      , -2795.76    , array([ 0.697971   ,  0.13417    ,  4.97129    ,  6.81994    ,  0.205293   ])
91      , -2792.2     , array([ 0.697971   ,  0.13417    ,  4.97129    ,  6.81312    ,  0.205499   ])
99      , -2792.17    , array([ 0.697988   ,  0.134173   ,  4.97116    ,  6.81295    ,  0.205301   ])
100     , -2792.17    , array([ 0.697988   ,  0.134173   ,  4.97116    ,  6.81295    ,  0.205301   ])
101     , -2790.33    , array([ 0.698687   ,  0.134173   ,  4.97116    ,  6.81295    ,  0.205301   ])
102     , -2797.34    , array([ 0.697988   ,  0.134308   ,  4.97116    ,  6.81295    ,  0.205301   ])
103     , -2792.69    , array([ 0.697988   ,  0.134173   ,  4.97614    ,  6.81295    ,  0.205301   ])
104     , -2795.75    , array([ 0.697988   ,  0.134173   ,  4.97116    ,  6.81977    ,  0.205301   ])
105     , -2792.19    , array([ 0.697988   ,  0.134173   ,  4.97116    ,  6.81295    ,  0.205506   ])
106     , -2792.16    , array([ 0.69802    ,  0.13418    ,  4.97093    ,  6.81264    ,  0.205315   ])
107     , -2792.16    , array([ 0.69802    ,  0.13418    ,  4.97093    ,  6.81264    ,  0.205315   ])
108     , -2790.32    , array([ 0.698718   ,  0.13418    ,  4.97093    ,  6.81264    ,  0.205315   ])
109     , -2797.33    , array([ 0.69802    ,  0.134314   ,  4.97093    ,  6.81264    ,  0.205315   ])
110     , -2792.68    , array([ 0.69802    ,  0.13418    ,  4.9759     ,  6.81264    ,  0.205315   ])
111     , -2795.74    , array([ 0.69802    ,  0.13418    ,  4.97093    ,  6.81946    ,  0.205315   ])
112     , -2792.18    , array([ 0.69802    ,  0.13418    ,  4.97093    ,  6.81264    ,  0.205521   ])
120     , -2792.15    , array([ 0.698024   ,  0.134181   ,  4.97089    ,  6.8126     ,  0.205317   ])
121     , -2792.15    , array([ 0.698024   ,  0.134181   ,  4.97089    ,  6.8126     ,  0.205317   ])
122     , -2790.32    , array([ 0.698722   ,  0.134181   ,  4.97089    ,  6.8126     ,  0.205317   ])
123     , -2797.33    , array([ 0.698024   ,  0.134315   ,  4.97089    ,  6.8126     ,  0.205317   ])
124     , -2792.68    , array([ 0.698024   ,  0.134181   ,  4.97587    ,  6.8126     ,  0.205317   ])
125     , -2795.74    , array([ 0.698024   ,  0.134181   ,  4.97089    ,  6.81941    ,  0.205317   ])
126     , -2792.18    , array([ 0.698024   ,  0.134181   ,  4.97089    ,  6.8126     ,  0.205522   ])
127     , -2792.15    , array([ 0.698032   ,  0.134183   ,  4.97083    ,  6.81252    ,  0.205321   ])
128     , -2792.15    , array([ 0.698032   ,  0.134183   ,  4.97083    ,  6.81252    ,  0.205321   ])
129     , -2790.31    , array([ 0.69873    ,  0.134183   ,  4.97083    ,  6.81252    ,  0.205321   ])
130     , -2797.32    , array([ 0.698032   ,  0.134317   ,  4.97083    ,  6.81252    ,  0.205321   ])
131     , -2792.67    , array([ 0.698032   ,  0.134183   ,  4.97581    ,  6.81252    ,  0.205321   ])
132     , -2795.74    , array([ 0.698032   ,  0.134183   ,  4.97083    ,  6.81934    ,  0.205321   ])
133     , -2792.17    , array([ 0.698032   ,  0.134183   ,  4.97083    ,  6.81252    ,  0.205526   ])
134     , -11212.4    , array([ 4.85969    ,  1.15074    ,  0.64652    ,  0.958437   ,  4.0157     ])
135     , -11212.4    , array([ 4.85969    ,  1.15074    ,  0.64652    ,  0.958437   ,  4.0157     ])
136     , -11218.2    , array([ 4.86455    ,  1.15074    ,  0.64652    ,  0.958437   ,  4.0157     ])
137     , -11226      , array([ 4.85969    ,  1.15189    ,  0.64652    ,  0.958437   ,  4.0157     ])
138     , -11210.4    , array([ 4.85969    ,  1.15074    ,  0.647167   ,  0.958437   ,  4.0157     ])
139     , -11219.2    , array([ 4.85969    ,  1.15074    ,  0.64652    ,  0.959396   ,  4.0157     ])
140     , -11202.7    , array([ 4.85969    ,  1.15074    ,  0.64652    ,  0.958437   ,  4.01972    ])
141     , -2788.54    , array([ 0.711951   ,  0.137149   ,  4.86873    ,  6.67792    ,  0.211628   ])
142     , -2788.54    , array([ 0.711951   ,  0.137149   ,  4.86873    ,  6.67792    ,  0.211628   ])
143     , -2786.79    , array([ 0.712664   ,  0.137149   ,  4.86873    ,  6.67792    ,  0.211628   ])
144     , -2793.77    , array([ 0.711951   ,  0.137286   ,  4.86873    ,  6.67792    ,  0.211628   ])
145     , -2789.06    , array([ 0.711951   ,  0.137149   ,  4.8736     ,  6.67792    ,  0.211628   ])
146     , -2792.13    , array([ 0.711951   ,  0.137149   ,  4.86873    ,  6.6846     ,  0.211628   ])
147     , -2788.56    , array([ 0.711951   ,  0.137149   ,  4.86873    ,  6.67792    ,  0.211839   ])
148     , -2781.22    , array([ 0.712326   ,  0.137068   ,  4.86349    ,  6.6728     ,  0.21152    ])
149     , -2781.22    , array([ 0.712326   ,  0.137068   ,  4.86349    ,  6.6728     ,  0.21152    ])
150     , -2779.48    , array([ 0.713038   ,  0.137068   ,  4.86349    ,  6.6728     ,  0.21152    ])
151     , -2786.43    , array([ 0.712326   ,  0.137205   ,  4.86349    ,  6.6728     ,  0.21152    ])
152     , -2781.74    , array([ 0.712326   ,  0.137068   ,  4.86835    ,  6.6728     ,  0.21152    ])
153     , -2784.8     , array([ 0.712326   ,  0.137068   ,  4.86349    ,  6.67947    ,  0.21152    ])
154     , -2781.24    , array([ 0.712326   ,  0.137068   ,  4.86349    ,  6.6728     ,  0.211732   ])
155     , -2752.35    , array([ 0.713825   ,  0.136743   ,  4.84258    ,  6.65236    ,  0.211091   ])
156     , -2752.35    , array([ 0.713825   ,  0.136743   ,  4.84258    ,  6.65236    ,  0.211091   ])
157     , -2750.62    , array([ 0.714539   ,  0.136743   ,  4.84258    ,  6.65236    ,  0.211091   ])
158     , -2757.45    , array([ 0.713825   ,  0.13688    ,  4.84258    ,  6.65236    ,  0.211091   ])
159     , -2752.84    , array([ 0.713825   ,  0.136743   ,  4.84742    ,  6.65236    ,  0.211091   ])
160     , -2755.85    , array([ 0.713825   ,  0.136743   ,  4.84258    ,  6.65901    ,  0.211091   ])
161     , -2752.38    , array([ 0.713825   ,  0.136743   ,  4.84258    ,  6.65236    ,  0.211303   ])
162     , -2643.05    , array([ 0.719854   ,  0.135453   ,  4.75983    ,  6.57123    ,  0.209385   ])
163     , -2643.05    , array([ 0.719854   ,  0.135453   ,  4.75983    ,  6.57123    ,  0.209385   ])
164     , -2641.36    , array([ 0.720574   ,  0.135453   ,  4.75983    ,  6.57123    ,  0.209385   ])
165     , -2647.73    , array([ 0.719854   ,  0.135589   ,  4.75983    ,  6.57123    ,  0.209385   ])
166     , -2643.44    , array([ 0.719854   ,  0.135453   ,  4.7646     ,  6.57123    ,  0.209385   ])
167     , -2646.23    , array([ 0.719854   ,  0.135453   ,  4.75983    ,  6.5778     ,  0.209385   ])
168     , -2643.09    , array([ 0.719854   ,  0.135453   ,  4.75983    ,  6.57123    ,  0.209594   ])
169     , -2387.84    , array([ 0.741456   ,  0.131794   ,  4.81195    ,  6.32779    ,  0.209335   ])
170     , -2387.84    , array([ 0.741456   ,  0.131794   ,  4.81195    ,  6.32779    ,  0.209335   ])
171     , -2386.52    , array([ 0.742198   ,  0.131794   ,  4.81195    ,  6.32779    ,  0.209335   ])
172     , -2391.32    , array([ 0.741456   ,  0.131926   ,  4.81195    ,  6.32779    ,  0.209335   ])
173     , -2388.26    , array([ 0.741456   ,  0.131794   ,  4.81676    ,  6.32779    ,  0.209335   ])
174     , -2390.16    , array([ 0.741456   ,  0.131794   ,  4.81195    ,  6.33412    ,  0.209335   ])
175     , -2387.96    , array([ 0.741456   ,  0.131794   ,  4.81195    ,  6.32779    ,  0.209545   ])
176     , -2065.56    , array([ 0.803771   ,  0.11637    ,  3.93842    ,  6.66022    ,  0.191208   ])
177     , -2065.56    , array([ 0.803771   ,  0.11637    ,  3.93842    ,  6.66022    ,  0.191208   ])
178     , -2064.41    , array([ 0.804575   ,  0.11637    ,  3.93842    ,  6.66022    ,  0.191208   ])
179     , -2066.67    , array([ 0.803771   ,  0.116486   ,  3.93842    ,  6.66022    ,  0.191208   ])
180     , -2065.23    , array([ 0.803771   ,  0.11637    ,  3.94236    ,  6.66022    ,  0.191208   ])
181     , -2066.21    , array([ 0.803771   ,  0.11637    ,  3.93842    ,  6.66688    ,  0.191208   ])
182     , -2065.71    , array([ 0.803771   ,  0.11637    ,  3.93842    ,  6.66022    ,  0.191399   ])
183     , -1981.34    , array([ 0.853452   ,  0.107641   ,  4.28886    ,  6.60399    ,  0.186589   ])
184     , -1981.34    , array([ 0.853452   ,  0.107641   ,  4.28886    ,  6.60399    ,  0.186589   ])
185     , -1980.95    , array([ 0.854306   ,  0.107641   ,  4.28886    ,  6.60399    ,  0.186589   ])
186     , -1980.66    , array([ 0.853452   ,  0.107748   ,  4.28886    ,  6.60399    ,  0.186589   ])
187     , -1981.29    , array([ 0.853452   ,  0.107641   ,  4.29315    ,  6.60399    ,  0.186589   ])
188     , -1980.79    , array([ 0.853452   ,  0.107641   ,  4.28886    ,  6.6106     ,  0.186589   ])
189     , -1981.68    , array([ 0.853452   ,  0.107641   ,  4.28886    ,  6.60399    ,  0.186776   ])
190     , -1954.08    , array([ 0.864164   ,  0.104489   ,  4.11254    ,  6.94447    ,  0.175252   ])
191     , -1954.08    , array([ 0.864164   ,  0.104489   ,  4.11254    ,  6.94447    ,  0.175252   ])
192     , -1953.64    , array([ 0.865029   ,  0.104489   ,  4.11254    ,  6.94447    ,  0.175252   ])
193     , -1953.55    , array([ 0.864164   ,  0.104593   ,  4.11254    ,  6.94447    ,  0.175252   ])
194     , -1953.92    , array([ 0.864164   ,  0.104489   ,  4.11665    ,  6.94447    ,  0.175252   ])
195     , -1953.66    , array([ 0.864164   ,  0.104489   ,  4.11254    ,  6.95142    ,  0.175252   ])
196     , -1954.38    , array([ 0.864164   ,  0.104489   ,  4.11254    ,  6.94447    ,  0.175427   ])
197     , -1905.63    , array([ 0.884047   ,  0.0981924  ,  3.9968     ,  7.57998    ,  0.150508   ])
198     , -1905.63    , array([ 0.884047   ,  0.0981924  ,  3.9968     ,  7.57998    ,  0.150508   ])
199     , -1905.21    , array([ 0.884932   ,  0.0981924  ,  3.9968     ,  7.57998    ,  0.150508   ])
200     , -1905.3     , array([ 0.884047   ,  0.0982906  ,  3.9968     ,  7.57998    ,  0.150508   ])
201     , -1905.43    , array([ 0.884047   ,  0.0981924  ,  4.0008     ,  7.57998    ,  0.150508   ])
202     , -1905.45    , array([ 0.884047   ,  0.0981924  ,  3.9968     ,  7.58757    ,  0.150508   ])
203     , -1905.92    , array([ 0.884047   ,  0.0981924  ,  3.9968     ,  7.57998    ,  0.150659   ])
204     , -1814.94    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
205     , -1814.94    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
206     , -1814.57    , array([ 0.914314   ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
207     , -1815.03    , array([ 0.9134     ,  0.0883457  ,  3.9466     ,  8.61331    ,  0.106254   ])
208     , -1814.74    , array([ 0.9134     ,  0.0882574  ,  3.95055    ,  8.61331    ,  0.106254   ])
209     , -1815.26    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.62192    ,  0.106254   ])
210     , -1815.24    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.10636    ])
218     , -1814.94    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
219     , -1814.94    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
220     , -1814.57    , array([ 0.914314   ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.106254   ])
221     , -1815.03    , array([ 0.9134     ,  0.0883457  ,  3.9466     ,  8.61331    ,  0.106254   ])
222     , -1814.74    , array([ 0.9134     ,  0.0882574  ,  3.95055    ,  8.61331    ,  0.106254   ])
223     , -1815.26    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.62193    ,  0.106254   ])
224     , -1815.24    , array([ 0.9134     ,  0.0882574  ,  3.9466     ,  8.61331    ,  0.10636    ])
225     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
226     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
227     , -1730.85    , array([ 0.94726    ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
228     , -1732.45    , array([ 0.946313   ,  0.0779818  ,  3.93156    ,  9.81914    ,  0.0664432  ])
229     , -1731.08    , array([ 0.946313   ,  0.0779038  ,  3.93549    ,  9.81914    ,  0.0664432  ])
230     , -1732.36    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.82897    ,  0.0664432  ])
231     , -1731.14    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0665097  ])
239     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
240     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
241     , -1730.85    , array([ 0.94726    ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
242     , -1732.45    , array([ 0.946313   ,  0.0779818  ,  3.93156    ,  9.81914    ,  0.0664432  ])
243     , -1731.08    , array([ 0.946313   ,  0.0779038  ,  3.93549    ,  9.81914    ,  0.0664432  ])
244     , -1732.36    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.82897    ,  0.0664432  ])
245     , -1731.14    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0665097  ])
253     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
254     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
255     , -1730.85    , array([ 0.94726    ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
256     , -1732.45    , array([ 0.946313   ,  0.0779818  ,  3.93156    ,  9.81914    ,  0.0664432  ])
257     , -1731.08    , array([ 0.946313   ,  0.0779038  ,  3.93549    ,  9.81914    ,  0.0664432  ])
258     , -1732.36    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.82897    ,  0.0664432  ])
259     , -1731.14    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0665097  ])
267     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
268     , -1731.15    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
269     , -1730.85    , array([ 0.94726    ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0664432  ])
270     , -1732.45    , array([ 0.946313   ,  0.0779818  ,  3.93156    ,  9.81914    ,  0.0664432  ])
271     , -1731.08    , array([ 0.946313   ,  0.0779038  ,  3.93549    ,  9.81914    ,  0.0664432  ])
272     , -1732.36    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.82897    ,  0.0664432  ])
273     , -1731.14    , array([ 0.946313   ,  0.0779038  ,  3.93156    ,  9.81914    ,  0.0665097  ])
274     , -1713.78    , array([ 0.960611   ,  0.0761007  ,  3.91791    ,  9.94297    ,  0.0623452  ])
275     , -1713.78    , array([ 0.960611   ,  0.0761007  ,  3.91791    ,  9.94297    ,  0.0623452  ])
276     , -1713.52    , array([ 0.961572   ,  0.0761007  ,  3.91791    ,  9.94297    ,  0.0623452  ])
277     , -1715.11    , array([ 0.960611   ,  0.0761768  ,  3.91791    ,  9.94297    ,  0.0623452  ])
278     , -1713.72    , array([ 0.960611   ,  0.0761007  ,  3.92183    ,  9.94297    ,  0.0623452  ])
279     , -1715       , array([ 0.960611   ,  0.0761007  ,  3.91791    ,  9.95291    ,  0.0623452  ])
280     , -1713.72    , array([ 0.960611   ,  0.0761007  ,  3.91791    ,  9.94297    ,  0.0624076  ])
281     , -1681.52    , array([ 0.983738   ,  0.0743177  ,  3.90454    ,  9.94159    ,  0.0593067  ])
282     , -1681.52    , array([ 0.983738   ,  0.0743177  ,  3.90454    ,  9.94159    ,  0.0593067  ])
283     , -1681.33    , array([ 0.984722   ,  0.0743177  ,  3.90454    ,  9.94159    ,  0.0593067  ])
284     , -1682.65    , array([ 0.983738   ,  0.074392   ,  3.90454    ,  9.94159    ,  0.0593067  ])
285     , -1681.47    , array([ 0.983738   ,  0.0743177  ,  3.90844    ,  9.94159    ,  0.0593067  ])
286     , -1682.61    , array([ 0.983738   ,  0.0743177  ,  3.90454    ,  9.95154    ,  0.0593067  ])
287     , -1681.5     , array([ 0.983738   ,  0.0743177  ,  3.90454    ,  9.94159    ,  0.0593661  ])
288     , -1624.6     , array([ 1.02299    ,  0.0718178  ,  3.91521    ,  9.74853    ,  0.0530503  ])
289     , -1624.6     , array([ 1.02299    ,  0.0718178  ,  3.91521    ,  9.74853    ,  0.0530503  ])
290     , -1624.51    , array([ 1.02401    ,  0.0718178  ,  3.91521    ,  9.74853    ,  0.0530503  ])
291     , -1625.57    , array([ 1.02299    ,  0.0718897  ,  3.91521    ,  9.74853    ,  0.0530503  ])
292     , -1624.58    , array([ 1.02299    ,  0.0718178  ,  3.91913    ,  9.74853    ,  0.0530503  ])
293     , -1625.56    , array([ 1.02299    ,  0.0718178  ,  3.91521    ,  9.75829    ,  0.0530503  ])
294     , -1624.56    , array([ 1.02299    ,  0.0718178  ,  3.91521    ,  9.74853    ,  0.0531034  ])
295     , -1534.32    , array([ 1.09544    ,  0.069927   ,  3.98066    ,  8.87933    ,  0.0462875  ])
296     , -1534.32    , array([ 1.09544    ,  0.069927   ,  3.98066    ,  8.87933    ,  0.0462875  ])
297     , -1534.36    , array([ 1.09654    ,  0.069927   ,  3.98066    ,  8.87933    ,  0.0462875  ])
298     , -1534.94    , array([ 1.09544    ,  0.0699969  ,  3.98066    ,  8.87933    ,  0.0462875  ])
299     , -1534.32    , array([ 1.09544    ,  0.069927   ,  3.98464    ,  8.87933    ,  0.0462875  ])
300     , -1534.99    , array([ 1.09544    ,  0.069927   ,  3.98066    ,  8.88821    ,  0.0462875  ])
301     , -1534.27    , array([ 1.09544    ,  0.069927   ,  3.98066    ,  8.87933    ,  0.0463338  ])
302     , -1446.86    , array([ 1.19797    ,  0.0713649  ,  4.15049    ,  7.08877    ,  0.0413743  ])
303     , -1446.86    , array([ 1.19797    ,  0.0713649  ,  4.15049    ,  7.08877    ,  0.0413743  ])
304     , -1447.03    , array([ 1.19917    ,  0.0713649  ,  4.15049    ,  7.08877    ,  0.0413743  ])
305     , -1447.3     , array([ 1.19797    ,  0.0714363  ,  4.15049    ,  7.08877    ,  0.0413743  ])
306     , -1446.91    , array([ 1.19797    ,  0.0713649  ,  4.15464    ,  7.08877    ,  0.0413743  ])
307     , -1447.27    , array([ 1.19797    ,  0.0713649  ,  4.15049    ,  7.09586    ,  0.0413743  ])
308     , -1446.71    , array([ 1.19797    ,  0.0713649  ,  4.15049    ,  7.08877    ,  0.0414157  ])
309     , -1419.59    , array([ 1.26145    ,  0.0777938  ,  4.344      ,  5.45836    ,  0.0457049  ])
310     , -1419.59    , array([ 1.26145    ,  0.0777938  ,  4.344      ,  5.45836    ,  0.0457049  ])
311     , -1419.87    , array([ 1.26271    ,  0.0777938  ,  4.344      ,  5.45836    ,  0.0457049  ])
312     , -1418.74    , array([ 1.26145    ,  0.0778717  ,  4.344      ,  5.45836    ,  0.0457049  ])
313     , -1419.6     , array([ 1.26145    ,  0.0777938  ,  4.34834    ,  5.45836    ,  0.0457049  ])
314     , -1419.53    , array([ 1.26145    ,  0.0777938  ,  4.344      ,  5.46382    ,  0.0457049  ])
315     , -1420.2     , array([ 1.26145    ,  0.0777938  ,  4.344      ,  5.45836    ,  0.0457506  ])
316     , -1384.99    , array([ 1.3016     ,  0.0821475  ,  4.53737    ,  4.43818    ,  0.0434656  ])
317     , -1384.99    , array([ 1.3016     ,  0.0821475  ,  4.53737    ,  4.43818    ,  0.0434656  ])
318     , -1385.31    , array([ 1.3029     ,  0.0821475  ,  4.53737    ,  4.43818    ,  0.0434656  ])
