87070   , -66529.2    , array([ 20.1901    ,  2.75415    ,  0.110551   ,  1.0311e-18 ,  0.034398   ])
87071   , -66530.3    , array([ 20.2103    ,  2.75415    ,  0.110551   ,  1.0311e-18 ,  0.034398   ])
87072   , -66540.4    , array([ 20.1901    ,  2.75691    ,  0.110551   ,  1.0311e-18 ,  0.034398   ])
87073   , -66529.2    , array([ 20.1901    ,  2.75415    ,  0.110662   ,  1.0311e-18 ,  0.034398   ])
87074   , -66529.2    , array([ 20.1901    ,  2.75415    ,  0.110551   ,  1.03213e-18,  0.034398   ])
87075   , -66519.5    , array([ 20.1901    ,  2.75415    ,  0.110551   ,  1.0311e-18 ,  0.0344324  ])
87076   , -66529.2    , array([ 20.1901    ,  2.75415    ,  0.110551   ,  1.0311e-18 ,  0.034398   ])
87077   , -42511      , array([ 18.6314    ,  1.2821     ,  0.110309   ,  1.0311e-18 ,  0.0662201  ])
87078   , -42511      , array([ 18.6314    ,  1.2821     ,  0.110309   ,  1.0311e-18 ,  0.0662201  ])
87079   , -42512.5    , array([ 18.6501    ,  1.2821     ,  0.110309   ,  1.0311e-18 ,  0.0662201  ])
87080   , -42536      , array([ 18.6314    ,  1.28338    ,  0.110309   ,  1.0311e-18 ,  0.0662201  ])
87081   , -42511.2    , array([ 18.6314    ,  1.2821     ,  0.110419   ,  1.0311e-18 ,  0.0662201  ])
87082   , -42511      , array([ 18.6314    ,  1.2821     ,  0.110309   ,  1.03213e-18,  0.0662201  ])
87083   , -42491      , array([ 18.6314    ,  1.2821     ,  0.110309   ,  1.0311e-18 ,  0.0662864  ])
87084   , -419105     , array([ 13.5106    ,  0.0602076  ,  0.109343   ,  1.0311e-18 ,  0.90953    ])
87085   , -419105     , array([ 13.5106    ,  0.0602076  ,  0.109343   ,  1.0311e-18 ,  0.90953    ])
87086   , -419131     , array([ 13.5242    ,  0.0602076  ,  0.109343   ,  1.0311e-18 ,  0.90953    ])
87087   , -418787     , array([ 13.5106    ,  0.0602679  ,  0.109343   ,  1.0311e-18 ,  0.90953    ])
87088   , -419070     , array([ 13.5106    ,  0.0602076  ,  0.109452   ,  1.0311e-18 ,  0.90953    ])
87089   , -419105     , array([ 13.5106    ,  0.0602076  ,  0.109343   ,  1.03213e-18,  0.90953    ])
87090   , -419369     , array([ 13.5106    ,  0.0602076  ,  0.109343   ,  1.0311e-18 ,  0.91044    ])
87091   , -12708.6    , array([ 17.1762    ,  0.591267   ,  0.110063   ,  1.0311e-18 ,  0.128509   ])
87092   , -12708.6    , array([ 17.1762    ,  0.591267   ,  0.110063   ,  1.0311e-18 ,  0.128509   ])
87093   , -12709.8    , array([ 17.1933    ,  0.591267   ,  0.110063   ,  1.0311e-18 ,  0.128509   ])
87094   , -12724.7    , array([ 17.1762    ,  0.591858   ,  0.110063   ,  1.0311e-18 ,  0.128509   ])
87095   , -12708.7    , array([ 17.1762    ,  0.591267   ,  0.110174   ,  1.0311e-18 ,  0.128509   ])
87096   , -12708.6    , array([ 17.1762    ,  0.591267   ,  0.110063   ,  1.03213e-18,  0.128509   ])
87097   , -12702.3    , array([ 17.1762    ,  0.591267   ,  0.110063   ,  1.0311e-18 ,  0.128637   ])
87098   , -9983.59    , array([ 16.7584    ,  0.467765   ,  0.109989   ,  1.0311e-18 ,  0.157072   ])
87099   , -9983.59    , array([ 16.7584    ,  0.467765   ,  0.109989   ,  1.0311e-18 ,  0.157072   ])
