757     , -1223.61    , array([ 0.0380956  ,  3.45916    ,  0.00470778 ,  0.0444069  ])
758     , -1224.77    , array([ 0.0381337  ,  3.45916    ,  0.00470778 ,  0.0444069  ])
759     , -1223.74    , array([ 0.0380956  ,  3.46262    ,  0.00470778 ,  0.0444069  ])
760     , -1222.51    , array([ 0.0380956  ,  3.45916    ,  0.00471249 ,  0.0444069  ])
761     , -1224.13    , array([ 0.0380956  ,  3.45916    ,  0.00470778 ,  0.0444513  ])
762     , -1223.61    , array([ 0.0380956  ,  3.45916    ,  0.00470778 ,  0.0444069  ])
763     , -167.892    , array([ 0.0190269  ,  3.20617    ,  0.00911382 ,  0.0325757  ])
764     , -167.892    , array([ 0.0190269  ,  3.20617    ,  0.00911382 ,  0.0325757  ])
765     , -167.847    , array([ 0.0190459  ,  3.20617    ,  0.00911382 ,  0.0325757  ])
766     , -167.901    , array([ 0.0190269  ,  3.20937    ,  0.00911382 ,  0.0325757  ])
767     , -167.912    , array([ 0.0190269  ,  3.20617    ,  0.00912294 ,  0.0325757  ])
768     , -167.554    , array([ 0.0190269  ,  3.20617    ,  0.00911382 ,  0.0326082  ])
775     , -167.884    , array([ 0.0190267  ,  3.20616    ,  0.00911391 ,  0.0325764  ])
776     , -167.884    , array([ 0.0190267  ,  3.20616    ,  0.00911391 ,  0.0325764  ])
777     , -167.839    , array([ 0.0190457  ,  3.20616    ,  0.00911391 ,  0.0325764  ])
778     , -167.893    , array([ 0.0190267  ,  3.20937    ,  0.00911391 ,  0.0325764  ])
779     , -167.904    , array([ 0.0190267  ,  3.20616    ,  0.00912302 ,  0.0325764  ])
780     , -167.547    , array([ 0.0190267  ,  3.20616    ,  0.00911391 ,  0.032609   ])
781     , -167.836    , array([ 0.0190257  ,  3.20612    ,  0.00911446 ,  0.0325814  ])
782     , -167.836    , array([ 0.0190257  ,  3.20612    ,  0.00911446 ,  0.0325814  ])
783     , -167.791    , array([ 0.0190448  ,  3.20612    ,  0.00911446 ,  0.0325814  ])
784     , -167.845    , array([ 0.0190257  ,  3.20933    ,  0.00911446 ,  0.0325814  ])
785     , -167.856    , array([ 0.0190257  ,  3.20612    ,  0.00912358 ,  0.0325814  ])
786     , -167.499    , array([ 0.0190257  ,  3.20612    ,  0.00911446 ,  0.032614   ])
787     , -37509.3    , array([ 0.00622075 ,  2.39475    ,  0.0349984  ,  0.959946   ])
788     , -37509.3    , array([ 0.00622075 ,  2.39475    ,  0.0349984  ,  0.959946   ])
789     , -37500.3    , array([ 0.00622697 ,  2.39475    ,  0.0349984  ,  0.959946   ])
