2413    , -2336.8     , array([ 0.247206   ,  0.337811   ,  1.35765e-15,  7.06238e-10])
2414    , -2336.8     , array([ 0.247453   ,  0.337811   ,  1.35765e-15,  7.06238e-10])
2415    , -2336.8     , array([ 0.247206   ,  0.338149   ,  1.35765e-15,  7.06238e-10])
2416    , -2336.8     , array([ 0.247206   ,  0.337811   ,  1.35901e-15,  7.06238e-10])
2417    , -2336.8     , array([ 0.247206   ,  0.337811   ,  1.35765e-15,  7.06944e-10])
2418    , -2336.8     , array([ 0.247206   ,  0.337811   ,  1.35765e-15,  7.06238e-10])
2419    , -2336.8     , array([ 0.247206   ,  0.337797   ,  1.35765e-15,  7.06256e-10])
2420    , -2336.8     , array([ 0.247206   ,  0.337797   ,  1.35765e-15,  7.06256e-10])
2421    , -2336.8     , array([ 0.247453   ,  0.337797   ,  1.35765e-15,  7.06256e-10])
2422    , -2336.8     , array([ 0.247206   ,  0.338135   ,  1.35765e-15,  7.06256e-10])
2423    , -2336.8     , array([ 0.247206   ,  0.337797   ,  1.35901e-15,  7.06256e-10])
2424    , -2336.8     , array([ 0.247206   ,  0.337797   ,  1.35765e-15,  7.06963e-10])
2425    , -2336.8     , array([ 0.247206   ,  0.337743   ,  1.35765e-15,  7.06332e-10])
2426    , -2336.8     , array([ 0.247206   ,  0.337743   ,  1.35765e-15,  7.06332e-10])
2427    , -2336.8     , array([ 0.247453   ,  0.337743   ,  1.35765e-15,  7.06332e-10])
2428    , -2336.8     , array([ 0.247206   ,  0.338081   ,  1.35765e-15,  7.06332e-10])
2429    , -2336.8     , array([ 0.247206   ,  0.337743   ,  1.35901e-15,  7.06332e-10])
2430    , -2336.8     , array([ 0.247206   ,  0.337743   ,  1.35765e-15,  7.07038e-10])
2431    , -2336.8     , array([ 0.247206   ,  0.337526   ,  1.35765e-15,  7.06633e-10])
2432    , -2336.8     , array([ 0.247206   ,  0.337526   ,  1.35765e-15,  7.06633e-10])
