21921   , -79070      , array([ 0.79939    ,  9.96282    ,  1.97497e-68,  2.30744e-12,  1.71896e-05])
21922   , -79070      , array([ 0.80019    ,  9.96282    ,  1.97497e-68,  2.30744e-12,  1.71896e-05])
21923   , -79070      , array([ 0.79939    ,  9.97279    ,  1.97497e-68,  2.30744e-12,  1.71896e-05])
21924   , -79070      , array([ 0.79939    ,  9.96282    ,  1.97695e-68,  2.30744e-12,  1.71896e-05])
21925   , -79070      , array([ 0.79939    ,  9.96282    ,  1.97497e-68,  2.30975e-12,  1.71896e-05])
21926   , -79069.9    , array([ 0.79939    ,  9.96282    ,  1.97497e-68,  2.30744e-12,  1.72068e-05])
21927   , -79070      , array([ 0.79939    ,  9.96282    ,  1.97497e-68,  2.30744e-12,  1.71896e-05])
21928   , -79013.1    , array([ 0.410945   ,  9.21004    ,  1.97497e-68,  2.30744e-12,  3.66008e-05])
21929   , -79013.1    , array([ 0.410945   ,  9.21004    ,  1.97497e-68,  2.30744e-12,  3.66008e-05])
21930   , -79013.2    , array([ 0.411356   ,  9.21004    ,  1.97497e-68,  2.30744e-12,  3.66008e-05])
21931   , -79013.1    , array([ 0.410945   ,  9.21926    ,  1.97497e-68,  2.30744e-12,  3.66008e-05])
21932   , -79013.1    , array([ 0.410945   ,  9.21004    ,  1.97695e-68,  2.30744e-12,  3.66008e-05])
21933   , -79013.1    , array([ 0.410945   ,  9.21004    ,  1.97497e-68,  2.30975e-12,  3.66008e-05])
21934   , -79013.1    , array([ 0.410945   ,  9.21004    ,  1.97497e-68,  2.30744e-12,  3.66375e-05])
21935   , -64322.8    , array([ 0.0287     ,  6.72633    ,  1.97497e-68,  2.30744e-12,  0.000752302])
21936   , -64322.8    , array([ 0.0287     ,  6.72633    ,  1.97497e-68,  2.30744e-12,  0.000752302])
21937   , -64332.6    , array([ 0.0287287  ,  6.72633    ,  1.97497e-68,  2.30744e-12,  0.000752302])
21938   , -64322.9    , array([ 0.0287     ,  6.73306    ,  1.97497e-68,  2.30744e-12,  0.000752302])
21939   , -64322.8    , array([ 0.0287     ,  6.72633    ,  1.97695e-68,  2.30744e-12,  0.000752302])
21940   , -64322.8    , array([ 0.0287     ,  6.72633    ,  1.97497e-68,  2.30975e-12,  0.000752302])
21941   , -64312.9    , array([ 0.0287     ,  6.72633    ,  1.97497e-68,  2.30744e-12,  0.000753054])
21949   , -64239.2    , array([ 0.0285862  ,  6.72318    ,  1.97497e-68,  2.30744e-12,  0.000755704])
21950   , -64239.2    , array([ 0.0285862  ,  6.72318    ,  1.97497e-68,  2.30744e-12,  0.000755704])
21951   , -64248.9    , array([ 0.0286148  ,  6.72318    ,  1.97497e-68,  2.30744e-12,  0.000755704])
21952   , -64239.3    , array([ 0.0285862  ,  6.7299     ,  1.97497e-68,  2.30744e-12,  0.000755704])
21953   , -64239.2    , array([ 0.0285862  ,  6.72318    ,  1.97695e-68,  2.30744e-12,  0.000755704])
21954   , -64239.2    , array([ 0.0285862  ,  6.72318    ,  1.97497e-68,  2.30975e-12,  0.000755704])
21955   , -64229.2    , array([ 0.0285862  ,  6.72318    ,  1.97497e-68,  2.30744e-12,  0.00075646 ])
21956   , -64155.2    , array([ 0.0284728  ,  6.72002    ,  1.97497e-68,  2.30744e-12,  0.000759126])
21957   , -64155.2    , array([ 0.0284728  ,  6.72002    ,  1.97497e-68,  2.30744e-12,  0.000759126])
21958   , -64165      , array([ 0.0285012  ,  6.72002    ,  1.97497e-68,  2.30744e-12,  0.000759126])
21959   , -64155.3    , array([ 0.0284728  ,  6.72674    ,  1.97497e-68,  2.30744e-12,  0.000759126])
21960   , -64155.2    , array([ 0.0284728  ,  6.72002    ,  1.97695e-68,  2.30744e-12,  0.000759126])
21961   , -64155.2    , array([ 0.0284728  ,  6.72002    ,  1.97497e-68,  2.30975e-12,  0.000759126])
21962   , -64145.3    , array([ 0.0284728  ,  6.72002    ,  1.97497e-68,  2.30744e-12,  0.000759885])
21970   , -64134.2    , array([ 0.0284444  ,  6.71923    ,  1.97497e-68,  2.30744e-12,  0.000759985])
21971   , -64134.2    , array([ 0.0284444  ,  6.71923    ,  1.97497e-68,  2.30744e-12,  0.000759985])
21972   , -64144      , array([ 0.0284729  ,  6.71923    ,  1.97497e-68,  2.30744e-12,  0.000759985])
21973   , -64134.3    , array([ 0.0284444  ,  6.72595    ,  1.97497e-68,  2.30744e-12,  0.000759985])
21974   , -64134.2    , array([ 0.0284444  ,  6.71923    ,  1.97695e-68,  2.30744e-12,  0.000759985])
21975   , -64134.2    , array([ 0.0284444  ,  6.71923    ,  1.97497e-68,  2.30975e-12,  0.000759985])
21976   , -64124.2    , array([ 0.0284444  ,  6.71923    ,  1.97497e-68,  2.30744e-12,  0.000760745])
21977   , -64113.1    , array([ 0.0284161  ,  6.71844    ,  1.97497e-68,  2.30744e-12,  0.000760845])
21978   , -64113.1    , array([ 0.0284161  ,  6.71844    ,  1.97497e-68,  2.30744e-12,  0.000760845])
21979   , -64122.9    , array([ 0.0284445  ,  6.71844    ,  1.97497e-68,  2.30744e-12,  0.000760845])
21980   , -64113.2    , array([ 0.0284161  ,  6.72516    ,  1.97497e-68,  2.30744e-12,  0.000760845])
21981   , -64113.1    , array([ 0.0284161  ,  6.71844    ,  1.97695e-68,  2.30744e-12,  0.000760845])
21982   , -64113.1    , array([ 0.0284161  ,  6.71844    ,  1.97497e-68,  2.30975e-12,  0.000760845])
21983   , -64103.2    , array([ 0.0284161  ,  6.71844    ,  1.97497e-68,  2.30744e-12,  0.000761606])
21984   , -484890     , array([ 0.00199048 ,  4.90838    ,  1.97497e-68,  2.30744e-12,  0.0155857  ])
21985   , -484890     , array([ 0.00199048 ,  4.90838    ,  1.97497e-68,  2.30744e-12,  0.0155857  ])
21986   , -484555     , array([ 0.00199248 ,  4.90838    ,  1.97497e-68,  2.30744e-12,  0.0155857  ])
21987   , -484891     , array([ 0.00199048 ,  4.91329    ,  1.97497e-68,  2.30744e-12,  0.0155857  ])
21988   , -484890     , array([ 0.00199048 ,  4.90838    ,  1.97695e-68,  2.30744e-12,  0.0155857  ])
21989   , -484890     , array([ 0.00199048 ,  4.90838    ,  1.97497e-68,  2.30975e-12,  0.0155857  ])
21990   , -485194     , array([ 0.00199048 ,  4.90838    ,  1.97497e-68,  2.30744e-12,  0.0156013  ])
21991   , -54460.9    , array([ 0.0160032  ,  6.27806    ,  1.97497e-68,  2.30744e-12,  0.00146057 ])
21992   , -54460.9    , array([ 0.0160032  ,  6.27806    ,  1.97497e-68,  2.30744e-12,  0.00146057 ])
21993   , -54461.7    , array([ 0.0160192  ,  6.27806    ,  1.97497e-68,  2.30744e-12,  0.00146057 ])
21994   , -54461      , array([ 0.0160032  ,  6.28434    ,  1.97497e-68,  2.30744e-12,  0.00146057 ])
21995   , -54460.9    , array([ 0.0160032  ,  6.27806    ,  1.97695e-68,  2.30744e-12,  0.00146057 ])
21996   , -54460.9    , array([ 0.0160032  ,  6.27806    ,  1.97497e-68,  2.30975e-12,  0.00146057 ])
21997   , -54459.5    , array([ 0.0160032  ,  6.27806    ,  1.97497e-68,  2.30744e-12,  0.00146203 ])
21998   , -54431.1    , array([ 0.0155724  ,  6.25787    ,  1.97497e-68,  2.30744e-12,  0.00150655 ])
21999   , -54431.1    , array([ 0.0155724  ,  6.25787    ,  1.97497e-68,  2.30744e-12,  0.00150655 ])
22000   , -54430.7    , array([ 0.015588   ,  6.25787    ,  1.97497e-68,  2.30744e-12,  0.00150655 ])
22001   , -54431.2    , array([ 0.0155724  ,  6.26413    ,  1.97497e-68,  2.30744e-12,  0.00150655 ])
22002   , -54431.1    , array([ 0.0155724  ,  6.25787    ,  1.97695e-68,  2.30744e-12,  0.00150655 ])
22003   , -54431.1    , array([ 0.0155724  ,  6.25787    ,  1.97497e-68,  2.30975e-12,  0.00150655 ])
22004   , -54431      , array([ 0.0155724  ,  6.25787    ,  1.97497e-68,  2.30744e-12,  0.00150806 ])
22005   , -54430.8    , array([ 0.0156125  ,  6.25976    ,  1.97497e-68,  2.30744e-12,  0.00150216 ])
22006   , -54430.8    , array([ 0.0156125  ,  6.25976    ,  1.97497e-68,  2.30744e-12,  0.00150216 ])
22007   , -54430.5    , array([ 0.0156281  ,  6.25976    ,  1.97497e-68,  2.30744e-12,  0.00150216 ])
22008   , -54430.9    , array([ 0.0156125  ,  6.26603    ,  1.97497e-68,  2.30744e-12,  0.00150216 ])
22009   , -54430.8    , array([ 0.0156125  ,  6.25976    ,  1.97695e-68,  2.30744e-12,  0.00150216 ])
22010   , -54430.8    , array([ 0.0156125  ,  6.25976    ,  1.97497e-68,  2.30975e-12,  0.00150216 ])
22011   , -54430.5    , array([ 0.0156125  ,  6.25976    ,  1.97497e-68,  2.30744e-12,  0.00150366 ])
22019   , -55012      , array([ 0.0141424  ,  6.1678     ,  1.97497e-68,  2.30744e-12,  0.0016994  ])
22020   , -55012      , array([ 0.0141424  ,  6.1678     ,  1.97497e-68,  2.30744e-12,  0.0016994  ])
22021   , -55006.1    , array([ 0.0141566  ,  6.1678     ,  1.97497e-68,  2.30744e-12,  0.0016994  ])
22022   , -55012.2    , array([ 0.0141424  ,  6.17397    ,  1.97497e-68,  2.30744e-12,  0.0016994  ])
22023   , -55012      , array([ 0.0141424  ,  6.1678     ,  1.97695e-68,  2.30744e-12,  0.0016994  ])
22024   , -55012      , array([ 0.0141424  ,  6.1678     ,  1.97497e-68,  2.30975e-12,  0.0016994  ])
22025   , -55017.1    , array([ 0.0141424  ,  6.1678     ,  1.97497e-68,  2.30744e-12,  0.0017011  ])
22026   , -54430.8    , array([ 0.0156068  ,  6.25942    ,  1.97497e-68,  2.30744e-12,  0.00150284 ])
22027   , -54430.8    , array([ 0.0156068  ,  6.25942    ,  1.97497e-68,  2.30744e-12,  0.00150284 ])
22028   , -54430.5    , array([ 0.0156224  ,  6.25942    ,  1.97497e-68,  2.30744e-12,  0.00150284 ])
22029   , -54430.9    , array([ 0.0156068  ,  6.26569    ,  1.97497e-68,  2.30744e-12,  0.00150284 ])
22030   , -54430.8    , array([ 0.0156068  ,  6.25942    ,  1.97695e-68,  2.30744e-12,  0.00150284 ])
22031   , -54430.8    , array([ 0.0156068  ,  6.25942    ,  1.97497e-68,  2.30975e-12,  0.00150284 ])
