167311  , -79089.4    , array([ 1.6201     ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167312  , -79089.4    , array([ 1.6201     ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167313  , -79089.4    , array([ 2.6201     ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167315  , -79089.4    , array([ 1.6201     ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167316  , -79089.4    , array([ 1.00207    ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167317  , -79089.4    , array([ 0.620103   ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167318  , -79089.4    , array([ 0.384035   ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167319  , -79089.4    , array([ 0.238137   ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167320  , -79089.3    , array([ 0.147967   ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167321  , -79089.2    , array([ 0.0922393  ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167322  , -79089.1    , array([ 0.0577974  ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167323  , -79088.9    , array([ 0.0365112  ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167324  , -79088.5    , array([ 0.0206753  ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167325  , -79088.5    , array([ 0.0206753  ,  6.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167326  , -79088.5    , array([ 0.0206753  ,  7.98861    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167327  , -79088.5    , array([ 0.0206753  ,  5.37057    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167328  , -79088.5    , array([ 0.0206753  ,  2.75254    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167330  , -79088.5    , array([ 0.0206753  ,  2.75254    ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167331  , -79088.5    , array([ 0.0206753  ,  1.1345     ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167332  , -79088.3    , array([ 0.0206753  ,  0.134505   ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167334  , -79088.4    , array([ 0.0206753  ,  0.516471   ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167336  , -79088.4    , array([ 0.0206753  ,  0.280403   ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
167337  , -79087.8    , array([ 0.0206753  ,  0.0443348  ,  2.21722e-75,  3.40514e-10,  2.4655e-08 ])
