[000:57:01]	584934.664322	[     0.243,      0.628,      0.450,  7.056e-07,      0.096,  5.668e-10,      0.837,      2.671]	rm
[000:57:13]	849557.056222	[     0.161,      0.628,      0.250,  7.056e-07,      0.096,  5.668e-10,      0.837,      4.755]	rm
[000:57:18]	250603.447801	[     7.279,      0.246,      0.903,      0.026,  3.339e-05,      0.471,      5.000,      2.968]	rm
[000:57:26]	255317.793083	[     7.279,      0.169,      0.903,      0.026,  3.339e-05,      0.685,      4.206,      2.968]	rm
[000:58:10]	1121054.11554	[     0.718,      5.060,      0.036,      3.839,  1.004e-11,  4.553e-08,      3.065,      4.056]	rm
[000:59:00]	1117404.71217	[     0.915,      5.060,      0.036,      3.839,  1.004e-11,  4.553e-08,      3.065,      4.056]	rm
[000:59:04]	797758.15638	[     0.140,     65.637,      2.674,  5.681e-12,  4.333e-06,      0.253,      3.013,      0.451]	c
[000:59:09]	155366.32316	[    15.208,      2.677,      3.032,      0.052,      0.005,  1.191e-06,      2.685,      1.821]	c
[000:59:18]	397672.334493	[     0.251,      8.551,      2.733,  1.766e-05,      0.054,  1.948e-08,      4.327,      4.916]	c
[000:59:51]	254833.45093	[     9.490,      0.184,      0.089,      0.140,      9.074,      0.004,      4.971,      4.379]	r
[001:01:13]	968476.778033	[     0.020,      0.678,     16.266,      0.001,      0.001,  1.178e-06,      0.343,      4.219]	r
[001:01:21]	398077.927965	[     0.251,      9.142,      2.733,  1.766e-05,      0.054,  1.898e-08,      4.327,      4.916]	cm
[001:01:30]	419001.92323	[     0.251,      3.588,      2.733,  1.766e-05,      0.054,  2.356e-08,      4.327,      4.916]	cm
[001:01:34]	145817.835813	[    14.989,      2.677,      3.032,      0.018,      0.005,  1.191e-06,      2.685,      1.199]	cm
[001:01:40]	175070.208206	[    20.082,      2.677,      3.032,      0.054,      0.005,  1.191e-06,      2.685,      2.378]	cm
[001:01:48]	243626.268683	[     6.026,      0.246,      0.903,      0.026,  4.320e-05,      0.471,      5.000,      4.058]	rmm
[001:01:53]	266631.344451	[     9.920,      0.246,      0.903,      0.026,  2.386e-05,      0.471,      5.000,      2.034]	rmm
[001:01:58]	710741.881115	[     0.140,      2.677,      2.674,  5.681e-12,  4.333e-06,  1.191e-06,      2.685,      0.451]	c
[001:02:36]	770034.092965	[     9.490,      0.184,      0.089,  1.766e-05,      9.074,  1.948e-08,      4.971,      4.916]	c
[001:02:44]	890575.43441	[     0.251,      8.551,      0.903,  1.766e-05,  3.339e-05,  1.948e-08,      4.327,      4.916]	c
[001:03:05]	367326.127964	[    11.226,      0.605,      1.396,  3.750e-10,      8.084,      0.001,      2.906,      3.038]	r
[001:03:09]	115906.558778	[    14.260,      4.252,      1.553,      0.548,      0.004,  2.468e-06,      3.801,      0.848]	r
[001:03:24]	27813.0224449	[     0.941,      0.241,     23.493,      0.001,      1.492,      9.674,      0.576,      1.847]	rm
[001:03:37]	28005.6912808	[     0.941,      0.241,     23.493,      0.001,      1.492,      9.674,      0.296,      1.847]	rm
[001:03:56]	44252.8584689	[     0.901,      0.120,      4.833,      1.198,  3.230e-09,      4.946,      3.160,      4.687]	rm
[001:04:29]	34499.1138277	[     0.901,      0.120,      4.833,      1.198,  3.230e-09,      8.628,      3.160,      4.687]	rm
[001:04:34]	115094.691033	[    14.260,      4.252,      1.553,      0.548,      0.005,  2.468e-06,      3.801,      0.848]	rm
[001:04:38]	116642.561432	[    14.260,      4.252,      1.553,      0.548,      0.003,  2.468e-06,      3.801,      0.848]	rm
[001:04:42]	215175.253818	[     0.251,      9.142,     23.493,  1.766e-05,      1.492,  1.898e-08,      0.485,      1.847]	c
[001:04:47]	245693.43472	[    14.989,      9.142,      2.733,  1.766e-05,      0.005,  1.191e-06,      2.685,      4.916]	c
[001:04:52]	80136.382769	[     0.901,      4.252,      4.833,      0.548,      0.004,      6.744,      3.160,      0.848]	c
[001:05:02]	750071.031678	[     0.133,      0.188,     91.603,      0.003,  1.153e-08,      0.041,      0.559,      3.167]	r
[001:05:06]	184107.167988	[     2.190,      0.535,      3.147,  2.583e-04,      0.041,      0.551,      4.789,      1.756]	r
[001:05:10]	234699.082008	[     0.192,      9.142,     23.493,  1.766e-05,      1.492,  1.898e-08,      0.485,      1.847]	cm
[001:05:14]	197970.141862	[     0.324,      9.142,     23.493,  1.766e-05,      1.492,  1.898e-08,      0.485,      1.847]	cm
[001:05:19]	274593.255699	[    10.266,      5.185,      2.733,  1.766e-05,      0.005,  1.191e-06,      2.685,      4.916]	cm
[001:05:23]	234144.575974	[    21.833,     14.007,      2.733,  1.766e-05,      0.005,  1.191e-06,      2.685,      4.916]	cm
[001:05:37]	27777.9673911	[     0.941,      0.241,     20.725,      0.001,      1.492,      9.674,      0.485,      1.847]	rm
[001:05:54]	27999.7360591	[     0.941,      0.241,     27.176,      0.001,      1.492,      9.674,      0.485,      1.847]	rm
[001:06:25]	30593.1833116	[     2.190,      0.120,      3.147,      1.198,      0.041,      8.628,      3.160,      4.687]	c
[001:06:50]	38105.6684541	[     0.901,      0.120,      4.833,      1.198,  3.230e-09,      6.744,      3.160,      4.687]	c
[001:07:03]	21483.4737223	[     0.941,      0.241,      1.553,      0.548,      1.492,      9.674,      3.801,      1.847]	c
[001:07:09]	506678.500537	[     0.085,      0.114,      1.245,  1.250e-05,      0.075,      0.081,      4.410,      0.990]	r
[001:07:15]	1243784.42899	[     1.214,      0.073,     14.939,  1.845e-08,  2.818e-11,      0.005,      1.292,      1.099]	r
[001:07:30]	31736.101798	[     0.512,      0.241,      1.553,      0.449,      1.492,      9.674,      3.801,      1.847]	cm
[001:07:47]	19438.6737793	[     1.248,      0.241,      1.553,      0.700,      1.492,      9.674,      3.801,      1.847]	cm
[001:08:03]	27637.3077982	[     0.941,      0.241,     20.725,      0.001,      1.492,      9.674,      0.485,      2.105]	rmm
[001:08:12]	28250.5222879	[     0.941,      0.241,     20.725,      0.001,      1.492,      9.674,      0.485,      1.246]	rmm
[001:08:21]	35984.7512972	[     0.941,      0.241,     18.595,      0.001,      1.492,      5.858,      0.485,      1.847]	rm
[001:08:35]	27688.2577171	[     0.941,      0.241,     30.872,      0.001,      1.492,     10.000,      0.485,      1.847]	rm
[001:08:50]	292237.474311	[     0.085,      0.114,      1.245,      0.001,      0.075,      9.674,      0.485,      1.847]	c
[001:09:00]	22891.0599009	[     0.941,      0.241,      1.553,      1.198,      1.492,      6.744,      3.801,      1.847]	c
[001:09:04]	734885.856632	[     0.941,      0.241,      2.733,  1.766e-05,      0.005,  1.191e-06,      2.685,      1.847]	c
[001:09:09]	288149.693691	[    16.900,      3.726,      0.255,      0.789,      0.038,  1.145e-11,      2.968,      1.660]	r
[001:10:18]	703462.762745	[     0.011,      0.097,      0.107,      0.106,  1.559e-08,      0.169,      2.655,      1.907]	r
[001:10:34]	27324.0502585	[     0.941,      0.241,     20.725,      0.001,      1.492,      9.940,      0.485,      2.105]	rmmm
[001:10:45]	34941.8418661	[     0.941,      0.241,     20.725,      0.001,      1.492,      6.137,      0.485,      2.105]	rmmm
[001:11:00]	27485.9041653	[     0.941,      0.241,     30.872,      0.001,      1.492,     10.000,      0.738,      1.847]	rmm
[001:11:14]	27730.2651079	[     0.941,      0.241,     30.872,      0.001,      1.492,     10.000,      0.429,      1.847]	rmm
[001:11:30]	19089.7161571	[     1.248,      0.265,      1.553,      0.700,      1.492,      9.674,      3.776,      1.847]	cmm
[001:11:45]	21528.7203653	[     1.248,      0.224,      1.553,      0.700,      1.492,      9.674,      5.000,      1.847]	cmm
[001:12:01]	20960.1638875	[     0.941,      0.241,      1.553,      1.198,      1.492,      9.674,      3.801,      1.847]	c
[001:12:18]	20770.2279005	[     0.941,      0.241,      1.553,      0.700,      1.492,      9.674,      3.801,      2.105]	c
[001:12:33]	159498.648025	[     0.941,      0.114,      1.245,      0.001,      0.075,      9.674,      0.485,      1.847]	c
[001:12:38]	325939.652289	[     0.390,      1.364,      0.508,      0.562,  7.010e-08,      0.015,      0.702,      3.481]	r
[001:12:43]	598626.90098	[     0.057,      1.544,      0.529,  1.437e-04,  1.626e-08,      1.756,      0.644,      0.464]	r
[001:12:59]	28402.0974821	[     0.941,      0.207,     30.872,      0.001,      1.492,     10.000,      0.738,      1.847]	rmmm
[001:13:15]	27390.6281017	[     0.941,      0.248,     30.872,      0.001,      1.492,     10.000,      0.738,      1.847]	rmmm
[001:13:25]	25807.1713855	[     1.175,      0.241,      2.245,      0.700,      1.492,      5.134,      3.801,      2.105]	cm
[001:13:43]	21567.7260874	[     0.760,      0.241,      0.974,      0.700,      1.492,     10.000,      3.801,      2.105]	cm
[001:14:00]	19190.6228197	[     1.248,      0.241,      1.553,      0.700,      1.014,      9.674,      3.801,      1.847]	cmm
[001:14:14]	22299.0602859	[     1.248,      0.241,      1.553,      0.700,      2.411,      9.674,      3.801,      1.847]	cmm
[001:14:30]	16881.5448052	[     1.248,      0.241,      1.553,      0.700,      1.492,     10.000,      0.738,      1.847]	c
[001:14:45]	19438.6737793	[     1.248,      0.241,      1.553,      0.700,      1.492,      9.674,      3.801,      1.847]	c
[001:14:59]	131694.267306	[     0.941,      0.241,      1.553,      0.001,      0.075,      9.674,      0.485,      1.847]	c
[001:15:13]	485683.852887	[     0.079,     34.926,      1.525,  1.382e-12,      0.098,  5.109e-07,      3.563,      2.631]	r
[001:16:44]	463179.771523	[     2.442,      0.017,      1.872,      0.001,      0.002,      0.751,      2.528,      4.287]	r
[001:16:56]	27588.8586675	[     0.941,      0.221,     30.872,      0.001,      1.612,     10.000,      0.738,      1.431]	rmmmm
[001:17:17]	28323.2706735	[     0.941,      0.279,     30.872,      0.001,      1.254,     10.000,      0.738,      2.609]	rmmmm
[001:17:32]	20837.6496378	[     1.248,      0.241,      1.553,      0.700,      2.006,      9.674,      3.801,      1.847]	cm
[001:17:46]	20301.4088701	[     1.248,      0.241,      1.553,      0.700,      0.690,      9.674,      3.801,      1.847]	cm
[001:18:04]	21857.4358404	[     0.760,      0.241,      1.099,      0.700,      1.492,     10.000,      3.801,      2.105]	cmm
[001:18:20]	21159.1282234	[     0.760,      0.241,      0.475,      0.700,      1.492,     10.000,      3.801,      2.105]	cmm
[001:18:35]	123366.187105	[     1.248,      0.241,      1.553,      0.001,      0.075,      9.674,      0.485,      1.847]	c
[001:18:49]	19190.6228197	[     1.248,      0.241,      1.553,      0.700,      1.014,      9.674,      3.801,      1.847]	c
[001:19:05]	23330.6169614	[     0.760,      0.241,      0.974,      0.700,      1.014,      9.674,      3.801,      2.105]	c
[001:19:11]	151575.400416	[     0.268,      0.662,      3.998,      0.011,      0.203,      5.225,      4.164,      1.417]	r
[001:19:15]	77771.3697044	[    12.628,     20.023,     12.283,  6.833e-05,      0.309,      0.001,      2.687,      0.229]	r
[001:19:19]	77769.9291732	[    12.628,     20.023,     12.283,  9.144e-05,      0.309,      0.001,      2.687,      0.229]	rm
[001:19:24]	77773.2662953	[    12.628,     20.023,     12.283,  3.796e-05,      0.309,      0.001,      2.687,      0.229]	rm
[001:19:38]	18781.4344588	[     1.248,      0.265,      1.553,      0.700,      1.328,      9.674,      3.776,      1.847]	cmmm
[001:19:51]	20221.0612606	[     1.248,      0.265,      1.553,      0.700,      1.887,      9.674,      3.776,      1.847]	cmmm
[001:20:03]	26387.9884166	[     1.132,      0.221,     30.872,      0.001,      2.348,     10.000,      0.656,      1.394]	rmmmmm
[001:20:18]	28998.6126675	[     0.848,      0.221,     30.872,      0.001,      1.539,     10.000,      0.932,      1.759]	rmmmmm
[001:20:29]	80924.9583273	[    12.628,      0.221,     30.872,      0.001,      0.309,     10.000,      0.738,      1.431]	c
[001:20:34]	137030.367157	[     1.248,     20.023,      1.553,  6.833e-05,      0.690,      0.001,      3.801,      0.229]	c
[001:20:48]	19569.8838133	[     1.248,      0.241,      0.475,      0.700,      1.492,     10.000,      3.801,      1.847]	c
[001:20:53]	770471.725692	[     0.215,      0.360,      1.462,  1.628e-07,      0.001,      0.004,      4.620,      2.289]	r
[001:22:58]	633780.665113	[     1.418,      0.307,      0.013,      0.704,  9.199e-06,      0.003,      4.508,      4.266]	r
[001:23:03]	120565.701809	[     1.248,     17.209,      1.553,  9.117e-05,      0.690,      0.001,      2.652,      0.229]	cm
