62965   , -89918.3    , array([ 0.013883   ,  0.0836465  ,  1.13704e-15,  0.133075   ,  0.0107167  ])
63034   , -19973.4    , array([ 0.0420043  ,  0.0346296  ,  1.13704e-15,  0.132928   ,  0.00909021 ])
63042   , -19959.8    , array([ 0.0419924  ,  0.0346186  ,  1.13704e-15,  0.13293    ,  0.00907826 ])
63043   , -19959.8    , array([ 0.0419924  ,  0.0346186  ,  1.13704e-15,  0.13293    ,  0.00907826 ])
63044   , -19935.8    , array([ 0.0420344  ,  0.0346186  ,  1.13704e-15,  0.13293    ,  0.00907826 ])
63045   , -19969      , array([ 0.0419924  ,  0.0346532  ,  1.13704e-15,  0.13293    ,  0.00907826 ])
63046   , -19959.8    , array([ 0.0419924  ,  0.0346186  ,  1.13818e-15,  0.13293    ,  0.00907826 ])
63047   , -19959.8    , array([ 0.0419924  ,  0.0346186  ,  1.13704e-15,  0.133063   ,  0.00907826 ])
63048   , -19973.1    , array([ 0.0419924  ,  0.0346186  ,  1.13704e-15,  0.13293    ,  0.00908735 ])
63049   , -19959.5    , array([ 0.0419805  ,  0.0346075  ,  1.13704e-15,  0.132933   ,  0.0090754  ])
63050   , -19959.5    , array([ 0.0419805  ,  0.0346075  ,  1.13704e-15,  0.132933   ,  0.0090754  ])
63051   , -19935.5    , array([ 0.0420225  ,  0.0346075  ,  1.13704e-15,  0.132933   ,  0.0090754  ])
63052   , -19968.7    , array([ 0.0419805  ,  0.0346422  ,  1.13704e-15,  0.132933   ,  0.0090754  ])
63053   , -19959.5    , array([ 0.0419805  ,  0.0346075  ,  1.13818e-15,  0.132933   ,  0.0090754  ])
63054   , -19959.5    , array([ 0.0419805  ,  0.0346075  ,  1.13704e-15,  0.133066   ,  0.0090754  ])
63055   , -19972.8    , array([ 0.0419805  ,  0.0346075  ,  1.13704e-15,  0.132933   ,  0.00908448 ])
63063   , -19959.5    , array([ 0.0419775  ,  0.0346048  ,  1.13704e-15,  0.132934   ,  0.00907469 ])
63064   , -19959.5    , array([ 0.0419775  ,  0.0346048  ,  1.13704e-15,  0.132934   ,  0.00907469 ])
63065   , -19935.5    , array([ 0.0420195  ,  0.0346048  ,  1.13704e-15,  0.132934   ,  0.00907469 ])
63066   , -19968.6    , array([ 0.0419775  ,  0.0346394  ,  1.13704e-15,  0.132934   ,  0.00907469 ])
63067   , -19959.5    , array([ 0.0419775  ,  0.0346048  ,  1.13818e-15,  0.132934   ,  0.00907469 ])
63068   , -19959.5    , array([ 0.0419775  ,  0.0346048  ,  1.13704e-15,  0.133067   ,  0.00907469 ])
63069   , -19972.7    , array([ 0.0419775  ,  0.0346048  ,  1.13704e-15,  0.132934   ,  0.00908376 ])
63070   , -19959.4    , array([ 0.0419745  ,  0.034602   ,  1.13704e-15,  0.132935   ,  0.00907397 ])
63071   , -19959.4    , array([ 0.0419745  ,  0.034602   ,  1.13704e-15,  0.132935   ,  0.00907397 ])
63072   , -19935.4    , array([ 0.0420165  ,  0.034602   ,  1.13704e-15,  0.132935   ,  0.00907397 ])
63073   , -19968.6    , array([ 0.0419745  ,  0.0346366  ,  1.13704e-15,  0.132935   ,  0.00907397 ])
63074   , -19959.4    , array([ 0.0419745  ,  0.034602   ,  1.13818e-15,  0.132935   ,  0.00907397 ])
63075   , -19959.4    , array([ 0.0419745  ,  0.034602   ,  1.13704e-15,  0.133068   ,  0.00907397 ])
63076   , -19972.7    , array([ 0.0419745  ,  0.034602   ,  1.13704e-15,  0.132935   ,  0.00908305 ])
63084   , -19959.4    , array([ 0.0419738  ,  0.0346013  ,  1.13704e-15,  0.132935   ,  0.00907379 ])
63085   , -19959.4    , array([ 0.0419738  ,  0.0346013  ,  1.13704e-15,  0.132935   ,  0.00907379 ])
63086   , -19935.4    , array([ 0.0420157  ,  0.0346013  ,  1.13704e-15,  0.132935   ,  0.00907379 ])
63087   , -19968.5    , array([ 0.0419738  ,  0.034636   ,  1.13704e-15,  0.132935   ,  0.00907379 ])
63088   , -19959.4    , array([ 0.0419738  ,  0.0346013  ,  1.13818e-15,  0.132935   ,  0.00907379 ])
63089   , -19959.4    , array([ 0.0419738  ,  0.0346013  ,  1.13704e-15,  0.133068   ,  0.00907379 ])
63090   , -19972.6    , array([ 0.0419738  ,  0.0346013  ,  1.13704e-15,  0.132935   ,  0.00908287 ])
63091   , -19959.3    , array([ 0.041973   ,  0.0346006  ,  1.13704e-15,  0.132935   ,  0.00907361 ])
63092   , -19959.3    , array([ 0.041973   ,  0.0346006  ,  1.13704e-15,  0.132935   ,  0.00907361 ])
63093   , -19935.4    , array([ 0.042015   ,  0.0346006  ,  1.13704e-15,  0.132935   ,  0.00907361 ])
63094   , -19968.5    , array([ 0.041973   ,  0.0346353  ,  1.13704e-15,  0.132935   ,  0.00907361 ])
63095   , -19959.3    , array([ 0.041973   ,  0.0346006  ,  1.13818e-15,  0.132935   ,  0.00907361 ])
63096   , -19959.4    , array([ 0.041973   ,  0.0346006  ,  1.13704e-15,  0.133068   ,  0.00907361 ])
63097   , -19972.6    , array([ 0.041973   ,  0.0346006  ,  1.13704e-15,  0.132935   ,  0.00908269 ])
63098   , -17257.6    , array([ 0.00846084 ,  0.00572853 ,  1.13704e-15,  0.150558   ,  0.00153546 ])
63099   , -17257.6    , array([ 0.00846084 ,  0.00572853 ,  1.13704e-15,  0.150558   ,  0.00153546 ])
63100   , -17237      , array([ 0.00846931 ,  0.00572853 ,  1.13704e-15,  0.150558   ,  0.00153546 ])
63101   , -17266      , array([ 0.00846084 ,  0.00573426 ,  1.13704e-15,  0.150558   ,  0.00153546 ])
63102   , -17257.6    , array([ 0.00846084 ,  0.00572853 ,  1.13818e-15,  0.150558   ,  0.00153546 ])
63103   , -17257.6    , array([ 0.00846084 ,  0.00572853 ,  1.13704e-15,  0.150709   ,  0.00153546 ])
63104   , -17269.4    , array([ 0.00846084 ,  0.00572853 ,  1.13704e-15,  0.150558   ,  0.00153699 ])
63105   , -17257.5    , array([ 0.00846077 ,  0.00572847 ,  1.13704e-15,  0.150558   ,  0.00153544 ])
63106   , -17257.5    , array([ 0.00846077 ,  0.00572847 ,  1.13704e-15,  0.150558   ,  0.00153544 ])
63107   , -17237      , array([ 0.00846923 ,  0.00572847 ,  1.13704e-15,  0.150558   ,  0.00153544 ])
63108   , -17265.9    , array([ 0.00846077 ,  0.0057342  ,  1.13704e-15,  0.150558   ,  0.00153544 ])
63109   , -17257.5    , array([ 0.00846077 ,  0.00572847 ,  1.13818e-15,  0.150558   ,  0.00153544 ])
63110   , -17257.5    , array([ 0.00846077 ,  0.00572847 ,  1.13704e-15,  0.150709   ,  0.00153544 ])
63111   , -17269.4    , array([ 0.00846077 ,  0.00572847 ,  1.13704e-15,  0.150558   ,  0.00153698 ])
63112   , -17257.5    , array([ 0.00846069 ,  0.00572841 ,  1.13704e-15,  0.150559   ,  0.00153543 ])
63113   , -17257.5    , array([ 0.00846069 ,  0.00572841 ,  1.13704e-15,  0.150559   ,  0.00153543 ])
63114   , -17237      , array([ 0.00846916 ,  0.00572841 ,  1.13704e-15,  0.150559   ,  0.00153543 ])
63115   , -17265.9    , array([ 0.00846069 ,  0.00573414 ,  1.13704e-15,  0.150559   ,  0.00153543 ])
63116   , -17257.5    , array([ 0.00846069 ,  0.00572841 ,  1.13818e-15,  0.150559   ,  0.00153543 ])
63117   , -17257.5    , array([ 0.00846069 ,  0.00572841 ,  1.13704e-15,  0.150709   ,  0.00153543 ])
63118   , -17269.4    , array([ 0.00846069 ,  0.00572841 ,  1.13704e-15,  0.150559   ,  0.00153696 ])
63119   , -15631.1    , array([ 0.00379867 ,  0.00233087 ,  1.13704e-15,  0.160228   ,  0.000631629])
63120   , -15631.1    , array([ 0.00379867 ,  0.00233087 ,  1.13704e-15,  0.160228   ,  0.000631629])
63121   , -15612.5    , array([ 0.00380247 ,  0.00233087 ,  1.13704e-15,  0.160228   ,  0.000631629])
63122   , -15639      , array([ 0.00379867 ,  0.0023332  ,  1.13704e-15,  0.160228   ,  0.000631629])
63123   , -15631.1    , array([ 0.00379867 ,  0.00233087 ,  1.13818e-15,  0.160228   ,  0.000631629])
63124   , -15631.1    , array([ 0.00379867 ,  0.00233087 ,  1.13704e-15,  0.160388   ,  0.000631629])
63125   , -15641.7    , array([ 0.00379867 ,  0.00233087 ,  1.13704e-15,  0.160228   ,  0.000632261])
63126   , -14591      , array([ 0.00223924 ,  0.00128759 ,  1.13704e-15,  0.166947   ,  0.000351444])
63127   , -14591      , array([ 0.00223924 ,  0.00128759 ,  1.13704e-15,  0.166947   ,  0.000351444])
63128   , -14573.7    , array([ 0.00224148 ,  0.00128759 ,  1.13704e-15,  0.166947   ,  0.000351444])
63129   , -14598.6    , array([ 0.00223924 ,  0.00128888 ,  1.13704e-15,  0.166947   ,  0.000351444])
63130   , -14591      , array([ 0.00223924 ,  0.00128759 ,  1.13818e-15,  0.166947   ,  0.000351444])
63131   , -14591      , array([ 0.00223924 ,  0.00128759 ,  1.13704e-15,  0.167114   ,  0.000351444])
63132   , -14600.8    , array([ 0.00223924 ,  0.00128759 ,  1.13704e-15,  0.166947   ,  0.000351795])
63133   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63134   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63135   , -14231.3    , array([ 0.00187281 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63136   , -14255.6    , array([ 0.00187094 ,  0.00105337 ,  1.13704e-15,  0.169295   ,  0.000287932])
63137   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13818e-15,  0.169295   ,  0.000287932])
63138   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169464   ,  0.000287932])
63139   , -14257.7    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.00028822 ])
63147   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63148   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63149   , -14231.3    , array([ 0.00187281 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.000287932])
63150   , -14255.6    , array([ 0.00187094 ,  0.00105337 ,  1.13704e-15,  0.169295   ,  0.000287932])
63151   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13818e-15,  0.169295   ,  0.000287932])
63152   , -14248.2    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169464   ,  0.000287932])
63153   , -14257.7    , array([ 0.00187094 ,  0.00105231 ,  1.13704e-15,  0.169295   ,  0.00028822 ])
63154   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63155   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63156   , -14155.3    , array([ 0.0017988  ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63157   , -14179.5    , array([ 0.001797   ,  0.00100673 ,  1.13704e-15,  0.169827   ,  0.000275337])
63158   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13818e-15,  0.169827   ,  0.000275337])
63159   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169996   ,  0.000275337])
63160   , -14181.5    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275612])
63168   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63169   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63170   , -14155.3    , array([ 0.0017988  ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63171   , -14179.5    , array([ 0.001797   ,  0.00100673 ,  1.13704e-15,  0.169827   ,  0.000275337])
63172   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13818e-15,  0.169827   ,  0.000275337])
63173   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169996   ,  0.000275337])
63174   , -14181.5    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275612])
63182   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63183   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63184   , -14155.3    , array([ 0.0017988  ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275337])
63185   , -14179.5    , array([ 0.001797   ,  0.00100673 ,  1.13704e-15,  0.169827   ,  0.000275337])
63186   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13818e-15,  0.169827   ,  0.000275337])
63187   , -14172.1    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169996   ,  0.000275337])
63188   , -14181.5    , array([ 0.001797   ,  0.00100573 ,  1.13704e-15,  0.169827   ,  0.000275612])
63192   , -14168.2    , array([ 0.0017863  ,  0.00100001 ,  1.13704e-15,  0.169905   ,  0.000273519])
63196   , -14169.1    , array([ 0.00179418 ,  0.00100396 ,  1.13704e-15,  0.169847   ,  0.000274859])
63197   , -14169.1    , array([ 0.00179418 ,  0.00100396 ,  1.13704e-15,  0.169847   ,  0.000274859])
63198   , -14152.3    , array([ 0.00179598 ,  0.00100396 ,  1.13704e-15,  0.169847   ,  0.000274859])
63199   , -14176.5    , array([ 0.00179418 ,  0.00100496 ,  1.13704e-15,  0.169847   ,  0.000274859])
63200   , -14169.1    , array([ 0.00179418 ,  0.00100396 ,  1.13818e-15,  0.169847   ,  0.000274859])
63201   , -14169.1    , array([ 0.00179418 ,  0.00100396 ,  1.13704e-15,  0.170017   ,  0.000274859])
63202   , -14178.6    , array([ 0.00179418 ,  0.00100396 ,  1.13704e-15,  0.169847   ,  0.000275134])
63203   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63204   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63205   , -14146.9    , array([ 0.00179076 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63206   , -14171      , array([ 0.00178897 ,  0.00100169 ,  1.13704e-15,  0.169886   ,  0.000273974])
63207   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13818e-15,  0.169886   ,  0.000273974])
63208   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.170056   ,  0.000273974])
63209   , -14173.1    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000274248])
63213   , -14169.2    , array([ 0.00178721 ,  0.00100058 ,  1.13704e-15,  0.169899   ,  0.000273673])
63217   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63218   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63219   , -14146.9    , array([ 0.00179076 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63220   , -14171      , array([ 0.00178897 ,  0.00100169 ,  1.13704e-15,  0.169886   ,  0.000273974])
63221   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13818e-15,  0.169886   ,  0.000273974])
63222   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.170056   ,  0.000273974])
63223   , -14173.1    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000274248])
63224   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63225   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63226   , -14146.9    , array([ 0.00179076 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000273974])
63227   , -14171      , array([ 0.00178897 ,  0.00100169 ,  1.13704e-15,  0.169886   ,  0.000273974])
63228   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13818e-15,  0.169886   ,  0.000273974])
63229   , -14163.7    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.170056   ,  0.000273974])
63230   , -14173.1    , array([ 0.00178897 ,  0.00100069 ,  1.13704e-15,  0.169886   ,  0.000274248])
63231   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63232   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63233   , -14145.9    , array([ 0.00178988 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63234   , -14170.1    , array([ 0.00178809 ,  0.00100113 ,  1.13704e-15,  0.169892   ,  0.000273824])
63235   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13818e-15,  0.169892   ,  0.000273824])
63236   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.170062   ,  0.000273824])
63237   , -14172.1    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000274097])
63241   , -14169.5    , array([ 0.00178751 ,  0.00100077 ,  1.13704e-15,  0.169896   ,  0.000273724])
63245   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63246   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63247   , -14145.9    , array([ 0.00178988 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63248   , -14170.1    , array([ 0.00178809 ,  0.00100113 ,  1.13704e-15,  0.169892   ,  0.000273824])
63249   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13818e-15,  0.169892   ,  0.000273824])
63250   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.170062   ,  0.000273824])
63251   , -14172.1    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000274097])
63252   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63253   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63254   , -14145.9    , array([ 0.00178988 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63255   , -14170.1    , array([ 0.00178809 ,  0.00100113 ,  1.13704e-15,  0.169892   ,  0.000273824])
63256   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13818e-15,  0.169892   ,  0.000273824])
63257   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.170062   ,  0.000273824])
63258   , -14172.1    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000274097])
63262   , -14169.8    , array([ 0.0017878  ,  0.00100095 ,  1.13704e-15,  0.169894   ,  0.000273774])
63266   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63267   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63268   , -14145.9    , array([ 0.00178988 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63269   , -14170.1    , array([ 0.00178809 ,  0.00100113 ,  1.13704e-15,  0.169892   ,  0.000273824])
63270   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13818e-15,  0.169892   ,  0.000273824])
63271   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.170062   ,  0.000273824])
63272   , -14172.1    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000274097])
63273   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63274   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63275   , -14145.9    , array([ 0.00178988 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000273824])
63276   , -14170.1    , array([ 0.00178809 ,  0.00100113 ,  1.13704e-15,  0.169892   ,  0.000273824])
63277   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13818e-15,  0.169892   ,  0.000273824])
63278   , -14162.7    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.170062   ,  0.000273824])
63279   , -14172.1    , array([ 0.00178809 ,  0.00100013 ,  1.13704e-15,  0.169892   ,  0.000274097])
63280   , -14162.6    , array([ 0.00178795 ,  0.00100004 ,  1.13704e-15,  0.169893   ,  0.000273799])
63281   , -14162.6    , array([ 0.00178795 ,  0.00100004 ,  1.13704e-15,  0.169893   ,  0.000273799])
63282   , -14145.8    , array([ 0.00178973 ,  0.00100004 ,  1.13704e-15,  0.169893   ,  0.000273799])
63283   , -14170      , array([ 0.00178795 ,  0.00100104 ,  1.13704e-15,  0.169893   ,  0.000273799])
63284   , -14162.6    , array([ 0.00178795 ,  0.00100004 ,  1.13818e-15,  0.169893   ,  0.000273799])
63285   , -14162.6    , array([ 0.00178795 ,  0.00100004 ,  1.13704e-15,  0.170063   ,  0.000273799])
63286   , -14172      , array([ 0.00178795 ,  0.00100004 ,  1.13704e-15,  0.169893   ,  0.000274073])
