18956   , -2173.65    , array([ 0.12333    ,  0.0177589  ,  8.07207e-75,  0.000177488])
18957   , -2173.65    , array([ 0.123453   ,  0.0177589  ,  8.07207e-75,  0.000177488])
18958   , -2173.8     , array([ 0.12333    ,  0.0177766  ,  8.07207e-75,  0.000177488])
18959   , -2173.65    , array([ 0.12333    ,  0.0177589  ,  8.08014e-75,  0.000177488])
18960   , -2173.51    , array([ 0.12333    ,  0.0177589  ,  8.07207e-75,  0.000177665])
18961   , -2173.65    , array([ 0.12333    ,  0.0177589  ,  8.07207e-75,  0.000177488])
18962   , -1883.37    , array([ 0.12333    ,  0.00864382 ,  8.07207e-75,  0.000360384])
18963   , -1883.37    , array([ 0.12333    ,  0.00864382 ,  8.07207e-75,  0.000360384])
18964   , -1883.37    , array([ 0.123453   ,  0.00864382 ,  8.07207e-75,  0.000360384])
18965   , -1883.59    , array([ 0.12333    ,  0.00865247 ,  8.07207e-75,  0.000360384])
18966   , -1883.37    , array([ 0.12333    ,  0.00864382 ,  8.08014e-75,  0.000360384])
18967   , -1883.15    , array([ 0.12333    ,  0.00864382 ,  8.07207e-75,  0.000360744])
18974   , -1883.37    , array([ 0.12333    ,  0.00864377 ,  8.07207e-75,  0.000360386])
18975   , -1883.37    , array([ 0.12333    ,  0.00864377 ,  8.07207e-75,  0.000360386])
18976   , -1883.37    , array([ 0.123453   ,  0.00864377 ,  8.07207e-75,  0.000360386])
18977   , -1883.59    , array([ 0.12333    ,  0.00865241 ,  8.07207e-75,  0.000360386])
18978   , -1883.37    , array([ 0.12333    ,  0.00864377 ,  8.08014e-75,  0.000360386])
18979   , -1883.15    , array([ 0.12333    ,  0.00864377 ,  8.07207e-75,  0.000360746])
18980   , -2843.23    , array([ 0.12333    ,  0.00321658 ,  8.07207e-75,  0.000952921])
18981   , -2843.23    , array([ 0.12333    ,  0.00321658 ,  8.07207e-75,  0.000952921])
18982   , -2843.23    , array([ 0.123453   ,  0.00321658 ,  8.07207e-75,  0.000952921])
18983   , -2841.14    , array([ 0.12333    ,  0.0032198  ,  8.07207e-75,  0.000952921])
18984   , -2843.23    , array([ 0.12333    ,  0.00321658 ,  8.08014e-75,  0.000952921])
18985   , -2845.28    , array([ 0.12333    ,  0.00321658 ,  8.07207e-75,  0.000953875])
18986   , -1799.59    , array([ 0.12333    ,  0.00670717 ,  8.07207e-75,  0.00046252 ])
18987   , -1799.59    , array([ 0.12333    ,  0.00670717 ,  8.07207e-75,  0.00046252 ])
18988   , -1799.59    , array([ 0.123453   ,  0.00670717 ,  8.07207e-75,  0.00046252 ])
18989   , -1799.67    , array([ 0.12333    ,  0.00671388 ,  8.07207e-75,  0.00046252 ])
18990   , -1799.59    , array([ 0.12333    ,  0.00670717 ,  8.08014e-75,  0.00046252 ])
18991   , -1799.51    , array([ 0.12333    ,  0.00670717 ,  8.07207e-75,  0.000462983])
18992   , -1355.97    , array([ 0.12333    ,  0.481786   ,  8.07207e-75,  0.970618   ])
18993   , -1355.97    , array([ 0.12333    ,  0.481786   ,  8.07207e-75,  0.970618   ])
18994   , -1355.97    , array([ 0.123453   ,  0.481786   ,  8.07207e-75,  0.970618   ])
18995   , -1355.97    , array([ 0.12333    ,  0.482268   ,  8.07207e-75,  0.970618   ])
18996   , -1355.97    , array([ 0.12333    ,  0.481786   ,  8.08014e-75,  0.970618   ])
